poth,,sʌr,head,,sʌr,ESR 2010-012 Ayubia list; source reliability A; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 148, item 2, AYU]",,,silpaharipothwari2010:g002:ayu,,,,dialect:poth:sil-pahari-pothwari-2010-ayu:Ayubia-Pahari-Pothwari
poth,,sir,head,,sir,ESR 2010-012 Kohala list; source reliability A; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 148, item 2, KOH]",,,silpaharipothwari2010:g002:koh,,,,dialect:poth:sil-pahari-pothwari-2010-koh:Kohala-Pahari-Pothwari
poth,,sɛr,head,,sɛr,ESR 2010-012 Nilabutt list; source reliability B; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 148, item 2, NIL]",,,silpaharipothwari2010:g002:nil,,,,dialect:poth:sil-pahari-pothwari-2010-nil:Nilabutt-Pahari-Pothwari
poth,,sɪr,head,,sɪr,ESR 2010-012 Thandiani list; source reliability A; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 148, item 2, THA]",,,silpaharipothwari2010:g002:tha,,,,dialect:poth:sil-pahari-pothwari-2010-tha:Thandiani-Pahari-Pothwari
poth,,sɪr,head,,sɪr,ESR 2010-012 Lora list; source reliability A; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 148, item 2, LOR]",,,silpaharipothwari2010:g002:lor,,,,dialect:poth:sil-pahari-pothwari-2010-lor:Lora-Pahari-Pothwari
poth,,sir,head,,sir,ESR 2010-012 Osia list; source reliability A; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 148, item 2, OSI]",,,silpaharipothwari2010:g002:osi,,,,dialect:poth:sil-pahari-pothwari-2010-osi:Osia-Pahari-Pothwari
poth,,sir,head,,sir,ESR 2010-012 Muzaffarabad list; source reliability B; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 148, item 2, MUZ]",,,silpaharipothwari2010:g002:muz,,,,dialect:poth:sil-pahari-pothwari-2010-muz:Muzaffarabad-Pahari-Pothwari
poth,,sɪr,head,,sɪr,ESR 2010-012 Dunga Gali list; source reliability A; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 148, item 2, DUN]",,,silpaharipothwari2010:g002:dun,,,,dialect:poth:sil-pahari-pothwari-2010-dun:Dunga%20Gali-Pahari-Pothwari
poth,,sɪr,head,,sɪr,ESR 2010-012 Bharakoh list; source reliability B; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 148, item 2, BHA]",,,silpaharipothwari2010:g002:bha,,,,dialect:poth:sil-pahari-pothwari-2010-bha:Bharakoh-Pahari-Pothwari
poth,,sir,head,,sir,ESR 2010-012 Mirpur list; source reliability B; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 148, item 2, MIR]",,,silpaharipothwari2010:g002:mir,,,,dialect:poth:sil-pahari-pothwari-2010-mir:Mirpur-Pahari-Pothwari
poth,,sir,head,,sir,ESR 2010-012 Gujarkhan list; source reliability B; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 148, item 2, GUJ]",,,silpaharipothwari2010:g002:guj,,,,dialect:poth:sil-pahari-pothwari-2010-guj:Gujarkhan-Pahari-Pothwari
poth,,bal,hair,,bal,ESR 2010-012 Mosyari list; source reliability A; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 148, item 3, MOS]",,,silpaharipothwari2010:g003:mos,,,,dialect:poth:sil-pahari-pothwari-2010-mos:Mosyari-Pahari-Pothwari
poth,,bal,hair,,bal,ESR 2010-012 Ghora Gali list; source reliability A; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 148, item 3, GHO]",,,silpaharipothwari2010:g003:gho,,,,dialect:poth:sil-pahari-pothwari-2010-gho:Ghora%20Gali-Pahari-Pothwari
poth,,bal,hair,,bal,ESR 2010-012 Dewal list; source reliability B; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 148, item 3, DEW]",,,silpaharipothwari2010:g003:dew,,,,dialect:poth:sil-pahari-pothwari-2010-dew:Dewal-Pahari-Pothwari
poth,,bal,hair,,bal,ESR 2010-012 Ayubia list; source reliability A; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 148, item 3, AYU]",,,silpaharipothwari2010:g003:ayu,,,,dialect:poth:sil-pahari-pothwari-2010-ayu:Ayubia-Pahari-Pothwari
poth,,bal,hair,,bal,ESR 2010-012 Kohala list; source reliability A; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 148, item 3, KOH]",,,silpaharipothwari2010:g003:koh,,,,dialect:poth:sil-pahari-pothwari-2010-koh:Kohala-Pahari-Pothwari
poth,,bal,hair,,bal,ESR 2010-012 Nilabutt list; source reliability B; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 148, item 3, NIL]",,,silpaharipothwari2010:g003:nil,,,,dialect:poth:sil-pahari-pothwari-2010-nil:Nilabutt-Pahari-Pothwari
poth,,bal,hair,,bal,ESR 2010-012 Thandiani list; source reliability A; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 148, item 3, THA]",,,silpaharipothwari2010:g003:tha,,,,dialect:poth:sil-pahari-pothwari-2010-tha:Thandiani-Pahari-Pothwari
poth,,bal,hair,,bal,ESR 2010-012 Lora list; source reliability A; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 148, item 3, LOR]",,,silpaharipothwari2010:g003:lor,,,,dialect:poth:sil-pahari-pothwari-2010-lor:Lora-Pahari-Pothwari
poth,,bal,hair,,bal,ESR 2010-012 Osia list; source reliability A; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 148, item 3, OSI]",,,silpaharipothwari2010:g003:osi,,,,dialect:poth:sil-pahari-pothwari-2010-osi:Osia-Pahari-Pothwari
poth,,bal,hair,,bal,ESR 2010-012 Muzaffarabad list; source reliability B; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 148, item 3, MUZ]",,,silpaharipothwari2010:g003:muz,,,,dialect:poth:sil-pahari-pothwari-2010-muz:Muzaffarabad-Pahari-Pothwari
poth,,bal,hair,,bal,ESR 2010-012 Dunga Gali list; source reliability A; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 148, item 3, DUN]",,,silpaharipothwari2010:g003:dun,,,,dialect:poth:sil-pahari-pothwari-2010-dun:Dunga%20Gali-Pahari-Pothwari
poth,,bal,hair,,bal,ESR 2010-012 Bharakoh list; source reliability B; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 148, item 3, BHA]",,,silpaharipothwari2010:g003:bha,,,,dialect:poth:sil-pahari-pothwari-2010-bha:Bharakoh-Pahari-Pothwari
poth,,bal,hair,,bal,ESR 2010-012 Mirpur list; source reliability B; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 148, item 3, MIR]",,,silpaharipothwari2010:g003:mir,,,,dialect:poth:sil-pahari-pothwari-2010-mir:Mirpur-Pahari-Pothwari
poth,,bal,hair,,bal,ESR 2010-012 Gujarkhan list; source reliability B; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 148, item 3, GUJ]",,,silpaharipothwari2010:g003:guj,,,,dialect:poth:sil-pahari-pothwari-2010-guj:Gujarkhan-Pahari-Pothwari
poth,,čɛ̤rʌ,face,,čɛ̤rʌ,ESR 2010-012 Mosyari list; source reliability A; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 148, item 4, MOS]",,,silpaharipothwari2010:g004:mos,,,,dialect:poth:sil-pahari-pothwari-2010-mos:Mosyari-Pahari-Pothwari
poth,,mũ,face,,mũ,ESR 2010-012 Ghora Gali list; source reliability A; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 148, item 4, GHO]",,,silpaharipothwari2010:g004:gho,,,,dialect:poth:sil-pahari-pothwari-2010-gho:Ghora%20Gali-Pahari-Pothwari
poth,,mũ,face,,mũ,ESR 2010-012 Dewal list; source reliability B; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 148, item 4, DEW]",,,silpaharipothwari2010:g004:dew,,,,dialect:poth:sil-pahari-pothwari-2010-dew:Dewal-Pahari-Pothwari
poth,,mũ,face,,mũ,ESR 2010-012 Ayubia list; source reliability A; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 148, item 4, AYU]",,,silpaharipothwari2010:g004:ayu,,,,dialect:poth:sil-pahari-pothwari-2010-ayu:Ayubia-Pahari-Pothwari
poth,,mũ,face,,mũ,ESR 2010-012 Kohala list; source reliability A; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 148, item 4, KOH]",,,silpaharipothwari2010:g004:koh,,,,dialect:poth:sil-pahari-pothwari-2010-koh:Kohala-Pahari-Pothwari
poth,,čɛ̤rʌ,face,,čɛ̤rʌ,ESR 2010-012 Nilabutt list; source reliability B; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 148, item 4, NIL]",,,silpaharipothwari2010:g004:nil,,,,dialect:poth:sil-pahari-pothwari-2010-nil:Nilabutt-Pahari-Pothwari
poth,,mũ,face,,mũ,ESR 2010-012 Thandiani list; source reliability A; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 148, item 4, THA]",,,silpaharipothwari2010:g004:tha,,,,dialect:poth:sil-pahari-pothwari-2010-tha:Thandiani-Pahari-Pothwari
poth,,mũ,face,,mũ,ESR 2010-012 Lora list; source reliability A; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 148, item 4, LOR]",,,silpaharipothwari2010:g004:lor,,,,dialect:poth:sil-pahari-pothwari-2010-lor:Lora-Pahari-Pothwari
poth,,mũ,face,,mũ,ESR 2010-012 Osia list; source reliability A; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 148, item 4, OSI]",,,silpaharipothwari2010:g004:osi,,,,dialect:poth:sil-pahari-pothwari-2010-osi:Osia-Pahari-Pothwari
poth,,mṳ̃,face,,mṳ̃,ESR 2010-012 Muzaffarabad list; source reliability B; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 148, item 4, MUZ]",,,silpaharipothwari2010:g004:muz,,,,dialect:poth:sil-pahari-pothwari-2010-muz:Muzaffarabad-Pahari-Pothwari
poth,,čɛ̤rʌ,face,,čɛ̤rʌ,ESR 2010-012 Dunga Gali list; source reliability A; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 148, item 4, DUN]",,,silpaharipothwari2010:g004:dun,,,,dialect:poth:sil-pahari-pothwari-2010-dun:Dunga%20Gali-Pahari-Pothwari
poth,,mṳ̃,face,,mṳ̃,ESR 2010-012 Bharakoh list; source reliability B; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 148, item 4, BHA]",,,silpaharipothwari2010:g004:bha,,,,dialect:poth:sil-pahari-pothwari-2010-bha:Bharakoh-Pahari-Pothwari
poth,,mũ,face,,mũ,ESR 2010-012 Mirpur list; source reliability B; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 148, item 4, MIR]",,,silpaharipothwari2010:g004:mir,,,,dialect:poth:sil-pahari-pothwari-2010-mir:Mirpur-Pahari-Pothwari
poth,,mũ,face,,mũ,ESR 2010-012 Gujarkhan list; source reliability B; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 148, item 4, GUJ]",,,silpaharipothwari2010:g004:guj,,,,dialect:poth:sil-pahari-pothwari-2010-guj:Gujarkhan-Pahari-Pothwari
poth,,ʌkʰ,eye,,ʌkʰ,ESR 2010-012 Mosyari list; source reliability A; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 149, item 5, MOS]",,,silpaharipothwari2010:g005:mos,,,,dialect:poth:sil-pahari-pothwari-2010-mos:Mosyari-Pahari-Pothwari
poth,,ʌkʰ,eye,,ʌkʰ,ESR 2010-012 Ghora Gali list; source reliability A; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 149, item 5, GHO]",,,silpaharipothwari2010:g005:gho,,,,dialect:poth:sil-pahari-pothwari-2010-gho:Ghora%20Gali-Pahari-Pothwari
poth,,ʌkʰ,eye,,ʌkʰ,ESR 2010-012 Dewal list; source reliability B; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 149, item 5, DEW]",,,silpaharipothwari2010:g005:dew,,,,dialect:poth:sil-pahari-pothwari-2010-dew:Dewal-Pahari-Pothwari
poth,,ʌkʰ,eye,,ʌkʰ,ESR 2010-012 Ayubia list; source reliability A; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 149, item 5, AYU]",,,silpaharipothwari2010:g005:ayu,,,,dialect:poth:sil-pahari-pothwari-2010-ayu:Ayubia-Pahari-Pothwari
poth,,ʌkʰ,eye,,ʌkʰ,ESR 2010-012 Kohala list; source reliability A; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 149, item 5, KOH]",,,silpaharipothwari2010:g005:koh,,,,dialect:poth:sil-pahari-pothwari-2010-koh:Kohala-Pahari-Pothwari
poth,,ʌkʰ,eye,,ʌkʰ,ESR 2010-012 Nilabutt list; source reliability B; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 149, item 5, NIL]",,,silpaharipothwari2010:g005:nil,,,,dialect:poth:sil-pahari-pothwari-2010-nil:Nilabutt-Pahari-Pothwari
poth,,ʌkʰ,eye,,ʌkʰ,ESR 2010-012 Thandiani list; source reliability A; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 149, item 5, THA]",,,silpaharipothwari2010:g005:tha,,,,dialect:poth:sil-pahari-pothwari-2010-tha:Thandiani-Pahari-Pothwari
poth,,ʌkʰ,eye,,ʌkʰ,ESR 2010-012 Lora list; source reliability A; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 149, item 5, LOR]",,,silpaharipothwari2010:g005:lor,,,,dialect:poth:sil-pahari-pothwari-2010-lor:Lora-Pahari-Pothwari
poth,,ʌkʰ,eye,,ʌkʰ,ESR 2010-012 Osia list; source reliability A; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 149, item 5, OSI]",,,silpaharipothwari2010:g005:osi,,,,dialect:poth:sil-pahari-pothwari-2010-osi:Osia-Pahari-Pothwari
poth,,ʌkʰ,eye,,ʌkʰ,ESR 2010-012 Muzaffarabad list; source reliability B; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 149, item 5, MUZ]",,,silpaharipothwari2010:g005:muz,,,,dialect:poth:sil-pahari-pothwari-2010-muz:Muzaffarabad-Pahari-Pothwari
poth,,ʌkʰ,eye,,ʌkʰ,ESR 2010-012 Dunga Gali list; source reliability A; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 149, item 5, DUN]",,,silpaharipothwari2010:g005:dun,,,,dialect:poth:sil-pahari-pothwari-2010-dun:Dunga%20Gali-Pahari-Pothwari
poth,,ʌkʰ,eye,,ʌkʰ,ESR 2010-012 Bharakoh list; source reliability B; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 149, item 5, BHA]",,,silpaharipothwari2010:g005:bha,,,,dialect:poth:sil-pahari-pothwari-2010-bha:Bharakoh-Pahari-Pothwari
poth,,ʌkʰ,eye,,ʌkʰ,ESR 2010-012 Mirpur list; source reliability B; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 149, item 5, MIR]",,,silpaharipothwari2010:g005:mir,,,,dialect:poth:sil-pahari-pothwari-2010-mir:Mirpur-Pahari-Pothwari
poth,,ʌkʰ,eye,,ʌkʰ,ESR 2010-012 Gujarkhan list; source reliability B; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 149, item 5, GUJ]",,,silpaharipothwari2010:g005:guj,,,,dialect:poth:sil-pahari-pothwari-2010-guj:Gujarkhan-Pahari-Pothwari
poth,,kʌṇ,ear,,kʌṇ,ESR 2010-012 Mosyari list; source reliability A; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 149, item 6, MOS]",,,silpaharipothwari2010:g006:mos,,,,dialect:poth:sil-pahari-pothwari-2010-mos:Mosyari-Pahari-Pothwari
poth,,kʌn,ear,,kʌn,ESR 2010-012 Ghora Gali list; source reliability A; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 149, item 6, GHO]",,,silpaharipothwari2010:g006:gho,,,,dialect:poth:sil-pahari-pothwari-2010-gho:Ghora%20Gali-Pahari-Pothwari
poth,,kan,ear,,kan,ESR 2010-012 Dewal list; source reliability B; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 149, item 6, DEW]",,,silpaharipothwari2010:g006:dew,,,,dialect:poth:sil-pahari-pothwari-2010-dew:Dewal-Pahari-Pothwari
poth,,kʌṇ,ear,,kʌṇ,ESR 2010-012 Ayubia list; source reliability A; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 149, item 6, AYU]",,,silpaharipothwari2010:g006:ayu,,,,dialect:poth:sil-pahari-pothwari-2010-ayu:Ayubia-Pahari-Pothwari
poth,,kʌṇ,ear,,kʌṇ,ESR 2010-012 Kohala list; source reliability A; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 149, item 6, KOH]",,,silpaharipothwari2010:g006:koh,,,,dialect:poth:sil-pahari-pothwari-2010-koh:Kohala-Pahari-Pothwari
poth,,kʌṇ,ear,,kʌṇ,ESR 2010-012 Nilabutt list; source reliability B; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 149, item 6, NIL]",,,silpaharipothwari2010:g006:nil,,,,dialect:poth:sil-pahari-pothwari-2010-nil:Nilabutt-Pahari-Pothwari
poth,,kʌṇ,ear,,kʌṇ,ESR 2010-012 Thandiani list; source reliability A; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 149, item 6, THA]",,,silpaharipothwari2010:g006:tha,,,,dialect:poth:sil-pahari-pothwari-2010-tha:Thandiani-Pahari-Pothwari
poth,,kʌṇ,ear,,kʌṇ,ESR 2010-012 Lora list; source reliability A; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 149, item 6, LOR]",,,silpaharipothwari2010:g006:lor,,,,dialect:poth:sil-pahari-pothwari-2010-lor:Lora-Pahari-Pothwari
poth,,kʌn,ear,,kʌn,ESR 2010-012 Osia list; source reliability A; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 149, item 6, OSI]",,,silpaharipothwari2010:g006:osi,,,,dialect:poth:sil-pahari-pothwari-2010-osi:Osia-Pahari-Pothwari
poth,,kʌṇ,ear,,kʌṇ,ESR 2010-012 Muzaffarabad list; source reliability B; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 149, item 6, MUZ]",,,silpaharipothwari2010:g006:muz,,,,dialect:poth:sil-pahari-pothwari-2010-muz:Muzaffarabad-Pahari-Pothwari
poth,,kʌṇ,ear,,kʌṇ,ESR 2010-012 Dunga Gali list; source reliability A; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 149, item 6, DUN]",,,silpaharipothwari2010:g006:dun,,,,dialect:poth:sil-pahari-pothwari-2010-dun:Dunga%20Gali-Pahari-Pothwari
poth,,kaṇ,ear,,kaṇ,ESR 2010-012 Bharakoh list; source reliability B; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 149, item 6, BHA]",,,silpaharipothwari2010:g006:bha,,,,dialect:poth:sil-pahari-pothwari-2010-bha:Bharakoh-Pahari-Pothwari
poth,,kʌṇ,ear,,kʌṇ,ESR 2010-012 Mirpur list; source reliability B; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 149, item 6, MIR]",,,silpaharipothwari2010:g006:mir,,,,dialect:poth:sil-pahari-pothwari-2010-mir:Mirpur-Pahari-Pothwari
poth,,kʌn,ear,,kʌn,ESR 2010-012 Gujarkhan list; source reliability B; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 149, item 6, GUJ]",,,silpaharipothwari2010:g006:guj,,,,dialect:poth:sil-pahari-pothwari-2010-guj:Gujarkhan-Pahari-Pothwari
poth,,ṇʌk,nose,,ṇʌk,ESR 2010-012 Mosyari list; source reliability A; source transcription uses the report's Indological Phonetic Script,"lothers-lothers2010pahari[Appendix B.1, printed p. 149, item 7, MOS]",,,silpaharipothwari2010:g007:mos,,,,dialect:poth:sil-pahari-pothwari-2010-mos:Mosyari-Pahari-Pothwari
