braj_gokul,3244,kulɐɖi,axe,,kulɐɖi,,bundeli
bundeli_malupur,3244,kulɐɾijɐ,axe,,kulɐɾijɐ,,bundeli
bundeli_sakera,,kulədʒɐ,axe,,kulədʒɐ,,bundeli
chaurasi_lautna,3244,kuləijɐ,axe,,kuləijɐ,,bundeli
bundeli_kaliputra,3244,kuləɪjɐ,axe,,kuləɪjɐ,,bundeli
bundeli_hardwar,3244,kuɭhɐɾɨjɐ,axe,,kuɭhɐɾɨjɐ,,bundeli
bundeli_atarra,3244,kuɭhəɾɐ,axe,,kuɭhəɾɐ,,bundeli
bundeli_jamunia,3244,kuɭɐɖi,axe,,kuɭɐɖi,,bundeli
nagpuri_beradi,3244,kuɾɐɖ,axe,,kuɾɐɖ,,bundeli
bundeli_kurra,3244,kʰulhɐɾiɡjɐ,axe,,kʰulhɐɾiɡjɐ,,bundeli
bagheli_lakshman,5427,ʈɐŋɡə,axe,,ʈɐŋɡə,,bundeli
pawar_kashpur,5427,ʈəŋɡjɐ,axe,,ʈəŋɡjɐ,,bundeli
lodhi_gara,5427,ʈəŋɡɪjɐ,axe,,ʈəŋɡɪjɐ,,bundeli
pawar_kashpur,,bekʰɐɾ,bad,,bekʰɐɾ,,bundeli
dehati_chand,9289,buɾo,bad,,buɾo,,bundeli
bundeli_hardwar,9289,buɾo,bad,,buɾo,,bundeli
bundeli_gudah,9289,buɾo,bad,,buɾo,,bundeli
mugalai_panjarakala,9289,buɾo,bad,,buɾo,,bundeli
bundeli_hadrokh,9289,buɾo,bad,,buɾo,,bundeli
braj_bundi,9289,buɾo,bad,,buɾo,,bundeli
braj_gokul,9289,buɾo,bad,,buɾo,,bundeli
jatbara_katva,9289,buɾɐ,bad,,buɾɐ,,bundeli
pawar_kashpur,9289,buɾɐ,bad,,buɾɐ,,bundeli
bundeli_karera,9289,buɾɐi,bad,,buɾɐi,,bundeli
bundeli_karera,9289,buɾɐʊ,bad,,buɾɐʊ,,bundeli
bundeli_kaliputra,9289,buɾəo,bad,,buɾəo,,bundeli
chaurasi_lautna,9289,buɾəu,bad,,buɾəu,,bundeli
bundeli_sakera,9289,buɾəu,bad,,buɾəu,,bundeli
bundeli_malupur,9289,bʊɾo,bad,,bʊɾo,,bundeli
bundeli_kurra,9289,bʊɾɐo,bad,,bʊɾɐo,,bundeli
dehati_asoh,e57,kʰəɾɐb,bad,,kʰəɾɐb,,bundeli
bundeli_kaptia,e57,kʰəɾɐb,bad,,kʰəɾɐb,,bundeli
bundeli_atarra,e57,kʰəɾɐb,bad,,kʰəɾɐb,,bundeli
jatbara_katva,e57,kʰəɾɐb,bad,,kʰəɾɐb,,bundeli
lodhi_gara,e57,kʰəɾɐb,bad,,kʰəɾɐb,,bundeli
nagpuri_beradi,e57,kʰəɾɐb,bad,,kʰəɾɐb,,bundeli
bundeli_jamunia,e57,kʰəɾɐb,bad,,kʰəɾɐb,,bundeli
bundeli_kuthupur,e57,kʰəɾɐb,bad,,kʰəɾɐb,,bundeli
bundeli_bagaran,e57,kʰəɾɐb,bad,,kʰəɾɐb,,bundeli
bundeli_karera,e57,kʰəɾɐb,bad,,kʰəɾɐb,,bundeli
dehati_bijana,e57,kʰəɾɐb,bad,,kʰəɾɐb,,bundeli
bagheli_lakshman,4500,ɡʰinəhɐ,bad,,ɡʰinəhɐ,,bundeli
pawar_kashpur,,ɾəd̪d̪ɪ,bad,,ɾəd̪d̪ɪ,,bundeli
nagpuri_beradi,e86,ʋɐiʈ,bad,,ʋɐiʈ,,bundeli
dehati_asoh,2712,kelɐ,banana,,kelɐ,,bundeli
bundeli_kaptia,2712,kelɐ,banana,,kelɐ,,bundeli
bundeli_atarra,2712,kelɐ,banana,,kelɐ,,bundeli
jatbara_katva,2712,kelɐ,banana,,kelɐ,,bundeli
lodhi_gara,2712,kelɐ,banana,,kelɐ,,bundeli
bundeli_jamunia,2712,kelɐ,banana,,kelɐ,,bundeli
bundeli_kuthupur,2712,kelɐ,banana,,kelɐ,,bundeli
bundeli_hadrokh,2712,kelɐ,banana,,kelɐ,,bundeli
braj_bundi,2712,kelɐ,banana,,kelɐ,,bundeli
braj_gokul,2712,kelɐ,banana,,kelɐ,,bundeli
bagheli_lakshman,2712,kelɐ,banana,,kelɐ,,bundeli
dehati_bijana,2712,kelɐ,banana,,kelɐ,,bundeli
pawar_kashpur,2712,kelə,banana,,kelə,,bundeli
bundeli_bagaran,2712,keɾɐ,banana,,keɾɐ,,bundeli
chaurasi_lautna,2712,keɾɐ,banana,,keɾɐ,,bundeli
bundeli_sakera,2712,keɾɐ,banana,,keɾɐ,,bundeli
dehati_chand,2712,keɾə,banana,,keɾə,,bundeli
bundeli_malupur,2712,keɾə,banana,,keɾə,,bundeli
bundeli_hardwar,2712,keɾə,banana,,keɾə,,bundeli
bundeli_kaliputra,2712,keɾə,banana,,keɾə,,bundeli
mugalai_panjarakala,2712,keɾə,banana,,keɾə,,bundeli
bundeli_karera,2712,keɾə,banana,,keɾə,,bundeli
nagpuri_beradi,2712,kʰeɭə,banana,,kʰeɭə,,bundeli
bundeli_gudah,,pʰəlijɐ,banana,,pʰəlijɐ,,bundeli
bundeli_kurra,,pʰəlĩɲjɐ,banana,,pʰəlĩɲjɐ,,bundeli
dehati_asoh,8376,peʈ,belly,,peʈ,,bundeli
bundeli_kaptia,8376,peʈ,belly,,peʈ,,bundeli
bundeli_atarra,8376,peʈ,belly,,peʈ,,bundeli
lodhi_gara,8376,peʈ,belly,,peʈ,,bundeli
pawar_kashpur,8376,peʈ,belly,,peʈ,,bundeli
dehati_chand,8376,peʈ,belly,,peʈ,,bundeli
bundeli_malupur,8376,peʈ,belly,,peʈ,,bundeli
bundeli_kaliputra,8376,peʈ,belly,,peʈ,,bundeli
bundeli_jamunia,8376,peʈ,belly,,peʈ,,bundeli
bundeli_kurra,8376,peʈ,belly,,peʈ,,bundeli
bundeli_kuthupur,8376,peʈ,belly,,peʈ,,bundeli
mugalai_panjarakala,8376,peʈ,belly,,peʈ,,bundeli
bundeli_hadrokh,8376,peʈ,belly,,peʈ,,bundeli
braj_bundi,8376,peʈ,belly,,peʈ,,bundeli
braj_gokul,8376,peʈ,belly,,peʈ,,bundeli
bundeli_bagaran,8376,peʈ,belly,,peʈ,,bundeli
bundeli_karera,8376,peʈ,belly,,peʈ,,bundeli
dehati_bijana,8376,peʈ,belly,,peʈ,,bundeli
chaurasi_lautna,8376,peʈ,belly,,peʈ,,bundeli
bundeli_sakera,8376,peʈ,belly,,peʈ,,bundeli
bagheli_lakshman,8376,peʈɛ,belly,,peʈɛ,,bundeli
nagpuri_beradi,8376,poʈ,belly,,poʈ,,bundeli
jatbara_katva,8376,pɛʈ,belly,,pɛʈ,,bundeli
bundeli_hardwar,8376,pɛʈ,belly,,pɛʈ,,bundeli
bundeli_gudah,8376,pɛʈ,belly,,pɛʈ,,bundeli
nagpuri_beradi,,ud̪əɾ,belly,,ud̪əɾ,,bundeli
bundeli_malupur,3849,kʰɐle,below,,kʰɐle,,bundeli
bundeli_kurra,3849,kʰɐle,below,,kʰɐle,,bundeli
bundeli_bagaran,3849,kʰɐle,below,,kʰɐle,,bundeli
nagpuri_beradi,3849,kʰɐli,below,,kʰɐli,,bundeli
bundeli_hardwar,3849,kʰɐlɛ,below,,kʰɐlɛ,,bundeli
bundeli_gudah,3849,kʰɐlɛ,below,,kʰɐlɛ,,bundeli
pawar_kashpur,3849,kʰɐlɛjɐ,below,,kʰɐlɛjɐ,,bundeli
bundeli_malupur,7540,netʃe,below,,netʃe,,bundeli
bundeli_karera,7540,netʃo,below,,netʃo,,bundeli
bundeli_karera,7540,netʃʰɛ,below,,netʃʰɛ,,bundeli
mugalai_panjarakala,7540,nitʃe,below,,nitʃe,,bundeli
bagheli_lakshman,7540,nitʃe,below,,nitʃe,,bundeli
braj_bundi,7540,nitʃʰe,below,,nitʃʰe,,bundeli
chaurasi_lautna,7540,nitʃʰo,below,,nitʃʰo,,bundeli
jatbara_katva,7540,nitʃʰɛ,below,,nitʃʰɛ,,bundeli
lodhi_gara,7540,nitʃʰɛ,below,,nitʃʰɛ,,bundeli
dehati_chand,7540,nitʃʰɛ,below,,nitʃʰɛ,,bundeli
bundeli_kaliputra,7540,nitʃʰɛ,below,,nitʃʰɛ,,bundeli
braj_gokul,7540,nitʃʰɛ,below,,nitʃʰɛ,,bundeli
dehati_bijana,7540,nitʃʰɛ,below,,nitʃʰɛ,,bundeli
bundeli_hadrokh,7540,niʈʃɐ,below,,niʈʃɐ,,bundeli
bundeli_hadrokh,7540,niʈʃɪ,below,,niʈʃɪ,,bundeli
bundeli_sakera,7540,nɛtʃɛ̃,below,,nɛtʃɛ̃,,bundeli
bundeli_jamunia,7540,nɛ̃tʃɛ,below,,nɛ̃tʃɛ,,bundeli
dehati_asoh,5731,t ̪əɾe,below,,t ̪əɾe,,bundeli
bundeli_kaptia,5731,t ̪əɾɛ,below,,t ̪əɾɛ,,bundeli
bundeli_atarra,5731,t ̪əɾɛ,below,,t ̪əɾɛ,,bundeli
dehati_chand,5731,t ̪əɾɛ,below,,t ̪əɾɛ,,bundeli
bundeli_gudah,5731,t ̪əɾɛ,below,,t ̪əɾɛ,,bundeli
bundeli_kuthupur,5731,t ̪əɾɛ,below,,t ̪əɾɛ,,bundeli
jatbara_katva,11225,bəɖo,big,,bəɖo,,bundeli
lodhi_gara,11225,bəɖo,big,,bəɖo,,bundeli
bundeli_malupur,11225,bəɖo,big,,bəɖo,,bundeli
bundeli_hardwar,11225,bəɖo,big,,bəɖo,,bundeli
bundeli_kaliputra,11225,bəɖo,big,,bəɖo,,bundeli
bundeli_gudah,11225,bəɖo,big,,bəɖo,,bundeli
bundeli_kurra,11225,bəɖo,big,,bəɖo,,bundeli
braj_bundi,11225,bəɖo,big,,bəɖo,,bundeli
braj_gokul,11225,bəɖo,big,,bəɖo,,bundeli
bundeli_karera,11225,bəɖo,big,,bəɖo,,bundeli
chaurasi_lautna,11225,bəɖo,big,,bəɖo,,bundeli
dehati_asoh,11225,bəɖɐ,big,,bəɖɐ,,bundeli
bundeli_kaptia,11225,bəɖɐ,big,,bəɖɐ,,bundeli
bundeli_atarra,11225,bəɖɐ,big,,bəɖɐ,,bundeli
bundeli_bagaran,11225,bəɖɐ,big,,bəɖɐ,,bundeli
bundeli_jamunia,11225,bəɖɖo,big,,bəɖɖo,,bundeli
bundeli_kuthupur,11225,bəɖɖə,big,,bəɖɖə,,bundeli
bagheli_lakshman,11225,bəɖə,big,,bəɖə,,bundeli
bundeli_hadrokh,11225,bəɖɪ,big,,bəɖɪ,,bundeli
pawar_kashpur,11225,bəɽ,big,,bəɽ,,bundeli
mugalai_panjarakala,11225,bəɽo,big,,bəɽo,,bundeli
dehati_bijana,11225,bəɽɐ,big,,bəɽɐ,,bundeli
dehati_chand,11225,bəʈo,big,,bəʈo,,bundeli
nagpuri_beradi,10187,moʈʰə,big,,moʈʰə,,bundeli
bundeli_sakera,,səbəl,big,,səbəl,,bundeli
bundeli_kurra,,- / kʰɐʈkʰɐʊ,bite/he bit,,- / kʰɐʈkʰɐʊ,,bundeli
braj_bundi,,kɐtle / kɐtlijɐ,bite/he bit,,kɐtle / kɐtlijɐ,,bundeli
dehati_asoh,,kɐʈdəʋe / kɐʈd̪ɐjin,bite/he bit,,kɐʈdəʋe / kɐʈd̪ɐjin,,bundeli
mugalai_panjarakala,,kɐʈd̪ɛ / kɐʈkɐɪ,bite/he bit,,kɐʈd̪ɛ / kɐʈkɐɪ,,bundeli
bundeli_sakera,,kɐʈkʰɐ / kɐʈləʋ,bite/he bit,,kɐʈkʰɐ / kɐʈləʋ,,bundeli
bundeli_jamunia,,kɐʈkʰɐo / kɐʈkʰɐʋ,bite/he bit,,kɐʈkʰɐo / kɐʈkʰɐʋ,,bundeli
bundeli_karera,,kɐʈkʰɐo / kɐʈkʰɐʋ,bite/he bit,,kɐʈkʰɐo / kɐʈkʰɐʋ,,bundeli
bundeli_gudah,,kɐʈlɛ / kɐʈləu̯,bite/he bit,,kɐʈlɛ / kɐʈləu̯,,bundeli
bundeli_hardwar,,kɐʈo / kɐʈlɐu,bite/he bit,,kɐʈo / kɐʈlɐu,,bundeli
braj_gokul,,kʰɐjɡo / kʰɐjɡo,bite/he bit,,kʰɐjɡo / kʰɐjɡo,,bundeli
jatbara_katva,,kʰɐɪlɛ / kʰɐtlɛɪ,bite/he bit,,kʰɐɪlɛ / kʰɐtlɛɪ,,bundeli
chaurasi_lautna,,kʰɐʈkʰɐ / kʰɐʈkəo,bite/he bit,,kʰɐʈkʰɐ / kʰɐʈkəo,,bundeli
bundeli_bagaran,,kʰət ̪əɾd̪e / kət ̪əɾd̪ɐu̯,bite/he bit,,kʰət ̪əɾd̪e / kət ̪əɾd̪ɐu̯,,bundeli
bundeli_kaliputra,,kʰət ̪əɾlo / kʰət ̪ɾləu,bite/he bit,,kʰət ̪əɾlo / kʰət ̪ɾləu,,bundeli
bundeli_malupur,,kʰəʈəlo / kʰətəɾlɐʊ̯,bite/he bit,,kʰəʈəlo / kʰətəɾlɐʊ̯,,bundeli
nagpuri_beradi,,t ̪oɖunʈɐkə / t ̪oɖləʋu,bite/he bit,,t ̪oɖunʈɐkə / t ̪oɖləʋu,,bundeli
lodhi_gara,,tʃɐbdɛ / tʃɐbd̪ɪ,bite/he bit,,tʃɐbdɛ / tʃɐbd̪ɪ,,bundeli
pawar_kashpur,,tʃɐbd̪o / tʃɐbd̪ɪjɐ,bite/he bit,,tʃɐbd̪o / tʃɐbd̪ɪjɐ,,bundeli
dehati_chand,,tʃɐbd̪ɛ / tʃɐbd̪əʋ,bite/he bit,,tʃɐbd̪ɛ / tʃɐbd̪əʋ,,bundeli
dehati_bijana,,tʃɐbd̪ɛ / tʃɐbd̪əʋ,bite/he bit,,tʃɐbd̪ɛ / tʃɐbd̪əʋ,,bundeli
bagheli_lakshman,,tʃɐble / tʃɐblihɛ,bite/he bit,,tʃɐble / tʃɐblihɛ,,bundeli
bundeli_hadrokh,,tʃɐbɐjlɛ / tʃɐbɐlɐu,bite/he bit,,tʃɐbɐjlɛ / tʃɐbɐlɐu,,bundeli
bundeli_atarra,,tʃəbɐilɛ / tʃəbɐlɪhɪs,bite/he bit,,tʃəbɐilɛ / tʃəbɐlɪhɪs,,bundeli
bundeli_kuthupur,,tʃəbɐljɐ / tʃəbɐlɪn,bite/he bit,,tʃəbɐljɐ / tʃəbɐlɪn,,bundeli
