eur,11225,baro,big,,,,"boretzky1994romani[p. 312, col. 2, entry 38]",,Indische Etyma: [< pk. vaḍḍa- < ai. vaḍra-],boretzky1994romani:ind:312:R:38,,,,adj
eur,,barvalo,rich,,,,"boretzky1994romani[p. 312, col. 2, entry 39]",,"Indische Etyma: [< pk. balavaṁta- ""mit Kraft"", zu ai. balavat- ""Kraft""]",boretzky1994romani:ind:312:R:39,,,,adj
eur,,baravalo,rich,,,,"boretzky1994romani[p. 312, col. 2, entry 39]",,"Indische Etyma: [< pk. balavaṁta- ""mit Kraft"", zu ai. balavat- ""Kraft""]",boretzky1994romani:ind:312:R:39:variant:2,boretzky1994romani:ind:312:R:39,,,adj alternate
eur,,bař,stone,,,,"boretzky1994romani[p. 312, col. 2, entry 40]",,"Indische Etyma: [zu panjābī vaṭṭa- ""Stein"" < ai. varta(ka)- ""gedreht""]",boretzky1994romani:ind:312:R:40,,,,mf noun
eur,,bašalel,to play (an instrument),,,,"boretzky1994romani[p. 312, col. 2, entry 41]",,Indische Etyma: [kaus vāśayati paßt lautlich nicht],boretzky1994romani:ind:312:R:41,,,,verb tr
eur,11589,bašel,to bark; to roar,,,,"boretzky1994romani[p. 312, col. 2, entry 42]",,"Indische Etyma: [< ai. vāśyate ""brüllen, heulen, singen"", pk. vāsaï]",boretzky1994romani:ind:312:R:42,,,,verb intr
eur,,beli,tent peg,,,,"boretzky1994romani[p. 312, col. 2, entry 43]",,Indische Etyma: [ohne Etym.],boretzky1994romani:ind:312:R:43,,,,f noun
eur,,beng,devil,,,,"boretzky1994romani[p. 313, col. 1, entry 1]",,"Indische Etyma: [< ai. vi-aṅga- ""körperlos, deformiert""?; vgl. hi. bẽg ""Frosch, Kröte""]",boretzky1994romani:ind:313:L:01,,,,m noun uncertain
eur,347,berand,tent pole; roof beam,,,,"boretzky1994romani[p. 313, col. 1, entry 2]",,Indische Etyma: [bero + and < ai. anta- ?],boretzky1994romani:ind:313:L:02,,,,m noun uncertain
eur,9308,bero,ship; boat,,,,"boretzky1994romani[p. 313, col. 1, entry 3]",,"Indische Etyma: [< ai. pk. beḍā (veḍā/velā) ""Boot""; vgl. hi. beṛā]",boretzky1994romani:ind:313:L:03,,,,m noun
eur,11392,berš,year,,,,"boretzky1994romani[p. 313, col. 1, entry 4]",,"Indische Etyma: [< ai. varṣa- ""Regen; Jahr""; vgl. hi. baras ""Jahr""]",boretzky1994romani:ind:313:L:04,,,,m noun
eur,,bešel,to sit; to sit down,,,,"boretzky1994romani[p. 313, col. 1, entry 5]",,"Indische Etyma: [< ved. upaviśati ""sich nähern"", im Aor ""niedersitzen""; pk. uvavisaï; vgl. hi. baisnā (Turner)]",boretzky1994romani:ind:313:L:05,,,,verb intr
eur,,bi,without; except; un-,,,,"boretzky1994romani[p. 313, col. 1, entry 6];boretzky1994romani[p. 329, col. 1, entry 14]",,"Indische Etyma: [< ai. vi- ""un-"" (nur Präfix) oder pers. bī ""un-""?; vgl. hi. (-ke) binā ""ohne, außer""; s.a. Iran. Etyma] | Iranische Etyma: [< pers. bī- ""ohne, un-"" ?; s. a. Ind. Etyma]",boretzky1994romani:ind:313:L:06,,,,prep uncertain
eur,,bi-,without; except; un-,,,,"boretzky1994romani[p. 313, col. 1, entry 6];boretzky1994romani[p. 329, col. 1, entry 14]",,"Indische Etyma: [< ai. vi- ""un-"" (nur Präfix) oder pers. bī ""un-""?; vgl. hi. (-ke) binā ""ohne, außer""; s.a. Iran. Etyma] | Iranische Etyma: [< pers. bī- ""ohne, un-"" ?; s. a. Ind. Etyma]",boretzky1994romani:ind:313:L:06:variant:2,boretzky1994romani:ind:313:L:06,,,prep prefix alternate uncertain
eur,,bibi,aunt,,,,"boretzky1994romani[p. 313, col. 1, entry 7];boretzky1994romani[p. 329, col. 1, entry 15]",,"Indische Etyma: [hi. bībī ""(Ehe-)Frau, Dame"" vermutl. < pers.; s. Iran. Etyma] | Iranische Etyma: [< pers. bībī ""Dame, Herrin""; vgl. a. Ind. Etyma]",boretzky1994romani:ind:313:L:07,,,,f noun
eur,,bičhalel,to send,,,,"boretzky1994romani[p. 313, col. 1, entry 8]",,"Indische Etyma: [< ai. abhi-ajyate ""geführt werden zu""; vgl. hi. bhejnā]",boretzky1994romani:ind:313:L:08,,,,verb tr
eur,11695,bijanel,to give birth,,,,"boretzky1994romani[p. 313, col. 1, entry 9]",,Indische Etyma: [< ai. *vi-janati],boretzky1994romani:ind:313:L:09,,,,verb tr
eur,11625,bijavel,evening,,,,"boretzky1994romani[p. 313, col. 1, entry 10]",,"Indische Etyma: [< ai. vikāla- ""Abenddämmerung"" + velā- ""Zeit"" ?]",boretzky1994romani:ind:313:L:10,,,,f noun uncertain
eur,,bikinel,to sell,,,,"boretzky1994romani[p. 313, col. 1, entry 11]",,Indische Etyma: [< pa. vikkiṇāti < ai. vi-krīṇāti],boretzky1994romani:ind:313:L:11,,,,verb tr
eur,11906,bilal,to melt; to thaw,,,,"boretzky1994romani[p. 313, col. 1, entry 12]",,Indische Etyma: [< pk. vilāï < ai. vi-līyate],boretzky1994romani:ind:313:L:12,,,,verb intr
eur,11906,bilavel,to melt; to thaw,,,,"boretzky1994romani[p. 313, col. 1, entry 12]",,Indische Etyma: [< pk. vilāï < ai. vi-līyate],boretzky1994romani:ind:313:L:12:sibling:2,,,,verb tr
eur,,bili,cat,,,,"boretzky1994romani[p. 313, col. 1, entry 13]",,Indische Etyma: [ohne Etym.],boretzky1994romani:ind:313:L:13,,,,f noun
eur,11313,birovli,bee; wasp,,,,"boretzky1994romani[p. 313, col. 1, entry 14]",,"Indische Etyma: [vgl. pk. varaḍa- < ai. varaṭa-, varola-, *varamba- ""Wespe""; vgl. hi. bhiṛ, birnī (Turner)]",boretzky1994romani:ind:313:L:14,,,,f noun
eur,,bisko,until,,,,"boretzky1994romani[p. 313, col. 1, entry 15]",,Indische Etyma: [ohne Etym.],boretzky1994romani:ind:313:L:15,,,,prep
eur,12021,bistarel,to forget,,,,"boretzky1994romani[p. 313, col. 1, entry 16]",,Indische Etyma: [vgl. pk. vissaraï < ai. vi-smarati; vgl. hi. bisārnā],boretzky1994romani:ind:313:L:16,,,,verb tr
eur,,biš,twenty,,,,"boretzky1994romani[p. 313, col. 1, entry 17]",,Indische Etyma: [< ai. viṁśati; pa. vīsati],boretzky1994romani:ind:313:L:17,,,,num
eur,,bižaj,sly; cunning,,,,"boretzky1994romani[p. 313, col. 1, entry 18]",,Indische Etyma: [ohne Etym.],boretzky1994romani:ind:313:L:18,,,,adj
eur,9286,bokh,hunger,,,,"boretzky1994romani[p. 313, col. 1, entry 19]",,Indische Etyma: [< pk. bubukkhā < ai. bubhukṣā; vgl. hi. bhūkh],boretzky1994romani:ind:313:L:19,,,,f noun
eur,,boldel,to turn; to bring back,,,,"boretzky1994romani[p. 313, col. 1, entry 20]",,Indische Etyma: [zu bolel ?],boretzky1994romani:ind:313:L:20,,,,verb tr uncertain
eur,,bolel,to baptise; to dip,,,,"boretzky1994romani[p. 313, col. 2, entry 21]",,"Indische Etyma: [< ai. bolayati < *boḍayati ""untertauchen""; vgl. hi. būṛnā]",boretzky1994romani:ind:313:R:21,,,,verb tr
eur,11251,bori,bride; daughter-in-law,,,,"boretzky1994romani[p. 313, col. 2, entry 22]",,"Indische Etyma: [< pk. vahuliā- < ai. vadhūṭī ""junge Frau""]",boretzky1994romani:ind:313:R:22,,,,f noun
eur,,bradźi,jug; pail,,,,"boretzky1994romani[p. 313, col. 2, entry 23]",,Indische Etyma: [ohne Etym.],boretzky1994romani:ind:313:R:23,,,,f noun
eur,,brek(h),breast; bosom,,,,"boretzky1994romani[p. 313, col. 2, entry 24];boretzky1994romani[p. 329, col. 1, entry 16]",,Indische Etyma: [ohne Etym.; s.a. Iran. Etyma] | Iranische Etyma: [nach Mikl. < pers. bark (schlecht belegt)],boretzky1994romani:ind:313:R:24,,,,mf noun
eur,,brivel,to card wool,,,,"boretzky1994romani[p. 313, col. 2, entry 25]",,"Indische Etyma: [< pk. vivaraï ""öffnen, ausbreiten, Haare machen""; vgl. ved. vi-vṛṇoti ""kämmen""]",boretzky1994romani:ind:313:R:25,,,,verb tr
eur,11394,bršind,rain,,,,"boretzky1994romani[p. 313, col. 2, entry 26]",,"Indische Etyma: [< mi. varisanta-, part. zu ai. varṣati ""regnen""; vgl. hi. barasnā ""regnen""; mögl. kontam. mit pers. barsanda]",boretzky1994romani:ind:313:R:26,,,,m noun
eur,,bučhol,to be called,,,,"boretzky1994romani[p. 313, col. 2, entry 27]",,Indische Etyma: [ohne Etym.],boretzky1994romani:ind:313:R:27,,,,verb intr
eur,,budžo,bundle,,,,"boretzky1994romani[p. 313, col. 2, entry 28]",,Indische Etyma: [ohne Etym.],boretzky1994romani:ind:313:R:28,,,,m noun
eur,9194,buhlo,broad; wide,,,,"boretzky1994romani[p. 313, col. 2, entry 29]",,"Indische Etyma: [< ai. bahula- ""groß, dick"" ?]",boretzky1994romani:ind:313:R:29,,,,adj uncertain
eur,12064,buke,liver (kalo buko); lungs (parne buke),,,,"boretzky1994romani[p. 313, col. 2, entry 30]",,"Indische Etyma: [< ai. vṛkka- (pa. vakka-) ""Nieren"" ; vgl. auch ai. bukka- ""Herz""]",boretzky1994romani:ind:313:R:30,,,,pl noun
eur,12064,buko,liver (kalo buko); lungs (parne buke),,,,"boretzky1994romani[p. 313, col. 2, entry 30]",,"Indische Etyma: [< ai. vṛkka- (pa. vakka-) ""Nieren"" ; vgl. auch ai. bukka- ""Herz""]",boretzky1994romani:ind:313:R:30:variant:2,boretzky1994romani:ind:313:R:30,,,m noun alternate
eur,9291,bul,buttocks; anus,,,,"boretzky1994romani[p. 313, col. 2, entry 31]",,"Indische Etyma: [< ai. buli- ""vulva, anus""]",boretzky1994romani:ind:313:R:31,,,,f noun
eur,,buri,linen,,,,"boretzky1994romani[p. 313, col. 2, entry 32]",,Indische Etyma: [ohne Etym.],boretzky1994romani:ind:313:R:32,,,,f noun
eur,,buř,stalk; shrub,,,,"boretzky1994romani[p. 313, col. 2, entry 33]",,"Indische Etyma: [vgl. hi. būṭā ""Kichererbse"" (Turner)]",boretzky1994romani:ind:313:R:33,,,,mf noun
eur,,bus(t),spit; spear,,,,"boretzky1994romani[p. 313, col. 2, entry 34]",,Indische Etyma: [ohne Etym.],boretzky1994romani:ind:313:R:34,,,,mf noun
eur,,but,"much, many; very",,,,"boretzky1994romani[p. 313, col. 2, entry 35]",,"Indische Etyma: [< pk. bahutta- < ai. bahutva- ""Überfluß""; vgl. hi. bahut]",boretzky1994romani:ind:313:R:35,,,,adj adv
eur,12070,buti,work; thing,,,,"boretzky1994romani[p. 313, col. 2, entry 36]",,"Indische Etyma: [< pa. vutti- ""Praxis"" < ai. vṛtti- ""Lebensführung""; vgl. hi. buttī ""Lebensunterhalt"" (Turner)]",boretzky1994romani:ind:313:R:36,,,,f noun
eur,,cidel,to pull,,,,"boretzky1994romani[p. 313, col. 2, entry 37]",,Indische Etyma: [kaum < čhiv-del (Mikl)],boretzky1994romani:ind:313:R:37,,,,verb tr
eur,,crdel,to pull,,,,"boretzky1994romani[p. 313, col. 2, entry 37]",,Indische Etyma: [kaum < čhiv-del (Mikl)],boretzky1994romani:ind:313:R:37:variant:2,boretzky1994romani:ind:313:R:37,,,verb tr alternate
eur,,čačo,true; real,,,,"boretzky1994romani[p. 313, col. 2, entry 39]",,"Indische Etyma: [< pk. sacca < ai. satya-/tathya- ""wahr, richtig""]",boretzky1994romani:ind:313:R:39,,,,adj
eur,,čajlo,satiated,,,,"boretzky1994romani[p. 313, col. 2, entry 40]",,"Indische Etyma: [< ai. *čhādayati ""zufriedenstellen"", kaus zu čhadayati RV ""gut erscheinen""; unsicher]",boretzky1994romani:ind:313:R:40,,,,adj
eur,,čakerel,to tread; to trample; to cover up,,,,"boretzky1994romani[p. 314, col. 1, entry 1];sampson1926welsh",,Indische Etyma: [ohne Etym.],boretzky1994romani:ind:314:L:01,,,,
eur,4772,čalavel,to strike,,,,"boretzky1994romani[p. 314, col. 1, entry 2]",,"Indische Etyma: [< ai. cālayati ""schütteln, verjagen"" oder cārayati ""schütteln, bewegen""; vgl. hi. cālnā]",boretzky1994romani:ind:314:L:02,,,,verb tr
eur,,čambel,to chew; to bite,,,,"boretzky1994romani[p. 314, col. 1, entry 4];boretzky1994romani[p. 331, col. 2, entry 22]",,"Indische Etyma: [< ai. *cambati ""kauen"" (statt carvati) oder zu č(h)amb ""Wange""?; vgl. hi. cabānā, cābnā (Turner); auch arm. čamel dass. paßt dazu] | Armenische Etyma: [zu arm. čam-el dass.?; s.a. Ind. Etyma]",boretzky1994romani:ind:314:L:04,,,,verb tr uncertain
eur,,čang,leg,,,,"boretzky1994romani[p. 314, col. 1, entry 5]",,"Indische Etyma: [< pk. ai. janghā ""Schenkel""; vgl. hi. jã:gh ""(Ober-)Schenkel, Hüfte""]",boretzky1994romani:ind:314:L:05,,,,f noun
eur,,čar,grass; herb,,,,"boretzky1994romani[p. 314, col. 1, entry 6]",,"Indische Etyma: [< pk. cāri- ""Gras""; vgl. phalūṛa čār]",boretzky1994romani:ind:314:L:06,,,,f noun
eur,,čarjavel,to graze,,,,"boretzky1994romani[p. 314, col. 1, entry 7]",,"Indische Etyma: [< ai. kaus cārayati ?, itr carati ""grasen""; vgl. hi. carānā; vgl. auch pers. čarā kardan ""weiden""]",boretzky1994romani:ind:314:L:07,,,,verb tr uncertain
eur,,čarjol,to graze,,,,"boretzky1994romani[p. 314, col. 1, entry 7]",,"Indische Etyma: [< ai. kaus cārayati ?, itr carati ""grasen""; vgl. hi. carānā; vgl. auch pers. čarā kardan ""weiden""]",boretzky1994romani:ind:314:L:07:sibling:2,,,,verb intr uncertain
eur,4692,čaro,bowl; plate,,,,"boretzky1994romani[p. 314, col. 1, entry 8]",,"Indische Etyma: [< ai. caru- ""Topf, Soßenschüssel"", vgl. hi. carū ""Topf, Kessel""; vgl. auch pk. caḍḍa- (ai. cāṭṭa-/cāḍḍa-) u. hi. cāṭā]",boretzky1994romani:ind:314:L:08,,,,m noun
eur,,čařel,to lick,,,,"boretzky1994romani[p. 314, col. 1, entry 9]",,"Indische Etyma: [< pk. caṭṭēi ""lecken""; vgl. hi. cāṭnā]",boretzky1994romani:ind:314:L:09,,,,verb tr
eur,,čen,earring,,,,"boretzky1994romani[p. 314, col. 1, entry 10]",,"Indische Etyma: [< ai. jhaṇ- in jhaṅkāra- ""Klingeln, Läuten""]",boretzky1994romani:ind:314:L:10,,,,f noun
eur,,čik,clay; mud,,,,"boretzky1994romani[p. 314, col. 1, entry 11]",,"Indische Etyma: [< ai. cikka- ""Augenbutter, Vogelleim""; vgl. hi. cīk ""Schlamm"" (Turner); semant. dazu paßt ćix ""Augenbutter"", aber nicht lautlich]",boretzky1994romani:ind:314:L:11,,,,f noun
eur,5032,čikdel,to sneeze,,,,"boretzky1994romani[p. 314, col. 1, entry 12]",,"Indische Etyma: [< ai. pk. chikkā ""Niesen"", hi. chĩ:k denā ""niesen""]",boretzky1994romani:ind:314:L:12,,,,verb intr
eur,5032,del čhik,to sneeze,,,,"boretzky1994romani[p. 314, col. 1, entry 12]",,"Indische Etyma: [< ai. pk. chikkā ""Niesen"", hi. chĩ:k denā ""niesen""]",boretzky1994romani:ind:314:L:12:variant:2,boretzky1994romani:ind:314:L:12,,,verb intr alternate
eur,4782,čiken,fat; lard,,,,"boretzky1994romani[p. 314, col. 1, entry 13]",,"Indische Etyma: [< pk. ai. cikkaṇa- ""ölig, dick""; vgl. hi. ciknā ""ölig, fettig""]",boretzky1994romani:ind:314:L:13,,,,m noun
eur,4787,čingar,shouting; quarrel,,,,"boretzky1994romani[p. 314, col. 1, entry 14]",,"Indische Etyma: [< ai. ciṅghāṭa-; hi. cĩghāṛ ""Lärm, Geschrei""]",boretzky1994romani:ind:314:L:14,,,,mf noun
eur,4787,čhingar,shouting; quarrel,,,,"boretzky1994romani[p. 314, col. 1, entry 14]",,"Indische Etyma: [< ai. ciṅghāṭa-; hi. cĩghāṛ ""Lärm, Geschrei""]",boretzky1994romani:ind:314:L:14:variant:2,boretzky1994romani:ind:314:L:14,,,mf noun alternate
eur,4571,čirikli,bird,,,,"boretzky1994romani[p. 314, col. 1, entry 15]",,"Indische Etyma: [< pk. ciḍiga-, ciḍigarī; ai. pa. caṭaka- ""Spatz; Vogel""; vgl. hi. ciṛiyā]",boretzky1994romani:ind:314:L:15,,,,f noun
eur,4931,čor,thief,,,,"boretzky1994romani[p. 314, col. 1, entry 16]",,Indische Etyma: [< ai. pk. cora-; vgl. hi. cor],boretzky1994romani:ind:314:L:16,,,,m noun
