kw,,aɽvaː,rice husked without boiling.,,aɽvaː,,"BAHL[p. 5, row 5, item 67]",,,bahl1962korwa:C:c1.p5.r5.i67,,,,
kw,,aʈkaːr,to guess.,,aʈkaːr,,"BAHL[p. 2, row 12, item 26]",,,bahl1962korwa:C:c1.p2.r12.i26,,,,
kw,,aːb,to wash face.,,aːb,,"BAHL[p. 9, row 9, item 129]",,,bahl1962korwa:C:c1.p9.r9.i129,,,,
kw,,aːbagaː,grains.,,aːbagaː,,"BAHL[p. 9, row 11, item 131]",,,bahl1962korwa:C:c1.p9.r11.i131,,,,
kw,,aːbaː,second dual.,,aːbaː,,"BAHL[p. 9, row 12, item 132]",,,bahl1962korwa:C:c1.p9.r12.i132,,,,du
kw,,aːbuː,first plural inclusive.,,aːbuː,,"BAHL[p. 9, row 13, item 133]",,,bahl1962korwa:C:c1.p9.r13.i133,,,,pl
kw,,aːciː,to sneeze.,,aːciː,,"BAHL[p. 7, row 14, item 104]",,,bahl1962korwa:C:c1.p7.r14.i104,,,,
kw,,aːder,to bring something in.,,aːder,,"BAHL[p. 8, row 14, item 120]",,,bahl1962korwa:C:c1.p8.r14.i120,,,,
kw,,aːdʰaː,half.,,aːdʰaː,,"BAHL[p. 9, row 1, item 121]",,,bahl1962korwa:C:c1.p9.r1.i121,,,,
kw,,aːdʰeɽ,to be worn out.,,aːdʰeɽ,,"BAHL[p. 9, row 4, item 124]",,,bahl1962korwa:C:c1.p9.r4.i124,,,,
kw,,aːen,not yet.,,aːen,,"BAHL[p. 7, row 1, item 91]",,,bahl1962korwa:C:c1.p7.r1.i91,,,,
kw,,aːenaː,"glass, mirror.",,aːenaː,,"BAHL[p. 7, row 2, item 92]",,,bahl1962korwa:C:c1.p7.r2.i92,,,,
kw,,aːgaː,to hurt.,,aːgaː,,"BAHL[p. 7, row 4, item 94]",,,bahl1962korwa:C:c1.p7.r4.i94,,,,
kw,,aːguː,to bring.,,aːguː,,"BAHL[p. 7, row 5, item 95]",,,bahl1962korwa:C:c1.p7.r5.i95,,,,
kw,,aːh,mouth.,,aːh,,"BAHL[p. 11, row 17, item 174]",,,bahl1962korwa:C:c1.p11.r17.i174,,,,
kw,,aːhcakaː,suddenly.,,aːhcakaː,,"BAHL[p. 11, row 18, item 175]",,,bahl1962korwa:C:c1.p11.r18.i175,,,,
kw,,aːjaː,"grandfather: father's father, mother's father.",,aːjaː,,"BAHL[p. 151, row 25, item 2042]",,,bahl1962korwa:C:c1.p151.r25.i2042,,,,
kw,,aːjaː,"grandfather: father's father, mother's father.",,aːjaː,1090+.,"BAHL[p. 7, row 15, item 105]",,,bahl1962korwa:C:c1.p7.r15.i105,,,,
kw,,aːjiː,"grandmother: mother's mother, father's mother; elder sister.",,aːjiː,1100+.,"BAHL[p. 7, row 16, item 106]",,,bahl1962korwa:C:c1.p7.r16.i106,,,,
kw,,aːjo,to feed someone by putting food into the mouth.,,aːjo,,"BAHL[p. 8, row 1, item 107]",,,bahl1962korwa:C:c1.p8.r1.i107,,,,
kw,,aːlaː,to parch a little.,,aːlaː,,"BAHL[p. 11, row 1, item 158]",,,bahl1962korwa:C:c1.p11.r1.i158,,,,
kw,,aːlaːŋ,first dual inclusive.,,aːlaːŋ,,"BAHL[p. 11, row 3, item 160]",,,bahl1962korwa:C:c1.p11.r3.i160,,,,du
kw,m3,aːlaːŋ,tongue.,,aːlaːŋ,,"BAHL[p. 11, row 2, item 159]",,Rau 2019 assigns Bahl's Korwa form to Proto-Munda m3; resolved by unique normalized source form and compatible meaning.,bahl1962korwa:C:c1.p11.r2.i159,,,,
kw,,aːle,first plural exclusive.,,aːle,,"BAHL[p. 11, row 6, item 163]",,,bahl1962korwa:C:c1.p11.r6.i163,,,,pl
kw,,aːliŋ,first dual exclusive.,,aːliŋ,,"BAHL[p. 11, row 4, item 161]",,,bahl1962korwa:C:c1.p11.r4.i161,,,,du
kw,,aːlo,negative particle.,,aːlo,,"BAHL[p. 11, row 7, item 164]",,,bahl1962korwa:C:c1.p11.r7.i164,,,,part
kw,,aːluː,potatoes.,,aːluː,,"BAHL[p. 11, row 5, item 162]",,,bahl1962korwa:C:c1.p11.r5.i162,,,,
kw,,aːm,second singular.,,aːm,,"BAHL[p. 9, row 14, item 134]",,,bahl1962korwa:C:c1.p9.r14.i134,,,,
kw,,aːmiŋ,"to clean a spot of trees, level.",,aːmiŋ,,"BAHL[p. 9, row 15, item 135]",,,bahl1962korwa:C:c1.p9.r15.i135,,,,
kw,,aːosaːn,sickness.,,aːosaːn,,"BAHL[p. 7, row 3, item 93]",,,bahl1962korwa:C:c1.p7.r3.i93,,,,
kw,,aːpaɽoin,"uncle: father's younger brother, step-father.",,aːpaɽoin,,"BAHL[p. 151, row 3, item 2020]",,,bahl1962korwa:C:c1.p151.r3.i2020,,,,
kw,,aːpaː,father.,,aːpaː,,"BAHL[p. 9, row 5, item 125]",,,bahl1962korwa:C:c1.p9.r5.i125,,,,
kw,,aːpaː,father.,,aːpaː,,"BAHL[p. 151, row 1, item 2018]",,,bahl1962korwa:C:c1.p151.r1.i2018,,,,
kw,,aːpuː,father.,,aːpuː,,"BAHL[p. 151, row 1, item 2018]",,,bahl1962korwa:C:c1.p151.r1.i2018:v2,bahl1962korwa:C:c1.p151.r1.i2018,,,
kw,,aːpe,second plural.,,aːpe,,"BAHL[p. 9, row 7, item 127]",,,bahl1962korwa:C:c1.p9.r7.i127,,,,pl
kw,,aːpʰuːr,to winnow chaff.,,aːpʰuːr,,"BAHL[p. 9, row 8, item 128]",,,bahl1962korwa:C:c1.p9.r8.i128,,,,
kw,,aːraː,daughter's husband.,,aːraː,,"BAHL[p. 9, row 19, item 139]",,,bahl1962korwa:C:c1.p9.r19.i139,,,,
kw,,aːraː,son-in-law: daughter's husband.,,aːraː,,"BAHL[p. 151, row 5, item 2022]",,,bahl1962korwa:C:c1.p151.r5.i2022,,,,
kw,,aːreˀ,to bail out water.,,aːreˀ,,"BAHL[p. 10, row 6, item 145]",,,bahl1962korwa:C:c1.p10.r6.i145,,,,
kw,m32,aːril,hail.,,aːril,,"BAHL[p. 10, row 1, item 140]",,Rau 2019 assigns Bahl's Korwa form to Proto-Munda m32; resolved by unique normalized source form and compatible meaning.,bahl1962korwa:C:c1.p10.r1.i140,,,,
kw,,aːriː,saw.,,aːriː,,"BAHL[p. 10, row 3, item 142]",,,bahl1962korwa:C:c1.p10.r3.i142,,,,
kw,,aːro,to echo.,,aːro,,"BAHL[p. 10, row 10, item 149]",,,bahl1962korwa:C:c1.p10.r10.i149,,,,
kw,,aːruː,a kind of tuber.,,aːruː,,"BAHL[p. 10, row 5, item 144]",,,bahl1962korwa:C:c1.p10.r5.i144,,,,
kw,,aːse,to ask for.,,aːse,,"BAHL[p. 11, row 14, item 171]",,,bahl1962korwa:C:c1.p11.r14.i171,,,,
kw,,aːsul,"to bring up, to tame, to provide for food etc..",,aːsul,,"BAHL[p. 11, row 11, item 168]",,,bahl1962korwa:C:c1.p11.r11.i168,,,,
kw,,aːsul,to recover (money).,,aːsul,,"BAHL[p. 11, row 10, item 167]",,,bahl1962korwa:C:c1.p11.r10.i167,,,,
kw,,aːtaː,"to parch, to fry.",,aːtaː,,"BAHL[p. 8, row 8, item 114]",,,bahl1962korwa:C:c1.p8.r8.i114,,,,
kw,,aːtaːŋ,to hold out both hands or a cloth to get something.,,aːtaːŋ,,"BAHL[p. 8, row 9, item 115]",,,bahl1962korwa:C:c1.p8.r9.i115,,,,
kw,,aːter,to give shelter to someone.,,aːter,,"BAHL[p. 8, row 13, item 119]",,,bahl1962korwa:C:c1.p8.r13.i119,,,,
kw,,aːtiŋ,to graze.,,aːtiŋ,,"BAHL[p. 8, row 11, item 117]",,,bahl1962korwa:C:c1.p8.r11.i117,,,,
kw,,aːvaː,kiln.,,aːvaː,,"BAHL[p. 11, row 8, item 165]",,,bahl1962korwa:C:c1.p11.r8.i165,,,,
kw,,aːyaː,mother.,,aːyaː,,"BAHL[p. 151, row 9, item 2026]",,,bahl1962korwa:C:c1.p151.r9.i2026,,,,
kw,,aːyaː,mother.,,aːyaː,,"BAHL[p. 9, row 16, item 136]",,,bahl1962korwa:C:c1.p9.r16.i136,,,,
kw,,aːyaːˀ,to worm one's way.,,aːyaːˀ,,"BAHL[p. 9, row 17, item 137]",,,bahl1962korwa:C:c1.p9.r17.i137,,,,
kw,,aːŋ,to be dawn.,,aːŋ,,"BAHL[p. 7, row 7, item 97]",,Cf. /āṉu/ `dawn'.  1010.,bahl1962korwa:C:c1.p7.r7.i97,,,,
kw,,aːŋaː,half a load.,,aːŋaː,,"BAHL[p. 7, row 10, item 100]",,,bahl1962korwa:C:c1.p7.r10.i100,,,,
kw,,aːŋuː,dawn.,,aːŋuː,,"BAHL[p. 7, row 11, item 101]",,Cf. /āṉ/ `to dawn'.  1050.,bahl1962korwa:C:c1.p7.r11.i101,,,,
kw,,aːɖ,dangerous.,,aːɖ,,"BAHL[p. 8, row 6, item 112]",,,bahl1962korwa:C:c1.p8.r6.i112,,,,
kw,,aːɖ,to spoil something in making it.,,aːɖ,,"BAHL[p. 8, row 4, item 110]",,,bahl1962korwa:C:c1.p8.r4.i110,,,,
kw,,aːɖkeɽe,to be zig-zag and misleading (ref. to a route in jungles).,,aːɖkeɽe,,"BAHL[p. 8, row 5, item 111]",,,bahl1962korwa:C:c1.p8.r5.i111,,,,
kw,,aːɲe,to recover from illness.,,aːɲe,,"BAHL[p. 8, row 7, item 113]",,,bahl1962korwa:C:c1.p8.r7.i113,,,,
kw,,aːɽ cʰiːɽ,hinderance.,,aːɽ cʰiːɽ,,"BAHL[p. 10, row 17, item 156]",,"|/āR/ `', /chīR/ `'.  1630.",bahl1962korwa:C:c1.p10.r17.i156,,,,
kw,,aːɽ cʰiːɽ,to hinder.,,aːɽ cʰiːɽ,,"BAHL[p. 10, row 18, item 157]",,"|/āR/ `', /chīR/ `'.  1640.",bahl1962korwa:C:c1.p10.r18.i157,,,,
kw,,aːɽaː,very big.,,aːɽaː,as in /āRā dīrī/ very big rock.  1570+.,"BAHL[p. 10, row 11, item 150]",,,bahl1962korwa:C:c1.p10.r11.i150,,,,
kw,,aːɽaːŋ,splinter of wood.,,aːɽaːŋ,,"BAHL[p. 10, row 12, item 151]",,,bahl1962korwa:C:c1.p10.r12.i151,,,,
kw,,aːɽaːˀ,any green leafy vegetable.,,aːɽaːˀ,,"BAHL[p. 10, row 15, item 154]",,,bahl1962korwa:C:c1.p10.r15.i154,,,,
kw,,aːɽaːˀ,to let someone go.,,aːɽaːˀ,,"BAHL[p. 10, row 13, item 152]",,,bahl1962korwa:C:c1.p10.r13.i152,,,,
kw,,aːʈuː,"to leave, to miss.",,aːʈuː,,"BAHL[p. 8, row 3, item 109]",,,bahl1962korwa:C:c1.p8.r3.i109,,,,
kw,,aːˀ,bow.,,aːˀ,,"BAHL[p. 11, row 19, item 176]",,,bahl1962korwa:C:c1.p11.r19.i176,,,,
kw,,ãgariː,"finger, toe.",,ãgariː,,"BAHL[p. 1, row 2, item 2]",,,bahl1962korwa:C:c1.p1.r2.i2,,,,
kw,,ãĩʈʰaːo,to twist.,,ãĩʈʰaːo,,"BAHL[p. 1, row 1, item 1]",,,bahl1962korwa:C:c1.p1.r1.i1,,,,
kw,,ãːbaːʈ,sour.,,ãːbaːʈ,0920+.,"BAHL[p. 6, row 12, item 88]",,,bahl1962korwa:C:c1.p6.r12.i88,,,,
kw,,ãːbeɽaː,the Indian hog plum tree.,,ãːbeɽaː,,"BAHL[p. 6, row 14, item 90]",,,bahl1962korwa:C:c1.p6.r14.i90,,,,
kw,,ãːcarit,edge of a sari.,,ãːcarit,,"BAHL[p. 6, row 4, item 80]",,,bahl1962korwa:C:c1.p6.r4.i80,,,,
kw,,ãːdaː,to dry something on fire.,,ãːdaː,,"BAHL[p. 6, row 10, item 86]",,,bahl1962korwa:C:c1.p6.r10.i86,,,,
kw,,ãːdol,to shout uproariously.,,ãːdol,,"BAHL[p. 6, row 11, item 87]",,,bahl1962korwa:C:c1.p6.r11.i87,,,,
kw,,ãːgaː,"coat, shirt.",,ãːgaː,,"BAHL[p. 6, row 1, item 77]",,,bahl1962korwa:C:c1.p6.r1.i77,,,,
kw,,ãːger,to be willing to do any work.,,ãːger,,"BAHL[p. 6, row 3, item 79]",,,bahl1962korwa:C:c1.p6.r3.i79,,,,
kw,,ãːjeɖ,to dry water of a vegetable by heating.,,ãːjeɖ,,"BAHL[p. 6, row 5, item 81]",,,bahl1962korwa:C:c1.p6.r5.i81,,,,
kw,,ãːjoɖ,to kiss.,,ãːjoɖ,,"BAHL[p. 6, row 7, item 83]",,,bahl1962korwa:C:c1.p6.r7.i83,,,,
kw,,ãːɖ,a wild fruit (= Sad.<ghõĩ>).,,ãːɖ,,"BAHL[p. 6, row 9, item 85]",,,bahl1962korwa:C:c1.p6.r9.i85,,,,
kw,,babaɖ,to itch.,,babaɖ,,"BAHL[p. 103, row 6, item 1388]",,,bahl1962korwa:C:c1.p103.r6.i1388,,,,
kw,,babaː,father.,,babaː,,"BAHL[p. 103, row 7, item 1389]",,,bahl1962korwa:C:c1.p103.r7.i1389,,,,
kw,,babaː,father.,,babaː,,"BAHL[p. 151, row 2, item 2019]",,,bahl1962korwa:C:c1.p151.r2.i2019,,,,
kw,,badalaː,"to change, to exchange.",,badalaː,,"BAHL[p. 103, row 2, item 1384]",,,bahl1962korwa:C:c1.p103.r2.i1384,,,,
kw,,badʰiaː,castrated pig.,,badʰiaː,,"BAHL[p. 103, row 3, item 1385]",,,bahl1962korwa:C:c1.p103.r3.i1385,,,,
kw,,bagaliː,small bag for keeping money.,,bagaliː,,"BAHL[p. 101, row 15, item 1365]",,,bahl1962korwa:C:c1.p101.r15.i1365,,,,
kw,,bagaraː,"more, much, too much.",,bagaraː,,"BAHL[p. 101, row 14, item 1364]",,,bahl1962korwa:C:c1.p101.r14.i1364,,,,
kw,,bahalaːo,"to recreate, to amuse.",,bahalaːo,,"BAHL[p. 14, row 24, item 1406]",,,bahl1962korwa:C:c1.p014.r24.i1406,,,,
kw,,bahaː,flower.,,bahaː,,"BAHL[p. 14, row 27, item 1409]",,,bahl1962korwa:C:c1.p014.r27.i1409,,,,
kw,,bahũt,"much, too much, enough.",,bahũt,,"BAHL[p. 14, row 30, item 1412]",,,bahl1962korwa:C:c1.p014.r30.i1412,,,,
kw,,bahũʈaː,a bracelet.,,bahũʈaː,,"BAHL[p. 14, row 31, item 1413]",,,bahl1962korwa:C:c1.p014.r31.i1413,,,,
kw,,baigaː,priest.,,baigaː,,"BAHL[p. 101, row 7, item 1357]",,,bahl1962korwa:C:c1.p101.r7.i1357,,,,
kw,,bairiː,enemy.,,bairiː,,"BAHL[p. 101, row 8, item 1358]",,,bahl1962korwa:C:c1.p101.r8.i1358,,,,
kw,,baiː,no.,,baiː,,"BAHL[p. 101, row 5, item 1355]",,,bahl1962korwa:C:c1.p101.r5.i1355,,,,
kw,,baiː,"to answer in the negative, to say no, to refuse.",,baiː,,"BAHL[p. 101, row 6, item 1356]",,,bahl1962korwa:C:c1.p101.r6.i1356,,,,
kw,,bajaː,to beat a drum.,,bajaː,,"BAHL[p. 102, row 1, item 1366]",,,bahl1962korwa:C:c1.p102.r1.i1366,,,,
kw,,bajʰaːo,to implicate.,,bajʰaːo,,"BAHL[p. 102, row 2, item 1367]",,,bahl1962korwa:C:c1.p102.r2.i1367,,,,
kw,,bakalaː,bark of a tree.,,bakalaː,,"BAHL[p. 101, row 12, item 1362]",,,bahl1962korwa:C:c1.p101.r12.i1362,,,,
kw,,baksaː,"box, trunk.",,baksaː,,"BAHL[p. 101, row 13, item 1363]",,,bahl1962korwa:C:c1.p101.r13.i1363,,,,
kw,,balit,to ripen (of a crop).,,balit,,"BAHL[p. 14, row 20, item 1402]",,,bahl1962korwa:C:c1.p014.r20.i1402,,,,
kw,,baliː,child's penis.,,baliː,,"BAHL[p. 14, row 19, item 1401]",,,bahl1962korwa:C:c1.p014.r19.i1401,,,,
kw,,bancaː,"to avoid, to escape.",,bancaː,,"BAHL[p. 103, row 4, item 1386]",,,bahl1962korwa:C:c1.p103.r4.i1386,,,,
kw,,bansiː,fishing hook.,,bansiː,,"BAHL[p. 103, row 5, item 1387]",,,bahl1962korwa:C:c1.p103.r5.i1387,,,,
kw,,barbaraːˀ,to jabber.,,barbaraːˀ,,"BAHL[p. 103, row 15, item 1397]",,,bahl1962korwa:C:c1.p103.r15.i1397,,,,
kw,,barhaː,wild pig.,,barhaː,,"BAHL[p. 103, row 16, item 1398]",,,bahl1962korwa:C:c1.p103.r16.i1398,,,,
kw,,bariaːr,to apply strength.,,bariaːr,for example in pulling something.  6040.,"BAHL[p. 103, row 11, item 1393]",,,bahl1962korwa:C:c1.p103.r11.i1393,,,,
kw,,barkiː,cloth folded twice and stiched.,,barkiː,,"BAHL[p. 103, row 14, item 1396]",,,bahl1962korwa:C:c1.p103.r14.i1396,,,,
kw,,baroʈ,a pimple.,,baroʈ,,"BAHL[p. 103, row 13, item 1395]",,,bahl1962korwa:C:c1.p103.r13.i1395,,,,
kw,,barunaː,a toad.,,barunaː,,"BAHL[p. 103, row 12, item 1394]",,,bahl1962korwa:C:c1.p103.r12.i1394,,,,
kw,,basaŋ,to get hot (of water) for cooking rice.,,basaŋ,,"BAHL[p. 14, row 21, item 1403]",,,bahl1962korwa:C:c1.p014.r21.i1403,,,,
kw,,batʰaːn,place where cattle are gathered.,,batʰaːn,,"BAHL[p. 103, row 1, item 1383]",,,bahl1962korwa:C:c1.p103.r1.i1383,,,,
kw,,baugiː,a kind of square basket.,,baugiː,,"BAHL[p. 101, row 9, item 1359]",,,bahl1962korwa:C:c1.p101.r9.i1359,,,,
kw,,bauɽaːo,to become mad.,,bauɽaːo,,"BAHL[p. 101, row 10, item 1360]",,,bahl1962korwa:C:c1.p101.r10.i1360,,,,
kw,,bayaŋ,a tuber.,,bayaŋ,,"BAHL[p. 103, row 8, item 1390]",,,bahl1962korwa:C:c1.p103.r8.i1390,,,,
kw,,bayaːˀ,to be insane.,,bayaːˀ,,"BAHL[p. 103, row 10, item 1392]",,,bahl1962korwa:C:c1.p103.r10.i1392,,,,
kw,,baɖaː,father's elder brother.,,baɖaː,,"BAHL[p. 102, row 16, item 1381]",,,bahl1962korwa:C:c1.p102.r16.i1381,,,,
kw,,baɖiː,"mother's elder sister, father's elder brother's wife.",,baɖiː,,"BAHL[p. 102, row 17, item 1382]",,,bahl1962korwa:C:c1.p102.r17.i1382,,,,
kw,,baɽhaiː,carpenter.,,baɽhaiː,,"BAHL[p. 14, row 18, item 1400]",,,bahl1962korwa:C:c1.p014.r18.i1400,,,,
kw,,baɽvaː,wild dog.,,baɽvaː,,"BAHL[p. 14, row 17, item 1399]",,,bahl1962korwa:C:c1.p014.r17.i1399,,,,
kw,,baʈiː,to roll.,,baʈiː,,"BAHL[p. 102, row 3, item 1368]",,,bahl1962korwa:C:c1.p102.r3.i1368,,,,
kw,,baʈkiː,first wife.,,baʈkiː,,"BAHL[p. 151, row 11, item 2028]",,,bahl1962korwa:C:c1.p151.r11.i2028,,,,
kw,,baʈom,button.,,baʈom,,"BAHL[p. 102, row 15, item 1380]",,,bahl1962korwa:C:c1.p102.r15.i1380,,,,
kw,,baʈuroː,"leaf of field pea, peas.",,baʈuroː,,"BAHL[p. 102, row 14, item 1379]",,,bahl1962korwa:C:c1.p102.r14.i1379,,,,
