adil,d1665,kuṭṭār,corn without grains,,,source label: A. Su.; noun,"burrow-emeneau1972den2[p. 475, entry S²20]",,DEN II (1972) records this reflex under new-entry label S²20; resolved to current DEDR d1665.,burrow-emeneau1972den2:p475:u022:f002,,,,source-addition
Kurux,d1665,kuṭṭā,chaff,,,source label: Hahn; noun,"burrow-emeneau1972den2[p. 475, entry S²20]",,DEN II (1972) records this reflex under new-entry label S²20; resolved to current DEDR d1665.,burrow-emeneau1972den2:p475:u022:f003,,,,source-addition
Kolami,d1656,guḍīpeŋ,to cut crops or grass,,,source label: SR; verb,"burrow-emeneau1972den2[p. 475, entry S²21]",,DEN II (1972) records this reflex under new-entry label S²21; resolved to current DEDR d1656.,burrow-emeneau1972den2:p475:u023:f001,,,,source-addition
Brahui,d1656,guḍḍing,"to chop off, cut down, slaughter, bruise",,,verb; Bray's Br. gud-; queried comparison with Sindhi is rejected as hardly relevant,"burrow-emeneau1972den2[p. 475, entry S²21]",,DEN II (1972) records this reflex under new-entry label S²21; resolved to current DEDR d1656.,burrow-emeneau1972den2:p475:u023:f002,,,,source-addition
Tamil,d1711,kutirai,lock of a gun,,,noun,"burrow-emeneau1972den2[p. 475, entry S²22]",,DEN II (1972) records this reflex under new-entry label S²22; resolved to current DEDR d1711.,burrow-emeneau1972den2:p475:u024:f001,,,,source-addition
Kannada,d1711,kudure,lock of a gun,,,noun,"burrow-emeneau1972den2[p. 475, entry S²22]",,DEN II (1972) records this reflex under new-entry label S²22; resolved to current DEDR d1711.,burrow-emeneau1972den2:p475:u024:f002,,,,source-addition
betul,d1765,kuhkār,"fog, mist",,,source label: Tr.; noun; Voc. 817,"burrow-emeneau1972den2[p. 475, entry S²23]",,DEN II (1972) records this reflex under new-entry label S²23; resolved to current DEDR d1765.,burrow-emeneau1972den2:p475:u025:f002,,,,source-addition
muria,d1765,guhra,"sky, cloud",,,source label: Mu.; noun; Voc. 1169,"burrow-emeneau1972den2[p. 475, entry S²23]",,DEN II (1972) records this reflex under new-entry label S²23; resolved to current DEDR d1765.,burrow-emeneau1972den2:p475:u025:f003,,,,source-addition
Kui,d1765,kutu kueṛi,"mist, fog",,,noun,"burrow-emeneau1972den2[p. 475, entry S²23]",,DEN II (1972) records this reflex under new-entry label S²23; resolved to current DEDR d1765.,burrow-emeneau1972den2:p475:u025:f004,,,,source-addition
Kannada,d1976,gebaṟu,"to scratch, as the ground",,,verb,"burrow-emeneau1972den2[p. 475, entry S²24]",,DEN II (1972) records this reflex under new-entry label S²24; resolved to current DEDR d1976.,burrow-emeneau1972den2:p475:u026:f001,,,,source-addition
Kannada,d1976,gebbu,to loosen a stone by scratching or digging with the nails,,,verb,"burrow-emeneau1972den2[p. 475, entry S²24]",,DEN II (1972) records this reflex under new-entry label S²24; resolved to current DEDR d1976.,burrow-emeneau1972den2:p475:u026:f002,,,,source-addition
seoni,d1976,giv-,(dog) to scratch up earth,,,source label: S.; verb; Voc. 1092,"burrow-emeneau1972den2[p. 475, entry S²24]",,DEN II (1972) records this reflex under new-entry label S²24; resolved to current DEDR d1976.,burrow-emeneau1972den2:p475:u026:f003,,,,source-addition
gommu,d1976,givv-,to scratch,,,source label: Koya T.; verb,"burrow-emeneau1972den2[p. 475, entry S²24]",,DEN II (1972) records this reflex under new-entry label S²24; resolved to current DEDR d1976.,burrow-emeneau1972den2:p475:u026:f004,,,,source-addition
Telugu,d2000,gēde,a she-buffalo,,,noun,"burrow-emeneau1972den2[p. 475, entry S²25]",,DEN II (1972) records this reflex under new-entry label S²25; resolved to current DEDR d2000.,burrow-emeneau1972den2:p475:u027:f001,,,,source-addition
Konda,d2000,geyda,a she-buffalo,,,source label: B.; noun; id.,"burrow-emeneau1972den2[p. 475, entry S²25]",,DEN II (1972) records this reflex under new-entry label S²25; resolved to current DEDR d2000.,burrow-emeneau1972den2:p475:u027:f002,,,,source-addition
Kuwi,d2000,gedde,a she-buffalo,,,source label: F.; noun; id.,"burrow-emeneau1972den2[p. 475, entry S²25]",,DEN II (1972) records this reflex under new-entry label S²25; resolved to current DEDR d2000.,burrow-emeneau1972den2:p475:u027:f003,,,,source-addition
Tamil,d2029,kaivāram,encomium,,,noun,"burrow-emeneau1972den2[p. 475, entry S²26]",,DEN II (1972) records this reflex under new-entry label S²26; resolved to current DEDR d2029.,burrow-emeneau1972den2:p475:u028:f001,,,,source-addition
Tamil,d2029,kaivāri,panegyrist,,,noun,"burrow-emeneau1972den2[p. 475, entry S²26]",,DEN II (1972) records this derived under new-entry label S²26; resolved to current DEDR d2029.,burrow-emeneau1972den2:p475:u028:f002,,,,source-addition derived
Telugu,d2029,kaivāramu,"praise, encomium, flattery",,,noun,"burrow-emeneau1972den2[p. 475, entry S²26]",,DEN II (1972) records this reflex under new-entry label S²26; resolved to current DEDR d2029.,burrow-emeneau1972den2:p475:u028:f003,,,,source-addition
adil,d2102,kopa,small earthen vessel,,,source label: SR.; noun,"burrow-emeneau1972den2[p. 475, entry S²27]",,DEN II (1972) records this reflex under new-entry label S²27; resolved to current DEDR d2102.,burrow-emeneau1972den2:p475:u029:f001,,,,source-addition
Kota,d2121,koyk,Rhamnus Wightii,,,lexical item,"burrow-emeneau1972den2[p. 476, entry S²28]",,DEN II (1972) records this reflex under new-entry label S²28; resolved to current DEDR d2121.,burrow-emeneau1972den2:p476:u001:f001,,,,source-addition
Toda,d2121,kakakoy,Rhamnus Wightii,,,lexical item,"burrow-emeneau1972den2[p. 476, entry S²28]",,DEN II (1972) records this reflex under new-entry label S²28; resolved to current DEDR d2121.,burrow-emeneau1972den2:p476:u001:f002,,,,source-addition
Tamil,d2136,kulavu (kulavi-),"to bend, curve; bend, curve",,,lexical item,"burrow-emeneau1972den2[p. 476, entry S²29]",,DEN II (1972) records this reflex under new-entry label S²29; resolved to current DEDR d2136.,burrow-emeneau1972den2:p476:u002:f001,,,,source-addition
Malto,d2136,qolg̣ru,"below, beneath, underneath",,,lexical item,"burrow-emeneau1972den2[p. 476, entry S²29]",,DEN II (1972) records this reflex under new-entry label S²29; resolved to current DEDR d2136.,burrow-emeneau1972den2:p476:u002:f004,,,,source-addition
Kannada,d2133,kolla,"deep place, depth; cleft in a rock; cave",,,lexical item,"burrow-emeneau1972den2[p. 476, entry S²30]",,DEN II (1972) records this reflex under new-entry label S²30; resolved to current DEDR d2133.,burrow-emeneau1972den2:p476:u003:f001,,,,source-addition
Kolami,d2191,kojā,cup,,,source label: SR; lexical item,"burrow-emeneau1972den2[p. 476, entry S²31]",,DEN II (1972) records this reflex under new-entry label S²31; resolved to current DEDR d2191.,burrow-emeneau1972den2:p476:u004:f001,,,,source-addition
adil,d2191,khōjā,bowl,,,source label: A Su.; lexical item,"burrow-emeneau1972den2[p. 476, entry S²31]",,DEN II (1972) records this reflex under new-entry label S²31; resolved to current DEDR d2191.,burrow-emeneau1972den2:p476:u004:f002,,,,source-addition
Tamil,d2326,catuppu-nilam,"bog, marshy ground",,,lexical item,"burrow-emeneau1972den2[p. 476, entry S²33]",,DEN II (1972) records this reflex under new-entry label S²33; resolved to current DEDR d2326.,burrow-emeneau1972den2:p476:u006:f001,,,,source-addition
Tamil,d2326,cetukku,"mud, mire",,,lexical item,"burrow-emeneau1972den2[p. 476, entry S²33]",,DEN II (1972) records this reflex under new-entry label S²33; resolved to current DEDR d2326.,burrow-emeneau1972den2:p476:u006:f002,,,,source-addition
Tamil,d2326,cetumpu (cetumpi-),"to become damp and moist, be soaked",,,lexical item,"burrow-emeneau1972den2[p. 476, entry S²33]",,DEN II (1972) records this reflex under new-entry label S²33; resolved to current DEDR d2326.,burrow-emeneau1972den2:p476:u006:f003,,,,source-addition
tiyya,d2326,catuppu,marsh,,,source label: Tiyya; lexical item,"burrow-emeneau1972den2[p. 476, entry S²33]",,DEN II (1972) records this reflex under new-entry label S²33; resolved to current DEDR d2326.,burrow-emeneau1972den2:p476:u006:f004,,,,source-addition
Telugu,d2326,caduku,mud,,,lexical item,"burrow-emeneau1972den2[p. 476, entry S²33]",,DEN II (1972) records this reflex under new-entry label S²33; resolved to current DEDR d2326.,burrow-emeneau1972den2:p476:u006:f005,,,,source-addition
Tamil,d2551,ciral,kingfisher,,,lexical item,"burrow-emeneau1972den2[p. 476, entry S²34]",,DEN II (1972) records this reflex under new-entry label S²34; resolved to current DEDR d2551.,burrow-emeneau1972den2:p476:u007:f001,,,,source-addition
Kota,d2572,jelk,anklet with bells,,,lexical item,"burrow-emeneau1972den2[p. 476, entry S²35]",,DEN II (1972) records this reflex under new-entry label S²35; resolved to current DEDR d2572.,burrow-emeneau1972den2:p476:u008:f001,,,,source-addition
Kolami,d2572,zilal,small bell (one of a string) on strap on bullock’s neck,,,lexical item,"burrow-emeneau1972den2[p. 476, entry S²35]",,DEN II (1972) records this reflex under new-entry label S²35; resolved to current DEDR d2572.,burrow-emeneau1972den2:p476:u008:f002,,,,source-addition
adil,d2572,jīlā,small bell tied to the neck of an ox,,,source label: A Su.; lexical item,"burrow-emeneau1972den2[p. 476, entry S²35]",,DEN II (1972) records this reflex under new-entry label S²35; resolved to current DEDR d2572.,burrow-emeneau1972den2:p476:u008:f003,,,,source-addition
adil,d2609,cice,small fruit,,,source label: SR.; lexical item,"burrow-emeneau1972den2[p. 476, entry S²36]",,DEN II (1972) records this reflex under new-entry label S²36; resolved to current DEDR d2609.,burrow-emeneau1972den2:p476:u009:f001,,,,source-addition
Konda,d2631,sīrba-,to cry,,,lexical item,"burrow-emeneau1972den2[p. 476, entry S²36A]",,DEN II (1972) records this reflex under new-entry label S²36A; resolved to current DEDR d2631.,burrow-emeneau1972den2:p476:u010:f001,,,,source-addition
Pengo,d2631,hīrba-,to call (intensive base only),,,lexical item,"burrow-emeneau1972den2[p. 476, entry S²36A]",,DEN II (1972) records this reflex under new-entry label S²36A; resolved to current DEDR d2631.,burrow-emeneau1972den2:p476:u010:f003,,,,source-addition
Malto,d2631,cirqe,"to shout, make a noise",,,lexical item,"burrow-emeneau1972den2[p. 476, entry S²36A]",,DEN II (1972) records this reflex under new-entry label S²36A; resolved to current DEDR d2631.,burrow-emeneau1972den2:p476:u010:f004,,,,source-addition
Tulu,d2728,sūri,ladle-like spoon,,,source label: B-K; lexical item,"burrow-emeneau1972den2[p. 476, entry S²37]",,DEN II (1972) records this reflex under new-entry label S²37; resolved to current DEDR d2728.,burrow-emeneau1972den2:p476:u011:f001,,,,source-addition
Telugu,d2794,ceṟaku,firewood,,,source label: inscr.; lexical item,"burrow-emeneau1972den2[p. 476, entry S²38]",,DEN II (1972) records this reflex under new-entry label S²38; resolved to current DEDR d2794.,burrow-emeneau1972den2:p476:u012:f001,,,,source-addition
muria,d2794,herk,bundle of firewood,,,source label: Mu.; lexical item,"burrow-emeneau1972den2[p. 476, entry S²38]",,DEN II (1972) records this reflex under new-entry label S²38; resolved to current DEDR d2794.,burrow-emeneau1972den2:p476:u012:f002,,,,source-addition
Kolami,d2844,sonde,earthen pot,,,source label: SR; lexical item,"burrow-emeneau1972den2[p. 476, entry S²39]",,DEN II (1972) records this reflex under new-entry label S²39; resolved to current DEDR d2844.,burrow-emeneau1972den2:p476:u013:f001,,,,source-addition
Kurux,d2846,coppā,"skin of fruits, husk of grain, shell of pulses",,,lexical item,"burrow-emeneau1972den2[p. 476, entry S²40]",,DEN II (1972) records this reflex under new-entry label S²40; resolved to current DEDR d2846.,burrow-emeneau1972den2:p476:u014:f001,,,,source-addition
Malto,d2846,copṛa,husk; scabbard,,,lexical item,"burrow-emeneau1972den2[p. 476, entry S²40]",,DEN II (1972) records this reflex under new-entry label S²40; resolved to current DEDR d2846.,burrow-emeneau1972den2:p476:u014:f002,,,,source-addition
kinwat,d2851,jomma,broth,,,source label: Kin.; lexical item,"burrow-emeneau1972den2[p. 476, entry S²41]",,DEN II (1972) records this reflex under new-entry label S²41; resolved to current DEDR d2851.,burrow-emeneau1972den2:p476:u015:f001,,,,source-addition
Gondi,d2851,jammō,"meat-soup, curry",,,source label: Tr. Ph.; lexical item,"burrow-emeneau1972den2[p. 476, entry S²41]",,DEN II (1972) records this reflex under new-entry label S²41; resolved to current DEDR d2851.,burrow-emeneau1972den2:p476:u015:f002,,,,source-addition
muria,d2979,ḍogor peṛeka,backbone,,,source label: Mu.; lexical item,"burrow-emeneau1972den2[p. 476, entry S²42]",,DEN II (1972) records this reflex under new-entry label S²42; resolved to current DEDR d2979.,burrow-emeneau1972den2:p476:u016:f002,,,,source-addition
Kolami,d2985,ḍonḍyā,water snake,,,source label: SR; lexical item,"burrow-emeneau1972den2[p. 476, entry S²43]",,DEN II (1972) records this reflex under new-entry label S²43; resolved to current DEDR d2985.,burrow-emeneau1972den2:p476:u017:f001,,,,source-addition
maria,d2985,ḍonḍul(i),water snake,,,source label: Ma.; lexical item,"burrow-emeneau1972den2[p. 476, entry S²43]",,DEN II (1972) records this reflex under new-entry label S²43; resolved to current DEDR d2985.,burrow-emeneau1972den2:p476:u017:f002,,,,source-addition
betul,d2985,dhōndī,water snake,,,source label: Tr.; lexical item,"burrow-emeneau1972den2[p. 476, entry S²43]",,DEN II (1972) records this reflex under new-entry label S²43; resolved to current DEDR d2985.,burrow-emeneau1972den2:p476:u017:f003,,,,source-addition
Telugu,d3378,dūḍa,calf,,,lexical item,"burrow-emeneau1972den2[p. 476, entry S²44]",,DEN II (1972) records this reflex under new-entry label S²44; resolved to current DEDR d3378.,burrow-emeneau1972den2:p476:u018:f001,,,,source-addition
adil,d3378,ḍuḍḍe,female young of buffalo,,,source label: A Su.; lexical item,"burrow-emeneau1972den2[p. 476, entry S²44]",,DEN II (1972) records this reflex under new-entry label S²44; resolved to current DEDR d3378.,burrow-emeneau1972den2:p476:u018:f002,,,,source-addition
Pengo,d3387,duben,sacrifice for the ancestors (akor duben),,,lexical item,"burrow-emeneau1972den2[p. 476, entry S²45]",,DEN II (1972) records this reflex under new-entry label S²45; resolved to current DEDR d3387.,burrow-emeneau1972den2:p476:u019:f003,,,,source-addition
Tamil,d3523,"tor̤i (-v-, -nt-)",to be spilt,,,lexical item,"burrow-emeneau1972den2[p. 476, entry S²46]",,DEN II (1972) records this reflex under new-entry label S²46; resolved to current DEDR d3523.,burrow-emeneau1972den2:p476:u020:f001,,,,source-addition
Tulu,d3523,doriyuni,"to flow, etc.",,,lexical item,"burrow-emeneau1972den2[p. 476, entry S²46]",,DEN II (1972) records this reflex under new-entry label S²46; resolved to current DEDR d3523.,burrow-emeneau1972den2:p476:u020:f002,,,,source-addition
Kui,d3523,tōṛa (tōṛi-),"to be liquid, flow, trickle",,,lexical item,"burrow-emeneau1972den2[p. 476, entry S²46]",,DEN II (1972) records this reflex under new-entry label S²46; resolved to current DEDR d3523.,burrow-emeneau1972den2:p476:u020:f003,,,,source-addition
Tamil,d3622,naḷ,dense,,,lexical item,"burrow-emeneau1972den2[p. 476, entry S²48]",,DEN II (1972) records this reflex under new-entry label S²48; resolved to current DEDR d3622.,burrow-emeneau1972den2:p476:u022:f001,,,,source-addition
Tamil,d3622,naḷam,"width, breadth, extent",,,lexical item,"burrow-emeneau1972den2[p. 476, entry S²48]",,DEN II (1972) records this reflex under new-entry label S²48; resolved to current DEDR d3622.,burrow-emeneau1972den2:p476:u022:f002,,,,source-addition
Tamil,d3611,"nali (-v-, -nt-)","to be close together, crowded, be vast in extent",,,lexical item,"burrow-emeneau1972den2[p. 476, entry S²48]",,DEN II (1972) records this reflex under new-entry label S²48; resolved to current DEDR d3611.,burrow-emeneau1972den2:p476:u022:f003,,,,source-addition
Tamil,d3622,naḷippu,overcrowdedness,,,lexical item,"burrow-emeneau1972den2[p. 476, entry S²48]",,DEN II (1972) records this reflex under new-entry label S²48; resolved to current DEDR d3622.,burrow-emeneau1972den2:p476:u022:f004,,,,source-addition
