pog,,a:ht,hand,,a:ht,Table 3 item 17,schmidt
sir,,hat,hand,,hat,Table 3 item 17,schmidt
K,,kali,head,,kali,Table 3 item 18,schmidt
kash,,ši:rʲ,head,,ši:rʲ,Table 3 item 18,schmidt
pog,,loṭ,head,,loṭ,Table 3 item 18,schmidt
sir,,roṭ,head,,roṭ,Table 3 item 18,schmidt
K,,dil,heart,,dil,Table 3 item 19,schmidt
kash,,dil,heart,,dil,Table 3 item 19,schmidt
pog,,dil,heart,,dil,Table 3 item 19,schmidt
sir,,dil,heart,,dil,Table 3 item 19,schmidt
K,,bokiwaṭʰ,kidney,,bokiwaṭʰ,Table 3 item 20,schmidt
kash,,gur'di,kidney,,gur'di,Table 3 item 20,schmidt
pog,,bukʰ,kidney,,bukʰ,Table 3 item 20,schmidt
sir,,gur'da,kidney,,gur'da,Table 3 item 20,schmidt
K,,koṭʰ,knee,,koṭʰ,Table 3 item 21,schmidt
kash,,koṭʰ,knee,,koṭʰ,Table 3 item 21,schmidt
pog,,kuṭʰe,knee,,kuṭʰe,Table 3 item 21,schmidt
sir,,kuṭʰ,knee,,kuṭʰ,Table 3 item 21,schmidt
K,,vuṭʰ,lip,,vuṭʰ,Table 3 item 22,schmidt
kash,,uṭʰ,lip,,uṭʰ,Table 3 item 22,schmidt
pog,,lemuṛ,lip,,lemuṛ,Table 3 item 22,schmidt
sir,,ho:ṭ,lip,,ho:ṭ,Table 3 item 22,schmidt
K,,krəhni ma:z,liver,,krəhni ma:z,Table 3 item 23,schmidt
kash,,ka'ledža,liver,,ka'ledža,Table 3 item 23,schmidt
pog,,kʲa:liz,liver,,kʲa:liz,Table 3 item 23,schmidt
sir,,ka:l'zo,liver,,ka:l'zo,Table 3 item 23,schmidt
K,,go:õts,moustache,,go:õts,Table 3 item 24,schmidt
kash,,kə̌tsi,moustache,,kə̌tsi,Table 3 item 24,schmidt
pog,,gucʰe,moustache,,gucʰe,Table 3 item 24,schmidt
sir,,mucʰ,moustache,,mucʰ,Table 3 item 24,schmidt
K,,ə:s,mouth,,ə:s,Table 3 item 25,schmidt
kash,,ə:sʲ,mouth,,ə:sʲ,Table 3 item 25,schmidt
pog,,mo'i:,mouth,,mo'i:,Table 3 item 25,schmidt
sir,,a:si,mouth,,a:si,Table 3 item 25,schmidt
K,,gardan,neck,,gardan,Table 3 item 26,schmidt
kash,,gar'dan,neck,,gar'dan,Table 3 item 26,schmidt
pog,,gar'dun,neck,,gar'dun,Table 3 item 26,schmidt
pog,,matʰ,neck,,matʰ,Table 3 item 26,schmidt
sir,,mũṇḍi,neck,,mũṇḍi,Table 3 item 26,schmidt
K,,nas,nose,,nas,Table 3 item 27,schmidt
kash,,nas,nose,,nas,Table 3 item 27,schmidt
pog,,naht,nose,,naht,Table 3 item 27,schmidt
sir,,nak,nose,,nak,Table 3 item 27,schmidt
K,,misli,skin,,misli,Table 3 item 28,schmidt
kash,,musli,skin,,musli,Table 3 item 28,schmidt
pog,,tsam,skin,,tsam,Table 3 item 28,schmidt
pog,,nʲa:l,skin,,nʲa:l,Table 3 item 28,schmidt
sir,,niya:li,skin,,niya:li,Table 3 item 28,schmidt
K,,pʰʲok,shoulder,,pʰʲok,Table 3 item 29,schmidt
kash,,šok,shoulder,,šok,Table 3 item 29,schmidt
pog,,nakʰ,shoulder,,nakʰ,Table 3 item 29,schmidt
sir,,pʰak'ku,shoulder,,pʰak'ku,Table 3 item 29,schmidt
K,,nʲəṭʰ,thumb,,nʲəṭʰ,Table 3 item 30,schmidt
kash,,nəṭʰ,thumb,,nəṭʰ,Table 3 item 30,schmidt
pog,,nʲəṭʰ,thumb,,nʲəṭʰ,Table 3 item 30,schmidt
sir,,noṭ,thumb,,noṭ,Table 3 item 30,schmidt
K,,zʲau,tongue,,zʲau,Table 3 item 31,schmidt
kash,,zʲau,tongue,,zʲau,Table 3 item 31,schmidt
pog,,dze'ba:n,tongue,,dze'ba:n,Table 3 item 31,schmidt
pog,,zʲeu,tongue,,zʲeu,Table 3 item 31,schmidt
sir,,zib,tongue,,zib,Table 3 item 31,schmidt
K,,dand,tooth,,dand,Table 3 item 32,schmidt
kash,,dãd,tooth,,dãd,Table 3 item 32,schmidt
pog,,dãt,tooth,,dãt,Table 3 item 32,schmidt
sir,,dãnt,tooth,,dãnt,Table 3 item 32,schmidt
K,,mithir,urine,,mithir,Table 3 item 33,schmidt
kash,,muthir,urine,,muthir,Table 3 item 33,schmidt
pog,,muc,urine,,muc,Table 3 item 33,schmidt
sir,,mu'tar,urine,,mu'tar,Table 3 item 33,schmidt
K,,bo:y,brother,,bo:y,Table 3 item 34,schmidt
kash,,pə̌y,brother,,pə̌y,Table 3 item 34,schmidt
pog,,ba:run,brother,,ba:run,Table 3 item 34,schmidt
sir,,brãu,brother,,brãu,Table 3 item 34,schmidt
K,,bəy ka:kin,brother's wife,,bəy ka:kin,Table 3 item 35,schmidt
kash,,pə̌:bʲ,brother's wife,,pə̌:bʲ,Table 3 item 35,schmidt
pog,,ka:kin,brother's wife,,ka:kin,Table 3 item 35,schmidt
sir,,bar'džãi,brother's wife,,bar'džãi,Table 3 item 35,schmidt
K,,ku:r,daughter,,ku:r,Table 3 item 36,schmidt
kash,,ku:rʲ,daughter,,ku:rʲ,Table 3 item 36,schmidt
pog,,kurʲ,daughter,,kurʲ,Table 3 item 36,schmidt
sir,,rẽ'ṭi:,daughter,,rẽ'ṭi:,Table 3 item 36,schmidt
K,,nəš,daughter-in-law,,nəš,Table 3 item 37,schmidt
kash,,nəš,daughter-in-law,,nəš,Table 3 item 37,schmidt
pog,,nuh,daughter-in-law,,nuh,Table 3 item 37,schmidt
sir,,nuš,daughter-in-law,,nuš,Table 3 item 37,schmidt
K,,mo:l,father,,mo:l,Table 3 item 38,schmidt
kash,,mə̌:l,father,,mə̌:l,Table 3 item 38,schmidt
pog,,mə:əl,father,,mə:əl,Table 3 item 38,schmidt
pog,,bo:əb,father,,bo:əb,Table 3 item 38,schmidt
sir,,ba:bo,father,,ba:bo,Table 3 item 38,schmidt
K,,pʲətir,father's brother,,pʲətir,Table 3 item 39,schmidt
kash,,ca:ci,father's brother,,ca:ci,Table 3 item 39,schmidt
pog,,pi'cau,father's brother,,pi'cau,Table 3 item 39,schmidt
sir,,nikṛo ba:bo,father's brother,,nikṛo ba:bo,Table 3 item 39,schmidt
sir,,baḍo ba:bo,father's brother,,baḍo ba:bo,Table 3 item 39,schmidt
K,,hʲohur,father-in-law,,hʲohur,Table 3 item 40,schmidt
kash,,yə̌:r,father-in-law,,yə̌:r,Table 3 item 40,schmidt
pog,,ša'hur,father-in-law,,ša'hur,Table 3 item 40,schmidt
sir,,šuro,father-in-law,,šuro,Table 3 item 40,schmidt
K,,potir,granddaughter,,potir,Table 3 item 41,schmidt
kash,,pu:'tir,granddaughter,,pu:'tir,Table 3 item 41,schmidt
pog,,pə:ətri,granddaughter,,pə:ətri,Table 3 item 41,schmidt
sir,,po:tri,granddaughter,,po:tri,Table 3 item 41,schmidt
sir,,dhiyo:'ṛi:,granddaughter,,dhiyo:'ṛi:,Table 3 item 41,schmidt
K,,potur,grandson,,potur,Table 3 item 42,schmidt
kash,,pu:'tur,grandson,,pu:'tur,Table 3 item 42,schmidt
pog,,pə:utru,grandson,,pə:utru,Table 3 item 42,schmidt
sir,,po:tro,grandson,,po:tro,Table 3 item 42,schmidt
sir,,dhiyo:'ṛo:,grandson,,dhiyo:'ṛo:,Table 3 item 42,schmidt
K,,mə:dž,mother,,mə:dž,Table 3 item 43,schmidt
kash,,mə̌:l,mother,,mə̌:l,Table 3 item 43,schmidt
pog,,məæ:l,mother,,məæ:l,Table 3 item 43,schmidt
sir,,ma:'li:,mother,,ma:'li:,Table 3 item 43,schmidt
K,,ma:m,mother's brother,,ma:m,Table 3 item 44,schmidt
kash,,ma:əm,mother's brother,,ma:əm,Table 3 item 44,schmidt
pog,,ma:əm,mother's brother,,ma:əm,Table 3 item 44,schmidt
sir,,mam'mõ,mother's brother,,mam'mõ,Table 3 item 44,schmidt
K,,haš,mother-in-law,,haš,Table 3 item 45,schmidt
kash,,aš,mother-in-law,,aš,Table 3 item 45,schmidt
pog,,šah,mother-in-law,,šah,Table 3 item 45,schmidt
sir,,šaš,mother-in-law,,šaš,Table 3 item 45,schmidt
K,,beni,sister,,beni,Table 3 item 46,schmidt
kash,,did,sister,,did,Table 3 item 46,schmidt
pog,,bʲẽən,sister,,bʲẽən,Table 3 item 46,schmidt
sir,,be:n,sister,,be:n,Table 3 item 46,schmidt
K,,necu,son,,necu,Table 3 item 47,schmidt
kash,,bo'kuṭ,son,,bo'kuṭ,Table 3 item 47,schmidt
pog,,nʲuk,son,,nʲuk,Table 3 item 47,schmidt
pog,,ba'kuṭ,son,,ba'kuṭ,Table 3 item 47,schmidt
sir,,ma'ṭʰo:,son,,ma'ṭʰo:,Table 3 item 47,schmidt
K,,za:mtur,son-in-law,,za:mtur,Table 3 item 48,schmidt
kash,,za'motur,son-in-law,,za'motur,Table 3 item 48,schmidt
pog,,zamotru,son-in-law,,zamotru,Table 3 item 48,schmidt
sir,,džama'tro:,son-in-law,,džama'tro:,Table 3 item 48,schmidt
K,,həhar,wife's brother,,həhar,Table 3 item 49,schmidt
kash,,sa:li,wife's brother,,sa:li,Table 3 item 49,schmidt
pog,,sa:le,wife's brother,,sa:le,Table 3 item 49,schmidt
sir,,sa:lo,wife's brother,,sa:lo,Table 3 item 49,schmidt
sir,,be:i'mo,wife's brother,,be:i'mo,Table 3 item 49,schmidt
K,,šur,child,,šur,Table 3 item 50,schmidt
kash,,baci,child,,baci,Table 3 item 50,schmidt
pog,,nʲuk,child,,nʲuk,Table 3 item 50,schmidt
sir,,ma'ṭʰo:,child,,ma'ṭʰo:,Table 3 item 50,schmidt
K,,mari:d,man,,mari:d,Table 3 item 51,schmidt
kash,,mə:n,man,,mə:n,Table 3 item 51,schmidt
pog,,ma'hun,man,,ma'hun,Table 3 item 51,schmidt
sir,,mard,man,,mard,Table 3 item 51,schmidt
K,,na:o,name,,na:o,Table 3 item 52,schmidt
kash,,na:m,name,,na:m,Table 3 item 52,schmidt
pog,,na:m,name,,na:m,Table 3 item 52,schmidt
sir,,nã:m,name,,nã:m,Table 3 item 52,schmidt
K,,in'sa:n,person,,in'sa:n,Table 3 item 53,schmidt
K,,a:dam,person,,a:dam,Table 3 item 53,schmidt
kash,,mə̌l,person,,mə̌l,Table 3 item 53,schmidt
pog,,maṛd,person,,maṛd,Table 3 item 53,schmidt
sir,,ma:'nũ:,person,,ma:'nũ:,Table 3 item 53,schmidt
K,,ze'na:n,woman,,ze'na:n,Table 3 item 54,schmidt
kash,,ze'na:n mə̌l,woman,,ze'na:n mə̌l,Table 3 item 54,schmidt
pog,,kur nahi'ni,woman,,kur nahi'ni,Table 3 item 54,schmidt
sir,,ze'na:n,woman,,ze'na:n,Table 3 item 54,schmidt
K,,ti:r,arrow,,ti:r,Table 3 item 55,schmidt
kash,,ti:r,arrow,,ti:r,Table 3 item 55,schmidt
pog,,ti:r,arrow,,ti:r,Table 3 item 55,schmidt
sir,,ti:r,arrow,,ti:r,Table 3 item 55,schmidt
K,,su:r,ashes,,su:r,Table 3 item 56,schmidt
kash,,swa:s,ashes,,swa:s,Table 3 item 56,schmidt
pog,,swa:s,ashes,,swa:s,Table 3 item 56,schmidt
pog,,swa:h,ashes,,swa:h,Table 3 item 56,schmidt
sir,,swa:h,ashes,,swa:h,Table 3 item 56,schmidt
K,,pa'laŋ,bed,,pa'laŋ,Table 3 item 57,schmidt
K,,ca:rpa:i,bed,,ca:rpa:i,Table 3 item 57,schmidt
kash,,kʰaṭʰ,bed,,kʰaṭʰ,Table 3 item 57,schmidt
pog,,kʰaṭ,bed,,kʰaṭ,Table 3 item 57,schmidt
sir,,kʰaṭi,bed,,kʰaṭi,Table 3 item 57,schmidt
K,,tsoṭ,bread,,tsoṭ,Table 3 item 58,schmidt
kash,,mãndž,bread,,mãndž,Table 3 item 58,schmidt
pog,,mẽṇḍ,bread,,mẽṇḍ,Table 3 item 58,schmidt
sir,,ro'ṭi:,bread,,ro'ṭi:,Table 3 item 58,schmidt
K,,do:ən,churn,,do:ən,Table 3 item 59,schmidt
K,,cʰo:ə̌p,churn,,cʰo:ə̌p,Table 3 item 59,schmidt
kash,,cʰop,churn,,cʰop,Table 3 item 59,schmidt
pog,,ma'dʰæ:n,churn,,ma'dʰæ:n,Table 3 item 59,schmidt
pog,,cʰop,churn,,cʰop,Table 3 item 59,schmidt
sir,,cʰã:mpwə,churn,,cʰã:mpwə,Table 3 item 59,schmidt
K,,za:mut dwad,curds,,za:mut dwad,Table 3 item 60,schmidt
kash,,daĩ,curds,,daĩ,Table 3 item 60,schmidt
pog,,zam dud,curds,,zam dud,Table 3 item 60,schmidt
sir,,zam'ro dudi,curds,,zam'ro dudi,Table 3 item 60,schmidt
K,,sopun,dream,,sopun,Table 3 item 61,schmidt
K,,xwa:b,dream,,xwa:b,Table 3 item 61,schmidt
kash,,sopan,dream,,sopan,Table 3 item 61,schmidt
pog,,kʰwa:b,dream,,kʰwa:b,Table 3 item 61,schmidt
sir,,semi'ṇõ,dream,,semi'ṇõ,Table 3 item 61,schmidt
K,,pah,fertilizer,,pah,Table 3 item 62,schmidt
kash,,pə̌ma,fertilizer,,pə̌ma,Table 3 item 62,schmidt
pog,,gun,fertilizer,,gun,Table 3 item 62,schmidt
sir,,hi:l,fertilizer,,hi:l,Table 3 item 62,schmidt
K,,kʰah,field,,kʰah,Table 3 item 63,schmidt
K,,ḍal,field,,ḍal,Table 3 item 63,schmidt
kash,,vodžʲ,field,,vodžʲ,Table 3 item 63,schmidt
pog,,væ:gə,field,,væ:gə,Table 3 item 63,schmidt
sir,,ba'gi:,field,,ba'gi:,Table 3 item 63,schmidt
K,,na:r,fire,,na:r,Table 3 item 64,schmidt
kash,,na:r,fire,,na:r,Table 3 item 64,schmidt
pog,,na:r,fire,,na:r,Table 3 item 64,schmidt
sir,,agi,fire,,agi,Table 3 item 64,schmidt
K,,gʲau,ghee,,gʲau,Table 3 item 65,schmidt
kash,,kʲə̌u,ghee,,kʲə̌u,Table 3 item 65,schmidt
pog,,gʲu:,ghee,,gʲu:,Table 3 item 65,schmidt
sir,,gyu:,ghee,,gyu:,Table 3 item 65,schmidt
K,,car'bi:h,grease,,car'bi:h,Table 3 item 66,schmidt
kash,,tsʲop,grease,,tsʲop,Table 3 item 66,schmidt
pog,,car'bi:,grease,,car'bi:,Table 3 item 66,schmidt
sir,,mez,grease,,mez,Table 3 item 66,schmidt
K,,asti,handspan,,asti,Table 3 item 67,schmidt
kash,,pa:u,handspan,,pa:u,Table 3 item 67,schmidt
pog,,bithi,handspan,,bithi,Table 3 item 67,schmidt
sir,,griṭi,handspan,,griṭi,Table 3 item 67,schmidt
K,,ma:ch,honey,,ma:ch,Table 3 item 68,schmidt
kash,,mə̌:ch,honey,,mə̌:ch,Table 3 item 68,schmidt
pog,,mæ:ch,honey,,mæ:ch,Table 3 item 68,schmidt
sir,,ma:chi:,honey,,ma:chi:,Table 3 item 68,schmidt
K,,gari,house,,gari,Table 3 item 69,schmidt
kash,,kə̌ri,house,,kə̌ri,Table 3 item 69,schmidt
pog,,gor,house,,gor,Table 3 item 69,schmidt
sir,,gar,house,,gar,Table 3 item 69,schmidt
K,,yan,irrigation channel,,yan,Table 3 item 70,schmidt
K,,kəl,irrigation channel,,kəl,Table 3 item 70,schmidt
kash,,koi,irrigation channel,,koi,Table 3 item 70,schmidt
pog,,la:b,irrigation channel,,la:b,Table 3 item 70,schmidt
sir,,kule,irrigation channel,,kule,Table 3 item 70,schmidt
K,,va:n,loom,,va:n,Table 3 item 71,schmidt
kash,,va:n,loom,,va:n,Table 3 item 71,schmidt
pog,,va:n,loom,,va:n,Table 3 item 71,schmidt
sir,,kʰaddi,loom,,kʰaddi,Table 3 item 71,schmidt
K,,bi:lci,mattock (hoe),,bi:lci,Table 3 item 72,schmidt
kash,,də:lʲ,mattock (hoe),,də:lʲ,Table 3 item 72,schmidt
sir,,də:li,mattock (hoe),,də:li,Table 3 item 72,schmidt
K,,dwad,milk,,dwad,Table 3 item 73,schmidt
kash,,dwad,milk,,dwad,Table 3 item 73,schmidt
pog,,dud,milk,,dud,Table 3 item 73,schmidt
sir,,dudi,milk,,dudi,Table 3 item 73,schmidt
K,,vaṭʰ,path,,vaṭʰ,Table 3 item 74,schmidt
kash,,vaṭʰ,path,,vaṭʰ,Table 3 item 74,schmidt
pog,,vaṭʰ,path,,vaṭʰ,Table 3 item 74,schmidt
sir,,ba:ṭ'ti:,path,,ba:ṭ'ti:,Table 3 item 74,schmidt
K,,a:li,plow,,a:li,Table 3 item 75,schmidt
kash,,a:li,plow,,a:li,Table 3 item 75,schmidt
pog,,al,plow,,al,Table 3 item 75,schmidt
sir,,hali,plow,,hali,Table 3 item 75,schmidt
K,,paš,roof,,paš,Table 3 item 76,schmidt
kash,,lə̌:ṛ,roof,,lə̌:ṛ,Table 3 item 76,schmidt
pog,,cʰat,roof,,cʰat,Table 3 item 76,schmidt
sir,,la'ro:,roof,,la'ro:,Table 3 item 76,schmidt
K,,nu:n,salt,,nu:n,Table 3 item 77,schmidt
kash,,lu:n,salt,,lu:n,Table 3 item 77,schmidt
pog,,nu:n,salt,,nu:n,Table 3 item 77,schmidt
sir,,lu:n,salt,,lu:n,Table 3 item 77,schmidt
K,,dro:ət,sickle,,dro:ət,Table 3 item 78,schmidt
kash,,dro:t,sickle,,dro:t,Table 3 item 78,schmidt
pog,,da:ch,sickle,,da:ch,Table 3 item 78,schmidt
K,,dih,smoke,,dih,Table 3 item 79,schmidt
kash,,tũ:m,smoke,,tũ:m,Table 3 item 79,schmidt
pog,,du:om,smoke,,du:om,Table 3 item 79,schmidt
sir,,dũ:m,smoke,,dũ:m,Table 3 item 79,schmidt
K,,yãndir,spinning wheel,,yãndir,Table 3 item 80,schmidt
kash,,yãndir,spinning wheel,,yãndir,Table 3 item 80,schmidt
pog,,yandiri,spinning wheel,,yandiri,Table 3 item 80,schmidt
sir,,džãnʲtar,spinning wheel,,džãnʲtar,Table 3 item 80,schmidt
K,,ga:m,village,,ga:m,Table 3 item 81,schmidt
kash,,gã:m,village,,gã:m,Table 3 item 81,schmidt
pog,,ga:m,village,,ga:m,Table 3 item 81,schmidt
sir,,gra:m,village,,gra:m,Table 3 item 81,schmidt
K,,zʲun,wood,,zʲun,Table 3 item 82,schmidt
kash,,tsurʲ,wood,,tsurʲ,Table 3 item 82,schmidt
pog,,kaṭʰe,wood,,kaṭʰe,Table 3 item 82,schmidt
sir,,kaṭʰa,wood,,kaṭʰa,Table 3 item 82,schmidt
sir,,tsori'ya,wood,,tsori'ya,Table 3 item 82,schmidt
K,,kə:m,work,,kə:m,Table 3 item 83,schmidt
kash,,kar,work,,kar,Table 3 item 83,schmidt
pog,,kar,work,,kar,Table 3 item 83,schmidt
sir,,kammə,work,,kammə,Table 3 item 83,schmidt
K,,nʲu:l as'ma:n,"sky, blue",,nʲu:l as'ma:n,Table 3 item 84,schmidt
kash,,nʲo:l as'ma:n,"sky, blue",,nʲo:l as'ma:n,Table 3 item 84,schmidt
pog,,nʲu:l as'ma:n,"sky, blue",,nʲu:l as'ma:n,Table 3 item 84,schmidt
sir,,ni:lo a'mar,"sky, blue",,ni:lo a'mar,Table 3 item 84,schmidt
K,,obur,cloud,,obur,Table 3 item 85,schmidt
kash,,abar,cloud,,abar,Table 3 item 85,schmidt
pog,,paḍ,cloud,,paḍ,Table 3 item 85,schmidt
sir,,badə'lo,cloud,,badə'lo,Table 3 item 85,schmidt
K,,vuzmal,lightning,,vuzmal,Table 3 item 86,schmidt
kash,,tsapki,lightning,,tsapki,Table 3 item 86,schmidt
pog,,bidžli,lightning,,bidžli,Table 3 item 86,schmidt
sir,,uzmuli'ya,lightning,,uzmuli'ya,Table 3 item 86,schmidt
K,,zu:n,moon,,zu:n,Table 3 item 87,schmidt
kash,,zo:'san,moon,,zo:'san,Table 3 item 87,schmidt
pog,,tsandiri,moon,,tsandiri,Table 3 item 87,schmidt
sir,,ca:'ṇi:,moon,,ca:'ṇi:,Table 3 item 87,schmidt
K,,ru:d,rain,,ru:d,Table 3 item 88,schmidt
kash,,ru:d,rain,,ru:d,Table 3 item 88,schmidt
pog,,ro:ət,rain,,ro:ət,Table 3 item 88,schmidt
sir,,de:o:,rain,,de:o:,Table 3 item 88,schmidt
K,,as'ma:n,sky,,as'ma:n,Table 3 item 89,schmidt
kash,,as'ma:n,sky,,as'ma:n,Table 3 item 89,schmidt
pog,,as'ma:n,sky,,as'ma:n,Table 3 item 89,schmidt
sir,,a'mar,sky,,a'mar,Table 3 item 89,schmidt
K,,ši:n,snow,,ši:n,Table 3 item 90,schmidt
kash,,ši:n,snow,,ši:n,Table 3 item 90,schmidt
pog,,ši:in,snow,,ši:in,Table 3 item 90,schmidt
sir,,hi:m,snow,,hi:m,Table 3 item 90,schmidt
K,,ta:rux,star,,ta:rux,Table 3 item 91,schmidt
kash,,to:r,star,,to:r,Table 3 item 91,schmidt
pog,,ta:rgan,star,,ta:rgan,Table 3 item 91,schmidt
sir,,ta:'ro:,star,,ta:'ro:,Table 3 item 91,schmidt
K,,si'ri:,sun,,si'ri:,Table 3 item 92,schmidt
K,,af'ta:b,sun,,af'ta:b,Table 3 item 92,schmidt
kash,,do:s,sun,,do:s,Table 3 item 92,schmidt
pog,,du:s,sun,,du:s,Table 3 item 92,schmidt
sir,,di:s,sun,,di:s,Table 3 item 92,schmidt
K,,po:ənʲ,water,,po:ənʲ,Table 3 item 93,schmidt
K,,a:b,water,,a:b,Table 3 item 93,schmidt
kash,,pãĩ,water,,pãĩ,Table 3 item 93,schmidt
pog,,pæ̃,water,,pæ̃,Table 3 item 93,schmidt
sir,,pa:ṇi,water,,pa:ṇi,Table 3 item 93,schmidt
K,,hava:,wind,,hava:,Table 3 item 94,schmidt
K,,va:u,wind,,va:u,Table 3 item 94,schmidt
kash,,va:u,wind,,va:u,Table 3 item 94,schmidt
pog,,hawa,wind,,hawa,Table 3 item 94,schmidt
pog,,tsʰaṭʰ,wind,,tsʰaṭʰ,Table 3 item 94,schmidt
sir,,bã:ṭʰ,wind,,bã:ṭʰ,Table 3 item 94,schmidt
K,,pešin,afternoon,,pešin,Table 3 item 95,schmidt
K,,digar,afternoon,,digar,Table 3 item 95,schmidt
kash,,do:s'le,afternoon,,do:s'le,Table 3 item 95,schmidt
pog,,dusli ba:d,afternoon,,dusli ba:d,Table 3 item 95,schmidt
sir,,bya:li ku'ṇo,afternoon,,bya:li ku'ṇo,Table 3 item 95,schmidt
K,,harud,autumn,,harud,Table 3 item 96,schmidt
kash,,šær ka:l,autumn,,šær ka:l,Table 3 item 96,schmidt
pog,,panti,autumn,,panti,Table 3 item 96,schmidt
sir,,šer,autumn,,šer,Table 3 item 96,schmidt
K,,doh,day,,doh,Table 3 item 97,schmidt
kash,,do:s'le,day,,do:s'le,Table 3 item 97,schmidt
pog,,dus,day,,dus,Table 3 item 97,schmidt
sir,,diya:'ṛi:,day,,diya:'ṛi:,Table 3 item 97,schmidt
