As,,ārādh-,to please,,,,andersen1990[p. 139 (printed p. 141)],,,,,,,dialect:As:as-ahraura:Ahraura dialect:As:as-bahapur:Bahapur dialect:As:bh:Bairat%20Bhabhru dialect:As:as-brahmagiri:Brahmagiri dialect:As:as-erragudi:Erragudi dialect:As:gav:Gavimath dialect:As:as-gujarra:Gujarra dialect:As:as-nittur:Nittur dialect:As:as-rajula-mandagiri:Rajula-Mandagiri dialect:As:ru:Rupnath dialect:As:sah:Sahasram dialect:As:as-siddapura:Siddapura
As,1330,ārogiya-,"freedom from disease, good health",,,,andersen1990[p. 139 (printed p. 141)],,,,,,,dialect:As:as-brahmagiri:Brahmagiri dialect:As:as-siddapura:Siddapura
As,,ārodhetave,,,,,andersen1990[p. 139 (printed p. 141)],,,,,,,dialect:As:ru:Rupnath
As,1326,lodha-,"ascended, mounted, raised",,,,andersen1990[p. 139 (printed p. 141)],,,,,,,dialect:As:as-ahraura:Ahraura
As,1544,hala-,district,,,,andersen1990[p. 139 (printed p. 141)],,,,,,,dialect:As:ru:Rupnath
As,,i-,to go,,,,andersen1990[p. 140 (printed p. 142)],,,,,,,
As,,iyam,this here,,,,andersen1990[p. 140 (printed p. 142)],,,,,,,dialect:As:as-ahraura:Ahraura dialect:As:as-bahapur:Bahapur dialect:As:bh:Bairat%20Bhabhru dialect:As:as-brahmagiri:Brahmagiri dialect:As:as-erragudi:Erragudi dialect:As:gav:Gavimath dialect:As:as-gujarra:Gujarra dialect:As:as-jatinga-ramesvara:Jatinga-Ramesvara dialect:As:as-maski:Maski dialect:As:as-nittur:Nittur dialect:As:as-panguraria:Panguraria dialect:As:as-palkigundu:Palkigundu dialect:As:as-rajula-mandagiri:Rajula-Mandagiri dialect:As:ru:Rupnath dialect:As:sah:Sahasram dialect:As:as-siddapura:Siddapura dialect:As:as-udegolam:Udegolam
As,,isila-,Isila,,,,andersen1990[p. 141 (printed p. 143)],,,,,,,noun m dialect:As:as-brahmagiri:Brahmagiri dialect:As:as-jatinga-ramesvara:Jatinga-Ramesvara dialect:As:as-siddapura:Siddapura
As,,udala-,a greater person,,,,andersen1990[p. 141 (printed p. 143)],,,,,,,noun m dialect:As:as-ahraura:Ahraura dialect:As:as-bahapur:Bahapur dialect:As:bh:Bairat%20Bhabhru dialect:As:as-brahmagiri:Brahmagiri dialect:As:as-erragudi:Erragudi dialect:As:gav:Gavimath dialect:As:as-gujarra:Gujarra dialect:As:as-maski:Maski dialect:As:as-nittur:Nittur dialect:As:as-panguraria:Panguraria dialect:As:as-palkigundu:Palkigundu dialect:As:as-rajula-mandagiri:Rajula-Mandagiri dialect:As:ru:Rupnath dialect:As:sah:Sahasram dialect:As:as-siddapura:Siddapura
As,,udālaka-,"noble, excellent person",,,,andersen1990[p. 141 (printed p. 143)],,,,,,,noun m dialect:As:as-maski:Maski dialect:As:as-panguraria:Panguraria
As,2136,upa,"upon, upto, near",,,,andersen1990[p. 141 (printed p. 143)],,,,,,,
As,,upagata-,gone to,,,,andersen1990[p. 141 (printed p. 143)],,,,,,,dialect:As:as-maski:Maski
As,2325,upayīta-,attained,,,,andersen1990[p. 141 (printed p. 143)],,,,,,,adj dialect:As:as-bahapur:Bahapur dialect:As:bh:Bairat%20Bhabhru dialect:As:as-brahmagiri:Brahmagiri dialect:As:as-erragudi:Erragudi dialect:As:gav:Gavimath dialect:As:as-gujarra:Gujarra dialect:As:as-maski:Maski dialect:As:as-nittur:Nittur dialect:As:as-panguraria:Panguraria dialect:As:as-rajula-mandagiri:Rajula-Mandagiri dialect:As:ru:Rupnath dialect:As:as-siddapura:Siddapura
As,2316,upāsaka-,lay-worshipper,,,,andersen1990[p. 142 (printed p. 144)],,,,,,,noun m dialect:As:as-bahapur:Bahapur dialect:As:bh:Bairat%20Bhabhru dialect:As:as-brahmagiri:Brahmagiri dialect:As:as-erragudi:Erragudi dialect:As:gav:Gavimath dialect:As:as-gujarra:Gujarra dialect:As:as-maski:Maski dialect:As:as-nittur:Nittur dialect:As:as-panguraria:Panguraria dialect:As:as-rajula-mandagiri:Rajula-Mandagiri dialect:As:ru:Rupnath dialect:As:sah:Sahasram dialect:As:as-siddapura:Siddapura dialect:As:as-udegolam:Udegolam
As,2136,upe-,"to go to, visit",,,,andersen1990[p. 142 (printed p. 144)],,,,,,,dialect:As:as-bahapur:Bahapur dialect:As:gav:Gavimath dialect:As:ru:Rupnath
As,,eka-,one,,,,andersen1990[p. 142 (printed p. 144)],,,,,,,dialect:As:as-brahmagiri:Brahmagiri dialect:As:as-erragudi:Erragudi dialect:As:as-nittur:Nittur dialect:As:as-rajula-mandagiri:Rajula-Mandagiri dialect:As:as-siddapura:Siddapura dialect:As:as-udegolam:Udegolam
As,,ena-,"he, this one",,,,andersen1990[p. 142 (printed p. 144)],,,,,,,dialect:As:as-gujarra:Gujarra
As,,esa-,this (following),,,,andersen1990[p. 142 (printed p. 144)],,,,,,,dialect:As:as-ahraura:Ahraura dialect:As:as-bahapur:Bahapur dialect:As:bh:Bairat%20Bhabhru dialect:As:as-brahmagiri:Brahmagiri dialect:As:as-erragudi:Erragudi dialect:As:gav:Gavimath dialect:As:as-gujarra:Gujarra dialect:As:as-jatinga-ramesvara:Jatinga-Ramesvara dialect:As:as-nittur:Nittur dialect:As:as-panguraria:Panguraria dialect:As:as-rajula-mandagiri:Rajula-Mandagiri dialect:As:ru:Rupnath dialect:As:sah:Sahasram dialect:As:as-siddapura:Siddapura dialect:As:as-udegolam:Udegolam
As,,eva,"so, just, even",,,,andersen1990[p. 143 (printed p. 145)],,,,,,,dialect:As:as-ahraura:Ahraura dialect:As:as-bahapur:Bahapur dialect:As:bh:Bairat%20Bhabhru dialect:As:as-brahmagiri:Brahmagiri dialect:As:as-erragudi:Erragudi dialect:As:gav:Gavimath dialect:As:as-gujarra:Gujarra dialect:As:as-panguraria:Panguraria dialect:As:as-palkigundu:Palkigundu dialect:As:as-rajula-mandagiri:Rajula-Mandagiri dialect:As:sah:Sahasram dialect:As:as-siddapura:Siddapura dialect:As:as-udegolam:Udegolam
As,,opuṇitha-,Opuņitha,,,,andersen1990[p. 143 (printed p. 145)],,,,,,,
As,,opuṇithavihārayatā-,march to Opuņitha-vihāra,,,,andersen1990[p. 143 (printed p. 145)],,,,,,,noun f dialect:As:as-panguraria:Panguraria
As,,kaṭa-,,,,,andersen1990[p. 143 (printed p. 145)],,,,,,,
As,,kata-,made,,,,andersen1990[p. 143 (printed p. 145)],,,,,,,dialect:As:as-ahraura:Ahraura dialect:As:as-bahapur:Bahapur dialect:As:gav:Gavimath dialect:As:as-gujarra:Gujarra dialect:As:as-panguraria:Panguraria dialect:As:ru:Rupnath dialect:As:sah:Sahasram
As,,kam,well,,,,andersen1990[p. 144 (printed p. 146)],,,,,,,adv dialect:As:as-brahmagiri:Brahmagiri
As,,kam-,to walk,,,,andersen1990[p. 144 (printed p. 146)],,,,,,,
As,,kal-,"to perform, to do",,,,andersen1990[p. 144 (printed p. 146)],,,,,,,dialect:As:as-brahmagiri:Brahmagiri dialect:As:as-erragudi:Erragudi dialect:As:as-jatinga-ramesvara:Jatinga-Ramesvara dialect:As:as-maski:Maski dialect:As:as-rajula-mandagiri:Rajula-Mandagiri dialect:As:as-siddapura:Siddapura
As,,kāma-,desire,,,,andersen1990[p. 144 (printed p. 146)],,,,,,,dialect:As:as-brahmagiri:Brahmagiri dialect:As:as-nittur:Nittur dialect:As:as-siddapura:Siddapura
As,,kāraṇa-,"deed, action, performance",,,,andersen1990[p. 144 (printed p. 146)],,,,,,,
As,,kāranaka-,scribe,,,,andersen1990[p. 144 (printed p. 146)],,,,,,,noun m dialect:As:as-erragudi:Erragudi dialect:As:as-nittur:Nittur dialect:As:as-rajula-mandagiri:Rajula-Mandagiri dialect:As:as-udegolam:Udegolam
As,,kāla-,time,,,,andersen1990[p. 144 (printed p. 146)],,,,,,,noun m dialect:As:as-ahraura:Ahraura dialect:As:as-bahapur:Bahapur dialect:As:as-brahmagiri:Brahmagiri dialect:As:as-erragudi:Erragudi dialect:As:gav:Gavimath dialect:As:as-gujarra:Gujarra dialect:As:as-jatinga-ramesvara:Jatinga-Ramesvara dialect:As:as-nittur:Nittur dialect:As:as-panguraria:Panguraria dialect:As:as-rajula-mandagiri:Rajula-Mandagiri dialect:As:ru:Rupnath dialect:As:sah:Sahasram dialect:As:as-siddapura:Siddapura dialect:As:as-udegolam:Udegolam
As,,kitā,,,,,andersen1990[p. 145 (printed p. 147)],,,,,,,dialect:As:as-panguraria:Panguraria
As,,kiti,,,,,andersen1990[p. 145 (printed p. 147)],,,,,,,dialect:As:as-panguraria:Panguraria dialect:As:ru:Rupnath
As,,kiṇti,how then?,,,,andersen1990[p. 145 (printed p. 147)],,,,,,,dialect:As:as-gujarra:Gujarra dialect:As:as-panguraria:Panguraria dialect:As:ru:Rupnath
As,3303,kumāra-,"child, son",,,,andersen1990[p. 145 (printed p. 147)],,,,,,,noun m dialect:As:as-panguraria:Panguraria
As,,khugdaka-,,,,,andersen1990[p. 145 (printed p. 147)],,,,,,,dialect:As:gav:Gavimath
As,,khudaka-,lowly person,,,,andersen1990[p. 145 (printed p. 147)],,,,,,,noun m dialect:As:as-ahraura:Ahraura dialect:As:as-bahapur:Bahapur dialect:As:bh:Bairat%20Bhabhru dialect:As:as-brahmagiri:Brahmagiri dialect:As:as-erragudi:Erragudi dialect:As:gav:Gavimath dialect:As:as-gujarra:Gujarra dialect:As:as-maski:Maski dialect:As:as-nittur:Nittur dialect:As:as-panguraria:Panguraria dialect:As:as-rajula-mandagiri:Rajula-Mandagiri dialect:As:ru:Rupnath dialect:As:sah:Sahasram dialect:As:as-siddapura:Siddapura
As,,khudakamahalaka-,lowly and great person,,,,andersen1990[p. 145 (printed p. 147)],,,,,,,noun m dialect:As:as-erragudi:Erragudi dialect:As:as-rajula-mandagiri:Rajula-Mandagiri
As,,kho,"indeed, really, surely",,,,andersen1990[p. 146 (printed p. 148)],,,,,,,dialect:As:as-brahmagiri:Brahmagiri dialect:As:as-erragudi:Erragudi dialect:As:gav:Gavimath dialect:As:as-jatinga-ramesvara:Jatinga-Ramesvara dialect:As:as-nittur:Nittur dialect:As:as-panguraria:Panguraria dialect:As:as-rajula-mandagiri:Rajula-Mandagiri dialect:As:as-siddapura:Siddapura dialect:As:as-udegolam:Udegolam
As,,gam-,to go,,,,andersen1990[p. 146 (printed p. 148)],,,,,,,
As,4209,garu-,"heavy, honoured",,,,andersen1990[p. 146 (printed p. 148)],,,,,,,adj dialect:As:as-brahmagiri:Brahmagiri dialect:As:as-erragudi:Erragudi dialect:As:as-nittur:Nittur dialect:As:as-rajula-mandagiri:Rajula-Mandagiri dialect:As:as-udegolam:Udegolam
As,,giri-,mountain,,,,andersen1990[p. 146 (printed p. 148)],,,,,,,noun m
As,,guṇa-,,,,,andersen1990[p. 146 (printed p. 148)],,,,,,,
As,4190,guna-,virtue,,,,andersen1990[p. 146 (printed p. 148)],,,,,,,noun m dialect:As:as-brahmagiri:Brahmagiri
As,,guru-,,,,,andersen1990[p. 146 (printed p. 148)],,,,,,,dialect:As:as-ahraura:Ahraura dialect:As:as-bahapur:Bahapur dialect:As:bh:Bairat%20Bhabhru dialect:As:as-brahmagiri:Brahmagiri dialect:As:as-erragudi:Erragudi dialect:As:gav:Gavimath dialect:As:as-gujarra:Gujarra dialect:As:as-jatinga-ramesvara:Jatinga-Ramesvara dialect:As:as-maski:Maski dialect:As:as-nittur:Nittur dialect:As:as-panguraria:Panguraria dialect:As:as-rajula-mandagiri:Rajula-Mandagiri dialect:As:ru:Rupnath dialect:As:sah:Sahasram dialect:As:as-siddapura:Siddapura dialect:As:as-udegolam:Udegolam
As,,caka-,,,,,andersen1990[p. 147 (printed p. 149)],,,,,,,
As,13080,cakiya-,,,,,andersen1990[p. 147 (printed p. 149)],,,,,,,
As,,capada-,Capada,,,,andersen1990[p. 147 (printed p. 149)],,,,,,,noun m dialect:As:as-brahmagiri:Brahmagiri dialect:As:as-jatinga-ramesvara:Jatinga-Ramesvara dialect:As:as-siddapura:Siddapura
As,4686,car-,"to move about [in Dharma], i.e. to act rightly; to behave, to perform",,,,andersen1990[p. 147 (printed p. 149)],,,,,,,dialect:As:bh:Bairat%20Bhabhru dialect:As:as-erragudi:Erragudi dialect:As:as-gujarra:Gujarra dialect:As:as-maski:Maski
As,4752a,cy-,to honour,,,,andersen1990[p. 147 (printed p. 149)],,,,,,,
As,,cira-,long,,,,andersen1990[p. 147 (printed p. 149)],,,,,,,adj dialect:As:as-ahraura:Ahraura dialect:As:as-bahapur:Bahapur dialect:As:bh:Bairat%20Bhabhru dialect:As:as-gujarra:Gujarra dialect:As:sah:Sahasram
As,,ciraṭhitika-,"perpetual, lasting long",,,,andersen1990[p. 147 (printed p. 149)],,,,,,,dialect:As:as-ahraura:Ahraura dialect:As:as-bahapur:Bahapur dialect:As:bh:Bairat%20Bhabhru dialect:As:as-brahmagiri:Brahmagiri dialect:As:as-erragudi:Erragudi dialect:As:gav:Gavimath dialect:As:as-gujarra:Gujarra dialect:As:as-maski:Maski dialect:As:as-nittur:Nittur dialect:As:as-panguraria:Panguraria dialect:As:as-palkigundu:Palkigundu dialect:As:as-rajula-mandagiri:Rajula-Mandagiri dialect:As:ru:Rupnath dialect:As:sah:Sahasram dialect:As:as-siddapura:Siddapura dialect:As:as-udegolam:Udegolam
As,,cu,but,,,,andersen1990[p. 148 (printed p. 150)],,,,,,,dialect:As:as-ahraura:Ahraura dialect:As:as-bahapur:Bahapur dialect:As:bh:Bairat%20Bhabhru dialect:As:as-brahmagiri:Brahmagiri dialect:As:as-erragudi:Erragudi dialect:As:gav:Gavimath dialect:As:as-nittur:Nittur dialect:As:as-panguraria:Panguraria dialect:As:as-rajula-mandagiri:Rajula-Mandagiri dialect:As:ru:Rupnath dialect:As:sah:Sahasram dialect:As:as-siddapura:Siddapura dialect:As:as-udegolam:Udegolam
As,,chavachara-,,,,,andersen1990[p. 148 (printed p. 150)],,,,,,,dialect:As:ru:Rupnath
As,5098,jana-,"person, people",,,,andersen1990[p. 148 (printed p. 150)],,,,,,,noun m dialect:As:as-nittur:Nittur dialect:As:as-udegolam:Udegolam
As,5101,janapada-,country,,,,andersen1990[p. 148 (printed p. 150)],,,,,,,noun m
As,5131,jambu-,"the rose-apple tree, Eugenia Jambolana",,,,andersen1990[p. 148 (printed p. 150)],,,,,,,noun f
As,5134,jambudīpa-,"the country of the rose-apples, India",,,,andersen1990[p. 148 (printed p. 150)],,,,,,,dialect:As:as-bahapur:Bahapur dialect:As:bh:Bairat%20Bhabhru dialect:As:as-brahmagiri:Brahmagiri dialect:As:gav:Gavimath dialect:As:as-gujarra:Gujarra dialect:As:as-maski:Maski dialect:As:as-nittur:Nittur dialect:As:as-panguraria:Panguraria dialect:As:ru:Rupnath dialect:As:sah:Sahasram dialect:As:as-siddapura:Siddapura
As,,jān-,to know,,,,andersen1990[p. 148 (printed p. 150)],,,,,,,dialect:As:as-ahraura:Ahraura dialect:As:as-bahapur:Bahapur dialect:As:bh:Bairat%20Bhabhru dialect:As:as-brahmagiri:Brahmagiri dialect:As:as-erragudi:Erragudi dialect:As:gav:Gavimath dialect:As:as-gujarra:Gujarra dialect:As:as-nittur:Nittur dialect:As:as-rajula-mandagiri:Rajula-Mandagiri dialect:As:ru:Rupnath dialect:As:sah:Sahasram dialect:As:as-siddapura:Siddapura
As,,jānapada-,belonging to the country,,,,andersen1990[p. 149 (printed p. 151)],,,,,,,adj dialect:As:as-brahmagiri:Brahmagiri dialect:As:as-erragudi:Erragudi dialect:As:as-jatinga-ramesvara:Jatinga-Ramesvara dialect:As:as-nittur:Nittur dialect:As:as-rajula-mandagiri:Rajula-Mandagiri dialect:As:as-udegolam:Udegolam
As,13682,thambha-,"pillar, post",,,,andersen1990[p. 149 (printed p. 151)],,,,,,,noun m
As,13770,thitika-,"standing, lasting",,,,andersen1990[p. 149 (printed p. 151)],,,,,,,adj
As,,xo,,,,,andersen1990[p. 149 (printed p. 151)],,,,,,,dialect:As:gav:Gavimath dialect:As:ru:Rupnath
As,,tatha,,,,,andersen1990[p. 149 (printed p. 151)],,,,,,,dialect:As:as-nittur:Nittur
As,5643,tata,here,,,,andersen1990[p. 149 (printed p. 151)],,,,,,,dialect:As:sah:Sahasram
As,,tathā,"so, thus",,,,andersen1990[p. 150 (printed p. 152)],,,,,,,dialect:As:as-erragudi:Erragudi dialect:As:as-nittur:Nittur dialect:As:as-siddapura:Siddapura dialect:As:as-udegolam:Udegolam
As,1562,ti,"so, as stated before",,,,andersen1990[p. 150 (printed p. 152)],,,,,,,dialect:As:bh:Bairat%20Bhabhru dialect:As:as-brahmagiri:Brahmagiri dialect:As:gav:Gavimath dialect:As:as-gujarra:Gujarra dialect:As:as-maski:Maski dialect:As:as-nittur:Nittur dialect:As:as-panguraria:Panguraria dialect:As:ru:Rupnath dialect:As:sah:Sahasram dialect:As:as-siddapura:Siddapura dialect:As:as-udegolam:Udegolam
As,,tiya-,third,,,,andersen1990[p. 150 (printed p. 152)],,,,,,,
As,,tī,,,,,andersen1990[p. 150 (printed p. 152)],,,,,,,dialect:As:as-gujarra:Gujarra
As,,tu,but,,,,andersen1990[p. 150 (printed p. 152)],,,,,,,dialect:As:as-ahraura:Ahraura dialect:As:as-bahapur:Bahapur dialect:As:bh:Bairat%20Bhabhru dialect:As:as-brahmagiri:Brahmagiri dialect:As:as-erragudi:Erragudi dialect:As:gav:Gavimath dialect:As:as-nittur:Nittur dialect:As:as-panguraria:Panguraria dialect:As:as-rajula-mandagiri:Rajula-Mandagiri dialect:As:ru:Rupnath dialect:As:as-siddapura:Siddapura dialect:As:as-udegolam:Udegolam
As,,tu-,you,,,,andersen1990[p. 150 (printed p. 152)],,,,,,,dialect:As:as-erragudi:Erragudi dialect:As:as-maski:Maski dialect:As:as-nittur:Nittur dialect:As:as-rajula-mandagiri:Rajula-Mandagiri dialect:As:ru:Rupnath dialect:As:as-udegolam:Udegolam
As,,tupaka,,,,,andersen1990[p. 151 (printed p. 153)],,,,,,,dialect:As:as-jatinga-ramesvara:Jatinga-Ramesvara dialect:As:ru:Rupnath
As,,dakh-,to see,,,,andersen1990[p. 151 (printed p. 153)],,,,,,,dialect:As:as-maski:Maski
As,,day-,"to have pity, to be kind",,,,andersen1990[p. 151 (printed p. 153)],,,,,,,dialect:As:as-brahmagiri:Brahmagiri dialect:As:as-erragudi:Erragudi dialect:As:as-nittur:Nittur dialect:As:as-rajula-mandagiri:Rajula-Mandagiri dialect:As:as-siddapura:Siddapura dialect:As:as-udegolam:Udegolam
As,,dāṇi,,,,,andersen1990[p. 151 (printed p. 153)],,,,,,,
As,,dāni,now,,,,andersen1990[p. 151 (printed p. 153)],,,,,,,adv dialect:As:as-erragudi:Erragudi dialect:As:gav:Gavimath dialect:As:as-maski:Maski dialect:As:as-nittur:Nittur dialect:As:as-rajula-mandagiri:Rajula-Mandagiri dialect:As:ru:Rupnath dialect:As:as-udegolam:Udegolam
As,,di-,two,,,,andersen1990[p. 151 (printed p. 153)],,,,,,,dialect:As:as-ahraura:Ahraura dialect:As:sah:Sahasram
