Sh,,agúro,heavy,,,printed as a cross-reference: s. hagúro.,"degener-shina2008[p. 243, glossary entry 19]",,,degener-shina2008:p243:e19,degener-shina2008:p267:e20,,,dialect:Sh:gil:Gilgit
Sh,,ai,goat,,,Ziege,"degener-shina2008[p. 243, glossary entry 20]",,"[T. 145, 887]",degener-shina2008:p243:e20,,,,f dialect:Sh:gil:Gilgit
Sh,1533,áa~i,mouth,,,Mund,"degener-shina2008[p. 243, glossary entry 21]",,"Degener directly assigns this headword to Turner/CDIAL 1533. [T. 1533, Atlas 23, Ikoh ʌy~]",degener-shina2008:p243:e21,,,,f dialect:Sh:gil:Gilgit
Sh,,aáil,there,,,printed as a cross-reference: s. aál.,"degener-shina2008[p. 243, glossary entry 22]",,,degener-shina2008:p243:e22,degener-shina2008:p244:e13,,,dialect:Sh:gil:Gilgit
Sh,274,aǰí,"above, upwards",,,"oben, nach oben. 195, 239, 317, 370, 407, 584, 588.4, 622, 630, 680, 681, 682, 761, 766.1, 776. Dat-s aǰíṭ hinauf 351","degener-shina2008[p. 243, glossary entry 23]",,Degener directly assigns this headword to Turner/CDIAL 274. [T. 274],degener-shina2008:p243:e23,,,,adv dialect:Sh:gil:Gilgit
Sh,1351,aáǰi,mother,,,Mutter,"degener-shina2008[p. 244, glossary entry 1]",,Degener directly assigns this headword to Turner/CDIAL 1351. [T. 1351],degener-shina2008:p244:e01,,,,f dialect:Sh:gil:Gilgit
Sh,,aǰiíno,"located above; following (year, day)",,,"oben befindlich; folgend (Jahr, Tag)","degener-shina2008[p. 244, glossary entry 2]",,,degener-shina2008:p244:e02,,,,adj m dialect:Sh:gil:Gilgit
Sh,,aǰinóo,from above,,,von oben,"degener-shina2008[p. 244, glossary entry 3]",,,degener-shina2008:p244:e03,,,,adv dialect:Sh:gil:Gilgit
Sh,,aǰóono,"foreign, stranger",,,"fremd, Fremder","degener-shina2008[p. 244, glossary entry 4]",,"[= Bur., s. Berger s. v.]",degener-shina2008:p244:e04,,,,adj m dialect:Sh:gil:Gilgit
Sh,,aǰú,this year,,,dieses Jahr,"degener-shina2008[p. 244, glossary entry 5]",,,degener-shina2008:p244:e05,,,,adv dialect:Sh:gil:Gilgit
Sh,,akéṣ,stupid,,,dumm,"degener-shina2008[p. 244, glossary entry 6]",,"[vielleicht zu Bur. akhéṣ seltsam, Gegensatz zu Shina sukéṣ / Bur. sukhéṣ wohlvertraut, Ikoh sukhīṣ intelligent, ʌkhḗṣ broken, terrible?]",degener-shina2008:p244:e06,,,,adj m f dialect:Sh:gil:Gilgit
Sh,,akí,"particle: just, precisely",,,"eben, gleich","degener-shina2008[p. 244, glossary entry 7]",,[= akí selbst; Gramm. 5.8.2],degener-shina2008:p244:e07,,,,part dialect:Sh:gil:Gilgit
Sh,,akí,"self, oneself",,,selbst [Gramm. 2.4.2],"degener-shina2008[p. 244, glossary entry 8]",,,degener-shina2008:p244:e08,,,,dialect:Sh:gil:Gilgit
Sh,,akíi,"self, oneself",,,selbst [Gramm. 2.4.2],"degener-shina2008[p. 244, glossary entry 8]",,,degener-shina2008:p244:e08:v2,degener-shina2008:p244:e08,,,alternate dialect:Sh:gil:Gilgit
Sh,,akhán,if,,,conj. falls,"degener-shina2008[p. 244, glossary entry 9]",,"[Bailey akhanaá, Bur. aqhanaá; Gramm. 5.2.4]",degener-shina2008:p244:e09,,,,dialect:Sh:gil:Gilgit
Sh,,akhanaá,(with ... to ga) although,,,... to ga obwohl,"degener-shina2008[p. 244, glossary entry 10]",,[vgl. akhán],degener-shina2008:p244:e10,,,,dialect:Sh:gil:Gilgit
Sh,,akhár,blacksmith,,,Schmied,"degener-shina2008[p. 244, glossary entry 11]",,"[Ikoh ʌkhā́r, < ayaskāra-]",degener-shina2008:p244:e11,,,,m dialect:Sh:gil:Gilgit
Sh,,akhón,(Shiite) cleric,,,(schiitischer) Geistlicher,"degener-shina2008[p. 244, glossary entry 12]",,[← Pers.-Ur. aaxun],degener-shina2008:p244:e12,,,,m loanword dialect:Sh:gil:Gilgit
Sh,,axón,(Shiite) cleric,,,(schiitischer) Geistlicher,"degener-shina2008[p. 244, glossary entry 12]",,[← Pers.-Ur. aaxun],degener-shina2008:p244:e12:v2,degener-shina2008:p244:e12,,,m loanword alternate dialect:Sh:gil:Gilgit
Sh,,aál,there,,,dort,"degener-shina2008[p. 244, glossary entry 13]",,[Bailey āli],degener-shina2008:p244:e13,,,,adv dialect:Sh:gil:Gilgit
Sh,1288,áal-,come (only perfect stem),,,kommen (nur Perfektstamm),"degener-shina2008[p. 244, glossary entry 14]",,Degener directly assigns this headword to Turner/CDIAL 1288. [T. 1288],degener-shina2008:p244:e14,,,,dialect:Sh:gil:Gilgit
Sh,,aalím,"scholar, Islamic legal scholar",,,"Gelehrter, islamischer Rechtsgelehrter","degener-shina2008[p. 244, glossary entry 15]",,[← Ar.-Ur. ʿaalim],degener-shina2008:p244:e15,,,,m loanword dialect:Sh:gil:Gilgit
Sh,,áali-nagáali,here and there,,,hier und dort,"degener-shina2008[p. 244, glossary entry 16]",,,degener-shina2008:p244:e16,,,,adv dialect:Sh:gil:Gilgit
Sh,,aalú-phunár,potato blossom,,,Kartoffelblüte,"degener-shina2008[p. 244, glossary entry 17]",,[Urdu aaluu + phunár],degener-shina2008:p244:e17,,,,f dialect:Sh:gil:Gilgit
Sh,,aály,there,,,printed as a cross-reference: s. aál.,"degener-shina2008[p. 244, glossary entry 18]",,,degener-shina2008:p244:e18,degener-shina2008:p244:e13,,,dialect:Sh:gil:Gilgit
Sh,,amagác̣,"larger leather bag, leather sack",,,"größere Ledertasche, lederner Sack","degener-shina2008[p. 244, glossary entry 19]",,,degener-shina2008:p244:e19,,,,f dialect:Sh:gil:Gilgit
Sh,,amíir,rich man,,,Reicher,"degener-shina2008[p. 244, glossary entry 20]",,[← Ar.-Ur. amiir],degener-shina2008:p244:e20,,,,m loanword dialect:Sh:gil:Gilgit
Sh,1265,amuš-,forget,,,vergessen,"degener-shina2008[p. 244, glossary entry 21]",,Degener directly assigns this headword to Turner/CDIAL 1265. [T. 1265],degener-shina2008:p244:e21,,,,intr dialect:Sh:gil:Gilgit
Sh,,áno,millet,,,Hirse,"degener-shina2008[p. 244, glossary entry 22]",,[T. 192?],degener-shina2008:p244:e22,,,,m dialect:Sh:gil:Gilgit
Sh,283,anú,this,,,dieser,"degener-shina2008[p. 244, glossary entry 23]",,Degener directly assigns this headword to Turner/CDIAL 283. [T. 283],degener-shina2008:p244:e23,,,,demonstrative pron m dialect:Sh:gil:Gilgit
Sh,,aáŋ th-,cry out (of a donkey),,,schreien (Esel),"degener-shina2008[p. 245, glossary entry 1]",,,degener-shina2008:p245:e01,,,,dialect:Sh:gil:Gilgit
Sh,722,aápo,"little, slight",,,"wenig, geringfügig","degener-shina2008[p. 245, glossary entry 2]",,Degener directly assigns this headword to Turner/CDIAL 722. [T. 722],degener-shina2008:p245:e02,,,,adj m dialect:Sh:gil:Gilgit
Sh,,aql,"intellect, understanding",,,Verstand,"degener-shina2008[p. 245, glossary entry 3]",,[← Ar.-Ur. ʿaql],degener-shina2008:p245:e03,,,,loanword dialect:Sh:gil:Gilgit
Sh,,ariíno,"inner, own",,,"inner, eigen","degener-shina2008[p. 245, glossary entry 4]",,,degener-shina2008:p245:e04,,,,adj m dialect:Sh:gil:Gilgit
Sh,,áro,"awl, leather needle",,,"Ahle, Ledernadel","degener-shina2008[p. 245, glossary entry 5]",,,degener-shina2008:p245:e05,,,,dialect:Sh:gil:Gilgit
Sh,,arr,"fear, terror; frightful, dangerous, tense",,,"Furcht, Schrecken; adj./ adv. fürchterlich, gefährlich, gespannt","degener-shina2008[p. 245, glossary entry 6]",,"[Bur. ar -mán- sich fürchten, ar ~-t- in Furcht versetzen]",degener-shina2008:p245:e06,,,,dialect:Sh:gil:Gilgit
Sh,,arú,inside,,,innen. Vgl. darú,"degener-shina2008[p. 245, glossary entry 7]",,,degener-shina2008:p245:e07,,,,adv dialect:Sh:gil:Gilgit
Sh,,arunóo,from inside,,,von innen,"degener-shina2008[p. 245, glossary entry 8]",,,degener-shina2008:p245:e08,,,,adv dialect:Sh:gil:Gilgit
Sh,977,as-,be,,,sein,"degener-shina2008[p. 245, glossary entry 10]",,Degener directly assigns this headword to Turner/CDIAL 977.3. The printed sub-number 977.3 is linked to its CDIAL parent entry 977. [T. 977.3],degener-shina2008:p245:e10,,,,intr dialect:Sh:gil:Gilgit
Sh,1473,asát,name of a month,,,Monatsname,"degener-shina2008[p. 245, glossary entry 11]",,Degener directly assigns this headword to Turner/CDIAL 1473. [T. 1473],degener-shina2008:p245:e11,,,,dialect:Sh:gil:Gilgit
Sh,,asár,"trace, effect",,,"Spur, Wirkung","degener-shina2008[p. 245, glossary entry 12]",,[← Ar.-Ur. as̱ar],degener-shina2008:p245:e12,,,,f loanword dialect:Sh:gil:Gilgit
Sh,,asmáan,"sky, heaven",,,Himmel,"degener-shina2008[p. 245, glossary entry 13]",,[← Pers.-Ur. aasmaan],degener-shina2008:p245:e13,,,,loanword dialect:Sh:gil:Gilgit
Sh,,astakáal,old man,,,"Greis, Alter","degener-shina2008[p. 245, glossary entry 14]",,[Bur. astaqáal],degener-shina2008:p245:e14,,,,m dialect:Sh:gil:Gilgit
Sh,,astóom,justice; legal case,,,Gerechtigkeit; Rechtsfall,"degener-shina2008[p. 245, glossary entry 15]",,[Bur. astám gerichtliche Entscheidung; Prozess. T. 1517],degener-shina2008:p245:e15,,,,f dialect:Sh:gil:Gilgit
Sh,,Astóor,place name,,,Astor,"degener-shina2008[p. 245, glossary entry 16]",,,degener-shina2008:p245:e16,,,,proper-noun dialect:Sh:gil:Gilgit
Sh,242,aš,today,,,heute,"degener-shina2008[p. 245, glossary entry 17]",,"Degener directly assigns this headword to Turner/CDIAL 242. [T. 242, Atlas 16]",degener-shina2008:p245:e17,,,,adv dialect:Sh:gil:Gilgit
Sh,905,ašaáto,weak,,,schwach,"degener-shina2008[p. 245, glossary entry 18]",,"Degener directly assigns this headword to Turner/CDIAL 905. [T. 905, = Bur.]",degener-shina2008:p245:e18,,,,adj m dialect:Sh:gil:Gilgit
Sh,,áši,be,,,printed as a cross-reference: s. as-.,"degener-shina2008[p. 245, glossary entry 19]",,,degener-shina2008:p245:e19,degener-shina2008:p245:e10,,,dialect:Sh:gil:Gilgit
Sh,,ašíl,be,,,printed as a cross-reference: s. as-.,"degener-shina2008[p. 245, glossary entry 19]",,,degener-shina2008:p245:e19:v2,degener-shina2008:p245:e10,,,dialect:Sh:gil:Gilgit
Sh,,ašiŋáayo,suddenly,,,plötzlich,"degener-shina2008[p. 245, glossary entry 20]",,[Bur. aśaṅaáyo],degener-shina2008:p245:e20,,,,adv dialect:Sh:gil:Gilgit
Sh,920,á~špo,horse,,,Pferd,"degener-shina2008[p. 245, glossary entry 21]",,"Degener directly assigns this headword to Turner/CDIAL 920. [T. 920, Atlas 31]",degener-shina2008:p245:e21,,,,m dialect:Sh:gil:Gilgit
Sh,,aštóon,"groom, stable hand",,,Pferdeknecht,"degener-shina2008[p. 246, glossary entry 1]",,[Bur. aśtán],degener-shina2008:p246:e01,,,,m dialect:Sh:gil:Gilgit
Sh,919,aá~ṣo,tear,,,Träne,"degener-shina2008[p. 246, glossary entry 2]",,Degener directly assigns this headword to Turner/CDIAL 919. [T. 919],degener-shina2008:p246:e02,,,,m dialect:Sh:gil:Gilgit
Sh,,atúulo,weak,,,schwach,"degener-shina2008[p. 246, glossary entry 3]",,[Bur. =],degener-shina2008:p246:e03,,,,adj m dialect:Sh:gil:Gilgit
Sh,178,aṭ-,bring,,,bringen,"degener-shina2008[p. 246, glossary entry 4]",,Degener directly assigns this headword to Turner/CDIAL 178. [T. 178],degener-shina2008:p246:e04,,,,dialect:Sh:gil:Gilgit
Sh,1338,áa~ṭe,flour,,,(nur pl.). Mehl,"degener-shina2008[p. 246, glossary entry 5]",,"Degener directly assigns this headword to Turner/CDIAL 1338. [T. 1338, Atlas 53]",degener-shina2008:p246:e05,,,,m dialect:Sh:gil:Gilgit
Sh,958,á~ṭi,bone,,,Knochen,"degener-shina2008[p. 246, glossary entry 6]",,"Degener directly assigns this headword to Turner/CDIAL 958. [T. 958, Atlas 107]",degener-shina2008:p246:e06,,,,f dialect:Sh:gil:Gilgit
Sh,,áa~u báṛo,loudmouth; braggart,,,"Großmaul, Angeber","degener-shina2008[p. 246, glossary entry 7]",,"[áa~u = großer Mund, zu áa~i]",degener-shina2008:p246:e07,,,,m dialect:Sh:gil:Gilgit
Sh,,auláad,"offspring, children",,,"Nachkommenschaft, Kinder","degener-shina2008[p. 246, glossary entry 8]",,[← Ar.-Ur.],degener-shina2008:p246:e08,,,,f loanword dialect:Sh:gil:Gilgit
Sh,,awaáǰ-,be necessary,,,nötig sein (+ Inf.: nötig sein zu ....; + Dat.: für etwas/ jmdn..),"degener-shina2008[p. 246, glossary entry 9]",,[T. 1197 oder 1221. → Bur. awaáji nötig],degener-shina2008:p246:e09,,,,intr dialect:Sh:gil:Gilgit
Sh,,awoó,"unit of weight for measuring grain, equal to 2 ser (ca. 2 kilos)",,,"Gewichtseinheit zum Messen von Getreide, entspricht 2 ser (ca. 2 Kilo)","degener-shina2008[p. 246, glossary entry 10]",,,degener-shina2008:p246:e10,,,,dialect:Sh:gil:Gilgit
Sh,1611,ayóo,"such, such a",,,"solch, solch ein","degener-shina2008[p. 246, glossary entry 11]",,Degener directly assigns this headword to Turner/CDIAL 1611. [T. 1611],degener-shina2008:p246:e11,,,,adj m dialect:Sh:gil:Gilgit
Sh,,azmát,greatness,,,Größe,"degener-shina2008[p. 246, glossary entry 12]",,[← Ar.-Ur. ʿaẓmat],degener-shina2008:p246:e12,,,,loanword dialect:Sh:gil:Gilgit
Sh,,áẓo,"rain, moisture; cloud",,,"Regen, Feuchtes; Wolke. Vgl. uwáalo-áẓo","degener-shina2008[p. 246, glossary entry 13]",,"[T. 549 oder 1340? Ikoh ʌẓ rain, aẓ wet, Atlas 96]",degener-shina2008:p246:e13,,,,m dialect:Sh:gil:Gilgit
Sh,,b-,become,,,werden,"degener-shina2008[p. 246, glossary entry 14]",,"[T. 9416, 9552. Gramm. 5.7.2]",degener-shina2008:p246:e14,,,,intr dialect:Sh:gil:Gilgit
Sh,11480,báa,"stable for small livestock, pen, fold",,,"Viehstall für Kleintiere, Pferch, Hürde","degener-shina2008[p. 247, glossary entry 1]",,Degener directly assigns this headword to Turner/CDIAL 11480. [T. 11480],degener-shina2008:p247:e01,,,,m dialect:Sh:gil:Gilgit
Sh,,babalá,"above, over the ground",,,"oben, über dem Boden","degener-shina2008[p. 247, glossary entry 2]",,"[Bur. babalá schwebend, in Eile]",degener-shina2008:p247:e02,,,,adv dialect:Sh:gil:Gilgit
Sh,9209,baábo,father (also as polite form of address),,,Vater (auch als höfliche Anrede),"degener-shina2008[p. 247, glossary entry 3]",,Degener directly assigns this headword to Turner/CDIAL 9209. [T. 9209],degener-shina2008:p247:e03,,,,m dialect:Sh:gil:Gilgit
Sh,11241,bačhár,calf (older than bačhóo),,,Kalb (älter als bačhóo),"degener-shina2008[p. 247, glossary entry 4]",,Degener directly assigns this headword to Turner/CDIAL 11241. [T. 11241],degener-shina2008:p247:e04,,,,m dialect:Sh:gil:Gilgit
Sh,11239,bačhóo,calf,,,Kalb,"degener-shina2008[p. 247, glossary entry 5]",,Degener directly assigns this headword to Turner/CDIAL 11239. [T. 11239],degener-shina2008:p247:e05,,,,m dialect:Sh:gil:Gilgit
Sh,,bač,thunderclap,,,Donnerschlag,"degener-shina2008[p. 247, glossary entry 6]",,[T. 11204 zweifelhaft],degener-shina2008:p247:e06,,,,m dialect:Sh:gil:Gilgit
Sh,,baačháa,king,,,König,"degener-shina2008[p. 247, glossary entry 7]",,[← Pers.-Ur. baadšaah],degener-shina2008:p247:e07,,,,m loanword dialect:Sh:gil:Gilgit
Sh,,baačhaíi,"kingship, royal rule",,,"Königtum, Königsherrschaft","degener-shina2008[p. 247, glossary entry 8]",,,degener-shina2008:p247:e08,,,,f dialect:Sh:gil:Gilgit
Sh,,bac̣ík,"give credence to something, believe",,,"etwas Glauben schenken, glauben","degener-shina2008[p. 247, glossary entry 9]",,[Bur. bac̣ík Glaube],degener-shina2008:p247:e09,,,,dialect:Sh:gil:Gilgit
Sh,,aṭ-,"give credence to something, believe",,,"etwas Glauben schenken, glauben","degener-shina2008[p. 247, glossary entry 9]",,[Bur. bac̣ík Glaube],degener-shina2008:p247:e09:v2,degener-shina2008:p247:e09,,,alternate dialect:Sh:gil:Gilgit
Sh,,badaxšáan,place name,,,Badakhshan,"degener-shina2008[p. 247, glossary entry 10]",,,degener-shina2008:p247:e10,,,,proper-noun dialect:Sh:gil:Gilgit
Sh,,badéi,"misfortune, badness; captivity",,,"Unglück, Schlechtigkeit.; Gefangenschaft","degener-shina2008[p. 247, glossary entry 11]",,[← Pers.-Ur. badii?] [T. 9126 + -i?],degener-shina2008:p247:e11,,,,loanword dialect:Sh:gil:Gilgit
Sh,,baadíi,"wind sickness, disorder caused by ""wind"" (e.g. rheumatism, flatulence, etc.)",,,"Windkrankheit, durch ""Wind"" verursachte Störung (z. B. Rheumatismus, Flatulenz u. a.)","degener-shina2008[p. 247, glossary entry 12]",,[← Pers.-Ur.],degener-shina2008:p247:e12,,,,f loanword dialect:Sh:gil:Gilgit
Sh,9126,bádo,"prisoner, slave; exile",,,"Gefangener, Sklave; Verbannter","degener-shina2008[p. 247, glossary entry 13]",,"Degener directly assigns this headword to Turner/CDIAL 9126. [T. 9126, = Bur.]",degener-shina2008:p247:e13,,,,m dialect:Sh:gil:Gilgit
Sh,,baadšáa,king,,,printed as a cross-reference: s. baačháa.,"degener-shina2008[p. 247, glossary entry 14]",,,degener-shina2008:p247:e14,degener-shina2008:p247:e07,,,dialect:Sh:gil:Gilgit
Sh,,bafuúr,"silky little hairs, down",,,"seidene Härchen, Flaum","degener-shina2008[p. 247, glossary entry 15]",,"[Bur. bupúr Flaum, Daunen, feine Wolle]",degener-shina2008:p247:e15,,,,m dialect:Sh:gil:Gilgit
Sh,,bagáaro,distributor of food,,,Essensverteiler,"degener-shina2008[p. 247, glossary entry 16]",,"[Bur. bagaáro, vgl. Bur. bagareéś -t- verteilen]",degener-shina2008:p247:e16,,,,m dialect:Sh:gil:Gilgit
Sh,,Bagdúri,personal name,,,,"degener-shina2008[p. 247, glossary entry 17]",,,degener-shina2008:p247:e17,,,,proper-noun f dialect:Sh:gil:Gilgit
Sh,9435,báage th-,distribute,,,verteilen,"degener-shina2008[p. 247, glossary entry 18]",,"Degener directly assigns this headword to Turner/CDIAL 9435. [T. 9435, Shina/ Bur. báago Anteil]",degener-shina2008:p247:e18,,,,tr dialect:Sh:gil:Gilgit
Sh,,bahaná,pretext,,,Vorwand,"degener-shina2008[p. 247, glossary entry 19]",,[← Pers.-Ur. bahaana],degener-shina2008:p247:e19,,,,loanword dialect:Sh:gil:Gilgit
Sh,6658,báai,twelve,,,zwölf,"degener-shina2008[p. 247, glossary entry 20]",,"Degener directly assigns this headword to Turner/CDIAL 6658. [T. 6658, Atlas 43]",degener-shina2008:p247:e20,,,,num dialect:Sh:gil:Gilgit
Sh,9134,baǰ-,freeze,,,gefrieren,"degener-shina2008[p. 247, glossary entry 21]",,Degener directly assigns this headword to Turner/CDIAL 9134. [T. 9134],degener-shina2008:p247:e21,,,,intr dialect:Sh:gil:Gilgit
Sh,,báak d-,"talk, speak",,,reden,"degener-shina2008[p. 247, glossary entry 22]",,[T. 9117 oder 11468?],degener-shina2008:p247:e22,,,,intr dialect:Sh:gil:Gilgit
Sh,,báko,branch,,,Ast,"degener-shina2008[p. 247, glossary entry 23]",,[Ikoh bak^hu],degener-shina2008:p247:e23,,,,m dialect:Sh:gil:Gilgit
Sh,,bal b-,"hang on, cling to",,,(sich) hängen an,"degener-shina2008[p. 247, glossary entry 24]",,[Bur. bal],degener-shina2008:p247:e24,,,,intr dialect:Sh:gil:Gilgit
Sh,,bal th-,"hang up, suspend",,,"an-, aufhängen","degener-shina2008[p. 248, glossary entry 1]",,[Bur. bal ~-t- herunterhängen lassen],degener-shina2008:p248:e01,,,,tr dialect:Sh:gil:Gilgit
Sh,9216,baál,"child, boy",,,"Kind, Junge","degener-shina2008[p. 248, glossary entry 2]",,Degener directly assigns this headword to Turner/CDIAL 9216. [T. 9216],degener-shina2008:p248:e02,,,,m dialect:Sh:gil:Gilgit
Sh,,balaċ,bird,,,Vogel,"degener-shina2008[p. 248, glossary entry 3]",,[Bur. =] Cross-reference: s. briŋ-balaċi.,degener-shina2008:p248:e03,,,,dialect:Sh:gil:Gilgit
Sh,11625,baláaṭeṭ,"in the evening, in the late afternoon",,,"abends, spätnachmittags","degener-shina2008[p. 248, glossary entry 4]",,Degener directly assigns this headword to Turner/CDIAL 11625. [T. 11625],degener-shina2008:p248:e04,,,,adv dialect:Sh:gil:Gilgit
Sh,,baláa,"misfortune, evil",,,"Unglück, Übel. Vgl. ǰin-baláa","degener-shina2008[p. 248, glossary entry 5]",,[← Ar.-Ur.],degener-shina2008:p248:e05,,,,loanword dialect:Sh:gil:Gilgit
Sh,,balaái,"misfortune, evil",,,"Unglück, Übel","degener-shina2008[p. 248, glossary entry 6]",,[← Ar.-Ur.],degener-shina2008:p248:e06,,,,loanword dialect:Sh:gil:Gilgit
Sh,,balgán,sore (of a horse),,,wund (Pferd),"degener-shina2008[p. 248, glossary entry 7]",,[Bur. balġán],degener-shina2008:p248:e07,,,,adj m f dialect:Sh:gil:Gilgit
Sh,11572,báali,rope,,,Seil,"degener-shina2008[p. 248, glossary entry 8]",,Degener directly assigns this headword to Turner/CDIAL 11572. [T. 11572],degener-shina2008:p248:e08,,,,f dialect:Sh:gil:Gilgit
Sh,11572,báalo,hair,,,Haar,"degener-shina2008[p. 248, glossary entry 9]",,Degener directly assigns this headword to Turner/CDIAL 11572. [T. 11572],degener-shina2008:p248:e09,,,,m dialect:Sh:gil:Gilgit
Sh,,balóo,"leech, tick",,,"Blutegel, Holzbock","degener-shina2008[p. 248, glossary entry 10]",,,degener-shina2008:p248:e10,,,,m dialect:Sh:gil:Gilgit
Sh,11503,balúgun,tomato,,,Tomate,"degener-shina2008[p. 248, glossary entry 11]",,"Degener directly assigns this headword to Turner/CDIAL 11503.3. The printed sub-number 11503.3 is linked to its CDIAL parent entry 11503. [Bur. balógan, T. 11503.3]",degener-shina2008:p248:e11,,,,m dialect:Sh:gil:Gilgit
Sh,,bam d-,"howl, weep loudly",,,"heulen, laut weinen","degener-shina2008[p. 248, glossary entry 12]",,,degener-shina2008:p248:e12,,,,dialect:Sh:gil:Gilgit
Sh,,báam,mare,,,Stute,"degener-shina2008[p. 248, glossary entry 13]",,[Bur. báŷum],degener-shina2008:p248:e13,,,,f dialect:Sh:gil:Gilgit
Sh,9136,ban,joint,,,Gelenk,"degener-shina2008[p. 248, glossary entry 14]",,Degener directly assigns this headword to Turner/CDIAL 9136. [T. 9136],degener-shina2008:p248:e14,,,,m dialect:Sh:gil:Gilgit
Sh,9136,ban b-,"stop, cease; be closed (of the hand)",,,aufhören; geschlossen sein (Hand),"degener-shina2008[p. 248, glossary entry 15]",,"Degener directly assigns this headword to Turner/CDIAL 9136. [von ban Damm, T. 9136]",degener-shina2008:p248:e15,,,,dialect:Sh:gil:Gilgit
Sh,9139,ban-,put on (clothes),,,(Kleider) anziehen,"degener-shina2008[p. 248, glossary entry 16]",,Degener directly assigns this headword to Turner/CDIAL 9139. [T. 9139],degener-shina2008:p248:e16,,,,tr dialect:Sh:gil:Gilgit
