domaaki_nager,11135,looyá riíl,brass,,,,"weinreich2008[p. 310, § 8.8]",,"Weinreich cites Turner 11135 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.8:domaaki_nager:1:link:1,,,,uncertain
domaaki_nager,10752,looyá riíl,brass,,,,"weinreich2008[p. 310, § 8.8]",,"Weinreich cites Turner 10752 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.8:domaaki_nager:1:link:2,,,,uncertain
domaaki_hunza,11135,looyá haliẓá,brass,,,,"weinreich2008[p. 310, § 8.8]",,"Weinreich cites Turner 11135 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.8:domaaki_hunza:1:link:1,,,,uncertain
domaaki_hunza,13990,looyá haliẓá,brass,,,,"weinreich2008[p. 310, § 8.8]",,"Weinreich cites Turner 13990 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.8:domaaki_hunza:1:link:2,,,,uncertain
domaaki_nager,,támlam,lightning,,,,"weinreich2008[p. 310, § 8.9]",,,weinreich-domaaki:8.9:domaaki_nager:1:link:1,,,,
domaaki_hunza,,bíčuṣ,lightning,,,,"weinreich2008[p. 310, § 8.9]",,,weinreich-domaaki:8.9:domaaki_hunza:1:link:1,,,,
domaaki_nager,13839,phóok,shoulder,,,,"weinreich2008[p. 310, § 8.10]",,"Weinreich cites Turner 13839 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.10:domaaki_nager:1:link:1,,,,uncertain
domaaki_nager,13840,phóok,shoulder,,,,"weinreich2008[p. 310, § 8.10]",,"Weinreich cites Turner 13840 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.10:domaaki_nager:1:link:2,,,,uncertain
domaaki_nager,13839,phaaká,shoulder,,,,"weinreich2008[p. 310, § 8.10]",,"Weinreich cites Turner 13839 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.10:domaaki_nager:2:link:1,,,,uncertain
domaaki_nager,13840,phaaká,shoulder,,,,"weinreich2008[p. 310, § 8.10]",,"Weinreich cites Turner 13840 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.10:domaaki_nager:2:link:2,,,,uncertain
domaaki_hunza,13839,phaaká,shoulder,,,,"weinreich2008[p. 310, § 8.10]",,"Weinreich cites Turner 13839 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.10:domaaki_hunza:1:link:1,,,,uncertain
domaaki_hunza,13840,phaaká,shoulder,,,,"weinreich2008[p. 310, § 8.10]",,"Weinreich cites Turner 13840 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.10:domaaki_hunza:1:link:2,,,,uncertain
domaaki_nager,,yaaỵá,summer,,,,"weinreich2008[p. 310, § 8.11]",,,weinreich-domaaki:8.11:domaaki_nager:1:link:1,,,,
domaaki_nager,,yaaỵé,summer,,,,"weinreich2008[p. 310, § 8.11]",,,weinreich-domaaki:8.11:domaaki_nager:2:link:1,,,,
domaaki_hunza,,yaaỵé,summer,,,,"weinreich2008[p. 310, § 8.11]",,,weinreich-domaaki:8.11:domaaki_hunza:1:link:1,,,,
domaaki_nager,,tíir,arrow,,,,"weinreich2008[p. 310, § 8.12]",,,weinreich-domaaki:8.12:domaaki_nager:1:link:1,,,,
domaaki_nager,3023,kóon,arrow,,,,"weinreich2008[p. 310, § 8.12]",,"Weinreich cites Turner 3023 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.12:domaaki_nager:2:link:1,,,,uncertain
domaaki_hunza,3023,kóon,arrow,,,,"weinreich2008[p. 310, § 8.12]",,"Weinreich cites Turner 3023 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.12:domaaki_hunza:1:link:1,,,,uncertain
domaaki_nager,9661,biráaya,brother,,,,"weinreich2008[p. 310, § 8.13]",,"Weinreich cites Turner 9661 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.13:domaaki_nager:1:link:1,,,,uncertain
domaaki_nager,9661,biróoi,brother,,,,"weinreich2008[p. 310, § 8.13]",,"Weinreich cites Turner 9661 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.13:domaaki_nager:2:link:1,,,,uncertain
domaaki_hunza,9661,biráaya,brother,,,,"weinreich2008[p. 310, § 8.13]",,"Weinreich cites Turner 9661 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.13:domaaki_hunza:1:link:1,,,,uncertain
domaaki_nager,,tumóq,rifle; pistol,,,,"weinreich2008[p. 310, § 8.14]",,,weinreich-domaaki:8.14:domaaki_nager:1:link:1,,,,
domaaki_hunza,,tubóq,rifle,,,,"weinreich2008[p. 310, § 8.14]",,,weinreich-domaaki:8.14:domaaki_hunza:1:link:1,,,,
domaaki_nager,,bičíl,pomegranate,,,,"weinreich2008[p. 310, § 8.15]",,,weinreich-domaaki:8.15:domaaki_nager:1:link:1,,,,
domaaki_hunza,6254,daanú,pomegranate,,,,"weinreich2008[p. 310, § 8.15]",,"Weinreich cites Turner 6254 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.15:domaaki_hunza:1:link:1,,,,uncertain
domaaki_nager,9746,manúuko,frog,,,,"weinreich2008[p. 311, § 8.16]",,"Weinreich cites Turner 9746 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.16:domaaki_nager:1:link:1,,,,uncertain
domaaki_nager,,ġúrkuċ,frog,,,,"weinreich2008[p. 311, § 8.16]",,,weinreich-domaaki:8.16:domaaki_nager:2:link:1,,,,
domaaki_hunza,9746,miník,frog,,,,"weinreich2008[p. 311, § 8.16]",,"Weinreich cites Turner 9746 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.16:domaaki_hunza:1:link:1,,,,uncertain
domaaki_nager,,ṣiqáal,wasp,,,,"weinreich2008[p. 311, § 8.17]",,,weinreich-domaaki:8.17:domaaki_nager:1:link:1,,,,
domaaki_nager,,šiqáal,wasp,,,,"weinreich2008[p. 311, § 8.17]",,,weinreich-domaaki:8.17:domaaki_nager:2:link:1,,,,
domaaki_hunza,,iṣqáara,wasp,,,,"weinreich2008[p. 311, § 8.17]",,,weinreich-domaaki:8.17:domaaki_hunza:1:link:1,,,,
domaaki_nager,14164,hundekuná,winter,,,,"weinreich2008[p. 311, § 8.18]",,"Weinreich cites Turner 14164 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.18:domaaki_nager:1:link:1,,,,uncertain
domaaki_nager,14164,hundá,winter,,,,"weinreich2008[p. 311, § 8.18]",,"Weinreich cites Turner 14164 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.18:domaaki_nager:2:link:1,,,,uncertain
domaaki_nager,14164,hundé,winter,,,,"weinreich2008[p. 311, § 8.18]",,"Weinreich cites Turner 14164 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.18:domaaki_nager:3:link:1,,,,uncertain
domaaki_hunza,14164,hundé,winter,,,,"weinreich2008[p. 311, § 8.18]",,"Weinreich cites Turner 14164 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.18:domaaki_hunza:1:link:1,,,,uncertain
domaaki_nager,2563,ačimóo õõṭo,upper lip,,,,"weinreich2008[p. 311, § 8.19]",,"Weinreich cites Turner 2563 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.19:domaaki_nager:1:link:1,,,,uncertain
domaaki_nager,2563,miníino õõṭo,lower lip,,,,"weinreich2008[p. 311, § 8.19]",,"Weinreich cites Turner 2563 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.19:domaaki_nager:2:link:1,,,,uncertain
domaaki_hunza,2563,aċímo õõṭo,upper lip,,,,"weinreich2008[p. 311, § 8.19]",,"Weinreich cites Turner 2563 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.19:domaaki_hunza:1:link:1,,,,uncertain
domaaki_hunza,2563,minéenio õõṭo,lower lip,,,,"weinreich2008[p. 311, § 8.19]",,"Weinreich cites Turner 2563 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.19:domaaki_hunza:2:link:1,,,,uncertain
domaaki_nager,3781,khoṭ,bed frame,,,,"weinreich2008[p. 311, § 8.20]",,"Weinreich cites Turner 3781 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.20:domaaki_nager:1:link:1,,,,uncertain
domaaki_hunza,3781,khaṭ,bed,,,,"weinreich2008[p. 311, § 8.20]",,"Weinreich cites Turner 3781 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.20:domaaki_hunza:1:link:1,,,,uncertain
domaaki_nager,,miniindeenáaŋa,bedding,,,,"weinreich2008[p. 311, § 8.21]",,,weinreich-domaaki:8.21:domaaki_nager:1:link:1,,,,
domaaki_hunza,,ʌtsideˑni,upper bedding,,,,"weinreich2008[p. 311, § 8.21]",,,weinreich-domaaki:8.21:domaaki_hunza:1:link:1,,,,
domaaki_nager,,č̣onč̣,moon,,,,"weinreich2008[p. 311, § 8.22]",,,weinreich-domaaki:8.22:domaaki_nager:1:link:1,,,,
domaaki_nager,,č̣ónč̣a,moon,,,,"weinreich2008[p. 311, § 8.22]",,,weinreich-domaaki:8.22:domaaki_nager:2:link:1,,,,
domaaki_hunza,,ċonč̣,moon,,,,"weinreich2008[p. 311, § 8.22]",,,weinreich-domaaki:8.22:domaaki_hunza:1:link:1,,,,
domaaki_nager,,áaino,mirror,,,,"weinreich2008[p. 311, § 8.23]",,,weinreich-domaaki:8.23:domaaki_nager:1:link:1,,,,
domaaki_nager,,áaina,mirror,,,,"weinreich2008[p. 311, § 8.23]",,,weinreich-domaaki:8.23:domaaki_nager:2:link:1,,,,
domaaki_hunza,,ayína,mirror,,,,"weinreich2008[p. 311, § 8.23]",,,weinreich-domaaki:8.23:domaaki_hunza:1:link:1,,,,
domaaki_nager,9083,phúuŋi,moustache,,,,"weinreich2008[p. 311, § 8.24]",,"Weinreich cites Turner 9083 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.24:domaaki_nager:1:link:1,,,,uncertain
domaaki_hunza,,salát,moustache,,,,"weinreich2008[p. 311, § 8.24]",,,weinreich-domaaki:8.24:domaaki_hunza:1:link:1,,,,
domaaki_nager,,khakaí,walnut,,,,"weinreich2008[p. 312, § 8.25]",,,weinreich-domaaki:8.25:domaaki_nager:1:link:1,,,,
domaaki_nager,48,akhóo,walnut,,,,"weinreich2008[p. 312, § 8.25]",,"Weinreich cites Turner 48 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.25:domaaki_nager:2:link:1,,,,uncertain
domaaki_hunza,48,akhóu,walnut,,,,"weinreich2008[p. 312, § 8.25]",,"Weinreich cites Turner 48 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.25:domaaki_hunza:1:link:1,,,,uncertain
domaaki_hunza,48,akhóoỵ,walnut,,,,"weinreich2008[p. 312, § 8.25]",,"Weinreich cites Turner 48 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.25:domaaki_hunza:2:link:1,,,,uncertain
domaaki_nager,43,ač(h),eye,,,,"weinreich2008[p. 312, § 8.26]",,"Weinreich cites Turner 43 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.26:domaaki_nager:1:link:1,,,,uncertain
domaaki_nager,43,ač(h)a,eye,,,,"weinreich2008[p. 312, § 8.26]",,"Weinreich cites Turner 43 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.26:domaaki_nager:2:link:1,,,,uncertain
domaaki_hunza,43,ač,eye,,,,"weinreich2008[p. 312, § 8.26]",,"Weinreich cites Turner 43 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.26:domaaki_hunza:1:link:1,,,,uncertain
domaaki_nager,4837,číi,pine tree,,,,"weinreich2008[p. 312, § 8.27]",,"Weinreich cites Turner 4837 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.27:domaaki_nager:1:link:1,,,,uncertain
domaaki_nager,4837,číiya,pine tree,,,,"weinreich2008[p. 312, § 8.27]",,"Weinreich cites Turner 4837 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.27:domaaki_nager:2:link:1,,,,uncertain
domaaki_hunza,4837,číiỵ,pine tree,,,,"weinreich2008[p. 312, § 8.27]",,"Weinreich cites Turner 4837 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.27:domaaki_hunza:1:link:1,,,,uncertain
domaaki_nager,8056,póo,foot; leg,,,,"weinreich2008[p. 312, § 8.28]",,"Weinreich cites Turner 8056 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.28:domaaki_nager:1:link:1,,,,uncertain
domaaki_hunza,8056,póo,foot; leg,,,,"weinreich2008[p. 312, § 8.28]",,"Weinreich cites Turner 8056 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.28:domaaki_hunza:1:link:1,,,,uncertain
domaaki_nager,11348,bóot,big flat stone,,,,"weinreich2008[p. 312, § 8.29]",,"Weinreich cites Turner 11348 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.29:domaaki_nager:1:link:1,,,,uncertain
domaaki_hunza,11348,bóot,big flat stone,,,,"weinreich2008[p. 312, § 8.29]",,"Weinreich cites Turner 11348 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.29:domaaki_hunza:1:link:1,,,,uncertain
domaaki_nager,4161,gíri,big stone; boulder,,,,"weinreich2008[p. 312, § 8.30]",,"Weinreich cites Turner 4161 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.30:domaaki_nager:1:link:1,,,,uncertain
domaaki_nager,4161,gíiri,big stone; boulder,,,,"weinreich2008[p. 312, § 8.30]",,"Weinreich cites Turner 4161 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.30:domaaki_nager:2:link:1,,,,uncertain
domaaki_hunza,4161,gíiri,big stone; boulder,,,,"weinreich2008[p. 312, § 8.30]",,"Weinreich cites Turner 4161 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.30:domaaki_hunza:1:link:1,,,,uncertain
domaaki_nager,137,hangúṭ,thumb,,,,"weinreich2008[p. 312, § 8.31]",,"Weinreich cites Turner 137 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.31:domaaki_nager:1:link:1,,,,uncertain
domaaki_nager,11225,baḍí agúla,thumb,,,,"weinreich2008[p. 312, § 8.31]",,"Weinreich cites Turner 11225 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.31:domaaki_nager:2:link:1,,,,uncertain
domaaki_nager,135,baḍí agúla,thumb,,,,"weinreich2008[p. 312, § 8.31]",,"Weinreich cites Turner 135 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.31:domaaki_nager:2:link:2,,,,uncertain
domaaki_hunza,11225,báṛi agúla,thumb,,,,"weinreich2008[p. 312, § 8.31]",,"Weinreich cites Turner 11225 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.31:domaaki_hunza:1:link:1,,,,uncertain
domaaki_hunza,135,báṛi agúla,thumb,,,,"weinreich2008[p. 312, § 8.31]",,"Weinreich cites Turner 135 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.31:domaaki_hunza:1:link:2,,,,uncertain
domaaki_nager,4605,čõúndei,fourteen,,,,"weinreich2008[p. 312, § 8.32]",,"Weinreich cites Turner 4605 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.32:domaaki_nager:1:link:1,,,,uncertain
domaaki_hunza,4605,čaundéi,fourteen,,,,"weinreich2008[p. 312, § 8.32]",,"Weinreich cites Turner 4605 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.32:domaaki_hunza:1:link:1,,,,uncertain
domaaki_nager,8249,p(h)ačoó,tail,,,,"weinreich2008[p. 312, § 8.33]",,"Weinreich cites Turner 8249 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.33:domaaki_nager:1:link:1,,,,uncertain
domaaki_hunza,4818,čipóoỵ,tail,,,,"weinreich2008[p. 312, § 8.33]",,"Weinreich cites Turner 4818 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.33:domaaki_hunza:1:link:1,,,,uncertain
domaaki_nager,11142,ló(o)i,fox,,,,"weinreich2008[p. 312, § 8.34]",,"Weinreich cites Turner 11142 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.34:domaaki_nager:1:link:1,,,,uncertain
domaaki_hunza,11003,láač,fox,,,,"weinreich2008[p. 312, § 8.34]",,"Weinreich cites Turner 11003 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.34:domaaki_hunza:1:link:1,,,,uncertain
domaaki_nager,13481,suuná,dream,,,,"weinreich2008[p. 312, § 8.35]",,"Weinreich cites Turner 13481 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.35:domaaki_nager:1:link:1,,,,uncertain
domaaki_nager,13481,suuné,dream,,,,"weinreich2008[p. 312, § 8.35]",,"Weinreich cites Turner 13481 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.35:domaaki_nager:2:link:1,,,,uncertain
domaaki_hunza,13481,suuná,dream,,,,"weinreich2008[p. 312, § 8.35]",,"Weinreich cites Turner 13481 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.35:domaaki_hunza:1:link:1,,,,uncertain
domaaki_nager,12233,briyú(u),rice,,,,"weinreich2008[p. 312, § 8.36]",,"Weinreich cites Turner 12233 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.36:domaaki_nager:1:link:1,,,,uncertain
domaaki_hunza,,bras,rice,,,,"weinreich2008[p. 312, § 8.36]",,,weinreich-domaaki:8.36:domaaki_hunza:1:link:1,,,,
domaaki_nager,,sáu,sand,,,,"weinreich2008[p. 313, § 8.37]",,,weinreich-domaaki:8.37:domaaki_nager:1:link:1,,,,
domaaki_hunza,11580,baalí,sand,,,,"weinreich2008[p. 313, § 8.37]",,"Weinreich cites Turner 11580 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.37:domaaki_hunza:1:link:1,,,,uncertain
domaaki_nager,12812,ṣõõi,sixteen,,,,"weinreich2008[p. 313, § 8.38]",,"Weinreich cites Turner 12812 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.38:domaaki_nager:1:link:1,,,,uncertain
domaaki_hunza,12812,ṣõwéi,sixteen,,,,"weinreich2008[p. 313, § 8.38]",,"Weinreich cites Turner 12812 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.38:domaaki_hunza:1:link:1,,,,uncertain
domaaki_nager,3438,kirmá,worm,,,,"weinreich2008[p. 313, § 8.39]",,"Weinreich cites Turner 3438 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.39:domaaki_nager:1:link:1,,,,uncertain
domaaki_hunza,3438,kirmá,snake,,,,"weinreich2008[p. 313, § 8.39]",,"Weinreich cites Turner 3438 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.39:domaaki_hunza:1:link:1,,,,uncertain
domaaki_nager,5110,jon,snake,,,,"weinreich2008[p. 313, § 8.39]",,"Weinreich cites Turner 5110 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.39:domaaki_nager:2:link:1,,,,uncertain
domaaki_nager,5767,tóo,sun,,,,"weinreich2008[p. 313, § 8.40]",,"Weinreich cites Turner 5767 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.40:domaaki_nager:1:link:1,,,,uncertain
domaaki_hunza,5767,tóo,sun,,,,"weinreich2008[p. 313, § 8.40]",,"Weinreich cites Turner 5767 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.40:domaaki_hunza:1:link:1,,,,uncertain
domaaki_nager,4479,gúuwo,heel,,,,"weinreich2008[p. 313, § 8.41]",,"Weinreich cites Turner 4479 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.41:domaaki_nager:1:link:1,,,,uncertain
domaaki_nager,8168,píni,heel; lower leg; calf; instep,,,,"weinreich2008[p. 313, § 8.41]",,"Weinreich cites Turner 8168 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.41:domaaki_nager:2:link:1,,,,uncertain
domaaki_hunza,8168,píni,heel,,,,"weinreich2008[p. 313, § 8.41]",,"Weinreich cites Turner 8168 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.41:domaaki_hunza:1:link:1,,,,uncertain
domaaki_nager,,bóbok,buttock; thigh,,,,"weinreich2008[p. 313, § 8.42]",,,weinreich-domaaki:8.42:domaaki_nager:1:link:1,,,,
domaaki_hunza,,bóbok,calf,,,,"weinreich2008[p. 313, § 8.42]",,,weinreich-domaaki:8.42:domaaki_hunza:1:link:1,,,,
domaaki_nager,,gíṭa,vagina,,,,"weinreich2008[p. 313, § 8.43]",,,weinreich-domaaki:8.43:domaaki_nager:1:link:1,,,,
domaaki_nager,,giṭ,vagina,,,,"weinreich2008[p. 313, § 8.43]",,,weinreich-domaaki:8.43:domaaki_nager:2:link:1,,,,
domaaki_hunza,4860,čut,vagina,,,,"weinreich2008[p. 313, § 8.43]",,"Weinreich cites Turner 4860 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.43:domaaki_hunza:1:link:1,,,,uncertain
domaaki_nager,12452,širooṭá,head,,,,"weinreich2008[p. 313, § 8.44]",,"Weinreich cites Turner 12452 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.44:domaaki_nager:1:link:1,,,,uncertain
domaaki_hunza,,ċhúṭo,head,,,,"weinreich2008[p. 313, § 8.44]",,,weinreich-domaaki:8.44:domaaki_hunza:1:link:1,,,,
domaaki_nager,,iċhúṭi,tuft of hair on top of the head,,,,"weinreich2008[p. 313, § 8.44]",,,weinreich-domaaki:8.44:domaaki_nager:2:link:1,,,,
domaaki_nager,2892,kom,work,,,,"weinreich2008[p. 313, § 8.45]",,"Weinreich cites Turner 2892 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.45:domaaki_nager:1:link:1,,,,uncertain
domaaki_hunza,2892,krom,work,,,,"weinreich2008[p. 313, § 8.45]",,"Weinreich cites Turner 2892 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.45:domaaki_hunza:1:link:1,,,,uncertain
domaaki_nager,4564,čaagá,bad (masculine),,,,"weinreich2008[p. 313, § 8.46]",,"Weinreich cites Turner 4564 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.46:domaaki_nager:1:link:1,,,,uncertain
domaaki_hunza,4564,ʌčaˑga,bad (masculine),,,,"weinreich2008[p. 313, § 8.46]",,"Weinreich cites Turner 4564 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.46:domaaki_hunza:1:link:1,,,,uncertain
domaaki_nager,12278,šóo,one hundred,,,,"weinreich2008[p. 314, § 8.47]",,"Weinreich cites Turner 12278 for orientation, not as a claim about the immediate origin of this Domaaki form.",weinreich-domaaki:8.47:domaaki_nager:1:link:1,,,,uncertain
