Kalk,,mätsin,fish,,,cited as evidence for the loan-exclusive phoneme,"hultman2023kalkoti[p. 11, table 4]",,"Hultman compares Gawri mätsin, and treats the Kalkoti word as a loan from Gawri.",hultman2023kalkoti:t4:5,,,,loanword dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,fuṭú,photo,,,cited as evidence for the loan-exclusive phoneme /f/; cited in example (49b): ‘The girls showed pictures to the teacher.’,"hultman2023kalkoti[p. 11, table 4];hultman2023kalkoti[p. 49, example 49b, JK15d-35]",,"Hultman compares English photo, and treats the Kalkoti word as a loan from English.",hultman2023kalkoti:t4:6,,,,loanword dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,sirif,"only, merely",,,cited as evidence for the loan-exclusive phoneme,"hultman2023kalkoti[p. 11, table 4]",,"Hultman compares Pashto فﺮﺻ (sirf ), and treats the Kalkoti word as a loan from Pashto.",hultman2023kalkoti:t4:7,,,,loanword dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,xušaal,"happy, content",,,cited as evidence for the loan-exclusive phoneme /x/,"hultman2023kalkoti[p. 11, table 4]",,"Hultman compares Pashto لﺎﺷﻮﺧ (xušaal), and treats the Kalkoti word as a loan from Pashto.",hultman2023kalkoti:t4:8,,,,loanword dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,wax,time,,,cited as evidence for the loan-exclusive phoneme; cited in example (54a): ‘I don’t have time now.’,"hultman2023kalkoti[p. 11, table 4];hultman2023kalkoti[p. 50, example 54a, MJ06a-100]",,"Hultman compares Pashto ﺖﺧو (waxt), and treats the Kalkoti word as a loan from Pashto.",hultman2023kalkoti:t4:9,,,,loanword dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,zímidaar,farmer,,,cited as evidence for the loan-exclusive phoneme /z/,"hultman2023kalkoti[p. 11, table 4]",,"Hultman compares Gawri zimidaar, and treats the Kalkoti word as a loan from Gawri.",hultman2023kalkoti:t4:10,,,,loanword dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,bázaar,market,,,cited as evidence for the loan-exclusive phoneme; cited in example (20c): ‘We sold milk in the market.’; printed as bázaar=mi; cited in example (26a): ‘I went to the market.’; printed as bázaar=iǰ; cited in example (27a): ‘I had to come back from the market.’; printed as bázaar=dä; cited in example (37b): ‘The men carried the boxes to the market.’; printed as bázaar=par,"hultman2023kalkoti[p. 11, table 4];hultman2023kalkoti[p. 30, example 20c, MJ06b-24];hultman2023kalkoti[p. 33, example 26a, MJ06a-23];hultman2023kalkoti[p. 33, example 27a, MJ06a-192];hultman2023kalkoti[p. 43, example 37b, JK15d-38]",,"Hultman compares Pashto رازﺎﺑ (baazaar), and treats the Kalkoti word as a loan from Pashto.",hultman2023kalkoti:t4:11,,,,loanword dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,meez,table,,,cited as evidence for the loan-exclusive phoneme,"hultman2023kalkoti[p. 11, table 4]",,"Hultman compares Pashto ﺰﯧﻣ (mez), and treats the Kalkoti word as a loan from Pashto.",hultman2023kalkoti:t4:12,,,,loanword dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,ġalti,mistake,,,cited as evidence for the loan-exclusive phoneme /ɣ/,"hultman2023kalkoti[p. 11, table 4]",,"Hultman compares Pashto ﻲﻄﻠﻏ (ġalati), and treats the Kalkoti word as a loan from Pashto.",hultman2023kalkoti:t4:13,,,,loanword dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,naruġ,sick,,,cited as evidence for the loan-exclusive phoneme,"hultman2023kalkoti[p. 11, table 4]",,"Hultman compares Pashto غورﺎﻧ (naaroġ), and treats the Kalkoti word as a loan from Pashto.",hultman2023kalkoti:t4:14,,,,loanword dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,in,is,,,,"hultman2023kalkoti[p. 11, table 5]",,"Hultman compares Palula hin, which retains the /h/ Kalkoti has lost.",hultman2023kalkoti:t5:1,,,,dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,ä̀sil,laugh,,,cited in example (41a): ‘The little girl laughed.’,"hultman2023kalkoti[p. 11, table 5];hultman2023kalkoti[p. 46, example 41a, JK15d-57]",,"Hultman compares Palula hansíl-, which retains the /h/ Kalkoti has lost.",hultman2023kalkoti:t5:2,,,,pfv verb dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,ìm,snow,,,,"hultman2023kalkoti[p. 11, table 5]",,"Hultman compares Gawri him, which retains the /h/ Kalkoti has lost.",hultman2023kalkoti:t5:3,,,,dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,ukumat,government,,,,"hultman2023kalkoti[p. 11, table 5]",,"Hultman compares Urdu hukūmat, which retains the /h/ Kalkoti has lost.",hultman2023kalkoti:t5:4,,,,dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,xär,every,,xɛɾ,the thesis marks this comparison with a question mark,"hultman2023kalkoti[p. 11, table 5];hultman2023kalkoti[p. 11]",,"Hultman compares Palula har, which retains the /h/ Kalkoti has lost.",hultman2023kalkoti:t5:5,,,,uncertain determiner dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,dra,brother,,,,"hultman2023kalkoti[p. 12, table 6]",,,hultman2023kalkoti:t6:1:kalkoti,,,,dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,driṣ,see,,,cited in example (6a): ‘My friends saw this film.’; cited in example (10b): ‘My friends saw this film.’; cited in example (13b): ‘I saw it.’; cited in example (20b): ‘My friends saw this film.’; cited in example (65): ‘Haider saw Aslam write the letter.’,"hultman2023kalkoti[p. 12, table 6];hultman2023kalkoti[p. 44, table 25];hultman2023kalkoti[p. 45, table 26];hultman2023kalkoti[p. 39, table 21];hultman2023kalkoti[p. 23, example 6a, MJ06a-146];hultman2023kalkoti[p. 25, example 10b, MJ06a-146];hultman2023kalkoti[p. 27, example 13b, MJ06a-182];hultman2023kalkoti[p. 30, example 20b, MJ06a-146];hultman2023kalkoti[p. 54, example 65, MJ06a-55]",,,hultman2023kalkoti:t6:2:kalkoti,,,,pfv verb dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,draám,village,,,"cited in example (19a): ‘In our village, there is a place called Shelkin.’; printed as draám=mi; cited in example (28b): ‘The old people live in town.’","hultman2023kalkoti[p. 12, table 6];hultman2023kalkoti[p. 29, example 19a, MJ06c-7];hultman2023kalkoti[p. 34, example 28b, JK15d-56]",,,hultman2023kalkoti:t6:3:kalkoti,,,,dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,traač,guest,,,cited in example (5a): ‘The guests will come to our house tomorrow’,"hultman2023kalkoti[p. 12, table 6];hultman2023kalkoti[p. 22, example 5a, U23a-28]",,,hultman2023kalkoti:t6:4:kalkoti,,,,dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,traa,three,,,,"hultman2023kalkoti[p. 12, table 6];hultman2023kalkoti[p. 28, table 16]",,,hultman2023kalkoti:t6:5:kalkoti,,,,num dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,traam,work,,,cited in example (47a): ‘I worked yesterday.’,"hultman2023kalkoti[p. 12, table 6];hultman2023kalkoti[p. 48, example 47a, MI06c-50]",,,hultman2023kalkoti:t6:6:kalkoti,,,,dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,daan,tooth,,,cited in example (29a): ‘I have a toothache.’; cited in example (57b): ‘He said: I do not know how to pick out the teeth.’,"hultman2023kalkoti[p. 16, table 9];hultman2023kalkoti[p. 35, table 17];hultman2023kalkoti[p. 34, example 29a, MJ06a-74];hultman2023kalkoti[p. 51, example 57b, MJ06c-12]",,Hultman supports the gender with Palula dáand ‘tooth’ (m.).,hultman2023kalkoti:t9:1:kalkoti,,,,noun m dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,raat,blood,,,,"hultman2023kalkoti[p. 16, table 9]",,,hultman2023kalkoti:t9:2:kalkoti,,,,dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,čoor,four,,,,"hultman2023kalkoti[p. 16, table 9];hultman2023kalkoti[p. 28, table 16]",,,hultman2023kalkoti:t9:3:kalkoti,,,,num dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,bii,seed,,,,"hultman2023kalkoti[p. 16, table 9]",,,hultman2023kalkoti:t9:4:kalkoti,,,,dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,ṣiṣ,head,,,cited in example (7a): ‘My friend has a headache’; cited in example (10c): ‘All the students have headaches.’; cited in example (18c): ‘My friend has a headache’,"hultman2023kalkoti[p. 16, table 9];hultman2023kalkoti[p. 35, table 17];hultman2023kalkoti[p. 23, example 7a, U23a-20];hultman2023kalkoti[p. 25, example 10c, U23a-21];hultman2023kalkoti[p. 29, example 18c, U23a-20]",,Hultman supports the gender with Palula ṣiṣ ‘head’ (m.).,hultman2023kalkoti:t9:5:kalkoti,,,,noun m dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,šáak,wood,,,,"hultman2023kalkoti[p. 16, table 9]",,,hultman2023kalkoti:t9:6:kalkoti,,,,dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,púu,boy,,puː,cited in example (8a): ‘The boy is playing.’; cited in example (14a): ‘The boy hid the frog from his mother.’; cited in example (18b): ‘The boy liked his new toy.’; cited in example (20a): ‘The woman covered the boy with a blanket.’; cited in example (21a): ‘The boy ate the fruit.’; cited in example (21b): ‘The boy looked at the girl.’; printed as púu=ä; cited in example (23b): ‘The girl talked to the boy about her dog.’; printed as púu=thä; cited in example (26c): ‘The boy appeared on the field.’; cited in example (27b): ‘The boy killed the snake with a stick.’; cited in example (28a): ‘The boy is playing.’; cited in example (32a): ‘The boy ate the fruit.’; cited in example (35c): ‘Having read the book the boy will go to sleep.’; cited in example (53a): ‘His son has three houses.’; printed as púu=dii; cited in example (53b): ‘His son has three houses.’,"hultman2023kalkoti[p. 16, table 9];hultman2023kalkoti[p. 23, table 12];hultman2023kalkoti[p. 24, example 8a, JK15d-62];hultman2023kalkoti[p. 27, example 14a, JK15d-78];hultman2023kalkoti[p. 29, example 18b, JK15d-8];hultman2023kalkoti[p. 30, example 20a, JK15d-43];hultman2023kalkoti[p. 31, example 21a, JK15d-1];hultman2023kalkoti[p. 31, example 21b, JK15d-3];hultman2023kalkoti[p. 32, example 23b, JK15d-18];hultman2023kalkoti[p. 33, example 26c, JK15d-81];hultman2023kalkoti[p. 33, example 27b, JK15d-28];hultman2023kalkoti[p. 34, example 28a, JK15d-62];hultman2023kalkoti[p. 39, example 32a, JK15d-1];hultman2023kalkoti[p. 41, example 35c, MI06b-111];hultman2023kalkoti[p. 50, example 53a, MJ06a-140];hultman2023kalkoti[p. 50, example 53b, MI06b-140];hultman2023kalkoti[p. 14, example 3b]",,,hultman2023kalkoti:t9:7:kalkoti,,,,noun sg m dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,róo,"song, music",,,,"hultman2023kalkoti[p. 16, table 9]",,,hultman2023kalkoti:t9:8:kalkoti,,,,dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,taár,star,,,,"hultman2023kalkoti[p. 16, table 9]",,,hultman2023kalkoti:t9:9:kalkoti,,,,dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,deéd,father's mother,,,,"hultman2023kalkoti[p. 16, table 9]",,,hultman2023kalkoti:t9:10:kalkoti,,,,dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,yeé,mother,,,cited in example (14a): ‘The boy hid the frog from his mother.’; printed as yeé=daa,"hultman2023kalkoti[p. 16, table 9];hultman2023kalkoti[p. 27, example 14a, JK15d-78]",,,hultman2023kalkoti:t9:11:kalkoti,,,,dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,dríg,long,,,,"hultman2023kalkoti[p. 16, table 9]",,,hultman2023kalkoti:t9:12:kalkoti,,,,dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,meéš,man,,měːɕ,"the case is marked by the clitic =ä, not by the noun; printed as meéš=ä; cited in example (67a): ‘A man having a sack tied (to his back) was plucking pears.’","hultman2023kalkoti[p. 16, table 9];hultman2023kalkoti[p. 23, table 12];hultman2023kalkoti[p. 21, table 11];hultman2023kalkoti[p. 55, example 67a];hultman2023kalkoti[p. 14, example 3a]",,,hultman2023kalkoti:t9:13:kalkoti,,,,noun sg dir obl m dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,bùun,(he) becomes,,,,"hultman2023kalkoti[p. 18, table 10]",,,hultman2023kalkoti:t10:1:kalkoti,,,,dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,dä̀rin,ground,,,cited in example (50a): ‘The ground is dry.’,"hultman2023kalkoti[p. 18, table 10];hultman2023kalkoti[p. 49, example 50a, JK15d-68]",,,hultman2023kalkoti:t10:2:kalkoti,,,,dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,ḍä̀är,belly,,,,"hultman2023kalkoti[p. 18, table 10]",,,hultman2023kalkoti:t10:3:kalkoti,,,,dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,ǰä̀gär,liver,,,,"hultman2023kalkoti[p. 18, table 10]",,,hultman2023kalkoti:t10:4:kalkoti,,,,dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,gìin,"(he) took, got",,,,"hultman2023kalkoti[p. 18, table 10]",,,hultman2023kalkoti:t10:5:kalkoti,,,,dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,lùun,salt,,,,"hultman2023kalkoti[p. 18, table 10]",,,hultman2023kalkoti:t10:6:kalkoti,,,,dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,yùun,(he) comes,,,,"hultman2023kalkoti[p. 18, table 10]",,,hultman2023kalkoti:t10:7:kalkoti,,,,dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,ä̀sil,(he) laughed,,,,"hultman2023kalkoti[p. 18, table 10]",,,hultman2023kalkoti:t10:8:kalkoti,,,,dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,dùúr,far away,,,,"hultman2023kalkoti[p. 18, table 10]",,,hultman2023kalkoti:t10:9:kalkoti,,,,dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,gòór,horse,,,,"hultman2023kalkoti[p. 18, table 10]",,,hultman2023kalkoti:t10:10:kalkoti,,,,dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,míšaal,man,,,cited in example (12b): ‘Leopards eat men.’ [lit. ‘Leopard eats men.’,"hultman2023kalkoti[p. 23, table 12];hultman2023kalkoti[p. 21, table 11];hultman2023kalkoti[p. 26, example 12b, MI06b-64]",,,hultman2023kalkoti:t12:1:pl,,,,noun pl dir dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,treer,woman,,tɾeːɾ,cited in example (15): ‘She is a good woman.’; cited in example (20a): ‘The woman covered the boy with a blanket.’; printed as treer=ä; cited in example (28c): ‘The woman is digging for potatoes.’,"hultman2023kalkoti[p. 23, table 12];hultman2023kalkoti[p. 28, example 15, U23a-15];hultman2023kalkoti[p. 30, example 20a, JK15d-43];hultman2023kalkoti[p. 34, example 28c, JK15d-73];hultman2023kalkoti[p. 14, example 3a]",,,hultman2023kalkoti:t12:2:sg,,,,noun sg f dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,triyaal,woman,,,,"hultman2023kalkoti[p. 23, table 12]",,,hultman2023kalkoti:t12:2:pl,,,,noun pl dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,läḍkúr,boy,,,cited in example (12a): ‘The children sat down on the bench.’; cited in example (55b): ‘How many children do you have?’; cited in example (56a): ‘The boy remembered his friend.’; the thesis marks this gloss as uncertain; printed as läḍkúr=thä,"hultman2023kalkoti[p. 23, table 12];hultman2023kalkoti[p. 26, example 12a, JK15d-51];hultman2023kalkoti[p. 51, example 55b, MJ06a-96];hultman2023kalkoti[p. 51, example 56a, MI06b-109]",,,hultman2023kalkoti:t12:3:pl,,,,noun pl uncertain dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,pée,girl,,peː,cited in example (9a): ‘She had one daughter.’; cited in example (21b): ‘The boy looked at the girl.’; cited in example (23b): ‘The girl talked to the boy about her dog.’; cited in example (27c): ‘The teacher asked the girl a question.’; printed as pée=dä; cited in example (48b): ‘The girl cried.’; cited in example (49b): ‘The girls showed pictures to the teacher.’; cited in example (54b): ‘She had a daughter.’,"hultman2023kalkoti[p. 23, table 12];hultman2023kalkoti[p. 24, example 9a, MJ06a-101];hultman2023kalkoti[p. 31, example 21b, JK15d-3];hultman2023kalkoti[p. 32, example 23b, JK15d-18];hultman2023kalkoti[p. 33, example 27c, MJ06a-56];hultman2023kalkoti[p. 48, example 48b, JK15d-83];hultman2023kalkoti[p. 49, example 49b, JK15d-35];hultman2023kalkoti[p. 50, example 54b, MJ06a-101];hultman2023kalkoti[p. 14, example 3b]",,,hultman2023kalkoti:t12:4:sg,,,,noun sg f dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,läḍkír,girl,,,,"hultman2023kalkoti[p. 23, table 12]",,,hultman2023kalkoti:t12:4:pl,,,,noun pl dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,ḍakṭar,doctor,,,,"hultman2023kalkoti[p. 25, table 13]",,,hultman2023kalkoti:t13:1:sg,,,,noun loanword sg dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,ḍakṭaraan,doctor,,,,"hultman2023kalkoti[p. 25, table 13]",,,hultman2023kalkoti:t13:1:pl,,,,noun loanword pl dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,ingär,blacksmith,,,,"hultman2023kalkoti[p. 25, table 13]",,,hultman2023kalkoti:t13:2:sg,,,,noun loanword sg dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,ingäraan,blacksmith,,,,"hultman2023kalkoti[p. 25, table 13]",,,hultman2023kalkoti:t13:2:pl,,,,noun loanword pl dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,kitaáb,book,,,cited in example (17a): ‘I will give you a good book.’; cited in example (25b): ‘You will have to read this book.’; cited in example (35c): ‘Having read the book the boy will go to sleep.’; printed as kitaáb=ä; cited in example (56b): ‘You will have to read this book.’; cited in example (59a): ‘I don’t have that book.’; cited in example (63a): ‘Show me the book which is in your hand.’,"hultman2023kalkoti[p. 25, table 13];hultman2023kalkoti[p. 29, example 17a, MJ06a-166];hultman2023kalkoti[p. 32, example 25b, MJ06a-89];hultman2023kalkoti[p. 41, example 35c, MI06b-111];hultman2023kalkoti[p. 51, example 56b, MJ06a-89];hultman2023kalkoti[p. 52, example 59a, MJ06a-127];hultman2023kalkoti[p. 54, example 63a, MI06b-221]",,,hultman2023kalkoti:t13:3:sg,,,,noun loanword sg dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,kitaábuni,book,,,cited in example (10a): ‘We gave the books to the children.’; cited in example (23a): ‘We gave the books to the children.’; cited in example (35b): ‘You will have to read these books.’,"hultman2023kalkoti[p. 25, table 13];hultman2023kalkoti[p. 25, example 10a, JK15d-36];hultman2023kalkoti[p. 32, example 23a, JK15d-36];hultman2023kalkoti[p. 41, example 35b, MI06b-89]",,,hultman2023kalkoti:t13:3:pl,,,,noun loanword pl dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,bùun,become,,,,"hultman2023kalkoti[p. 38, table 20];hultman2023kalkoti[p. 44, table 25];hultman2023kalkoti[p. 37, table 19]",,,hultman2023kalkoti:t20:1:ipfv,,,,verb ipfv m sg dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,bìl,become,,,cited in example (18b): ‘The boy liked his new toy.’; cited in example (44a): ‘Yesterday it rained a lot.’,"hultman2023kalkoti[p. 38, table 20];hultman2023kalkoti[p. 44, table 25];hultman2023kalkoti[p. 29, example 18b, JK15d-8];hultman2023kalkoti[p. 47, example 44a, MJ06a-32]",,,hultman2023kalkoti:t20:1:pfv,,,,verb pfv dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,täluun,pour,,,,"hultman2023kalkoti[p. 38, table 20]",,,hultman2023kalkoti:t20:2:ipfv,,,,verb ipfv dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,tälil,pour,,,,"hultman2023kalkoti[p. 38, table 20]",,,hultman2023kalkoti:t20:2:pfv,,,,verb pfv dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,khusuun,cough,,,,"hultman2023kalkoti[p. 38, table 20];hultman2023kalkoti[p. 37, table 19]",,,hultman2023kalkoti:t20:3:ipfv,,,,verb ipfv m sg dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,khusil,cough,,,,"hultman2023kalkoti[p. 38, table 20]",,,hultman2023kalkoti:t20:3:pfv,,,,verb pfv dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,traaruun,sell,,,,"hultman2023kalkoti[p. 38, table 20]",,,hultman2023kalkoti:t20:4:ipfv,,,,verb ipfv dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,traaril,sell,,,cited in example (20c): ‘We sold milk in the market.’,"hultman2023kalkoti[p. 38, table 20];hultman2023kalkoti[p. 30, example 20c, MJ06b-24]",,,hultman2023kalkoti:t20:4:pfv,,,,verb pfv dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,ämuṣuun,forget,,,,"hultman2023kalkoti[p. 38, table 20]",,,hultman2023kalkoti:t20:5:ipfv,,,,verb ipfv dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,ämuṣil,forget,,,,"hultman2023kalkoti[p. 38, table 20]",,,hultman2023kalkoti:t20:5:pfv,,,,verb pfv dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,ṣuun,put on (clothes),,,,"hultman2023kalkoti[p. 38, table 20]",,,hultman2023kalkoti:t20:6:ipfv,,,,verb ipfv dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,ṣaál,put on (clothes),,,,"hultman2023kalkoti[p. 38, table 20]",,,hultman2023kalkoti:t20:6:pfv,,,,verb pfv dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
Kalk,,khuun,eat,,,cited in example (12b): ‘Leopards eat men.’ [lit. ‘Leopard eats men.’,"hultman2023kalkoti[p. 38, table 20];hultman2023kalkoti[p. 44, table 25];hultman2023kalkoti[p. 26, example 12b, MI06b-64]",,,hultman2023kalkoti:t20:7:ipfv,,,,verb ipfv m sg dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29
