Dhp,401,aṃñatra,"elsewhere, except for.",𐨀𐨎𐨙𐨟𐨿𐨪,ʔəɲːətɾə,,"gandhari[entry 50, lemma aṃñatra]",,"(Skt. anyatra, P aññatra)",gandhari:50,,,,adv
Dhp,400,aṃñadara,some.,𐨀𐨎𐨙𐨡𐨪,ʔəɲːəðəɾə,,"gandhari[entry 53, lemma aṃñadara]",,"(Skt. anyatara, P aññatara)",gandhari:53,,,,adj
Dhp,114,aṭhaṃgiga,with eight limbs.,𐨀𐨛𐨎𐨒𐨁𐨒,ʔəʂʈəŋgijə > ʔəʂʈəŋːijə,,"gandhari[entry 57, lemma aṭhaṃgiga]",,"(aṭha + Skt. aṅga, P aṅga + -iga-)",gandhari:57,,,,adj
Dhp,982,aṭ́hi,bone.,𐨀𐨳𐨁,ʔətʰːi,,"gandhari[entry 61, lemma aṭ́hi]",,"(Skt. asthi, P aṭṭhi)",gandhari:61,,,,noun m
Dhp,9712,aṭ́himiṃja,bone marrow.,𐨀𐨳𐨁𐨨𐨁𐨎𐨗,ʔətʰːimind͡ʑə,,"gandhari[entry 62, lemma aṭ́himiṃja]",,"(aṭ́hi + Skt. majjan, P miñja)",gandhari:62,,,,noun m
Dhp,1172,anaṃda,joy.,𐨀𐨣𐨎𐨡,ʔaːnəndə > ʔaːnənːə,,"gandhari[entry 64, homograph 1, lemma anaṃda]",,"(Skt. ānanda, P ānanda)",gandhari:64,,,,noun m
Dhp,228,atra,"in this respect, here, there.",𐨀𐨟𐨿𐨪,ʔətɾə,,"gandhari[entry 75, lemma atra]",,"(Skt. atra, P atra)",gandhari:75,,,,adv
Dhp,1152,adi,beginning.,𐨀𐨡𐨁,ʔaːði,,"gandhari[entry 83, lemma adi]",,"(Skt. ādi, P ādi)",gandhari:83,,,,noun m
Dhp,203,adikraṃta,"surmounted, passed.",𐨀𐨡𐨁𐨐𐨿𐨪𐨎𐨟,ʔəðikɾəntə,,"gandhari[entry 86, lemma adikraṃta]",,"(Skt. atikrānta, P atikanta)",gandhari:86,,,,adj
Dhp,1153,adica,sun.,𐨀𐨡𐨁𐨕,ʔaːdit͡ɕːə,,"gandhari[entry 87, lemma adica]",,"(Skt. āditya, P ādicca)",gandhari:87,,,,noun m
Dhp,9144,adicabaṃdhu,relative of the sun.,𐨀𐨡𐨁𐨕𐨦𐨎𐨢𐨂,ʔaːdit͡ɕːəbəndʱu,,"gandhari[entry 88, lemma adicabaṃdhu]",,"(adica + Skt. bandhu, P bandhu)",gandhari:88,,,,noun m
Dhp,220,adida,past.,𐨀𐨡𐨁𐨡,ʔəðiːðə,,"gandhari[entry 89, lemma adida]",,"(Skt. atīta, P atīta)",gandhari:89,,,,adj
Dhp,6472,aduṭha,not corrupt.,𐨀𐨡𐨂𐨛,ʔəduʂʈə,,"gandhari[entry 94, lemma aduṭha]",,"(a- + Skt. duṣṭa, P duṭṭha)",gandhari:94,,,,adj
Dhp,281,adhvana,road; time.,𐨀𐨢𐨿𐨬𐨣,ʔədʱʋaːnə,,"gandhari[entry 99, lemma adhvana]",,"(Skt. adhvan, P addhan)",gandhari:99,,,,noun m
Dhp,294,anagada,future.,𐨀𐨣𐨒𐨡,ʔənaːjəðə,,"gandhari[entry 100, lemma anagada]",,"(Skt. anāgata, P anāgata)",gandhari:100,,,,adj
Dhp,1172,Anaṃda,(personal name; name of a disciple of the Buddha).,𐨀𐨣𐨎𐨡,ʔaːnəndə,,"gandhari[entry 108, homograph 2, lemma Anaṃda]",,"(Skt. Ānanda, P Ānanda)",gandhari:108,,,,noun m
Dhp,319,anutara,highest.,𐨀𐨣𐨂𐨟𐨪,ʔənutːəɾə,,"gandhari[entry 126, lemma anutara]",,"(Skt. anuttara, P anuttara)",gandhari:126,,,,adj
Dhp,323,anupadadi,"befalls, follows.",𐨀𐨣𐨂𐨤𐨡𐨡𐨁,ʔənupəðəði > ʔənuʋəðəði,,"gandhari[entry 130, lemma anupadadi]",,"(Skt. anupatati, P anupatati)",gandhari:130,,,,verb
Dhp,347,aṃta,end; border region.,𐨀𐨎𐨟,ʔəntə,,"gandhari[entry 149, lemma aṃta]",,"(Skt. anta, P anta)",gandhari:149,,,,noun m
Dhp,380,aṃtra,entrail.,𐨀𐨎𐨟𐨿𐨪,ʔəntɾə,,"gandhari[entry 154, lemma aṃtra]",,"(Skt. antra, P anta)",gandhari:154,,,,noun m
Dhp,395,aṃna,food; cereal.,𐨀𐨎𐨣,,,"gandhari[entry 158, lemma aṃna]",,"(Skt. anna, P anna)",gandhari:158,,,,noun m
Dhp,722,apa,little.,𐨀𐨤,ʔəpːə,,"gandhari[entry 161, lemma apa]",,"(Skt. alpa, P appa)",gandhari:161,,,,adj
Dhp,7906,aparita,unlimited.,𐨀𐨤𐨪𐨁𐨟,ʔəpəɾitːə,,"gandhari[entry 170, lemma aparita]",,"(a- + Skt. parītta, P paritta)",gandhari:170,,,,adj
Dhp,9126,abadha,not bound.,𐨀𐨦𐨢,ʔəbədʱːə,,"gandhari[entry 186, lemma abadha]",,"(a- + Skt. baddha, P baddha)",gandhari:186,,,,adj
Dhp,1227,abha,shine.,𐨀𐨧,ʔaːʋʱə,,"gandhari[entry 188, lemma abha]",,"(Skt. ābhā, P ābhā)",gandhari:188,,,,noun f
Dhp,545,abhogaśagada,in open space.,𐨀𐨧𐨆𐨒𐨭𐨒𐨡,ʔəbʱːoːjaːʝəgəðə,,"gandhari[entry 195, lemma abhogaśagada]",,"(Skt. abhyavakāśa, P abbhokāsa + 1gada)",gandhari:195,,,,adj
Dhp,1236,amagaṃdhiga,smelling like raw meat.,𐨀𐨨𐨒𐨎𐨢𐨁𐨒,ʔaːməgəndʱijə,,"gandhari[entry 198, lemma amagaṃdhiga]",,"(Skt. āma, P āma + gaṃdha + -iga-)",gandhari:198,,,,adj
Dhp,556,amara,immortal.,𐨀𐨨𐨪,ʔəməɾə,,"gandhari[entry 202, lemma amara]",,"(Skt. amara, P amara)",gandhari:202,,,,adj
Dhp,1285,ayadana,"sphere, field.",𐨀𐨩𐨡𐨣,,,"gandhari[entry 206, lemma ayadana]",,"(Skt. āyatana, P āyatana)",gandhari:206,,,,noun m
Dhp,52,agara,house.,𐨀𐨒𐨪,ʔəjaːɾə,,"gandhari[entry 207, homograph 1, lemma agara]",,"(Skt. agāra, P agāra)",gandhari:207,,,,noun m
Dhp,1294,ayaspa,venerable.,𐨀𐨩𐨯𐨿𐨤,,,"gandhari[entry 208, lemma ayaspa]",,"(Skt. āyuṣmant, P āyasmant)",gandhari:208,,,,noun m
Dhp,600,araṃña,"wilderness, monastery.",𐨀𐨪𐨎𐨙,"ʔəɾəɲːə, ɾəɲːə",,"gandhari[entry 214, lemma araṃña]",,"(Skt. araṇya, P arañña)",gandhari:214,,,,noun m
Dhp,602,aradi,dissatisfaction.,𐨀𐨪𐨡𐨁,,,"gandhari[entry 215, lemma aradi]",,"(Skt. arati, P arati)",gandhari:215,,,,noun f
Dhp,1317,arama,park.,𐨀𐨪𐨨,ʔaːɾaːmə,,"gandhari[entry 216, lemma arama]",,"(Skt. ārāma, P ārāma)",gandhari:216,,,,noun m
Dhp,1306,aramana,delight.,𐨀𐨪𐨨𐨣,,,"gandhari[entry 217, lemma aramana]",,"(Skt. āramaṇa, P āramaṇa)",gandhari:217,,,,noun m
Dhp,691,arahadi,is worthy of.,𐨀𐨪𐨱𐨡𐨁,ʔəɾəɦəðı,,"gandhari[entry 220, lemma arahadi]",,"(Skt. arhati, P arahati)",gandhari:220,,,,verb
Dhp,692,araha,worthy one.,𐨀𐨪𐨱,ʔəɾəhə,,"gandhari[entry 223, homograph 1, lemma araha]",,"(Skt. arhant, P arahanta; cf. Chinese 阿羅漢 āluóhàn, ONWC *ʔɑlɑhɑn)",gandhari:223,,,,noun m
Dhp,1347,ariya,noble.,𐨀𐨪𐨁𐨩,ʔəɾijə,,"gandhari[entry 226, lemma ariya]",,"(Skt. ārya, P ariya)",gandhari:226,,,,adj
Dhp,1358,alavadi,addresses.,𐨀𐨫𐨬𐨡𐨁,,,"gandhari[entry 236, lemma alavadi]",,"(Skt. ālapati, P ālapati)",gandhari:236,,,,verb
Dhp,711,alavu,gourd.,𐨀𐨫𐨬𐨂,,,"gandhari[entry 237, lemma alavu]",,"(Skt. alābu, P alābu)",gandhari:237,,,,noun m
Dhp,708,alasa,lazy.,𐨀𐨫𐨯,,,"gandhari[entry 238, lemma alasa]",,"(Skt. alasa, P alasa)",gandhari:238,,,,adj
Dhp,1371,alasiya,laziness.,𐨀𐨫𐨯𐨁𐨩,,,"gandhari[entry 239, lemma alasiya]",,"(Skt. ālasya, P ālassa, ālasiya, ālasya)",gandhari:239,,,,noun m
Dhp,718,aliga,untrue.,𐨀𐨫𐨁𐨒,,,"gandhari[entry 240, lemma aliga]",,"(Skt. alika, alīka, P alika)",gandhari:240,,,,adj
Dhp,481,avaya,destruction.,𐨀𐨬𐨩,,,"gandhari[entry 249, lemma avaya]",,"(Skt. apāya, P apāya)",gandhari:249,,,,noun m
Dhp,434,avara,other.,𐨀𐨬𐨪,ʔəʋəɾə,,"gandhari[entry 250, lemma avara]",,"(Skt. apara, P apara)",gandhari:250,,,,adj
Dhp,455,avavahadi,carries away.,𐨀𐨬𐨬𐨱𐨡𐨁,,,"gandhari[entry 254, lemma avavahadi]",,"(Skt. apavahati, P apavahati)",gandhari:254,,,,verb
Dhp,1432,avasa,residence.,𐨀𐨬𐨯,ʔaːʋaːzə,,"gandhari[entry 257, lemma avasa]",,"(Skt. āvāsa, P āvāsa)",gandhari:257,,,,noun m
Dhp,485,avi,"also, even.",𐨀𐨬𐨁,"ʔəʋi, ʋi, pi",,"gandhari[entry 259, homograph 1, lemma avi]",,"(Skt. api, P api)",gandhari:259,,,,indecl
Dhp,519,avhij̄a,covetousness.,𐨀𐨵𐨁𐨗𐨸,,,"gandhari[entry 264, lemma avhij̄a]",,"(Skt. abhidhyā, P abhijjhā)",gandhari:264,,,,noun f
Dhp,1465,aśama,hermitage.,𐨀𐨭𐨨,,,"gandhari[entry 287, lemma aśama]",,"(Skt. āśrama, P assama)",gandhari:287,,,,noun m
Dhp,12395a,śamedi,makes quiet.,𐨭𐨨𐨅𐨡𐨁,,,"gandhari[entry 288, lemma śamedi]",,"(Skt. śāmayati, P sāmeti)",gandhari:288,,,,verb
Dhp,913,aśuha,impure.,𐨀𐨭𐨂𐨱,,,"gandhari[entry 290, lemma aśuha]",,"(Skt. aśubha, P asubha)",gandhari:290,,,,adj
Dhp,919,aṣu,tear.,𐨀𐨮𐨂,,,"gandhari[entry 294, lemma aṣu]",,"(Skt. aśru, P assu)",gandhari:294,,,,noun m
Dhp,230,asa,then.,𐨀𐨯,ʔəzə,,"gandhari[entry 299, lemma asa]",,"(Skt. atha, P atha)",gandhari:299,,,,indecl
Dhp,1486,asaṃna,near.,𐨀𐨯𐨎𐨣,ʔaːsənːə,,"gandhari[entry 306, homograph 1, lemma asaṃna]",,"(Skt. āsanna, P āsanna)",gandhari:306,,,,adj
Dhp,968,asara,not the essence.,𐨀𐨯𐨪,,,"gandhari[entry 309, lemma asara]",,"(Skt. asāra, P asāra)",gandhari:309,,,,noun m
Dhp,246,aso,below.,𐨀𐨯𐨆,,,"gandhari[entry 323, lemma aso]",,"(Skt. adhaḥ, P adho)",gandhari:323,,,,indecl
Dhp,1538,aha,says.,𐨀𐨱,ʔaːɦə,,"gandhari[entry 331, homograph 2, lemma aha]",,"(Skt. āha, P āha)",gandhari:331,,,,verb
Dhp,1544,ahara,taking of food; bringing about.,𐨀𐨱𐨪,,,"gandhari[entry 333, lemma ahara]",,"(Skt. āhāra, P āhāra)",gandhari:333,,,,noun m
Dhp,1557,icha,wish.,𐨀𐨁𐨖,,,"gandhari[entry 339, lemma icha]",,"(Skt. icchā, P icchā)",gandhari:339,,,,noun f
Dhp,1556,ichadi,wishes.,𐨀𐨁𐨖𐨡𐨁,,,"gandhari[entry 340, lemma ichadi]",,"(Skt. icchati, P icchati)",gandhari:340,,,,verb
Dhp,1561,idara,other.,𐨀𐨁𐨡𐨪,,,"gandhari[entry 343, lemma idara]",,"(Skt. itara, P itara)",gandhari:343,,,,adj
Dhp,1562,idi,thus.,𐨀𐨁𐨡𐨁,"ʔiði, ði, ti",,"gandhari[entry 345, lemma idi]",,"(Skt. iti, P iti, ti)",gandhari:345,,,,indecl
Dhp,1572,Iṃdra,Indra (lord of the gods).,𐨀𐨁𐨎𐨡𐨿𐨪,ʔindɾə,,"gandhari[entry 347, homograph 1, lemma Iṃdra]",,"(Skt. Indra, P Inda)",gandhari:347,,,,noun m
Dhp,1581,iṃdriya,faculty.,𐨀𐨁𐨎𐨡𐨿𐨪𐨁𐨩,,,"gandhari[entry 348, lemma iṃdriya]",,"(Skt. indriya, P indriya)",gandhari:348,,,,noun m
Dhp,1605,iśa,here.,𐨀𐨁𐨭,ʔiʝə,,"gandhari[entry 350, lemma iśa]",,"(Skt. iha, P iha; Burrow 1937: 7)",gandhari:350,,,,indecl
Dhp,2460,iṣi,seer.,𐨀𐨁𐨮𐨁,,,"gandhari[entry 351, lemma iṣi]",,"(Skt. r̥ṣi, P isi)",gandhari:351,,,,noun m
Dhp,13734,istri,woman.,𐨀𐨁𐨯𐨿𐨟𐨿𐨪𐨁,,,"gandhari[entry 352, lemma istri]",,"(Skt. strī, P itthī, itthi)",gandhari:352,,,,noun f
Dhp,1619,ispara,lord.,𐨀𐨁𐨯𐨿𐨤𐨪,,,"gandhari[entry 355, lemma ispara]",,"(Skt. īśvara, P issara)",gandhari:355,,,,noun m
Dhp,1638,ucaya,accumulation.,𐨀𐨂𐨕𐨩,,,"gandhari[entry 360, lemma ucaya]",,"(Skt. uccaya, P uccaya)",gandhari:360,,,,noun m
Dhp,1765,utama,highest.,𐨀𐨂𐨟𐨨,ʔutːəmə,,"gandhari[entry 371, lemma utama]",,"(Skt. uttama, P uttama)",gandhari:371,,,,adj
Dhp,1793,uṭ́hahadi,raises oneself.,𐨀𐨂𐨳𐨱𐨡𐨁,,,"gandhari[entry 374, lemma uṭ́hahadi]",,"(Skt. uttiṣṭhati, P uṭṭhahati)",gandhari:374,,,,verb
Dhp,1921,udaga,water.,𐨀𐨂𐨡𐨒,,,"gandhari[entry 375, lemma udaga]",,"(Skt. udaka, P udaka)",gandhari:375,,,,noun m
Dhp,1932,udara,belly.,𐨀𐨂𐨡𐨪,,,"gandhari[entry 376, lemma udara]",,"(Skt. udara, P udara)",gandhari:376,,,,noun m
Dhp,1935,uraḍa,high.,𐨀𐨂𐨪𐨜,ʔuɾaːɽə,,"gandhari[entry 377, lemma uraḍa]",,"(Skt. udāra, P udāra, Ardhamāgadhī uḷāra)",gandhari:377,,,,adj
Dhp,1793,utiṭhadi,raises oneself.,𐨀𐨂𐨟𐨁𐨛𐨡𐨁,,,"gandhari[entry 381, lemma utiṭhadi]",,"(Skt. uttiṣṭhati, P uttiṭṭhati)",gandhari:381,,,,verb
Dhp,1942,uduṃbara,fig tree.,𐨀𐨂𐨡𐨂𐨎𐨦𐨪,,,"gandhari[entry 383, lemma uduṃbara]",,"(Skt. udumbara, P udumbara)",gandhari:383,,,,noun m
Dhp,2009,udharadi,extracts.,𐨀𐨂𐨢𐨪𐨡𐨁,,,"gandhari[entry 384, lemma udharadi]",,"(Skt. uddharati, P uddharati)",gandhari:384,,,,verb
Dhp,2099,uṃnada,arrogant.,𐨀𐨂𐨎𐨣𐨡,,,"gandhari[entry 386, lemma uṃnada]",,"(Skt. unnata, P unnala, unnaḷa)",gandhari:386,,,,adj
Dhp,1827,upunadi,winnows.,𐨀𐨂𐨤𐨂𐨣𐨡𐨁,,,"gandhari[entry 395, lemma upunadi]",,"(Skt. utpunāti, P uppunāti)",gandhari:395,,,,verb
Dhp,2348,uraga,snake.,𐨀𐨂𐨪𐨒,,,"gandhari[entry 400, lemma uraga]",,"(Skt. uraga, P uraga)",gandhari:400,,,,noun m
Dhp,2138,uvakarana,assistance.,𐨀𐨂𐨬𐨐𐨪𐨣,,,"gandhari[entry 403, lemma uvakarana]",,"(Skt. upakaraṇa, P upakaraṇa)",gandhari:403,,,,noun m
Dhp,2302,uvahana,shoe.,𐨀𐨂𐨬𐨱𐨣,,,"gandhari[entry 412, lemma uvahana]",,"(Skt. upānah, P upāhanā, BHS upānaha)",gandhari:412,,,,noun f
Dhp,2218,uvari,above.,𐨀𐨂𐨬𐨪𐨁,ʔuʋəɾi,,"gandhari[entry 418, lemma uvari]",,"(Skt. upari, P upari)",gandhari:418,,,,adv
Dhp,2252,uvaśaṃta,calmed.,𐨀𐨂𐨬𐨭𐨎𐨟,,,"gandhari[entry 419, lemma uvaśaṃta]",,"(Skt. upaśānta, P upasanta)",gandhari:419,,,,adj
Dhp,2316,uvasaga,lay follower.,𐨀𐨂𐨬𐨯𐨒,,,"gandhari[entry 422, lemma uvasaga]",,"(Skt. upāsaka, P upāsaka)",gandhari:422,,,,noun m
Dhp,2325,uvedi,"comes upon, walks up, go to.",𐨀𐨂𐨬𐨅𐨡𐨁,ʔuʋeːði,,"gandhari[entry 428, lemma uvedi]",,"(Skt. upaiti, P upeti)",gandhari:428,,,,verb
Dhp,2242,uvosasa,day of observance.,𐨀𐨂𐨬𐨆𐨯𐨯,,,"gandhari[entry 429, lemma uvosasa]",,"(Skt. upavasatha, P uposatha, posatha, BHS posatha, upoṣadha, poṣadha)",gandhari:429,,,,noun m
Dhp,12085,uṣavha,bull.,𐨀𐨂𐨮𐨵,uʐəʋʱə,,"gandhari[entry 431, lemma uṣavha]",,"(Skt. vr̥ṣabha, P usabha)",gandhari:431,,,,noun m
Dhp,776,otaradi,goes down.,𐨀𐨆𐨟𐨪𐨡𐨁,,,"gandhari[entry 453, lemma otaradi]",,"(Skt. avatarati, P otarati)",gandhari:453,,,,verb
Dhp,799,omaga,short.,𐨀𐨆𐨨𐨒,,,"gandhari[entry 457, lemma omaga]",,(P omaka; cf. Skt. avama),gandhari:457,,,,adj
Dhp,810,orapara,this side and the other side.,𐨀𐨆𐨪𐨤𐨪,,,"gandhari[entry 459, lemma orapara]",,"(Skt. avarapāra, P orapāra)",gandhari:459,,,,noun m
Dhp,3164,ki,"who, what.",𐨐𐨁,ki,,"gandhari[entry 469, homograph 1, lemma ki]",,"(Skt. kim, P kiṃ)",gandhari:469,,,,pron interr
Dhp,2858,katari,scissors.,𐨐𐨟𐨪𐨁,kətːəɾi,,"gandhari[entry 471, lemma katari]",,"(Skt. kartari, kartarī, P kattari, kattarī)",gandhari:471,,,,noun f
Dhp,2859,katava,"to be done, to be made.",𐨐𐨟𐨬,kətːəʋːə,,"gandhari[entry 472, lemma katava]",,"(Skt. kartavya, P kattabba, kātabba)",gandhari:472,,,,adj
Dhp,2693,kadara,which.,𐨐𐨡𐨪,kəðəɾə,,"gandhari[entry 473, lemma kadara]",,"(Skt. katara, P katara)",gandhari:473,,,,pron interr
Dhp,13627,kaṃdha,factor.,𐨐𐨎𐨢,"kəndʱə, kənʱːə",,"gandhari[entry 474, lemma kaṃdha]",,"(Skt. skandha, P khandha)",gandhari:474,,,,noun m
Dhp,2941,kapa,eon.,𐨐𐨤,kəpːə,,"gandhari[entry 476, homograph 1, lemma kapa]",,"(Skt. kalpa, P kappa)",gandhari:476,,,,noun m
Dhp,2944,kapedi,arranges.,𐨐𐨤𐨅𐨡𐨁,kapːeːði,,"gandhari[entry 478, lemma kapedi]",,"(Skt. kalpayati, P kappeti)",gandhari:478,,,,verb
Dhp,3042,kama,"desire, sense‐pleasure.",𐨐𐨨,kaːmə,,"gandhari[entry 479, lemma kama]",,"(Skt. kāma, P kāma)",gandhari:479,,,,noun m
Dhp,2791,karaniya,to be done.,𐨐𐨪𐨣𐨁𐨩,kəɾəniːjə,,"gandhari[entry 490, lemma karaniya]",,"(Skt. karaṇīya, P karaṇīya)",gandhari:490,,,,adj
Dhp,3078,kariya,to be done.,𐨐𐨪𐨁𐨩,kaːɾijə,,"gandhari[entry 491, homograph 1, lemma kariya]",,"(Skt. kārya, P kāriya)",gandhari:491,,,,adj
Dhp,2811,karuna,compassion.,𐨐𐨪𐨂𐨣,kəɾunə,,"gandhari[entry 492, lemma karuna]",,"(Skt. karuṇā, P karuṇā)",gandhari:492,,,,noun f
Dhp,3067,karuniga,compassionate.,𐨐𐨪𐨂𐨣𐨁𐨒,kaːɾunijə,,"gandhari[entry 493, lemma karuniga]",,"(Skt. kāruṇika, P kāruṇika)",gandhari:493,,,,adj
Dhp,3060,karavedi,causes to be made.,𐨐𐨪𐨬𐨅𐨡𐨁,kaːɾaːʋeːði,,"gandhari[entry 494, lemma karavedi]",,"(Skt. kārayati, P kārāpeti)",gandhari:494,,,,verb
Dhp,3119,kaṣaya,reddish robe.,𐨐𐨮𐨩,kaːʐaːjə,,"gandhari[entry 505, homograph 2, lemma kaṣaya]",,"(Skt. kāṣāya, P kāsāva, kāsāya; Tremblay 2005, 434)",gandhari:505,,,,noun m
Dhp,2704,kasa,talk.,𐨐𐨯,kəzə,,"gandhari[entry 506, homograph 2, lemma kasa]",,"(Skt. kathā, P kathā)",gandhari:506,,,,noun f
Dhp,2968,Kaspira,(place name).,𐨐𐨯𐨿𐨤𐨁𐨪,kəspiːɾə,,"gandhari[entry 508, lemma Kaspira]",,"(Skt. Kaśmīra, P Kasmīra, Bactrian Κασπιρο; cf. Chinese 罽賓 Jìbīn, ONWC *keipiin; Palumbo 2013: 22)",gandhari:508,,,,noun m
Dhp,3428,kica,to be done.,𐨐𐨁𐨕,kit͡ɕːə,,"gandhari[entry 510, lemma kica]",,"(Skt. kr̥tya, P kicca)",gandhari:510,,,,adj
Dhp,3420,kicha,difficult.,𐨐𐨁𐨖,,,"gandhari[entry 511, lemma kicha]",,"(Skt. kr̥cchra, P kiccha)",gandhari:511,,,,adj
Dhp,3200,kiti,praise; work.,𐨐𐨁𐨟𐨁,kitːi,,"gandhari[entry 512, lemma kiti]",,"(Skt. kīrti, P kitti, kittī)",gandhari:512,,,,noun f
Dhp,3624,kiliṭha,defiled.,𐨐𐨁𐨫𐨁𐨛,,,"gandhari[entry 518, lemma kiliṭha]",,"(Skt. kliṣṭa, P kiliṭṭha)",gandhari:518,,,,adj
Dhp,3441,kiśa,lean.,𐨐𐨁𐨭,,,"gandhari[entry 520, lemma kiśa]",,"(Skt. kr̥śa, P kisa)",gandhari:520,,,,adj
Dhp,3451,kiṣ̄a,black.,𐨐𐨁𐨮𐨸,,,"gandhari[entry 521, lemma kiṣ̄a]",,"(Skt. kr̥ṣṇa, P kaṇha)",gandhari:521,,,,adj
Dhp,3213,kuchi,belly.,𐨐𐨂𐨖𐨁,,,"gandhari[entry 524, lemma kuchi]",,"(Skt. kukṣi, P kucchi)",gandhari:524,,,,noun f
Dhp,3398,kuḍagara,gabled house.,𐨐𐨂𐨜𐨒𐨪,,,"gandhari[entry 526, lemma kuḍagara]",,"(Skt. kūṭāgāra, P kūṭāgāra)",gandhari:526,,,,noun m
Dhp,3271,kudo,whence?; why then?,𐨐𐨂𐨡𐨆,,,"gandhari[entry 527, lemma kudo]",,"(Skt. kutaḥ, P kuto)",gandhari:527,,,,adv
Dhp,3299,kupadi,is angry.,𐨐𐨂𐨤𐨡𐨁,,,"gandhari[entry 529, lemma kupadi]",,"(Skt. kupyati, kupyate, P kuppati)",gandhari:529,,,,verb
Dhp,3303,kumara,boy; prince.,𐨐𐨂𐨨𐨪,,,"gandhari[entry 530, lemma kumara]",,"(Skt. kumāra, P kumāra)",gandhari:530,,,,noun m
Dhp,3305,kumudu,white lotus.,𐨐𐨂𐨨𐨂𐨡𐨂,,,"gandhari[entry 532, lemma kumudu]",,"(Skt. kumuda, P kumuda)",gandhari:532,,,,noun m
Dhp,3338,kulaputra,son of good family.,𐨐𐨂𐨫𐨤𐨂𐨟𐨿𐨪,kuləputɾə,,"gandhari[entry 536, lemma kulaputra]",,"(Skt. kulaputra, P kulaputta)",gandhari:536,,,,noun m
Dhp,3341,kulala,potter.,𐨐𐨂𐨫𐨫,,,"gandhari[entry 538, lemma kulala]",,"(Skt. kulāla, P kulāla)",gandhari:538,,,,noun m
Dhp,3365,kuśala,good.,𐨐𐨂𐨭𐨫,,,"gandhari[entry 540, lemma kuśala]",,"(Skt. kuśala, P kusala)",gandhari:540,,,,adj
Dhp,3376,kusida,inert.,𐨐𐨂𐨯𐨁𐨡,,,"gandhari[entry 542, lemma kusida]",,"(Skt. kusīda, P kusīta)",gandhari:542,,,,adj
Dhp,3574,kaṃdadi,cries.,𐨐𐨎𐨡𐨡𐨁,"kəndəði, kənːəði",,"gandhari[entry 548, lemma kaṃdadi]",,"(Skt. krandati, P kandati)",gandhari:548,,,,verb
Dhp,3600,kruj̄adi,is angry.,𐨐𐨿𐨪𐨂𐨗𐨸𐨡𐨁,,,"gandhari[entry 550, lemma kruj̄adi]",,"(Skt. krudhyati, krudhyate, P kujjhati)",gandhari:550,,,,verb
Dhp,3661,kṣaya,exhaustion.,𐨐𐨿𐨮𐨩,,,"gandhari[entry 558, lemma kṣaya]",,"(Skt. kṣaya, P khaya)",gandhari:558,,,,noun m
Dhp,3685,kṣita,thrown.,𐨐𐨿𐨮𐨁𐨟,,,"gandhari[entry 559, lemma kṣita]",,"(Skt. kṣipta, P khitta)",gandhari:559,,,,adj
Dhp,3690,kṣina,exhausted.,𐨐𐨿𐨮𐨁𐨣,tʂiːnə,,"gandhari[entry 560, lemma kṣina]",,"(Skt. kṣīṇa, P khīṇa)",gandhari:560,,,,adj
Dhp,3692,kṣinasava,whose taints are exhausted.,𐨐𐨿𐨮𐨁𐨣𐨯𐨬,,,"gandhari[entry 561, lemma kṣinasava]",,"(Skt. kṣīṇāsrava, P khīṇāsava)",gandhari:561,,,,adj
