Brahui,,amarī,int. adv. in what manner,,amarī,,ali-kobayashi2024[p. 687],,,ali-kobayashi2024:p687:e46,,,,interr adv
Brahui,,amar ki,conj. as soon as,,amar ki,,ali-kobayashi2024[p. 687],,,ali-kobayashi2024:p687:e47,,,,conj
Brahui,,amaro,int. a. what a,,amaro,,ali-kobayashi2024[p. 687],,,ali-kobayashi2024:p687:e48,,,,interr adj
Brahui,,amān,n. safety; protection,,amān,,ali-kobayashi2024[p. 687],,Ali and Kobayashi mark this entry [A] (Arabic).,ali-kobayashi2024:p687:e49,,,,noun loanword
Brahui,,ambal,n. friend; guy,,ambal,,ali-kobayashi2024[p. 687],,,ali-kobayashi2024:p687:e50,,,,noun
Brahui,,ambār,n. granary,,ambār,,ali-kobayashi2024[p. 687],,Ali and Kobayashi mark this entry [F] (Farsi).,ali-kobayashi2024:p687:e51,,,,noun loanword
Brahui,,ame,pron. that (hame),,ame,,ali-kobayashi2024[p. 687],,,ali-kobayashi2024:p687:e52,,,,pron
Brahui,,amīr,a. rich; respectable,,amīr,,ali-kobayashi2024[p. 687],,Ali and Kobayashi mark this entry [A] (Arabic).,ali-kobayashi2024:p687:e53,,,,adj loanword
Brahui,,amn-emnī,n. peace,,amn-emnī,,ali-kobayashi2024[p. 687],,Ali and Kobayashi mark this entry [A] (Arabic).,ali-kobayashi2024:p687:e54,,,,noun loanword
Brahui,,amo,pron. that (hamo),,amo,,ali-kobayashi2024[p. 687],,,ali-kobayashi2024:p687:e55,,,,pron
Brahui,,amoṛe,adv. there,,amoṛe,,ali-kobayashi2024[p. 687],,,ali-kobayashi2024:p687:e56,,,,adv
Brahui,,andar,adv. hiding; inside,,andar,,ali-kobayashi2024[p. 687],,Ali and Kobayashi mark this entry [F] (Farsi).,ali-kobayashi2024:p687:e57,,,,adv loanword
Brahui,,andarī,n. scout; hiding,,andarī,,ali-kobayashi2024[p. 687],,,ali-kobayashi2024:p687:e58,,,,noun
Brahui,,andā,pron. this; he; she (handā),,andā,,ali-kobayashi2024[p. 687],,,ali-kobayashi2024:p687:e59,,,,pron
Brahui,,andād,pron. this,,andād,,ali-kobayashi2024[p. 687],,,ali-kobayashi2024:p687:e60,,,,pron
Brahui,,andākān,adv. from here,,andākān,,ali-kobayashi2024[p. 687],,,ali-kobayashi2024:p687:e61,,,,adv
Brahui,,andāṛe,adv. here,,andāṛe,,ali-kobayashi2024[p. 687],,,ali-kobayashi2024:p687:e62,,,,adv
Brahui,,andāxas,adv. this much,,andāxas,,ali-kobayashi2024[p. 687],,,ali-kobayashi2024:p687:e63,,,,adv
Brahui,,andun,adv. this way,,andun,,ali-kobayashi2024[p. 687],,,ali-kobayashi2024:p687:e64,,,,adv
Brahui,,andun-o,a. such; such a,,andun-o,,ali-kobayashi2024[p. 687],,,ali-kobayashi2024:p687:e65,,,,adj
Brahui,,anga,adv. still,,anga,,ali-kobayashi2024[p. 687],,Ali and Kobayashi mark this entry [B] (Balochi).,ali-kobayashi2024:p687:e66,,,,adv loanword
Brahui,,angūr,n. grape,,angūr,,ali-kobayashi2024[p. 687],,Ali and Kobayashi mark this entry [F] (Farsi).,ali-kobayashi2024:p687:e67,,,,noun loanword
Brahui,,anjām,n. promise; date,,anjām,,ali-kobayashi2024[p. 687],,Ali and Kobayashi mark this entry [A] (Arabic).,ali-kobayashi2024:p687:e68,,,,noun loanword
Brahui,,annā,pron. this (handā),,annā,,ali-kobayashi2024[p. 687],,,ali-kobayashi2024:p687:e69,,,,pron
Brahui,,ann-ing,(vi)COP; be (mann-ing),,ann-ing,,ali-kobayashi2024[p. 687],,,ali-kobayashi2024:p687:e70,,,,verb intr copula
Brahui,,ant,int. pron. what; Q,,ant,,ali-kobayashi2024[p. 687],,,ali-kobayashi2024:p687:e71,,,,interr pron
Brahui,,antae,int. adv. why,,antae,,ali-kobayashi2024[p. 687],,,ali-kobayashi2024:p687:e72,,,,interr adv
Brahui,,antae ka,conj. because,,antae ka,,ali-kobayashi2024[p. 687],,,ali-kobayashi2024:p687:e73,,,,conj
Brahui,,antae ke,conj. because,,antae ke,,ali-kobayashi2024[p. 687],,,ali-kobayashi2024:p687:e74,,,,conj
Brahui,,antae ki,conj. because,,antae ki,,ali-kobayashi2024[p. 687],,,ali-kobayashi2024:p687:e75,,,,conj
Brahui,,anta-ki,int. adv. for what; why,,anta-ki,,ali-kobayashi2024[p. 687],,,ali-kobayashi2024:p687:e76,,,,interr adv
Brahui,,aoliād,n. children,,aoliād,,ali-kobayashi2024[p. 687],,Ali and Kobayashi mark this entry [A] (Arabic).,ali-kobayashi2024:p687:e77,,,,noun loanword
Brahui,,aolīko,a. first,,aolīko,,ali-kobayashi2024[p. 687],,,ali-kobayashi2024:p687:e78,,,,adj
Brahui,,aosar,n. boss,,aosar,,ali-kobayashi2024[p. 688],,Ali and Kobayashi mark this entry [E] (English).,ali-kobayashi2024:p688:e1,,,,noun loanword
Brahui,,apāx,n. sense,,apāx,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e2,,,,noun
Brahui,,aṛdosar,a. both,,aṛdosar,,ali-kobayashi2024[p. 688],,Ali and Kobayashi mark this entry [F] (Farsi).,ali-kobayashi2024:p688:e3,,,,adj loanword
Brahui,,aṛe,itj. oh my!,,aṛe,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e4,,,,interj
Brahui,,aṛef-ing,vt. to refrain,,aṛef-ing,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e5,,,,verb tr
Brahui,,aṛeng-ing,vi. to be stuck,,aṛeng-ing,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e6,,,,verb intr
Brahui,,aṛī,itj. oh my!,,aṛī,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e7,,,,interj
Brahui,,aṛtomā,a. both,,aṛtomā,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e8,,,,adj
Brahui,,araṛ,a. arid,,araṛ,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e9,,,,adj
Brahui,,araṭṭ,n. water wheel,,araṭṭ,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e10,,,,noun
Brahui,,arā,int. a. which,,arā,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e11,,,,interr adj
Brahui,,arād,int. a. which; where,,arād,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e12,,,,interr adj
Brahui,,arākān,int. adv. from where,,arākān,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e13,,,,interr adv
Brahui,,arāng,int. adv. whither,,arāng,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e14,,,,interr adv
Brahui,,arāngī,int. adv. whither,,arāngī,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e15,,,,interr adv
Brahui,,arāṛe,int. adv. where; why; how,,arāṛe,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e16,,,,interr adv
Brahui,,arāṛek,int. adv. where,,arāṛek,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e17,,,,interr adv
Brahui,,arātam,int. adv. when,,arātam,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e18,,,,interr adv
Brahui,,ar-e,be-PRS.3SG (ann-ing),,ar-e,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e19,,,,verb pres 3sg
Brahui,,are,n. husband,,are,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e20,,,,noun
Brahui,,arf-ing,vt. to take up (harf-ing),,arf-ing,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e21,,,,verb tr
Brahui,,ari,n. husband; man,,ari,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e22,,,,noun
Brahui,,ariɣ,n. husband,,ariɣ,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e23,,,,noun
Brahui,,armān,n. hope; yearning; aspiration; grief; regret,,armān,,ali-kobayashi2024[p. 688],,Ali and Kobayashi mark this entry [F] (Farsi).,ali-kobayashi2024:p688:e24,,,,noun loanword
Brahui,,arš,n. divine throne,,arš,,ali-kobayashi2024[p. 688],,Ali and Kobayashi mark this entry [A] (Arabic).,ali-kobayashi2024:p688:e25,,,,noun loanword
Brahui,,arva,n. soul,,arva,,ali-kobayashi2024[p. 688],,Ali and Kobayashi mark this entry [A] (Arabic).,ali-kobayashi2024:p688:e26,,,,noun loanword
Brahui,,arvā,n. soul (arva),,arvā,,ali-kobayashi2024[p. 688],,Ali and Kobayashi mark this entry [A] (Arabic).,ali-kobayashi2024:p688:e27,,,,noun loanword
Brahui,,as,COP.PST.3SG (ann-ing),,as,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e28,,,,verb copula pret 3sg
Brahui,,asāt-pasāt,a. dispersed,,asāt-pasāt,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e29,,,,adj
Brahui,,asi,num. one,,asi,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e30,,,,num
Brahui,,asi dam,adv. at a burst,,asi dam,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e31,,,,adv
Brahui,,asi dam-aṭī,adv. in one breath,,asi dam-aṭī,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e32,,,,adv
Brahui,,asi elo,adv. each other,,asi elo,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e33,,,,adv
Brahui,,asiṭṭ,num. one,,asiṭṭ,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e34,,,,num
Brahui,,asiṭṭī,n. unity,,asiṭṭī,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e35,,,,noun
Brahui,,asi-vār,adv. once,,asi-vār,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e36,,,,adv
Brahui,,asi-vār-ton,adv. at once; immediately,,asi-vār-ton,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e37,,,,adv
Brahui,,asīka,adv. once; for a while,,asīka,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e38,,,,adv
Brahui,,asīkā,adv. once; for a while (asīka),,asīkā,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e39,,,,adv
Brahui,,assalām alekum,phr. may peace be on you,,assalām alekum,,ali-kobayashi2024[p. 688],,Ali and Kobayashi mark this entry [A] (Arabic).,ali-kobayashi2024:p688:e40,,,,multiword-expression loanword
Brahui,,asul,adv. absolutely; never; just; surely,,asul,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e41,,,,adv
Brahui,,asūl,n. rule,,asūl,,ali-kobayashi2024[p. 688],,Ali and Kobayashi mark this entry [A] (Arabic).,ali-kobayashi2024:p688:e42,,,,noun loanword
Brahui,,at,bring.IMP (hat-ing),,at,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e43,,,,verb impv
Brahui,,aṭṭ,int. adv. how many,,aṭṭ,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e44,,,,interr adv
Brahui,,aṭṭ-āṭ,int. adv. for how much,,aṭṭ-āṭ,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e45,,,,interr adv
Brahui,,aṭṭomaṭ,int. adv. how long,,aṭṭomaṭ,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e46,,,,interr adv
Brahui,,at-ing,vt. to bring,,at-ing,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e47,,,,verb tr
Brahui,,au,conj. and (o),,au,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e48,,,,conj
Brahui,,aval,a. first,,aval,,ali-kobayashi2024[p. 688],,Ali and Kobayashi mark this entry [A] (Arabic).,ali-kobayashi2024:p688:e49,,,,adj loanword
Brahui,,avalmīko,a. first,,avalmīko,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e50,,,,adj
Brahui,,avār,a. mixed,,avār,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e51,,,,adj
Brahui,,avār,adv. together,,avār,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e52,,,,adv
Brahui,,avārī,n. companionship,,avārī,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e53,,,,noun
Brahui,,avdem,a. out of sight; hidden,,avdem,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e54,,,,adj
Brahui,,aviṛda,adv. together,,aviṛda,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e55,,,,adv
Brahui,,avlīko,a. first,,avlīko,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e56,,,,adj
Brahui,,ax,itj. oh my!,,ax,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e57,,,,interj
Brahui,,axir,adv. finally; maybe (āxir),,axir,,ali-kobayashi2024[p. 688],,Ali and Kobayashi mark this entry [A] (Arabic).,ali-kobayashi2024:p688:e58,,,,adv loanword
Brahui,,axxa,int. adv. how much,,axxa,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e59,,,,interr adv
Brahui,,axxas,int. adv. how much,,axxas,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e60,,,,interr adv
Brahui,,az,num. one (asi),,az,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e61,,,,num
Brahui,,azal,n. beginning,,azal,,ali-kobayashi2024[p. 688],,Ali and Kobayashi mark this entry [A] (Arabic).,ali-kobayashi2024:p688:e62,,,,noun loanword
Brahui,,azāb,n. torture,,azāb,,ali-kobayashi2024[p. 688],,Ali and Kobayashi mark this entry [A] (Arabic).,ali-kobayashi2024:p688:e63,,,,noun loanword
Brahui,,azābī,n. suffering,,azābī,,ali-kobayashi2024[p. 688],,Ali and Kobayashi mark this entry [A] (Arabic).,ali-kobayashi2024:p688:e64,,,,noun loanword
Brahui,,aždihār,n. cobra,,aždihār,,ali-kobayashi2024[p. 688],,Ali and Kobayashi mark this entry [F] (Farsi).,ali-kobayashi2024:p688:e65,,,,noun loanword
Brahui,,ā,itj. yes?,,ā,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e66,,,,interj
Brahui,,ābād,a. populated; cultivated; prosperous,,ābād,,ali-kobayashi2024[p. 688],,Ali and Kobayashi mark this entry [F] (Farsi).,ali-kobayashi2024:p688:e67,,,,adj loanword
Brahui,,ābādī,n. settlement,,ābādī,,ali-kobayashi2024[p. 688],,Ali and Kobayashi mark this entry [F] (Farsi).,ali-kobayashi2024:p688:e68,,,,noun loanword
Brahui,,ādam,prop. Adam,,ādam,,ali-kobayashi2024[p. 688],,Ali and Kobayashi mark this entry [A] (Arabic).,ali-kobayashi2024:p688:e69,,,,proper-noun loanword
Brahui,,ādamī,n. human,,ādamī,,ali-kobayashi2024[p. 688],,Ali and Kobayashi mark this entry [F] (Farsi).,ali-kobayashi2024:p688:e70,,,,noun loanword
Brahui,,ādamzāt,n. human,,ādamzāt,,ali-kobayashi2024[p. 688],,Ali and Kobayashi mark this entry [A] (Arabic).,ali-kobayashi2024:p688:e71,,,,noun loanword
Brahui,,ādenk,n. mirror,,ādenk,,ali-kobayashi2024[p. 688],,,ali-kobayashi2024:p688:e72,,,,noun
Brahui,,ādmīzāt,n. human,,ādmīzāt,,ali-kobayashi2024[p. 688],,Ali and Kobayashi mark this entry [F] (Farsi).,ali-kobayashi2024:p688:e73,,,,noun loanword
Brahui,,ādumzāt,n. human,,ādumzāt,,ali-kobayashi2024[p. 689],,Ali and Kobayashi mark this entry [F] (Farsi).,ali-kobayashi2024:p689:e1,,,,noun loanword
Brahui,,āfāx,n. sense,,āfāx,,ali-kobayashi2024[p. 689],,,ali-kobayashi2024:p689:e2,,,,noun
Brahui,,āhā,adv. no,,āhā,,ali-kobayashi2024[p. 689],,,ali-kobayashi2024:p689:e3,,,,adv
Brahui,,āhirī,a. helpless; helplessness,,āhirī,,ali-kobayashi2024[p. 689],,,ali-kobayashi2024:p689:e4,,,,adj
Brahui,,āh o pirād,n. alas and cry,,āh o pirād,,ali-kobayashi2024[p. 689],,Ali and Kobayashi mark this entry [F] (Farsi).,ali-kobayashi2024:p689:e5,,,,noun loanword
Brahui,,āhūk,n. antelope,,āhūk,,ali-kobayashi2024[p. 689],,Ali and Kobayashi mark this entry [F] (Farsi).,ali-kobayashi2024:p689:e6,,,,noun loanword
Brahui,,āhvāl,n. news,,āhvāl,,ali-kobayashi2024[p. 689],,Ali and Kobayashi mark this entry [A] (Arabic).,ali-kobayashi2024:p689:e7,,,,noun loanword
Brahui,,āhvālakārī,n. publicity; press,,āhvālakārī,,ali-kobayashi2024[p. 689],,Ali and Kobayashi mark this entry [B] (Balochi).,ali-kobayashi2024:p689:e8,,,,noun loanword
Brahui,,āī,n. mother,,āī,,ali-kobayashi2024[p. 689],,,ali-kobayashi2024:p689:e9,,,,noun
Brahui,,ājo,a. free,,ājo,,ali-kobayashi2024[p. 689],,Ali and Kobayashi mark this entry [B] (Balochi).,ali-kobayashi2024:p689:e10,,,,adj loanword
Brahui,,ālum,n. village; family,,ālum,,ali-kobayashi2024[p. 689],,,ali-kobayashi2024:p689:e11,,,,noun
Brahui,,āmax,a. silly,,āmax,,ali-kobayashi2024[p. 689],,Ali and Kobayashi mark this entry [A] (Arabic).,ali-kobayashi2024:p689:e12,,,,adj loanword
Brahui,,āna,n. anna,,āna,,ali-kobayashi2024[p. 689],,Ali and Kobayashi mark this entry [H] (Hindi-Urdu).,ali-kobayashi2024:p689:e13,,,,noun loanword
Brahui,,ānbār,a. like (ABL + bār),,ānbār,,ali-kobayashi2024[p. 689],,,ali-kobayashi2024:p689:e14,,,,adj
Brahui,,āṛsinda,n. sigh,,āṛsinda,,ali-kobayashi2024[p. 689],,,ali-kobayashi2024:p689:e15,,,,noun
Brahui,,āsān,a. easy,,āsān,,ali-kobayashi2024[p. 689],,Ali and Kobayashi mark this entry [F] (Farsi).,ali-kobayashi2024:p689:e16,,,,adj loanword
Brahui,,āsī,n. sinner,,āsī,,ali-kobayashi2024[p. 689],,Ali and Kobayashi mark this entry [A] (Arabic).,ali-kobayashi2024:p689:e17,,,,noun loanword
Brahui,,āsī-ā,a. uncontrollable-ADJ,,āsī-ā,,ali-kobayashi2024[p. 689],,,ali-kobayashi2024:p689:e18,,,,adj
Brahui,,āsmān,n. heaven; sky,,āsmān,,ali-kobayashi2024[p. 689],,Ali and Kobayashi mark this entry [F] (Farsi).,ali-kobayashi2024:p689:e19,,,,noun loanword
Brahui,,āsopāso,n. vicinity,,āsopāso,,ali-kobayashi2024[p. 689],,Ali and Kobayashi mark this entry [Si.] (Sindhi).,ali-kobayashi2024:p689:e20,,,,noun loanword
Brahui,,āsrāt,a. comfortable,,āsrāt,,ali-kobayashi2024[p. 689],,,ali-kobayashi2024:p689:e21,,,,adj
Brahui,,āsrātī,n. comfort; console,,āsrātī,,ali-kobayashi2024[p. 689],,,ali-kobayashi2024:p689:e22,,,,noun
Brahui,,āstūnk,n. cuff,,āstūnk,,ali-kobayashi2024[p. 689],,Ali and Kobayashi mark this entry [F] (Farsi).,ali-kobayashi2024:p689:e23,,,,noun loanword
Brahui,,āsūda,a. prosperous,,āsūda,,ali-kobayashi2024[p. 689],,Ali and Kobayashi mark this entry [F] (Farsi).,ali-kobayashi2024:p689:e24,,,,adj loanword
Brahui,,āšik,n. lover; crush,,āšik,,ali-kobayashi2024[p. 689],,Ali and Kobayashi mark this entry [A] (Arabic).,ali-kobayashi2024:p689:e25,,,,noun loanword
Brahui,,āvāl,n. news,,āvāl,,ali-kobayashi2024[p. 689],,Ali and Kobayashi mark this entry [A] (Arabic).,ali-kobayashi2024:p689:e26,,,,noun loanword
Brahui,,āvān-ing,vi. to yawn,,āvān-ing,,ali-kobayashi2024[p. 689],,,ali-kobayashi2024:p689:e27,,,,verb intr
Brahui,,āxa,adv. no,,āxa,,ali-kobayashi2024[p. 689],,,ali-kobayashi2024:p689:e28,,,,adv
Brahui,,āxā,adv. no,,āxā,,ali-kobayashi2024[p. 689],,,ali-kobayashi2024:p689:e29,,,,adv
Brahui,,āxir,adv. finally; eventually,,āxir,,ali-kobayashi2024[p. 689],,Ali and Kobayashi mark this entry [A] (Arabic).,ali-kobayashi2024:p689:e30,,,,adv loanword
Brahui,,āxta,a. preoccupied; busy,,āxta,,ali-kobayashi2024[p. 689],,Ali and Kobayashi mark this entry [Pash.] (Pashto).,ali-kobayashi2024:p689:e31,,,,adj loanword
Brahui,,āxta jān,a. engaged,,āxta jān,,ali-kobayashi2024[p. 689],,,ali-kobayashi2024:p689:e32,,,,adj
