markodi_pannithadam,d1278,kaːɾi,Black,,kaːɾi,,canvin2025
markodi_vannarkadav,d1278,kaːɾi,Black,,kaːɾi,,canvin2025
markodi_ennappara,d2883,tʃoɾɜ,Blood,,tʃoɾɜ,,canvin2025
markodi_pannithadam,d2883,tʃoɾeⁱ,Blood,,tʃoɾeⁱ,,canvin2025
markodi_vannarkadav,d2883,tʃɾe,Blood,,tʃɾe,,canvin2025
markodi_ennappara,,itʃi,Body,,itʃi,,canvin2025
markodi_pannithadam,,itʃi,Body,,itʃi,,canvin2025
markodi_vannarkadav,,itʃi,Body,,itʃi,,canvin2025
markodi_ennappara,,Koʈːə,Bone,,Koʈːə,,canvin2025
markodi_pannithadam,d839,ellᵉ,Bone,,ellᵉ,,canvin2025
markodi_vannarkadav,,koʈʈᵊ,Bone,,koʈʈᵊ,,canvin2025
markodi_ennappara,,dʒɜkːɨ,Boy,,dʒɜkːɨ,,canvin2025
markodi_pannithadam,,dʒikːei,Boy,,dʒikːei,,canvin2025
markodi_vannarkadav,,tʃerumei,Boy,,tʃerumei,,canvin2025
markodi_ennappara,d4560,poʈːɨ,Broken (pot),,poʈːɨ,,canvin2025
markodi_pannithadam,d4560,poɭiɳɖ,Broken (pot),,poɭiɳɖ,,canvin2025
markodi_vannarkadav,d4490,poʈʈi,Broken (pot),,poʈʈi,,canvin2025
markodi_ennappara,d4794,mɑːtʃːi,Broom,,mɑːtʃːi,,canvin2025
markodi_pannithadam,d4794,mɑːtʃi,Broom,,mɑːtʃi,,canvin2025
markodi_vannarkadav,d4794,matʃːi,Broom,,matʃːi,,canvin2025
markodi_ennappara,d816,eɾumɐ,Buffalo,,eɾumɐ,,canvin2025
markodi_pannithadam,d4586,pot̪,Buffalo,,pot̪,,canvin2025
markodi_vannarkadav,d816,eruma,Buffalo,,eruma,,canvin2025
markodi_ennappara,,kjabɛdʒ,Cabbage,,kjabɛdʒ,,canvin2025
markodi_pannithadam,,kjʌbədʒ,Cabbage,,kjʌbədʒ,,canvin2025
markodi_vannarkadav,,kjabadʒe,Cabbage,,kjabadʒe,,canvin2025
markodi_ennappara,d3736,nɛntʃː,Chest,,nɛntʃː,,canvin2025
markodi_pannithadam,d3736,nentʃ,Chest,,nentʃ,,canvin2025
markodi_vannarkadav,d3736,nəɲdʒ,Chest,,nəɲdʒ,,canvin2025
markodi_ennappara,d2248,koji,Chicken,,koji,,canvin2025
markodi_pannithadam,d2248,koi,Chicken,,koi,,canvin2025
markodi_vannarkadav,d2248,koi,Chicken,,koi,,canvin2025
markodi_ennappara,d1646,kuɲɲ,Child,,kuɲɲ,,canvin2025
markodi_pannithadam,d1646,kuɲːi,Child,,kuɲːi,,canvin2025
markodi_vannarkadav,d1594,tʃerumei,Child,,tʃerumei,,canvin2025
markodi_ennappara,,kapa parɜŋgi,Chili,,kapa parɜŋgi,,canvin2025
markodi_pannithadam,,kɑppa pareŋgi,Chili,,kɑppa pareŋgi,,canvin2025
markodi_vannarkadav,,kapːa paraŋgi,Chili,,kapːa paraŋgi,,canvin2025
markodi_ennappara,d4947,muɳdi,Cloth,,muɳdi,,canvin2025
markodi_pannithadam,d4947,muɳdɨ,Cloth,,muɳdɨ,,canvin2025
markodi_vannarkadav,d4947,muɳɖi,Cloth,,muɳɖi,,canvin2025
markodi_ennappara,~10302,megʰəm,Cloud,,megʰəm,,canvin2025
markodi_pannithadam,~10302,məgʰʌm,Cloud,,məgʰʌm,,canvin2025
markodi_vannarkadav,~10302,megam,Cloud,,megam,,canvin2025
markodi_ennappara,d3045,t̪:aŋikɨn,Cold things,,t̪:aŋikɨn,,canvin2025
markodi_pannithadam,d2408,tʃeɭi,Cold things,,tʃeɭi,,canvin2025
markodi_vannarkadav,d3045,t̪aŋikːin,Cold things,,t̪aŋikːin,,canvin2025
markodi_ennappara,d5270,pɑ,Come,,pɑ,,canvin2025
markodi_pannithadam,d5270,pɑlla,Come,,pɑlla,,canvin2025
markodi_vannarkadav,d5270,ba,Come,,ba,,canvin2025
markodi_ennappara,,kannukaːlɨ,Cow,,kannukaːlɨ,,canvin2025
markodi_pannithadam,d1479,kaːli,Cow,,kaːli,,canvin2025
markodi_vannarkadav,,pajʋu,Cow,,pajʋu,,canvin2025
markodi_ennappara,d4616,makɐɭ,Daughter,,makɐɭ,,canvin2025
markodi_pannithadam,d4616,magɑɭ,Daughter,,magɑɭ,,canvin2025
markodi_vannarkadav,d4616,magaɭᶤ,Daughter,,magaɭᶤ,,canvin2025
markodi_ennappara,~6328,dɨnɜm,Day,,dɨnɜm,,canvin2025
markodi_pannithadam,~6328,d̪inʌm,Day,,d̪inʌm,,canvin2025
markodi_vannarkadav,,devasʌm,Day,,devasʌm,,canvin2025
markodi_ennappara,d5548,pəta,Different (other),,pəta,,canvin2025
markodi_pannithadam,d5548,pete petːe,Different (other),,pete petːe,,canvin2025
markodi_vannarkadav,d5548,matːʌm,Different (other),,matːʌm,,canvin2025
markodi_ennappara,d3650,naji,Dog,,naji,,canvin2025
markodi_pannithadam,d3650,nɑi,Dog,,nɑi,,canvin2025
markodi_vannarkadav,d3650,naji,Dog,,naji,,canvin2025
markodi_ennappara,d5354,vakːil,Door,,vakːil,,canvin2025
markodi_pannithadam,d5354,vakil,Door,,vakil,,canvin2025
markodi_vannarkadav,d5354,vat̪il,Door,,vat̪il,,canvin2025
markodi_ennappara,d601,uɭœŋgali,Dry,,uɭœŋgali,,canvin2025
markodi_pannithadam,d601,uɭuŋgɑlɨ,Dry,,uɭuŋgɑlɨ,,canvin2025
markodi_vannarkadav,d601,uɭuŋgal,Dry,,uɭuŋgal,,canvin2025
markodi_ennappara,d4481,podɨ,Dust,,podɨ,,canvin2025
markodi_pannithadam,d4481,poɖi,Dust,,poɖi,,canvin2025
markodi_vannarkadav,d4481,podi,Dust,,podi,,canvin2025
markodi_ennappara,d1977,tʃevi,Ear,,tʃevi,,canvin2025
markodi_pannithadam,d1977,tʃevi,Ear,,tʃevi,,canvin2025
markodi_vannarkadav,d1977,tʃevi,Ear,,tʃevi,,canvin2025
markodi_ennappara,d3263,t̪inːɔ,Eat,,t̪inːɔ,,canvin2025
markodi_pannithadam,d3263,t̪ikːɳe,Eat,,t̪ikːɳe,,canvin2025
markodi_vannarkadav,d3263,t̪inːᵊ,Eat,,t̪inːᵊ,,canvin2025
markodi_ennappara,d4939,moʈːɑ,Egg,,moʈːɑ,,canvin2025
markodi_pannithadam,d4939,muʈʈa,Egg,,muʈʈa,,canvin2025
markodi_vannarkadav,d4939,moʈʈa,Egg,,moʈʈa,,canvin2025
markodi_ennappara,d784,ɛʈː,Eight,,ɛʈː,,canvin2025
markodi_pannithadam,d784,eʈʈ,Eight,,eʈʈ,,canvin2025
markodi_vannarkadav,d784,eʈʈ,Eight,,eʈʈ,,canvin2025
markodi_ennappara,d4935,muʈː,Elbow,,muʈː,,canvin2025
markodi_pannithadam,d4935,muʈʈ,Elbow,,muʈʈ,,canvin2025
markodi_vannarkadav,d4935,muʈʈ,Elbow,,muʈʈ,,canvin2025
markodi_ennappara,d3918,pat̪inonːᵘ,Eleven,,pat̪inonːᵘ,,canvin2025
markodi_pannithadam,d3918,pat̪inonnu,Eleven,,pat̪inonnu,,canvin2025
markodi_vannarkadav,d3918,pat̪inonnu,Eleven,,pat̪inonnu,,canvin2025
markodi_ennappara,,vaikiʈː,Evening,,vaikiʈː,,canvin2025
markodi_pannithadam,,pɑjjegu,Evening,,pɑjjegu,,canvin2025
markodi_vannarkadav,,san̪d̪ja,Evening,,san̪d̪ja,,canvin2025
markodi_ennappara,d1159,kɑnni,Eye,,kɑnni,,canvin2025
markodi_pannithadam,d1159,kɑnnɨ,Eye,,kɑnnɨ,,canvin2025
markodi_vannarkadav,d1159,kanːɨ,Eye,,kanːɨ,,canvin2025
markodi_ennappara,d5031,muːɖ,Face,,muːɖ,,canvin2025
markodi_pannithadam,d5031,muːd,Face,,muːd,,canvin2025
markodi_vannarkadav,d5031,mːɖ,Face,,mːɖ,,canvin2025
markodi_ennappara,~14615,d̪ureɨ,Far,,d̪ureɨ,,canvin2025
markodi_pannithadam,~14615,t̪uːɾe,Far,,t̪uːɾe,,canvin2025
markodi_vannarkadav,~14615,d̪uɾe,Far,,d̪uɾe,,canvin2025
markodi_ennappara,d3746,nejjɨ,Fat,,nejjɨ,,canvin2025
markodi_pannithadam,d3746,nejːɨ,Fat,,nejːɨ,,canvin2025
markodi_vannarkadav,d3746,nejːɨ,Fat,,nejːɨ,,canvin2025
markodi_ennappara,d196,ajːen,Father,,ajːen,,canvin2025
markodi_pannithadam,d196,ajjeⁱ,Father,,ajjeⁱ,,canvin2025
markodi_vannarkadav,d196,ajːan,Father,,ajːan,,canvin2025
markodi_ennappara,,iɲenːeɨ,Few,,iɲenːeɨ,,canvin2025
markodi_pannithadam,,iɲine,Few,,iɲine,,canvin2025
markodi_vannarkadav,,iɲːinə,Few,,iɲːinə,,canvin2025
markodi_ennappara,d5409,viɾᴂl,Finger,,viɾᴂl,,canvin2025
markodi_pannithadam,d5409,viɾal,Finger,,viɾal,,canvin2025
markodi_vannarkadav,d5409,veɽʌɭɨ,Finger,,veɽʌɭɨ,,canvin2025
markodi_ennappara,~6914,nakʰːam,Fingernail,,nakʰːam,,canvin2025
markodi_pannithadam,~6914,nakʰam,Fingernail,,nakʰam,,canvin2025
markodi_vannarkadav,~6914,nakʰəm,Fingernail,,nakʰəm,,canvin2025
markodi_ennappara,d3266,tːuʋ,Fire,,tːuʋ,,canvin2025
markodi_pannithadam,d3266,tːu,Fire,,tːu,,canvin2025
markodi_vannarkadav,d3266,t̪uʋ,Fire,,t̪uʋ,,canvin2025
markodi_ennappara,d2158,kolli,Firewood,,kolli,,canvin2025
markodi_pannithadam,d2158,kolli,Firewood,,kolli,,canvin2025
markodi_vannarkadav,d2158,kolːi,Firewood,,kolːi,,canvin2025
markodi_ennappara,,ummɨ,Fish,,ummɨ,,canvin2025
markodi_pannithadam,,umːi,Fish,,umːi,,canvin2025
markodi_vannarkadav,d4885,miːn,Fish,,miːn,,canvin2025
markodi_ennappara,d2826,æɲtʃː,Five,,æɲtʃː,,canvin2025
markodi_pannithadam,d2826,aɲtʃ,Five,,aɲtʃ,,canvin2025
markodi_vannarkadav,d2826,aɲtʃ,Five,,aɲtʃ,,canvin2025
markodi_ennappara,d4345,pu,Flower,,pu,,canvin2025
markodi_pannithadam,d4345,puː,Flower,,puː,,canvin2025
markodi_vannarkadav,d4345,puː,Flower,,puː,,canvin2025
markodi_ennappara,d3655,nɑl,Four,,nɑl,,canvin2025
markodi_pannithadam,d3655,nal,Four,,nal,,canvin2025
markodi_vannarkadav,d3655,naːl,Four,,naːl,,canvin2025
markodi_ennappara,d4004,pærənɖ,Fruit,,pærənɖ,,canvin2025
markodi_pannithadam,d4004,parən̪d̪,Fruit,,parən̪d̪,,canvin2025
markodi_vannarkadav,d4004,paren̪d̪ᵊ,Fruit,,paren̪d̪ᵊ,,canvin2025
markodi_ennappara,d705,veɭɭuɭɨ,Garlic,,veɭɭuɭɨ,,canvin2025
markodi_pannithadam,d705,veɭɭuɭɭi,Garlic,,veɭɭuɭɭi,,canvin2025
markodi_vannarkadav,d705,beɭut̪uɭːi,Garlic,,beɭut̪uɭːi,,canvin2025
markodi_ennappara,,tʃɜrumɩ,Girl,,tʃɜrumɩ,,canvin2025
markodi_pannithadam,,dʒikːʌɭ,Girl,,dʒikːʌɭ,,canvin2025
markodi_vannarkadav,,tʃerumi,Girl,,tʃerumi,,canvin2025
markodi_ennappara,d3098,tːa,Give,,tːa,,canvin2025
markodi_pannithadam,d3098,t̪a,Give,,t̪a,,canvin2025
markodi_vannarkadav,d3098,tːa,Give,,tːa,,canvin2025
markodi_ennappara,d4572,poː,Go,,poː,,canvin2025
markodi_pannithadam,d4572,poːɳd,Go,,poːɳd,,canvin2025
markodi_vannarkadav,d4572,po,Go,,po,,canvin2025
markodi_ennappara,d5152,aːdᶤ,Goat,,aːdᶤ,,canvin2025
markodi_pannithadam,d5152,aːdᵘ,Goat,,aːdᵘ,,canvin2025
markodi_vannarkadav,d5152,aːdɨ,Goat,,aːdɨ,,canvin2025
markodi_ennappara,d4570,ponː,Gold,,ponː,,canvin2025
markodi_pannithadam,d4570,ponn,Gold,,ponn,,canvin2025
markodi_vannarkadav,d4570,ponːɨ,Gold,,ponːɨ,,canvin2025
markodi_ennappara,,aɖɜtu,Good,,aɖɜtu,,canvin2025
markodi_pannithadam,d848,eɖɖet̪u,Good,,eɖɖet̪u,,canvin2025
markodi_vannarkadav,d3610,nalːat̪ᵊ,Good,,nalːat̪ᵊ,,canvin2025
markodi_ennappara,,nɜlakəɖɑla,Groundnut,,nɜlakəɖɑla,,canvin2025
markodi_pannithadam,,nelakʌɖʌla,Groundnut,,nelakʌɖʌla,,canvin2025
markodi_vannarkadav,,nelakadʌla,Groundnut,,nelakadʌla,,canvin2025
markodi_ennappara,,t̪aranɑl,Hair,,t̪aranɑl,,canvin2025
markodi_pannithadam,,t̪arɑnɑːl,Hair,,t̪arɑnɑːl,,canvin2025
markodi_vannarkadav,,t̪ʌrənal,Hair,,t̪ʌrənal,,canvin2025
markodi_ennappara,d2668,tʃuttige,Hammer,,tʃuttige,,canvin2025
markodi_pannithadam,d2668,tʃuttikɑ,Hammer,,tʃuttikɑ,,canvin2025
markodi_vannarkadav,d2668,tsitːga,Hammer,,tsitːga,,canvin2025
markodi_ennappara,d1,ayi,"He (3rd sg, m.)",,ayi,,canvin2025
markodi_pannithadam,d1,aːji,"He (3rd sg, m.)",,aːji,,canvin2025
markodi_vannarkadav,d1,aːji,"He (3rd sg, m.)",,aːji,,canvin2025
markodi_ennappara,,tʃejt̪iːu,He died,,tʃejt̪iːu,,canvin2025
markodi_pannithadam,,tʃejt̪igu,He died,,tʃejt̪igu,,canvin2025
markodi_vannarkadav,,tʃejt̪ːu,He died,,tʃejt̪ːu,,canvin2025
markodi_ennappara,d2017,kɜɲege,He hears,,kɜɲege,,canvin2025
markodi_pannithadam,d2017,keɳᵊ,He hears,,keɳᵊ,,canvin2025
markodi_vannarkadav,d2017,keɳᵊ,He hears,,keɳᵊ,,canvin2025
markodi_ennappara,d600,uɲukːeɲᵘ,He is drinking,,uɲukːeɲᵘ,,canvin2025
markodi_pannithadam,d600,unukkine,He is drinking,,unukkine,,canvin2025
markodi_vannarkadav,d600,uɳukkinə,He is drinking,,uɳukkinə,,canvin2025
markodi_ennappara,d5222,beɖɑguruge,He is hungry,,beɖɑguruge,,canvin2025
markodi_pannithadam,d5222,vadɑgurugen,He is hungry,,vadɑgurugen,,canvin2025
markodi_vannarkadav,d5222,bɑdɑverugənə,He is hungry,,bɑdɑverugənə,,canvin2025
markodi_ennappara,,tʃɨɲdʒɨgɜɳ,He is sleeping,,tʃɨɲdʒɨgɜɳ,,canvin2025
markodi_pannithadam,,tʃiɲtʃigeɳu,He is sleeping,,tʃiɲtʃigeɳu,,canvin2025
markodi_vannarkadav,,tʃiɲdʒiginu,He is sleeping,,tʃiɲdʒiginu,,canvin2025
markodi_ennappara,,nirɜrugɐt̪,He is thirsty,,nirɜrugɐt̪,,canvin2025
markodi_pannithadam,,niːreruguɳu,He is thirsty,,niːreruguɳu,,canvin2025
markodi_vannarkadav,,niːɾerigenᵊ,He is thirsty,,niːɾerigenᵊ,,canvin2025
markodi_ennappara,d1981,keɾekːed,He killed,,keɾekːed,,canvin2025
markodi_pannithadam,d1981,kereŋɖu,He killed,,kereŋɖu,,canvin2025
markodi_vannarkadav,d1981,kerukːo,He killed,,kerukːo,,canvin2025
markodi_ennappara,d3852,padukɜɳᶤ,He lay down,,padukɜɳᶤ,,canvin2025
markodi_pannithadam,d3852,pədugeɳu,He lay down,,pədugeɳu,,canvin2025
markodi_vannarkadav,d3852,padeginu,He lay down,,padeginu,,canvin2025
markodi_ennappara,d2735,tʃːeɳd,He saw,,tʃːeɳd,,canvin2025
markodi_pannithadam,d2735,tʃuɳɖ,He saw,,tʃuɳɖ,,canvin2025
markodi_vannarkadav,d2735,tʃugᵊ,He saw,,tʃugᵊ,,canvin2025
markodi_ennappara,d3103,t̪ʌlad,Head,,t̪ʌlad,,canvin2025
markodi_pannithadam,d3103,t̪ʌlʌd,Head,,t̪ʌlʌd,,canvin2025
markodi_vannarkadav,d3103,t̪ələɖ,Head,,t̪ələɖ,,canvin2025
markodi_ennappara,~14152,hɾid̪ajəm,Heart,,hɾid̪ajəm,,canvin2025
markodi_pannithadam,~14152,hɾidajʌm,Heart,,hɾidajʌm,,canvin2025
markodi_vannarkadav,~14152,hrid̪ʌjʌm,Heart,,hrid̪ʌjʌm,,canvin2025
markodi_ennappara,d1404,kænapet̪u,Heavy,,kænapet̪u,,canvin2025
markodi_pannithadam,d1404,kanʌm,Heavy,,kanʌm,,canvin2025
markodi_vannarkadav,d1404,kanapːugit̪,Heavy,,kanapːugit̪,,canvin2025
markodi_ennappara,d2115,komb,Horns,,komb,,canvin2025
markodi_pannithadam,d2115,kombu,Horns,,kombu,,canvin2025
markodi_vannarkadav,d2115,komb,Horns,,komb,,canvin2025
markodi_ennappara,,pɔmᵬ,Hot things,,pɔmᵬ,,canvin2025
markodi_pannithadam,,pomb,Hot things,,pomb,,canvin2025
markodi_vannarkadav,,poɭɭuget̪,Hot things,,poɭɭuget̪,,canvin2025
markodi_ennappara,d494,illɨ,House,,illɨ,,canvin2025
markodi_pannithadam,d494,illɨ,House,,illɨ,,canvin2025
markodi_vannarkadav,d494,illɨ,House,,illɨ,,canvin2025
markodi_ennappara,d5151,et̪ɾɑ eɳː,How many,,et̪ɾɑ eɳː,,canvin2025
markodi_pannithadam,d5151,et̪ɾɑ eɳɳʌm,How many,,et̪ɾɑ eɳɳʌm,,canvin2025
markodi_vannarkadav,d5151,et̪ra,How many,,et̪ra,,canvin2025
markodi_ennappara,,mərə,Husband,,mərə,,canvin2025
markodi_pannithadam,,merei,Husband,,merei,,canvin2025
markodi_vannarkadav,,merei,Husband,,merei,,canvin2025
markodi_ennappara,,enu,I (1st sg),,enu,,canvin2025
markodi_pannithadam,,enu,I (1st sg),,enu,,canvin2025
markodi_vannarkadav,,enu,I (1st sg),,enu,,canvin2025
markodi_ennappara,d1124,tʃɨtʃːɨgɜt̪ː,It (the dog) bit,,tʃɨtʃːɨgɜt̪ː,,canvin2025
markodi_pannithadam,d1124,tʃitʃige,It (the dog) bit,,tʃitʃige,,canvin2025
markodi_vannarkadav,d1124,tʃitʃigenu,It (the dog) bit,,tʃitʃigenu,,canvin2025
markodi_ennappara,d1207,kat̪iɲu,It is burning,,kat̪iɲu,,canvin2025
markodi_pannithadam,d1207,kɑt̪iɳɖu,It is burning,,kɑt̪iɳɖu,,canvin2025
markodi_vannarkadav,d1207,kat̪uga,It is burning,,kat̪uga,,canvin2025
markodi_ennappara,d4020,paregaɲu,It is flying,,paregaɲu,,canvin2025
markodi_pannithadam,d4020,parəguᶤ,It is flying,,parəguᶤ,,canvin2025
markodi_vannarkadav,d4020,paregeɳu,It is flying,,paregeɳu,,canvin2025
markodi_ennappara,d1204,kæt̪i,Knife (small),,kæt̪i,,canvin2025
markodi_pannithadam,d1204,katːi,Knife (small),,katːi,,canvin2025
markodi_vannarkadav,d1204,kat̪i,Knife (small),,kat̪i,,canvin2025
markodi_ennappara,d2673,tʃapːile,Leaf,,tʃapːile,,canvin2025
markodi_pannithadam,d2673,tʃʌppila,Leaf,,tʃʌppila,,canvin2025
markodi_vannarkadav,d2673,tʃapːila,Leaf,,tʃapːila,,canvin2025
markodi_ennappara,d449,eɖat̪ːᵘ,Left,,eɖat̪ːᵘ,,canvin2025
markodi_pannithadam,d449,edʌt̪,Left,,edʌt̪,,canvin2025
markodi_vannarkadav,d449,edat̪ɨ,Left,,edat̪ɨ,,canvin2025
markodi_ennappara,d1479,kar,Leg,,kar,,canvin2025
markodi_pannithadam,d1479,kaːr,Leg,,kaːr,,canvin2025
markodi_vannarkadav,d1479,kar,Leg,,kar,,canvin2025
markodi_ennappara,d1404,kanəipɨt̪ɨ,Light,,kanəipɨt̪ɨ,,canvin2025
markodi_pannithadam,d1404,kɑnɑmid̪i,Light,,kɑnɑmid̪i,,canvin2025
markodi_vannarkadav,d1404,kanaiːri,Light,,kanaiːri,,canvin2025
markodi_ennappara,d438,iɖimuʈʈu,Lightning,,iɖimuʈʈu,,canvin2025
markodi_pannithadam,d438,iɖimuʈʈuget̪,Lightning,,iɖimuʈʈuget̪,,canvin2025
markodi_vannarkadav,d4876,idiminːʌl,Lightning,,idiminːʌl,,canvin2025
markodi_ennappara,,mɐɭːag,Long,,mɐɭːag,,canvin2025
markodi_pannithadam,,mɑɭɭɑgᶤ,Long,,mɑɭɭɑgᶤ,,canvin2025
markodi_vannarkadav,,peɾijʌt̪,Long,,peɾijʌt̪,,canvin2025
markodi_ennappara,,aɨ,Man,,aɨ,,canvin2025
markodi_pannithadam,,aːi,Man,,aːi,,canvin2025
markodi_vannarkadav,d399,aɳɳoʋ,Man,,aɳɳoʋ,,canvin2025
markodi_ennappara,d4782,maŋɑ,Mango,,maŋɑ,,canvin2025
markodi_pannithadam,d4782,maŋʌ,Mango,,maŋʌ,,canvin2025
markodi_vannarkadav,d4782,maŋa,Mango,,maŋa,,canvin2025
markodi_ennappara,,neratɕ,Many,,neratɕ,,canvin2025
markodi_pannithadam,,d̪əmːa,Many,,d̪əmːa,,canvin2025
markodi_vannarkadav,,nalːonʌm,Many,,nalːonʌm,,canvin2025
markodi_ennappara,,kədʒippɨ,Meat,,kədʒippɨ,,canvin2025
markodi_pannithadam,,kadʒipːɨ,Meat,,kadʒipːɨ,,canvin2025
markodi_vannarkadav,d529,eratʃi,Meat,,eratʃi,,canvin2025
markodi_ennappara,d4096,paːl,Milk,,paːl,,canvin2025
markodi_pannithadam,d4096,palɨ,Milk,,palɨ,,canvin2025
markodi_vannarkadav,d4096,paːl,Milk,,paːl,,canvin2025
markodi_ennappara,d1769,koraŋ,Monkey,,koraŋ,,canvin2025
markodi_pannithadam,d1769,koɾŋʌn,Monkey,,koɾŋʌn,,canvin2025
markodi_vannarkadav,d1769,koɾaŋ,Monkey,,koɾaŋ,,canvin2025
markodi_ennappara,~14749,mæːsam,Month,,mæːsam,,canvin2025
markodi_pannithadam,~14749,maːsʌm,Month,,maːsʌm,,canvin2025
markodi_vannarkadav,~14749,masam,Month,,masam,,canvin2025
markodi_ennappara,~4661,tʃʌn̪ɖɾen,Moon,,tʃʌn̪ɖɾen,,canvin2025
markodi_pannithadam,~4661,tʃʌn̪ɖɾʌn,Moon,,tʃʌn̪ɖɾʌn,,canvin2025
markodi_vannarkadav,d3754,nilaʋ,Moon,,nilaʋ,,canvin2025
markodi_ennappara,d4305,pɛlatʃːe,Morning,,pɛlatʃːe,,canvin2025
markodi_pannithadam,d4305,pelʌtʃːe,Morning,,pelʌtʃːe,,canvin2025
markodi_vannarkadav,,pilerᵘ,Morning,,pilerᵘ,,canvin2025
markodi_ennappara,,tʃigida,Mortar (for grain),,tʃigida,,canvin2025
markodi_pannithadam,,tʃigida,Mortar (for grain),,tʃigida,,canvin2025
markodi_vannarkadav,,tʃigida,Mortar (for grain),,tʃigida,,canvin2025
markodi_ennappara,d4203,pirɐkʰ,Mosquito,,pirɐkʰ,,canvin2025
markodi_pannithadam,d4203,pirəkʰ,Mosquito,,pirəkʰ,,canvin2025
markodi_vannarkadav,d4203,pirukʰe,Mosquito,,pirukʰe,,canvin2025
markodi_ennappara,,ɑpːe,Mother,,ɑpːe,,canvin2025
markodi_pannithadam,,apːeⁱ,Mother,,apːeⁱ,,canvin2025
markodi_vannarkadav,,apːa,Mother,,apːa,,canvin2025
markodi_ennappara,,ket̪ər,Mouth,,ket̪ər,,canvin2025
markodi_pannithadam,d5352,vay,Mouth,,vay,,canvin2025
markodi_vannarkadav,,kət̪ʌr,Mouth,,kət̪ʌr,,canvin2025
markodi_ennappara,d2412,tʃelɨ,Mud,,tʃelɨ,,canvin2025
markodi_pannithadam,d2412,tʃaɭi,Mud,,tʃaɭi,,canvin2025
markodi_vannarkadav,d2412,tʃaɭi,Mud,,tʃaɭi,,canvin2025
markodi_ennappara,d4410,pera,Name,,pera,,canvin2025
markodi_pannithadam,d4410,put̪rᵘ,Name,,put̪rᵘ,,canvin2025
markodi_vannarkadav,d4410,peɾə,Name,,peɾə,,canvin2025
markodi_ennappara,,tʃːikːalɨ,Near,,tʃːikːalɨ,,canvin2025
markodi_pannithadam,,tʃikːʌl,Near,,tʃikːʌl,,canvin2025
markodi_vannarkadav,d79,adut̪,Near,,adut̪,,canvin2025
markodi_ennappara,~13551,suːdʒi,Needle,,suːdʒi,,canvin2025
markodi_pannithadam,~13551,suːtʃi,Needle,,suːtʃi,,canvin2025
markodi_vannarkadav,~13551,suːtʃi,Needle,,suːtʃi,,canvin2025
markodi_ennappara,d4275,potʃːəndu,New,,potʃːəndu,,canvin2025
markodi_pannithadam,d4275,potʃen̪d̪u,New,,potʃen̪d̪u,,canvin2025
markodi_vannarkadav,d4275,potʃet̪u,New,,potʃet̪u,,canvin2025
