kvar,9237,birāṭi,cat,,bira:ʈi,,jouanne,,,legacy:20220913-kvari:row:26,,,,
kvar,7984,pɔśu,cattle,,pɔʃu,,jouanne,,,legacy:20220913-kvari:row:27,,,,
kvar,5014,ʦāti,chest,,ʦʰa:ti,,jouanne,,,legacy:20220913-kvari:row:28,,,,
kvar,3208,kukṛuāṛ,chicken house,,kukɻua:ɻ,,jouanne,,,legacy:20220913-kvari:row:29,,,,
kvar,9875,mɔʦɛ,chillies,,mɔˑʦɜ,,jouanne,,,legacy:20220913-kvari:row:30,,,,
kvar,5137,ʣibṛi,chin,,ʣibɻi,?,jouanne,,,legacy:20220913-kvari:row:31,,,,
kvar,10560,rāg̃,color,,rã:g,,jouanne,,,legacy:20220913-kvari:row:32,,,,
kvar,2598,kāg̃i,comb,,kã:gi,,jouanne,,,legacy:20220913-kvari:row:33,,,,
kvar,3504,kuṇɔ,corner,,kuɳɔ,,jouanne,,,legacy:20220913-kvari:row:34,,,,
kvar,10798,rui,cotton,,ruiʲ,,jouanne,,,legacy:20220913-kvari:row:35,,,,
kvar,4147,gai,cow,,gaiʲ,,jouanne,,,legacy:20220913-kvari:row:36,,,,
kvar,4334,guśāḷ,cowshed,,guʃa:ɭ,,jouanne,,,legacy:20220913-kvari:row:37,,,,
kvar,2993,kuā,crow,,kua:,,jouanne,,,legacy:20220913-kvari:row:38,,,,
kvar,3483,koiɛl,cuckoo,,koiɛl,,jouanne,,,legacy:20220913-kvari:row:39,,,,
kvar,386,inārɔ,dark,,ina:rᴐ,,jouanne,,,legacy:20220913-kvari:row:40,,,,
kvar,12759,śāśu,daughter in law,,ʃa:ʃu,,jouanne,,,legacy:20220913-kvari:row:41,,,,
kvar,3206,kukuṭɔ,dog,,kukuˀʈɔ,,jouanne,,,legacy:20220913-kvari:row:42,,,,
kvar,6663,dār,door,,da:r,,jouanne,,,legacy:20220913-kvari:row:43,,,,
kvar,11910,undi,down,,undi,14118?,jouanne,,,legacy:20220913-kvari:row:44,,,,
kvar,2830,kɔnʣɔḷ,ear,,kɔnʣɔɭ,,jouanne,,,legacy:20220913-kvari:row:45,,,,
kvar,10144,mũgṛi,earring in upper ear,,mu͂gɻi,,jouanne,,,legacy:20220913-kvari:row:46,,,,
kvar,1111,ā̃ḍɔ,egg,,ã:ɖɔ,,jouanne,,,legacy:20220913-kvari:row:47,,,,
kvar,2757,kūniaiṭi,elbow,,ku:niajʲʈi,,jouanne,,,legacy:20220913-kvari:row:48,,,,
kvar,9954,mɔ̄g̃ɔ,expensive,,mɔ̃:gɔ,,jouanne,,,legacy:20220913-kvari:row:49,,,,
kvar,10158,mūkʰ,face,,mu:kʰ,,jouanne,,,legacy:20220913-kvari:row:50,,,,
kvar,7627,pākʰɔ,feather,,pa:kʰɔ,,jouanne,,,legacy:20220913-kvari:row:51,,,,
kvar,8030,paṛɔ,female genital organ,,paɻɔ,,jouanne,,,legacy:20220913-kvari:row:52,,,,
kvar,3130,kɔṭvaṛɔ,fence,,kɔʈwaɻɔ,,jouanne,,,legacy:20220913-kvari:row:53,,,,
kvar,6914,nɔg,fingernail,,nɔˑg,,jouanne,,,legacy:20220913-kvari:row:54,,,,
kvar,5298,jɔgɔn,firefly,,ʤɔgɔn,,jouanne,,,legacy:20220913-kvari:row:55,,,,
kvar,9758,māʦi,fish,,ma:ʦi,,jouanne,,,legacy:20220913-kvari:row:56,,,,
kvar,7655,pāʦ,five,,pã:ʦ,,jouanne,,,legacy:20220913-kvari:row:57,,,,
kvar,9029,piśu,flea,,piʃu,,jouanne,,,legacy:20220913-kvari:row:58,,,,
kvar,9982,mɔsaɔ̃,"flesh, meat",,mɔsaɔ̃,,jouanne,,,legacy:20220913-kvari:row:59,,,,
kvar,9092,pʰūl,flower,,pʰfu:l,,jouanne,,,legacy:20220913-kvari:row:60,,,,
kvar,9696,mākʰi,fly,,ma:kʰ i,,jouanne,,,legacy:20220913-kvari:row:61,,,,
kvar,10837,rōṭ,food,,ro:ʈ,,jouanne,,,legacy:20220913-kvari:row:62,,,,
kvar,2744,kɔpāḷ,forehead,,kɔpa:ɭ,,jouanne,,,legacy:20220913-kvari:row:63,,,,
kvar,4655,ʦār,four,,ʦa:r,,jouanne,,,legacy:20220913-kvari:row:64,,,,
kvar,12578,śiāl,fox,,ʃia:l,,jouanne,,,legacy:20220913-kvari:row:65,,,,
kvar,9746,manu,frog,,maˑnu,,jouanne,,,legacy:20220913-kvari:row:66,,,,
kvar,9051,pʰɔḷ,fruit,,pʰfɔɭ,,jouanne,,,legacy:20220913-kvari:row:67,,,,
kvar,10452,jao,go !,,ʤao,,jouanne,,,legacy:20220913-kvari:row:68,,,,
kvar,9153,bakʰri,goat,,bakʰri,,jouanne,,,legacy:20220913-kvari:row:69,,,,
kvar,3550,koṭʰār,granary,,koʈʰa:r,,jouanne,,,legacy:20220913-kvari:row:70,,,,
kvar,4471,gās,grass,,ga:s,,jouanne,,,legacy:20220913-kvari:row:71,,,,
kvar,5670,tɔua,griddle,,tɔua,,jouanne,,,legacy:20220913-kvari:row:72,,,,
kvar,11572,bāḷ,hair,,ba:ɭ,,jouanne,,,legacy:20220913-kvari:row:73,,,,
kvar,14024,ātʰ,"hand, arm",,a:tʰ,,jouanne,,,legacy:20220913-kvari:row:74,,,,
kvar,2978,kaṭʰɔ,hard,,kaʈʰɔ,,jouanne,,,legacy:20220913-kvari:row:75,,,,
kvar,9926,mutkʰẽ,head,,mutkʰẽ,?,jouanne,,,legacy:20220913-kvari:row:76,,,,
kvar,5239,ʣiu,heart,,ʣiuʷ,,jouanne,,,legacy:20220913-kvari:row:77,,,,
kvar,8124,pʰenɔṛɔ,heel,,pʰfenɔɻɔ,?,jouanne,,,legacy:20220913-kvari:row:78,,,,
kvar,3208,kukṛi,hen,,kukɻi,,jouanne,,,legacy:20220913-kvari:row:79,,,,
kvar,9784,mɔ̄̃,honey,,mɔ͂:,,jouanne,,,legacy:20220913-kvari:row:80,,,,
kvar,3906,kʰur,hoof,,kʰur,,jouanne,,,legacy:20220913-kvari:row:81,,,,
kvar,12583,śiŋg,horn,,ʃiˑŋg,,jouanne,,,legacy:20220913-kvari:row:82,,,,
kvar,4516,goṛɔ,horse,,goɻɔ,,jouanne,,,legacy:20220913-kvari:row:83,,,,
kvar,4428,gɔr,house,,gɔr,,jouanne,,,legacy:20220913-kvari:row:84,,,,
kvar,3167,kītti,how much/many,,kit:i,,jouanne,,,legacy:20220913-kvari:row:85,,,,
kvar,992,haũ,I,,haũ,,jouanne,,,legacy:20220913-kvari:row:86,,,,
kvar,9504,bitarɛ,inside,,bitərɛ,,jouanne,,,legacy:20220913-kvari:row:87,,,,
kvar,4973,ʦētuṛɔ,kid,,ʦe:tuɻɔ,?,jouanne,,,legacy:20220913-kvari:row:88,,,,
kvar,5670,toi,kind of frying pan used to make roṭi bread,,toiʲ,,jouanne,,,legacy:20220913-kvari:row:89,,,,
kvar,10656,rosuigɔr,kitchen,,rosuigɔr,,jouanne,,,legacy:20220913-kvari:row:90,,,,
kvar,4272,gulɔ,knee,,gulɔ,,jouanne,,,legacy:20220913-kvari:row:91,,,,
kvar,2633,karci,ladle,,karʧi,,jouanne,,,legacy:20220913-kvari:row:92,,,,
kvar,5573,ḍɔkēṇ,ladle,,ɖɔke:ɳ,?,jouanne,,,legacy:20220913-kvari:row:93,,,,
kvar,5573,ḍaɔ̃kʰi,ladle,,ɖaɔ͂kʰi,?,jouanne,,,legacy:20220913-kvari:row:94,,,,
kvar,4057,gābuṛɔ,lamb,,ga:buɻɔ,,jouanne,,,legacy:20220913-kvari:row:95,,,,
kvar,7733,pāc,leaf,,pa:ʧ,,jouanne,,,legacy:20220913-kvari:row:96,,,,
kvar,10896,ɔḷkɔ,light,,ᴐɭkᴐ,,jouanne,,,legacy:20220913-kvari:row:97,,,,
kvar,4889,cunɔ,lime,,ʧunɔ,,jouanne,,,legacy:20220913-kvari:row:98,,,,
kvar,5749,ṭāḷɔ,lock,,ʈa:ɭɔ,,jouanne,,,legacy:20220913-kvari:row:99,,,,
kvar,5590,dilɔ,loose,,dilɔ,,jouanne,,,legacy:20220913-kvari:row:100,,,,
kvar,9268,buṭɔ,male genital organ,,buʈɔ,,jouanne,,,legacy:20220913-kvari:row:101,,,,
kvar,1268,ām,mango,,a:m,,jouanne,,,legacy:20220913-kvari:row:102,,,,
kvar,4199,gɔdilɔ,mat,,gɔdilɔ,,jouanne,,,legacy:20220913-kvari:row:103,,,,
kvar,4734,cācu,maternal uncle,,ʧa:ʧu,,jouanne,,,legacy:20220913-kvari:row:104,,,,
kvar,9691,mũ,me,,mũ,,jouanne,,,legacy:20220913-kvari:row:105,,,,
kvar,6391,dūd,milk,,du:d,,jouanne,,,legacy:20220913-kvari:row:106,,,,
kvar,1143,āśi,mirror,,a:ʃi,,jouanne,,,legacy:20220913-kvari:row:107,,,,
kvar,5137,ʣɔbṛɔ,molar,,ʣɔbɻɔ,,jouanne,,,legacy:20220913-kvari:row:108,,,,
kvar,6908,neoḷ,mongoose,,neoˑɭ,,jouanne,,,legacy:20220913-kvari:row:109,,,,
kvar,11515,bāndēr,monkey,,ba:nde:r,,jouanne,,,legacy:20220913-kvari:row:110,,,,
kvar,1314,rāti,morning,,ra:ti,,jouanne,,,legacy:20220913-kvari:row:111,,,,
kvar,9757,maʦɔ,mosquito,,maʦɔ,,jouanne,,,legacy:20220913-kvari:row:112,,,,
kvar,10180,mūʦɛ,moustache,,mu:ʦʰɛ,,jouanne,,,legacy:20220913-kvari:row:113,,,,
kvar,10158,mū̃,mouth,,mũ:,,jouanne,,,legacy:20220913-kvari:row:114,,,,
kvar,14118,iluṛɔ,mud,,iluɻɔ,?,jouanne,,,legacy:20220913-kvari:row:115,,,,
kvar,7067,náɔ̃,name,,náɔ̃,,jouanne,,,legacy:20220913-kvari:row:116,,,,
kvar,12582,śiŋgaṇɔ,nasal mucus,,ʃiŋgaɳɔ,,jouanne,,,legacy:20220913-kvari:row:117,,,,
kvar,7062,naɔ̃,navel,,naɔ̃,,jouanne,,,legacy:20220913-kvari:row:118,,,,
kvar,13443,sivēṇ,needle,,siwe:ɳ,,jouanne,,,legacy:20220913-kvari:row:119,,,,
kvar,3340,koḷɔ,nest,,koɭɔ,,jouanne,,,legacy:20220913-kvari:row:120,,,,
kvar,10702,rāt,night,,ra:t,,jouanne,,,legacy:20220913-kvari:row:121,,,,
kvar,6984,nɔ̄,nine,,nɔ:,,jouanne,,,legacy:20220913-kvari:row:122,,,,
kvar,6391,dūdi,nipple,,du:di,,jouanne,,,legacy:20220913-kvari:row:123,,,,
kvar,7035,naĩ,no,,nai͂,,jouanne,,,legacy:20220913-kvari:row:124,,,,
kvar,6909,nāk,nose,,na:k,,jouanne,,,legacy:20220913-kvari:row:125,,,,
kvar,7031,nāt,nosering in septum,,na:t,,jouanne,,,legacy:20220913-kvari:row:126,,,,
kvar,6906,na,not,,na,,jouanne,,,legacy:20220913-kvari:row:127,,,,
kvar,2462,ēk,one,,e:k,,jouanne,,,legacy:20220913-kvari:row:128,,,,
kvar,4364,gɔ̄ṇɛ,ornaments,,gɔ:ɳɛ,,jouanne,,,legacy:20220913-kvari:row:129,,,,
kvar,6778,dān,paddy,,da:n,,jouanne,,,legacy:20220913-kvari:row:130,,,,
kvar,6375,dukʰaṛɔ,painful,,dukʰaɻᴐ,,jouanne,,,legacy:20220913-kvari:row:131,,,,
kvar,14029,ātʰēli,palm of hand,,a:tʰe:li,,jouanne,,,legacy:20220913-kvari:row:132,,,,
kvar,5809,titar,partridge,,titar,,jouanne,,,legacy:20220913-kvari:row:133,,,,
kvar,10223,musul,pestle,,musul,,jouanne,,,legacy:20220913-kvari:row:134,,,,
kvar,10208,munāḷ,pheasant,,muna:ɭ,,jouanne,,,legacy:20220913-kvari:row:135,,,,
kvar,13544,suŋguṭɔ,pig,,suŋguˀʈɔ,,jouanne,,,legacy:20220913-kvari:row:136,,,,
kvar,8807,pɔdɔ,plant,,pɔdɔ,,jouanne,,,legacy:20220913-kvari:row:137,,,,
kvar,8377a,pēṛ,plant,,pe:ɻ,,jouanne,,,legacy:20220913-kvari:row:138,,,,
kvar,13451,sukhi,pleasant,,sukʰi,,jouanne,,,legacy:20220913-kvari:row:139,,,,
kvar,1388,āḷu,potato,,a:ɭu,,jouanne,,,legacy:20220913-kvari:row:140,,,,
kvar,10258,muśɔ,rat,,muʂɔ,,jouanne,,,legacy:20220913-kvari:row:141,,,,
kvar,4523a,goṛēḍ,ravine deer,,goɻe:ɖ̥,,jouanne,,,legacy:20220913-kvari:row:142,,,,
kvar,3998,gɔnnɔ,reed,,gɔn:ɔ,,jouanne,,,legacy:20220913-kvari:row:143,,,,
kvar,7948,śāpṛi,rib,,ʃa:pɻi,,jouanne,,,legacy:20220913-kvari:row:144,,,,
kvar,4749,ʦāual,rice,,ʦa:ual,,jouanne,,,legacy:20220913-kvari:row:145,,,,
kvar,9331,bāt,rice,,ba:t,,jouanne,,,legacy:20220913-kvari:row:146,,,,
kvar,7958,pɔraḷ,rice straw,,pɔraɭ,,jouanne,,,legacy:20220913-kvari:row:147,,,,
kvar,5503,ṭʰīk,"right, correct",,ʈʰi:k,,jouanne,,,legacy:20220913-kvari:row:148,,,,
kvar,2597,kāg̃aṇi,ring,,kã:gəɳi,,jouanne,,,legacy:20220913-kvari:row:149,,,,
kvar,11366,bāṭ,road,,ba:ʈ,,jouanne,,,legacy:20220913-kvari:row:150,,,,
kvar,3208,kukṛɔ,rooster,,kukɻɔ,,jouanne,,,legacy:20220913-kvari:row:151,,,,
kvar,5086,ʣɔ́ṛɛ,roots,,ʣɔ́ɻɛ,,jouanne,,,legacy:20220913-kvari:row:152,,,,
kvar,11027,lāḷɛ,saliva,,la:ɭɛ,,jouanne,,,legacy:20220913-kvari:row:153,,,,
kvar,10978,luṇṭɔ,salt,,luɳʈɔ,,jouanne,,,legacy:20220913-kvari:row:154,,,,
kvar,4696,ʦappal,sandal,,ʦap:al,,jouanne,,,legacy:20220913-kvari:row:155,,,,
kvar,10650,ras,sap,,rəs,,jouanne,,,legacy:20220913-kvari:row:156,,,,
kvar,12081,biʦu,scorpion,,biʦʰu,,jouanne,,,legacy:20220913-kvari:row:157,,,,
kvar,9250,bija,seed,,biʒa,,jouanne,,,legacy:20220913-kvari:row:158,,,,
kvar,1135,āpu,self,,a:pu,,jouanne,,,legacy:20220913-kvari:row:159,,,,
kvar,13139,sāt,seven,,sa:t,,jouanne,,,legacy:20220913-kvari:row:160,,,,
kvar,12815,sɛ,she,,sɛ,,jouanne,,,legacy:20220913-kvari:row:161,,,,
kvar,9606,bīṛ,sheep,,bi:ɻ,,jouanne,,,legacy:20220913-kvari:row:162,,,,
kvar,13839,pʰɔnnɔ,shoulder,,pʰɔn:ɔ,,jouanne,,,legacy:20220913-kvari:row:163,,,,
kvar,11435,bośo,sit!,,boʃo,,jouanne,,,legacy:20220913-kvari:row:164,,,,
kvar,12803,ʦɔ,six,,ʦʰᴐ,,jouanne,,,legacy:20220913-kvari:row:165,,,,
kvar,3848,kʰāl,"skin, bark",,kʰa:l,,jouanne,,,legacy:20220913-kvari:row:166,,,,
kvar,13271,sāp,snake,,sa:p,,jouanne,,,legacy:20220913-kvari:row:167,,,,
kvar,3523,kɔ̄ḷ̃ɔ,soft,,kɔ̃:ɭᴐ,,jouanne,,,legacy:20220913-kvari:row:168,,,,
kvar,5738,tɔluaĩ,sole,,tɔluaĩ,,jouanne,,,legacy:20220913-kvari:row:169,,,,
kvar,12370,śag,soup,,ʃaˑg,,jouanne,,,legacy:20220913-kvari:row:170,,,,
kvar,3777,kʰaṭɔ,sour,,kʰaʈᴐ,,jouanne,,,legacy:20220913-kvari:row:171,,,,
kvar,6097,tʰūk,sputum,,tʰu:k,,jouanne,,,legacy:20220913-kvari:row:172,,,,
kvar,6138,ḍɛṇṭʰɛḷ,stalk,,ɖɛɳʈʰɛɭ,?,jouanne,,,legacy:20220913-kvari:row:173,,,,
kvar,4516,gɔṛi,steed,,goɻi,,jouanne,,,legacy:20220913-kvari:row:174,,,,
kvar,5517,ḍaŋk,sting,,ɖaŋk,,jouanne,,,legacy:20220913-kvari:row:175,,,,
kvar,8376,pēṭ,stomach,,pe:ʈ,,jouanne,,,legacy:20220913-kvari:row:176,,,,
kvar,12769,sā̄̆s,sweat,,să:s,,jouanne,,,legacy:20220913-kvari:row:177,,,,
kvar,10299,miṭʰɔ,sweet,,miʈʰɔ,,jouanne,,,legacy:20220913-kvari:row:178,,,,
kvar,8249,punʣuṭɔ,tail,,pundzuˀʈɔ,,jouanne,,,legacy:20220913-kvari:row:179,,,,
kvar,919,āśu,tear,,a:ʃu,,jouanne,,,legacy:20220913-kvari:row:180,,,,
kvar,6229,daś,ten,,dəʃ,,jouanne,,,legacy:20220913-kvari:row:181,,,,
kvar,5760,teśi,that,,teʃi,,jouanne,,,legacy:20220913-kvari:row:182,,,,
kvar,4424,gɔṇɔ,thick,,gᴐɳᴐ,,jouanne,,,legacy:20220913-kvari:row:183,,,,
kvar,5082,ʣāg̃,thigh,,ʣã:g̥,,jouanne,,,legacy:20220913-kvari:row:184,,,,
kvar,7736,patlɔ,thin,,patlɔ,,jouanne,,,legacy:20220913-kvari:row:185,,,,
kvar,2514,eśi,this,,eʃi,,jouanne,,,legacy:20220913-kvari:row:186,,,,
kvar,2668,kāṇḍɔ,thorn,,ka:ɳɖɔ,,jouanne,,,legacy:20220913-kvari:row:187,,,,
kvar,12815,sɛ,"those, they",,sԑ,,jouanne,,,legacy:20220913-kvari:row:188,,,,
kvar,6770,dāgɔ,thread,,da:gɔ,,jouanne,,,legacy:20220913-kvari:row:189,,,,
kvar,5994,tīn,three,,ti:n,,jouanne,,,legacy:20220913-kvari:row:190,,,,
kvar,4070,gɔḷɔ,throat,,gɔɭɔ,,jouanne,,,legacy:20220913-kvari:row:191,,,,
kvar,12193,bāg,tiger,,ba:g,,jouanne,,,legacy:20220913-kvari:row:192,,,,
kvar,4118,gāṭɔ,tight,,ga:ʈᴐ,,jouanne,,,legacy:20220913-kvari:row:193,,,,
kvar,13364,sāti,together,,sa:ti,,jouanne,,,legacy:20220913-kvari:row:194,,,,
kvar,5228,ʣīb,tongue,,ʣi:b̥,,jouanne,,,legacy:20220913-kvari:row:195,,,,
kvar,6152,dā̃d,tooth,,dã:d,,jouanne,,,legacy:20220913-kvari:row:196,,,,
kvar,8377a,pēṛa,tree,,pe:ɻa,,jouanne,,,legacy:20220913-kvari:row:197,,,,
kvar,13112,sɔʦɔ,"true, not false",,sᴐʦᴐ,,jouanne,,,legacy:20220913-kvari:row:198,,,,
kvar,7644,pāgṛɔ,turban,,pa:gɻɔ,,jouanne,,,legacy:20220913-kvari:row:199,,,,
kvar,11616,bīś,twenty,,bi:ʃ,,jouanne,,,legacy:20220913-kvari:row:200,,,,
kvar,6648,dui,two,,duiʲ,,jouanne,,,legacy:20220913-kvari:row:201,,,,
kvar,4972,ʦɔtri,umbrella,,ʦɔtri,,jouanne,,,legacy:20220913-kvari:row:202,,,,
kvar,2426,ubi,up,,ubi,,jouanne,,,legacy:20220913-kvari:row:203,,,,
kvar,10234,mūc,urine,,mu:ʧ,,jouanne,,,legacy:20220913-kvari:row:204,,,,
kvar,2368,ūḷṭi,vomit,,u:ɭʈi,,jouanne,,,legacy:20220913-kvari:row:205,,,,
kvar,8082,pāṇi,water,,pa:ɳi,,jouanne,,,legacy:20220913-kvari:row:206,,,,
kvar,986,amɛ,we,,amɛ,,jouanne,,,legacy:20220913-kvari:row:207,,,,
kvar,5213,ʣāḷ,web,,ʣa:ɭ,,jouanne,,,legacy:20220913-kvari:row:208,,,,
kvar,5812,tīndɔ,wet,,ti:ndᴐ,,jouanne,,,legacy:20220913-kvari:row:209,,,,
kvar,3164,kā,what,,ka:,,jouanne,,,legacy:20220913-kvari:row:210,,,,
kvar,4287,geũ,wheat,,geu͂,,jouanne,,,legacy:20220913-kvari:row:211,,,,
kvar,12774,kaʣɔ,which,,kaʣɔ,,jouanne,,,legacy:20220913-kvari:row:212,,,,
kvar,2575,kū̃ṇ,who,,kũ:ɳ,,jouanne,,,legacy:20220913-kvari:row:213,,,,
kvar,10875,lākṛɔ,wood,,la:kɻɔ,,jouanne,,,legacy:20220913-kvari:row:214,,,,
kvar,5889,tumɛ,you,,tumɛ,,jouanne,,,legacy:20220913-kvari:row:215,,,,
kvar,5889,tū,"you, thou",,tu:,,jouanne,,,legacy:20220913-kvari:row:216,,,,
