Epoch 0

kaṭpʰala[Pk]	kappʰala	(2.588747501373291)	kaṭpʰala	(2.0012872219085693)
gʰumba[kcch]	gʰūŋgʰaṭ	(20.58751678466797)	gʰumbʰo	(3.880457639694214)
dvādaśá[Indo-Aryan]	dvādaśá	(0.7438172101974487)	dvādaśá	(0.7438172101974487)
cūrṇa[gng]	ʦun	(3.3989689350128174)	cūn	(1.7033964395523071)
adʰiṣṭʰāyaka[Indo-Aryan]	adʰiṣṭʰāyaka	(4.2749786376953125)	adʰiṣṭʰyaka	(2.0529212951660156)
satēra[P]	ser	(5.813421726226807)	sarer	(3.8757271766662598)
śvaśuraśālā[H]	susrārī	(6.5018486976623535)	susurāl	(4.890728950500488)
gōrda[Indo-Aryan]	gōrdʰa	(4.197288990020752)	gōrda	(0.5976546406745911)
mōca[Indo-Aryan]	mōṭṭa	(9.292825698852539)	mōca	(1.226245641708374)
caturtʰá[S]	cotʰo	(6.547707557678223)	cauṭʰo	(2.7649786472320557)
ṭaŋka[koh]	ṭāŋgū	(8.064844131469727)	ṭaŋg	(3.7634620666503906)
cul[N]	cilāunu	(11.379196166992188)	culnu	(1.5518102645874023)
pr̩ṣṭʰá[Ku]	pūṭʰ	(5.638157844543457)	piṭʰo	(2.626310110092163)
stʰāgʰya[H]	tʰā̃g	(4.717652320861816)	tʰāgʰ	(2.198676824569702)
rā́jñī[Bhoj]	rānī	(1.304702639579773)	rānī	(1.304702639579773)
triśūla[Indo-Aryan]	trīkṣṇa	(24.800954818725586)	triśūla	(0.982836902141571)
dīpāvali[Bhoj]	diārī	(5.9591064453125)	divālī	(3.424436569213867)
bʰiyagna[Indo-Aryan]	bʰiyagna	(1.8747880458831787)	bʰiyagna	(1.8747880458831787)
śāṭa[Si]	saḷuva	(7.995792388916016)	saḍa	(3.7380805015563965)
pūjā́[KharI]	puya	(6.401761054992676)	pūja	(2.3084473609924316)
páraiti[Kal]	páraiti	(12.870833396911621)	pari	(3.2077040672302246)
bíḍāla[Ku]	birālī	(6.131146430969238)	bilāl	(3.3627567291259766)
vahyá[N]	bojʰ	(6.888927936553955)	bajʰanu	(6.255871295928955)
bahú[OM]	bauhā	(9.327207565307617)	bahu	(2.203091621398926)
trúṭyati[L]	ṭuṭṭaṇ	(4.48863410949707)	tuṭṭaṇ	(3.5952494144439697)
śūṣa[Ku]	susāṭ	(13.800393104553223)	sūs	(1.6503913402557373)
útsa[Phal]	uts	(6.861331939697266)	ustʰ	(7.281219482421875)
ālāpayati[L]	alāvaṇ	(3.7351980209350586)	ālāvaṇ	(3.2429308891296387)
vāyú[A]	bāu	(1.4195787906646729)	bāu	(1.4195787906646729)
candraka[kcch]	cāndʰaryo	(15.657376289367676)	candʰo	(4.601761817932129)
cʰándas[Pa]	cʰandas	(3.2196807861328125)	cʰandasa	(2.4355366230010986)
gava[L]	gaū̃	(6.434438705444336)	gavā	(2.3982656002044678)
cuppa[G]	copṛũ	(6.023099899291992)	cupṛɔ	(3.717273712158203)
útpadyatē[Brj]	upānno	(8.692789077758789)	upajno	(4.984102725982666)
bʰōjyà[H]	bʰoj	(1.786781668663025)	bʰojā	(1.776605248451233)
pr̩ṣṭaparṇī[M]	piṭʰvaṇ	(5.224385738372803)	piṭʰaṇ	(3.8419265747070312)
aŋgarakṣa[Bi]	ãgarkʰā	(4.750725746154785)	aŋgarkʰa	(5.2430243492126465)
bʰārtavr̩tti[Indo-Aryan]	bʰāryà	(20.715335845947266)	bʰārtavar̩tti	(2.315478563308716)
pāṣi[K]	poṣ	(6.422035217285156)	pʰas	(4.139975070953369)
pukkār[G]	pokārvũ	(10.299321174621582)	pukār	(3.2134287357330322)
pōta[Pa]	ponti	(10.290873527526855)	pōta	(1.366950273513794)
pradadʰāti[Gaw]	lē	(11.982285499572754)	prad	(3.352196216583252)
yuvatí[Indo-Aryan]	yuvatí	(3.6589691638946533)	yuvati	(1.1744701862335205)
dʰūmāndʰa[awan]	dʰū̃dʰā	(4.169950008392334)	dʰumā̃dʰ	(6.15490198135376)
áṁsa[H]	hā̃s	(5.174383163452148)	as	(2.253859043121338)
gōpālá[Or]	guāḷa	(4.903631687164307)	govāḷa	(3.2011330127716064)
pariśālā[G]	parsāḷ	(4.1824049949646)	parsāḷ	(4.1824049949646)
saṁtuṣṭa[Pa]	santuṭṭʰa	(4.351002216339111)	sattuṭṭʰa	(2.2036712169647217)
hiŋga[M]	hẽgḍā	(7.305357456207275)	hĩg	(2.267833709716797)
Epoch 2

stabʰira[G]	ṭʰervũ	(8.11320972442627)	tʰarīr	(4.5952229499816895)
kaṭpʰala[Pk]	kappʰala	(2.2818503379821777)	kaṭpʰala	(2.304288148880005)
gʰumba[kcch]	gʰūŋgʰaṭ	(21.409914016723633)	gʰūmbʰo	(4.531449794769287)
dvādaśá[Indo-Aryan]	dvādaśá	(0.5856260657310486)	dvādaśá	(0.5856260657310486)
cūrṇa[gng]	ʦun	(2.1684794425964355)	ʦun	(2.1684794425964355)
adʰiṣṭʰāyaka[Indo-Aryan]	adʰiṣṭʰāyaka	(2.9318878650665283)	adʰiṣṭʰāya	(1.8652219772338867)
satēra[P]	ser	(4.752213478088379)	saer	(3.77175235748291)
śvaśuraśālā[H]	susrārī	(7.2979254722595215)	sarsalā	(5.72943639755249)
gōrda[Indo-Aryan]	gōrdʰa	(4.837316989898682)	gōrda	(0.6626970171928406)
mōca[Indo-Aryan]	mōṭṭa	(8.784137725830078)	mōca	(0.933137059211731)
caturtʰá[S]	cotʰo	(5.31505012512207)	cauṭʰo	(2.654989004135132)
ṭaŋka[koh]	ṭāŋgū	(7.2368693351745605)	ṭaŋg	(3.361194133758545)
cul[N]	cilāunu	(9.965909957885742)	culnu	(1.7369470596313477)
pr̩ṣṭʰá[Ku]	pūṭʰ	(4.547772407531738)	piṭʰo	(2.398674726486206)
stʰāgʰya[H]	tʰā̃g	(4.687883377075195)	tʰāgʰ	(1.9973502159118652)
rā́jñī[Bhoj]	rānī	(1.1034694910049438)	rānī	(1.1034694910049438)
triśūla[Indo-Aryan]	trīkṣṇa	(23.15316390991211)	triśūla	(0.9434207677841187)
dīpāvali[Bhoj]	diārī	(6.341053009033203)	dīvālī	(3.794956684112549)
bʰiyagna[Indo-Aryan]	bʰiyagna	(1.2274867296218872)	bʰiyagna	(1.2274867296218872)
śāṭa[Si]	saḷuva	(8.032174110412598)	saḷa	(3.6943986415863037)
pūjā́[KharI]	puya	(7.349968910217285)	puja	(2.407484292984009)
páraiti[Kal]	páraiti	(12.830971717834473)	pari	(3.0678205490112305)
bíḍāla[Ku]	birālī	(6.076915740966797)	bilāl	(3.3779354095458984)
vahyá[N]	bojʰ	(6.113886833190918)	baji	(4.157078266143799)
bahú[OM]	bauhā	(10.023673057556152)	bʰahu	(5.022379398345947)
trúṭyati[L]	ṭuṭṭaṇ	(3.8968329429626465)	tuṭṭaṇ	(2.9303407669067383)
śūṣa[Ku]	susāṭ	(12.352213859558105)	sūs	(1.583914875984192)
útsa[Phal]	uts	(8.590856552124023)	hús	(5.709542274475098)
ālāpayati[L]	alāvaṇ	(4.230462551116943)	ālāṇa	(4.244781017303467)
vāyú[A]	bāu	(1.3563885688781738)	bāu	(1.3563885688781738)
candraka[kcch]	cāndʰaryo	(14.727755546569824)	cā̃drī	(4.130005836486816)
cʰándas[Pa]	cʰandas	(2.722219467163086)	cʰandasa	(2.7006218433380127)
gava[L]	gaū̃	(5.651838302612305)	gavā	(3.095154285430908)
cuppa[G]	copṛũ	(5.2325029373168945)	cupṛɔ	(4.024003028869629)
útpadyatē[Brj]	upānno	(6.48313045501709)	upanno	(4.976903915405273)
bʰōjyà[H]	bʰoj	(1.313373327255249)	bʰoj	(1.313373327255249)
pr̩ṣṭaparṇī[M]	piṭʰvaṇ	(5.044309139251709)	piṭʰaṇ	(3.942798137664795)
aŋgarakṣa[Bi]	ãgarkʰā	(4.2574543952941895)	ãgarkʰī	(3.4178218841552734)
bʰārtavr̩tti[Indo-Aryan]	bʰāryà	(18.531944274902344)	bʰārtavr̩tti	(1.6623584032058716)
pāṣi[K]	poṣ	(7.9999542236328125)	pah	(3.4400928020477295)
pukkār[G]	pokārvũ	(9.208769798278809)	pukār	(3.7059221267700195)
pōta[Pa]	ponti	(12.572882652282715)	pōta	(1.1195569038391113)
pradadʰāti[Gaw]	lē	(10.47116470336914)	parad	(6.945467948913574)
yuvatí[Indo-Aryan]	yuvatí	(1.72406005859375)	yuvatí	(1.72406005859375)
dʰūmāndʰa[awan]	dʰū̃dʰā	(3.676874876022339)	dʰū̃dʰ	(3.31662654876709)
áṁsa[H]	hā̃s	(6.105098724365234)	as	(1.7949451208114624)
gōpālá[Or]	guāḷa	(3.9340083599090576)	goḷa	(2.233461856842041)
pariśālā[G]	parsāḷ	(3.150336742401123)	parsāḷ	(3.150336742401123)
saṁtuṣṭa[Pa]	santuṭṭʰa	(3.6529743671417236)	sattuṭṭʰa	(2.6675682067871094)
hiŋga[M]	hẽgḍā	(7.394924640655518)	hĩg	(1.2615305185317993)
Epoch 3

stabʰira[G]	ṭʰervũ	(9.930046081542969)	tʰaher	(4.223886489868164)
kaṭpʰala[Pk]	kappʰala	(4.547882556915283)	kaṭṭʰala	(1.943638801574707)
gʰumba[kcch]	gʰūŋgʰaṭ	(18.167917251586914)	gʰūmbo	(3.2421114444732666)
dvādaśá[Indo-Aryan]	dvādaśá	(0.5070909261703491)	dvādaśá	(0.5070909261703491)
cūrṇa[gng]	ʦun	(1.6368162631988525)	ʦun	(1.6368162631988525)
adʰiṣṭʰāyaka[Indo-Aryan]	adʰiṣṭʰāyaka	(3.880998134613037)	adʰiṣṭʰāya	(0.9323587417602539)
satēra[P]	ser	(4.0272674560546875)	seer	(3.51910400390625)
śvaśuraśālā[H]	susrārī	(9.356583595275879)	sasurās	(4.077061653137207)
gōrda[Indo-Aryan]	gōrdʰa	(4.451868057250977)	gōrda	(0.4386463463306427)
mōca[Indo-Aryan]	mōṭṭa	(6.706654071807861)	mōca	(0.9256196618080139)
caturtʰá[S]	cotʰo	(5.23778772354126)	cauṭʰo	(2.6882898807525635)
ṭaŋka[koh]	ṭāŋgū	(8.659411430358887)	ṭaŋg	(4.2345170974731445)
cul[N]	cilāunu	(7.8829498291015625)	culnu	(1.635218620300293)
pr̩ṣṭʰá[Ku]	pūṭʰ	(4.52680778503418)	piṭʰo	(2.3658018112182617)
stʰāgʰya[H]	tʰā̃g	(4.1441731452941895)	tʰāgʰ	(2.813908100128174)
rā́jñī[Bhoj]	rānī	(1.6160787343978882)	rān	(0.9731034636497498)
triśūla[Indo-Aryan]	trīkṣṇa	(20.94146728515625)	triśūla	(1.027825117111206)
dīpāvali[Bhoj]	diārī	(8.332533836364746)	dīvāl	(3.1407155990600586)
bʰiyagna[Indo-Aryan]	bʰiyagna	(1.0239994525909424)	bʰiyagna	(1.0239994525909424)
śāṭa[Si]	saḷuva	(8.066452026367188)	saḷa	(4.367141246795654)
pūjā́[KharI]	puya	(7.387111186981201)	puja	(2.0637800693511963)
páraiti[Kal]	páraiti	(15.12923812866211)	pari	(3.556072235107422)
bíḍāla[Ku]	birālī	(7.777715682983398)	bilāl	(3.2398905754089355)
vahyá[N]	bojʰ	(5.619327068328857)	bajʰo	(3.3855056762695312)
bahú[OM]	bauhā	(9.63929271697998)	bʰahuṇa	(7.217955589294434)
trúṭyati[L]	ṭuṭṭaṇ	(3.975346326828003)	tuṭṭaṇ	(2.5510611534118652)
śūṣa[Ku]	susāṭ	(12.621277809143066)	sūs	(1.3505090475082397)
útsa[Phal]	uts	(8.050054550170898)	úus	(5.480090141296387)
ālāpayati[L]	alāvaṇ	(4.650691509246826)	ālā	(2.121147632598877)
vāyú[A]	bāu	(0.843665599822998)	bāu	(0.843665599822998)
candraka[kcch]	cāndʰaryo	(16.79022216796875)	cā̃dro	(3.5027432441711426)
cʰándas[Pa]	cʰandas	(3.9710259437561035)	cʰanda	(1.1302101612091064)
gava[L]	gaū̃	(5.4980292320251465)	gau	(2.472273349761963)
cuppa[G]	copṛũ	(5.004366874694824)	cupṛɔ	(3.4003775119781494)
útpadyatē[Brj]	upānno	(6.506317615509033)	upano	(3.9010002613067627)
bʰōjyà[H]	bʰoj	(1.3544621467590332)	bʰoj	(1.3544621467590332)
pr̩ṣṭaparṇī[M]	piṭʰvaṇ	(4.415653228759766)	piṭʰaṇ	(4.151617050170898)
aŋgarakṣa[Bi]	ãgarkʰā	(3.6290037631988525)	ãgarkʰī	(3.062361240386963)
bʰārtavr̩tti[Indo-Aryan]	bʰāryà	(20.38141632080078)	bʰārtavr̩tti	(1.6884204149246216)
pāṣi[K]	poṣ	(9.083670616149902)	pāhi	(3.4977433681488037)
pukkār[G]	pokārvũ	(7.7245612144470215)	pukār	(3.941960334777832)
pōta[Pa]	ponti	(13.16943359375)	pōta	(1.4343180656433105)
pradadʰāti[Gaw]	lē	(9.455198287963867)	para	(5.913747787475586)
yuvatí[Indo-Aryan]	yuvatí	(1.298598289489746)	yuvatí	(1.298598289489746)
dʰūmāndʰa[awan]	dʰū̃dʰā	(4.910242080688477)	dʰū̃dā	(2.923783302307129)
áṁsa[H]	hā̃s	(5.928537845611572)	ā̃s	(1.1517316102981567)
gōpālá[Or]	guāḷa	(3.5580332279205322)	goḷā	(3.296149253845215)
pariśālā[G]	parsāḷ	(3.1926429271698)	parsāḷ	(3.1926429271698)
saṁtuṣṭa[Pa]	santuṭṭʰa	(3.925635814666748)	sattuṭṭʰa	(2.9660325050354004)
hiŋga[M]	hẽgḍā	(7.90473747253418)	hĩg	(1.1855429410934448)
Epoch 4

stabʰira[G]	ṭʰervũ	(9.183248519897461)	tʰaher	(3.7658398151397705)
kaṭpʰala[Pk]	kappʰala	(3.2017316818237305)	kaṭpʰala	(2.4076614379882812)
gʰumba[kcch]	gʰūŋgʰaṭ	(18.854923248291016)	gʰū̃bʰ	(5.350964069366455)
dvādaśá[Indo-Aryan]	dvādaśá	(1.6364318132400513)	dvādaśá	(1.6364318132400513)
cūrṇa[gng]	ʦun	(1.8683934211730957)	ʦun	(1.8683934211730957)
adʰiṣṭʰāyaka[Indo-Aryan]	adʰiṣṭʰāyaka	(2.822028636932373)	adʰiṣṭʰāya	(1.8824933767318726)
satēra[P]	ser	(3.320735454559326)	ser	(3.320735454559326)
śvaśuraśālā[H]	susrārī	(8.059674263000488)	sarsarā	(5.552586555480957)
gōrda[Indo-Aryan]	gōrdʰa	(4.300360679626465)	gōrda	(0.5389862060546875)
mōca[Indo-Aryan]	mōṭṭa	(6.101754188537598)	mōca	(1.01029634475708)
caturtʰá[S]	cotʰo	(5.7605791091918945)	cauṭʰo	(2.1356780529022217)
ṭaŋka[koh]	ṭāŋgū	(6.900631427764893)	ṭāŋ	(3.07448673248291)
cul[N]	cilāunu	(8.246167182922363)	culnu	(1.2774485349655151)
pr̩ṣṭʰá[Ku]	pūṭʰ	(3.963850498199463)	piṭʰo	(2.487230062484741)
stʰāgʰya[H]	tʰā̃g	(4.312560081481934)	tʰāgʰ	(2.4487946033477783)
rā́jñī[Bhoj]	rānī	(1.5479323863983154)	rān	(1.5292823314666748)
triśūla[Indo-Aryan]	trīkṣṇa	(14.90971851348877)	triśūla	(2.785792112350464)
dīpāvali[Bhoj]	diārī	(13.137371063232422)	dīvālī	(3.311133861541748)
bʰiyagna[Indo-Aryan]	bʰiyagna	(0.8972492814064026)	bʰiyagna	(0.8972492814064026)
śāṭa[Si]	saḷuva	(7.6170125007629395)	saḍa	(4.203564643859863)
pūjā́[KharI]	puya	(7.982013702392578)	puja	(2.103769063949585)
páraiti[Kal]	páraiti	(12.162385940551758)	pari	(3.348789930343628)
bíḍāla[Ku]	birālī	(6.241994857788086)	bilāl	(2.4238698482513428)
vahyá[N]	bojʰ	(5.726767539978027)	bajjʰo	(3.477466583251953)
bahú[OM]	bauhā	(9.621549606323242)	bahu	(2.9342477321624756)
trúṭyati[L]	ṭuṭṭaṇ	(5.507550239562988)	turaṭṇā	(6.507750988006592)
śūṣa[Ku]	susāṭ	(10.602585792541504)	sūs	(1.469757080078125)
útsa[Phal]	uts	(6.9653167724609375)	ús	(5.435903549194336)
ālāpayati[L]	alāvaṇ	(4.498554229736328)	ālāvaṇ	(2.698904037475586)
vāyú[A]	bāu	(1.3379942178726196)	bāu	(1.3379942178726196)
candraka[kcch]	cāndʰaryo	(16.263673782348633)	cā̃do	(2.697067975997925)
cʰándas[Pa]	cʰandas	(4.023033142089844)	cʰanda	(1.0478047132492065)
gava[L]	gaū̃	(6.474977493286133)	gavā	(3.0259180068969727)
cuppa[G]	copṛũ	(4.077008247375488)	cupṛũ	(3.1675710678100586)
útpadyatē[Brj]	upānno	(6.1607160568237305)	upajno	(3.695584535598755)
bʰōjyà[H]	bʰoj	(1.3483445644378662)	bʰoj	(1.3483445644378662)
pr̩ṣṭaparṇī[M]	piṭʰvaṇ	(4.228610038757324)	piṭʰavṇī	(4.6033430099487305)
aŋgarakṣa[Bi]	ãgarkʰā	(4.024324893951416)	ãgarkʰī	(3.209259033203125)
bʰārtavr̩tti[Indo-Aryan]	bʰāryà	(22.23478126525879)	bʰārtavr̩tti	(1.710374116897583)
pāṣi[K]	poṣ	(9.476881980895996)	pāh	(2.878293514251709)
pukkār[G]	pokārvũ	(5.64544677734375)	pukār	(3.0191211700439453)
pōta[Pa]	ponti	(13.280290603637695)	pōta	(1.6145479679107666)
pradadʰāti[Gaw]	lē	(8.752338409423828)	prad	(4.330006122589111)
yuvatí[Indo-Aryan]	yuvatí	(0.8036782145500183)	yuvatí	(0.8036782145500183)
dʰūmāndʰa[awan]	dʰū̃dʰā	(5.2001142501831055)	dʰū̃dā	(3.2941102981567383)
áṁsa[H]	hā̃s	(5.248394012451172)	ā̃s	(1.0953257083892822)
gōpālá[Or]	guāḷa	(3.6717240810394287)	govāḷa	(2.7817046642303467)
pariśālā[G]	parsāḷ	(2.8122129440307617)	parsāḷ	(2.8122129440307617)
saṁtuṣṭa[Pa]	santuṭṭʰa	(3.6314680576324463)	saṁtuṭṭʰa	(1.858090877532959)
hiŋga[M]	hẽgḍā	(8.770041465759277)	hĩg	(1.4887909889221191)
Epoch 5

stabʰira[G]	ṭʰervũ	(8.250659942626953)	tʰarī	(3.5716612339019775)
kaṭpʰala[Pk]	kappʰala	(2.9080240726470947)	kaṭpʰala	(1.7976220846176147)
gʰumba[kcch]	gʰūŋgʰaṭ	(18.848812103271484)	gʰūmbo	(3.843857765197754)
dvādaśá[Indo-Aryan]	dvādaśá	(0.6211686730384827)	dvādaśá	(0.6211686730384827)
cūrṇa[gng]	ʦun	(1.3130654096603394)	ʦun	(1.3130654096603394)
adʰiṣṭʰāyaka[Indo-Aryan]	adʰiṣṭʰāyaka	(1.2964112758636475)	adʰiṣṭʰāyaka	(1.2964112758636475)
satēra[P]	ser	(2.4741716384887695)	ser	(2.4741716384887695)
śvaśuraśālā[H]	susrārī	(6.409482002258301)	sursar	(5.7772979736328125)
gōrda[Indo-Aryan]	gōrdʰa	(4.094111442565918)	gōrda	(1.2099586725234985)
mōca[Indo-Aryan]	mōṭṭa	(5.429369926452637)	mōca	(0.9835992455482483)
caturtʰá[S]	cotʰo	(4.016683578491211)	cauṭʰo	(2.2082455158233643)
ṭaŋka[koh]	ṭāŋgū	(8.208123207092285)	ṭaŋgo	(4.409250736236572)
cul[N]	cilāunu	(9.338133811950684)	culi	(2.6974453926086426)
pr̩ṣṭʰá[Ku]	pūṭʰ	(4.342833518981934)	piṭʰo	(2.86210560798645)
stʰāgʰya[H]	tʰā̃g	(5.0113959312438965)	tʰāg	(2.091331720352173)
rā́jñī[Bhoj]	rānī	(1.9263683557510376)	rān	(1.4384101629257202)
triśūla[Indo-Aryan]	trīkṣṇa	(19.89960479736328)	triśūla	(0.8030567765235901)
dīpāvali[Bhoj]	diārī	(10.913918495178223)	dīvālī	(3.468294143676758)
bʰiyagna[Indo-Aryan]	bʰiyagna	(1.3820433616638184)	bʰiyagna	(1.3820433616638184)
śāṭa[Si]	saḷuva	(9.040609359741211)	saḍa	(3.9748713970184326)
pūjā́[KharI]	puya	(7.632798194885254)	puja	(2.4582014083862305)
páraiti[Kal]	páraiti	(13.551814079284668)	pari	(3.0592970848083496)
bíḍāla[Ku]	birālī	(6.905055046081543)	bilāl	(2.9885945320129395)
vahyá[N]	bojʰ	(5.714109420776367)	bajo	(2.3343255519866943)
bahú[OM]	bauhā	(9.205810546875)	bahuṇa	(4.048256874084473)
trúṭyati[L]	ṭuṭṭaṇ	(4.045450687408447)	tuṭṭaṇ	(2.096034049987793)
śūṣa[Ku]	susāṭ	(10.285131454467773)	sūs	(1.454585313796997)
útsa[Phal]	uts	(6.863813400268555)	úst	(5.482137680053711)
ālāpayati[L]	alāvaṇ	(4.334160804748535)	ālā	(2.400996685028076)
vāyú[A]	bāu	(1.4648224115371704)	bāu	(1.4648224115371704)
candraka[kcch]	cāndʰaryo	(15.711248397827148)	cā̃do	(2.689586639404297)
cʰándas[Pa]	cʰandas	(4.793415069580078)	cʰanda	(0.8483762741088867)
gava[L]	gaū̃	(6.574252605438232)	gavā	(2.7803683280944824)
cuppa[G]	copṛũ	(4.079252243041992)	cūp	(3.2073769569396973)
útpadyatē[Brj]	upānno	(5.7021164894104)	upajno	(3.3048057556152344)
bʰōjyà[H]	bʰoj	(1.2103205919265747)	bʰoj	(1.2103205919265747)
pr̩ṣṭaparṇī[M]	piṭʰvaṇ	(4.310988426208496)	piṭʰavṇī	(4.672295570373535)
aŋgarakṣa[Bi]	ãgarkʰā	(3.642826795578003)	ãgarkʰī	(2.921328067779541)
bʰārtavr̩tti[Indo-Aryan]	bʰāryà	(23.98179054260254)	bʰārtavr̩tti	(0.7442290782928467)
pāṣi[K]	poṣ	(8.124975204467773)	pʰas	(3.792112350463867)
pukkār[G]	pokārvũ	(6.786952018737793)	pukār	(3.0923187732696533)
pōta[Pa]	ponti	(13.733236312866211)	pōta	(1.0214040279388428)
pradadʰāti[Gaw]	lē	(8.753619194030762)	prad	(4.3551788330078125)
yuvatí[Indo-Aryan]	yuvatí	(1.0372624397277832)	yuvatí	(1.0372624397277832)
dʰūmāndʰa[awan]	dʰū̃dʰā	(5.805721759796143)	dʰundā	(3.634528398513794)
áṁsa[H]	hā̃s	(5.192419052124023)	ā̃s	(1.168440341949463)
gōpālá[Or]	guāḷa	(3.575284957885742)	govāḷa	(2.3196468353271484)
pariśālā[G]	parsāḷ	(2.7521891593933105)	parsāḷ	(2.7521891593933105)
saṁtuṣṭa[Pa]	santuṭṭʰa	(2.9900963306427)	sattuṭṭʰa	(2.4417898654937744)
hiŋga[M]	hẽgḍā	(8.497325897216797)	hĩg	(1.2035353183746338)
Epoch 6

stabʰira[G]	ṭʰervũ	(8.755966186523438)	tʰarīrũ	(4.451776504516602)
kaṭpʰala[Pk]	kappʰala	(4.573617935180664)	kaṭṭʰala	(1.7644617557525635)
gʰumba[kcch]	gʰūŋgʰaṭ	(18.245040893554688)	gʰūmbʰo	(5.299040794372559)
dvādaśá[Indo-Aryan]	dvādaśá	(0.3493439555168152)	dvādaśá	(0.3493439555168152)
