Tam,d1,avvatu,"in that way, thus",,,,dedr,0:,,,,,,
Tam,d1,aṉṉaṇam,"in that way, thus",,,,dedr,0:,,,,,,
Tam,d1,āṅka,"in that way, thus",,,,dedr,0:,,,,,,
Tam,d1,āṅkaṉam,"in that way, thus",,,,dedr,0:,,,,,,
Tam,d1,āṅṅaṉam,"in that way, thus",,,,dedr,0:,,,,,,
Tam,d1,a-ppāl,"that side; further, beyond, afterwards",,,,dedr,0:,,,,,,adv
Tam,d1,a-ppuṟam,"that side; further, beyond, afterwards",,,,dedr,0:,,,,,,adv
Tam,d1,a-ppor̤utu,"at that time, then",,,,dedr,0:,,,,,,
Tam,d1,a-ppōr̤tu,"at that time, then",,,,dedr,0:,,,,,,
Tam,d1,a-ppōtu,"at that time, then",,,,dedr,0:,,,,,,
Tam,d1,āyuḷ,"at that time, then",,,,dedr,0:,,,,,,
Tam,d1,ammai,"future birth, heaven",,,,dedr,0:,,,,,,
Tam,d1,aṉṟu,"that day, then, any time but the present",,,,dedr,0:,,,,,,
Tam,d1,aṉṟai,that day,,,,dedr,0:,,,,,,
Tam,d1,aṉṟaṉṟu,daily,,,,dedr,0:,,,,,,
Tam,d1,aṉṟāṭu,daily,,,,dedr,0:,,,,,,
Tam,d1,aṉṟaikkaṉṟu,daily,,,,dedr,0:,,,,,,
Tam,d1,aṟṟai,"on that day; of that day, daily",,,,dedr,0:,,,,,,adj
Tam,d1,aṉṉa,such or similar things,,,,dedr,0:,,,,,,
Tam,d1,aṉṉaṉ,such a man,,,,dedr,0:,,,,,,
Tam,d1,aṉṉāṉ,such a man,,,,dedr,0:,,,,,,
Tam,d1,aṉaittu,"so much, so far; that which is of such a nature",,,,dedr,0:,,,,,,
Tam,d1,aṉaittum,all,,,,dedr,0:,,,,,,
Tam,d1,aṉaiya,"such, the same",,,,dedr,0:,,,,,,
Tam,d1,aṉaiyaṉ,such a one,,,,dedr,0:,,,,,,
Tam,d1,āyavaṉ,such a one,,,,dedr,0:,,,,,,
Tam,d1,aṉaivarum,all (persons),,,,dedr,0:,,,,,,
Tam,d1,āṅku,"there, then, thus",,,,dedr,0:,,,,,,
Tam,d1,āyiṭṭu,therefore,,,,dedr,0:,,,,,,
Mal,d1,a,"that, yonder",,,,dedr,0:,,,,,,
Mal,d1,ā,"that, yonder",,,,dedr,0:,,,,,,
Mal,d1,avan,"that man, that woman, those persons, that thing, those things",,,,dedr,0:,,,,,,
Mal,d1,avaḷ,"that man, that woman, those persons, that thing, those things",,,,dedr,0:,,,,,,
Mal,d1,avar,"that man, that woman, those persons, that thing, those things",,,,dedr,0:,,,,,,
Mal,d1,atu,"that man, that woman, those persons, that thing, those things",,,,dedr,0:,,,,,,
Mal,d1,ava,"that man, that woman, those persons, that thing, those things",,,,dedr,0:,,,,,,
Mal,d1,atatu,"each, several",,,,dedr,0:,,,,,,
Mal,d1,aṅṅu,"there, thither",,,,dedr,0:,,,,,,
Mal,d1,aṅṅunnu,"there, thither",,,,dedr,0:,,,,,,
Mal,d1,aṅṅane,"that way, thus",,,,dedr,0:,,,,,,
Mal,d1,aṅṅine,"that way, thus",,,,dedr,0:,,,,,,
Mal,d1,aṅṅiṭam,there,,,,dedr,0:,,,,,,
Mal,d1,aṅṅōṭu,there,,,,dedr,0:,,,,,,
Mal,d1,aṅṅiṭ-iṅṅiṭam,here and there,,,,dedr,0:,,,,,,
Mal,d1,atā,behold!,,,,dedr,0:,,,,,,
Mal,d1,anaivar,"so many, all",,,,dedr,0:,,,,,,
Mal,d1,anaittum,"so many, all",,,,dedr,0:,,,,,,
Mal,d1,annu,"that day, then",,,,dedr,0:,,,,,,
Mal,d1,annannu,day by day,,,,dedr,0:,,,,,,
Mal,d1,a-ppuṟam,"that side, beyond",,,,dedr,0:,,,,,,
Mal,d1,a-ppor̤utu,that time,,,,dedr,0:,,,,,,
Mal,d1,a-ppōḷ,that time,,,,dedr,0:,,,,,,
Mal,d1,appaṭi,thus,,,,dedr,0:,,,,,,
Mal,d1,attaram,thus,,,,dedr,0:,,,,,,
Kota,d1,a-,"distant from the speaker in time, space, or contextual relationship",,,,dedr,0:,,,,,,
Kota,d1,avn,"that man, that woman, those persons, that thing/those things",,,,dedr,0:,,,,,,
Kota,d1,avḷ,"that man, that woman, those persons, that thing/those things",,,,dedr,0:,,,,,,
Kota,d1,avr,"that man, that woman, those persons, that thing/those things",,,,dedr,0:,,,,,,
Kota,d1,ad,"that man, that woman, those persons, that thing/those things",,,,dedr,0:,,,,,,
Kota,d1,a (before consonant),"that man, that woman, those persons, that thing/those things",,,,dedr,0:,,,,,,adj
Kota,d1,ay (before vowel),"that place, there",,,,dedr,0:,,,,,,
Kota,d1,ay,"that place, there",,,,dedr,0:,,,,,,
Kota,d1,ayk,to that place,,,,dedr,0:,,,,,,
Kota,d1,aytr,from that place,,,,dedr,0:,,,,,,
Kota,d1,ayo·n,"that man, woman, etc",,,,dedr,0:,,,,,,
Kota,d1,ayo·ḷ,"that man, woman, etc",,,,dedr,0:,,,,,,
Kota,d1,ayo·r,"that man, woman, etc",,,,dedr,0:,,,,,,
Kota,d1,ayd,"that man, woman, etc",,,,dedr,0:,,,,,,
Kota,d1,ajn,thence,,,,dedr,0:,,,,,,
Kota,d1,aṯ,that direction,,,,dedr,0:,,,,,,
Kota,d1,aṯa·k,a little in that direction,,,,dedr,0:,,,,,,
Kota,d1,aṯltr,from that direction,,,,dedr,0:,,,,,,
Kota,d1,aṯe·,go!,,,,dedr,0:,,,,,,
Kota,d1,atervi·,in that neighbourhood,,,aṯe·m,dedr,0:,,,,,,
Kota,d1,adejn,from that time on,,,,dedr,0:,,,,,,
Kota,d1,al,that time,,,,dedr,0:,,,,,,
Kota,d1,alk,at that time,,,,dedr,0:,,,,,,
Kota,d1,alo·n,"that previous man, woman, etc",,,,dedr,0:,,,,,,
Kota,d1,alo·ḷ,"that previous man, woman, etc",,,,dedr,0:,,,,,,
Kota,d1,alo·r,"that previous man, woman, etc",,,,dedr,0:,,,,,,
Kota,d1,ald,"that previous man, woman, etc",,,,dedr,0:,,,,,,
Kota,d1,ali·k,to that previous place,,,,dedr,0:,,,,,,
Kota,d1,ala·,lo there!,,,,dedr,0:,,,,,,
Kota,d1,anm ( ant-),"like that, that fashion, that amount",,,,dedr,0:,,,,,,obl
Kota,d1,antk,to that extent,,,,dedr,0:,,,,,,
Kota,d1,ana·n,"such an important man, woman, etc. as that",,,,dedr,0:,,,,,,
Kota,d1,ano·n,"such an important man, woman, etc. as that",,,,dedr,0:,,,,,,
Kota,d1,ano·ḷ,"such an important man, woman, etc. as that",,,,dedr,0:,,,,,,
Kota,d1,ano·r,"such an important man, woman, etc. as that",,,,dedr,0:,,,,,,
Kota,d1,and,"such an important man, woman, etc. as that",,,,dedr,0:,,,,,,
Kota,d1,ana·,such and such (as that),,,,dedr,0:,,,,,,adj
Kota,d1,anana·,such and such (as that),,,,dedr,0:,,,,,,adj
Kota,d1,anta·,so great,,,,dedr,0:,,,,,,adj
Kota,d1,a·pa·ṭy,so big as that,,,,dedr,0:,,,,,,
Kota,d1,antal,so many as that,,,,dedr,0:,,,,,,
Kota,d1,anmu·ṛ,like that; sexual organs,,,,dedr,0:,,,,,,
Kota,d1,anmu·ṛo·n,"man like that, etc",,,,dedr,0:,,,,,,
Kota,d1,aŋ gey-,to have intercourse with,,,,dedr,0:,,,,,,
Kota,d1,anḏ,that day,,,,dedr,0:,,,,,,
Kota,d1,amne·r,two days before yesterday (cf. 3758 Ta.nerunal),,,,dedr,0:,,,,,,
Toda,d1,a- (same meaning as Ko.),two days before yesterday (cf. 3758 Ta.nerunal),,,,dedr,0:,,,,,,
Toda,d1,aQ ( an-),that person or thing,,,,dedr,0:,,,,,,obl
Toda,d1,aQa·m (before consonant),that person or thing,,,,dedr,0:,,,,,,pl
Toda,d1,a (before consonant),that person or thing,,,,dedr,0:,,,,,,adj
Toda,d1,ay (before vowel),"because of that, therefore",,,,dedr,0:,,,,,,
Toda,d1,aQïd,"because of that, therefore",,,,dedr,0:,,,,,,
Toda,d1,aṯ,in that direction,,,,dedr,0:,,,,,,
Toda,d1,aṯik,a little in that direction,,,,dedr,0:,,,,,,
Toda,d1,al,"in that place, there",,,,dedr,0:,,,,,,
Toda,d1,aṯs̱n,from that direction,,,,dedr,0:,,,,,,
Toda,d1,as̱n,from that direction,,,,dedr,0:,,,,,,
Toda,d1,aḏ,on that day,,,,dedr,0:,,,,,,
Toda,d1,atfok,then,,,,dedr,0:,,,,,,
Toda,d1,at,that many; that much,,,,dedr,0:,,,,,,
Toda,d1,atton,"just/only that much, in that same way (-ton, cf. 3196 Ta.tāṉ); atkthat much",,,,dedr,0:,,,,,,
Toda,d1,atks̱,at that distance,,,,dedr,0:,,,,,,
Toda,d1,atatk,only so much as that,,,,dedr,0:,,,,,,
Toda,d1,ato·f,such as that,,,,dedr,0:,,,,,,
Toda,d1,a(g) gïs,in that manner,,,,dedr,0:,,,,,,
Toda,d1,as̱ ïn-,to say like that,,,,dedr,0:,,,,,,
Toda,d1,a·nk,to that place,,,,dedr,0:,,,,,,
Toda,d1,a·na·ṟ,"towards there, by that road",,,,dedr,0:,,,,,,
Toda,d1,a·toṭ,that bank (is this to be divided to yield 101oṭcliff or 3040*toṭside?),,,,dedr,0:,,,,,,
Toda,d1,a mun,"that side, the other side",,,,dedr,0:,,,,,,
Toda,d1,a mun no·ṛ,the world of the dead (cf. 3638 Ta.nāṭu),,,,dedr,0:,,,,,,
Kannada,d1,a-,remote demonstrative base,,,,dedr,0:,,,,,,
Kannada,d1,ava,"that man, that woman, those persons, that thing, those things",,,,dedr,0:,,,,,,
Kannada,d1,āta,"that man, that woman, those persons, that thing, those things",,,,dedr,0:,,,,,,
Kannada,d1,avaḷ,"that man, that woman, those persons, that thing, those things",,,,dedr,0:,,,,,,
Kannada,d1,āke,"that man, that woman, those persons, that thing, those things",,,,dedr,0:,,,,,,
Kannada,d1,avar,"that man, that woman, those persons, that thing, those things",,,,dedr,0:,,,,,,
Kannada,d1,avargaḷ,"that man, that woman, those persons, that thing, those things",,,,dedr,0:,,,,,,
Kannada,d1,adu,"that man, that woman, those persons, that thing, those things",,,,dedr,0:,,,,,,
Kannada,d1,atu,"that man, that woman, those persons, that thing, those things",,,,dedr,0:,,,,,,
Kannada,d1,attu,"that man, that woman, those persons, that thing, those things",,,,dedr,0:,,,,,,
Kannada,d1,avu,"that man, that woman, those persons, that thing, those things",,,,dedr,0:,,,,,,
Kannada,d1,ā,behold!,,,,dedr,0:,,,,,,adj
Kannada,d1,ako,behold!,,,,dedr,0:,,,,,,adj
Kannada,d1,agō˘,behold!,,,,dedr,0:,,,,,,adj
Kannada,d1,adē̆,behold!,,,,dedr,0:,,,,,,adj
Kannada,d1,adō,behold!,,,,dedr,0:,,,,,,adj
Kannada,d1,añce,"on that side, beyond",,,,dedr,0:,,,,,,
Kannada,d1,āce,"id., afterwards",,,,dedr,0:,,,,,,
Kannada,d1,aṭa,"that much, that many",,,,dedr,0:,,,,,,
Kannada,d1,aṭu,"that much, that many",,,,dedr,0:,,,,,,
Kannada,d1,aṭṭu,"that much, that many",,,,dedr,0:,,,,,,
Kannada,d1,aṣṭu,"that much, that many",,,,dedr,0:,,,,,,
Kannada,d1,asa,"that much, that many",,,,dedr,0:,,,,,,
Kannada,d1,anitu,"that much, that many",,,,dedr,0:,,,,,,
Kannada,d1,anittu,"that much, that many",,,,dedr,0:,,,,,,
Kannada,d1,ay(i)su,"that much, that many",,,,dedr,0:,,,,,,
Kannada,d1,āṭu,"that much, that many",,,,dedr,0:,,,,,,
Kannada,d1,āsu,"that much, that many",,,,dedr,0:,,,,,,
Kannada,d1,anitum,the whole,,,,dedr,0:,,,,,,
Kannada,d1,antu,the whole,,,,dedr,0:,,,,,,
Kannada,d1,anibar,so many persons,,,,dedr,0:,,,,,,
Kannada,d1,atta,"on that side, in that direction, to that side, afterwards",,,,dedr,0:,,,,,,
Kannada,d1,attal,"on that side, in that direction, to that side, afterwards",,,,dedr,0:,,,,,,
Kannada,d1,antā̆,such,,,,dedr,0:,,,,,,
Kannada,d1,anthā̆,such,,,,dedr,0:,,,,,,
Kannada,d1,ana,such,,,,dedr,0:,,,,,,
Kannada,d1,anna,such,,,,dedr,0:,,,,,,
Kannada,d1,anaha,such,,,,dedr,0:,,,,,,
Kannada,d1,antu,thus,,,,dedr,0:,,,,,,
Kannada,d1,andu,"at that time, then",,,,dedr,0:,,,,,,
Kannada,d1,anna,"at that time, then",,,,dedr,0:,,,,,,
Kannada,d1,anne,"at that time, then",,,,dedr,0:,,,,,,
Kannada,d1,āga,"at that time, then",,,,dedr,0:,,,,,,
Kannada,d1,āgaḍu,"at that time, then",,,,dedr,0:,,,,,,
Kannada,d1,āgal,"at that time, then",,,,dedr,0:,,,,,,
Kannada,d1,āgaḷ,"at that time, then",,,,dedr,0:,,,,,,
Kannada,d1,āgge,"at that time, then",,,,dedr,0:,,,,,,
Kannada,d1,āgye,"at that time, then",,,,dedr,0:,,,,,,
Kannada,d1,al,"that place, that direction, that state or condition, then",,,,dedr,0:,,,,,,
Kannada,d1,alke,when,,,,dedr,0:,,,,,,
Kannada,d1,alli,"in that place, there, to that place",,,,dedr,0:,,,,,,
Kannada,d1,ahage,"in that manner, thus",,,,dedr,0:,,,,,,
Kannada,d1,ahaṅge,"in that manner, thus",,,,dedr,0:,,,,,,
Kannada,d1,hāge,"in that manner, thus",,,,dedr,0:,,,,,,
Kannada,d1,hāṅge,"in that manner, thus",,,,dedr,0:,,,,,,
Kodagu,d1,avëⁿ,"that man, that woman, those persons, that thing/those things",,,,dedr,0:,,,,,,
Kodagu,d1,ava,"that man, that woman, those persons, that thing/those things",,,,dedr,0:,,,,,,
Kodagu,d1,avu,"that man, that woman, those persons, that thing/those things",,,,dedr,0:,,,,,,
Kodagu,d1,aeŋga,"that man, that woman, those persons, that thing/those things",,,,dedr,0:,,,,,,
Kodagu,d1,adï,"that man, that woman, those persons, that thing/those things",,,,dedr,0:,,,,,,
Kodagu,d1,a·,there,,,,dedr,0:,,,,,,adj
Kodagu,d1,alli,there,,,,dedr,0:,,,,,,adj
Kodagu,d1,alliñji,from there,,,,dedr,0:,,,,,,
Kodagu,d1,attï,to that side,,,,dedr,0:,,,,,,
Kodagu,d1,attaṭṭi,to that side,,,,dedr,0:,,,,,,
Kodagu,d1,attiñji,from that direction,,,,dedr,0:,,,,,,
Kodagu,d1,appara,"that side, to that side, further (cf. 3984 To.par par); a·leby that way",,,,dedr,0:,,,,,,
Kodagu,d1,akka,then,,,,dedr,0:,,,,,,
Kodagu,d1,akkatiñji,since then,,,,dedr,0:,,,,,,
Kodagu,d1,akka·kaṇe,up to then,,,,dedr,0:,,,,,,
Kodagu,d1,akkale·,just then,,,,dedr,0:,,,,,,
Kodagu,d1,akkanne·,just then,,,,dedr,0:,,,,,,
Kodagu,d1,andï,that day,,,,dedr,0:,,,,,,
Kodagu,d1,accë,that many,,,,dedr,0:,,,,,,
Kodagu,d1,accakï,that many,,,,dedr,0:,,,,,,
Kodagu,d1,annatë,of that kind,,,,dedr,0:,,,,,,
Kodagu,d1,antë,of that kind,,,,dedr,0:,,,,,,
Kodagu,d1,annane,in that manner,,,,dedr,0:,,,,,,
Kodagu,d1,a·taratï,in that manner,,,,dedr,0:,,,,,,
Kodagu,d1,annata·ŋgï,for that purpose,,,,dedr,0:,,,,,,
Kodagu,d1,a·naŋguṇḍï,on account of that,,,,dedr,0:,,,,,,
Kodagu,d1,a·lï,among those,,,,dedr,0:,,,,,,
Tulu,d1,āye,"that man, that woman, those persons, that thing, those things",,,,dedr,0:,,,,,,
Tulu,d1,āḷů,"that man, that woman, those persons, that thing, those things",,,,dedr,0:,,,,,,
Tulu,d1,ārů,"that man, that woman, those persons, that thing, those things",,,,dedr,0:,,,,,,
Tulu,d1,ākuḷu,"that man, that woman, those persons, that thing, those things",,,,dedr,0:,,,,,,
Tulu,d1,avu ( ay-),"that man, that woman, those persons, that thing, those things",,,,dedr,0:,,,,,,obl
Tulu,d1,aykuḷu,"that man, that woman, those persons, that thing, those things",,,,dedr,0:,,,,,,
Tulu,d1,ā,so much,,,,dedr,0:,,,,,,adj
Tulu,d1,ātů,so much,,,,dedr,0:,,,,,,adj
Tulu,d1,avuḷu,there,,,,dedr,0:,,,,,,
Tulu,d1,bauḷu,there,,,,dedr,0:,,,,,,
Tulu,d1,aḷpa,there,,,,dedr,0:,,,,,,
Tulu,d1,āmbe,there,,,,dedr,0:,,,,,,
Tulu,d1,aḷta,of that place,,,,dedr,0:,,,,,,
Tulu,d1,aḷtů,thence,,,,dedr,0:,,,,,,
Tulu,d1,aḍe,thither,,,,dedr,0:,,,,,,
Tulu,d1,aḍegů,thither,,,,dedr,0:,,,,,,
Tulu,d1,añci,thither,,,,dedr,0:,,,,,,
Tulu,d1,āpe,"yonder, opposite",,,,dedr,0:,,,,,,
Tulu,d1,āni,then,,,,dedr,0:,,,,,,
Tulu,d1,āpaga,then,,,,dedr,0:,,,,,,
Tulu,d1,āpolē,just then,,,,dedr,0:,,,,,,
Tulu,d1,añca,thus,,,,dedr,0:,,,,,,
Tulu,d1,añcadè,just so,,,,dedr,0:,,,,,,
Tulu,d1,añcane,just so,,,,dedr,0:,,,,,,
Tulu,d1,añcene,just so,,,,dedr,0:,,,,,,
Tulu,d1,añcitti,such as that,,,,dedr,0:,,,,,,
Tulu,d1,antuga,total,,,,dedr,0:,,,,,,
Telugu,d1,vã̄ḍu ( vāni-),"that man, those persons, that woman or thing, those things",,,,dedr,0:,,,,,,obl
Telugu,d1,ā̆tanu,"that man, those persons, that woman or thing, those things",,,,dedr,0:,,,,,,obl
Telugu,d1,ā̆tagã̄ḍu,"that man, those persons, that woman or thing, those things",,,,dedr,0:,,,,,,obl
Telugu,d1,ā̆taḍu,"that man, those persons, that woman or thing, those things",,,,dedr,0:,,,,,,obl
Telugu,d1,āyana,"that man, those persons, that woman or thing, those things",,,,dedr,0:,,,,,,obl
Telugu,d1,vāru ( vāri-),"that man, those persons, that woman or thing, those things",,,,dedr,0:,,,,,,obl
Telugu,d1,vāṇḍlu,"that man, those persons, that woman or thing, those things",,,,dedr,0:,,,,,,obl
Telugu,d1,adi ( dāni-),"that man, those persons, that woman or thing, those things",,,,dedr,0:,,,,,,obl
Telugu,d1,addi,"that man, those persons, that woman or thing, those things",,,,dedr,0:,,,,,,obl
Telugu,d1,āyadi,"that man, those persons, that woman or thing, those things",,,,dedr,0:,,,,,,obl
Telugu,d1,ayyadi,"that man, those persons, that woman or thing, those things",,,,dedr,0:,,,,,,obl
Telugu,d1,avi ( vāṭi-),"that man, those persons, that woman or thing, those things",,,,dedr,0:,,,,,,obl
Telugu,d1,avvi,"that man, those persons, that woman or thing, those things",,,,dedr,0:,,,,,,obl
Telugu,d1,āyavi,"that man, those persons, that woman or thing, those things",,,,dedr,0:,,,,,,obl
Telugu,d1,ayyavi,"that man, those persons, that woman or thing, those things",,,,dedr,0:,,,,,,obl
Telugu,d1,ā,that woman,,,,dedr,0:,,,,,,adj
Telugu,d1,ābiḍa,that woman,,,,dedr,0:,,,,,,adj
Telugu,d1,ābiḍe,that woman,,,,dedr,0:,,,,,,adj
Telugu,d1,āviḍa,that woman,,,,dedr,0:,,,,,,adj
Telugu,d1,āviḍe,that woman,,,,dedr,0:,,,,,,adj
Telugu,d1,āme,that woman,,,,dedr,0:,,,,,,adj
Telugu,d1,āpe,that woman,,,,dedr,0:,,,,,,adj
Telugu,d1,āke,that woman,,,,dedr,0:,,,,,,adj
Telugu,d1,āyama,that woman,,,,dedr,0:,,,,,,adj
Telugu,d1,akkaḍa,"that place, there",,,,dedr,0:,,,,,,
Telugu,d1,acaṭu,"that place, there",,,,dedr,0:,,,,,,
Telugu,d1,acoṭu,"that place, there",,,,dedr,0:,,,,,,
Telugu,d1,accaṭa,"that place, there",,,,dedr,0:,,,,,,
Telugu,d1,accaṭu,"that place, there",,,,dedr,0:,,,,,,
Telugu,d1,accōṭu,"that place, there",,,,dedr,0:,,,,,,
Telugu,d1,āḍa,"that place, there",,,,dedr,0:,,,,,,
Telugu,d1,akkaḍi,of that place,,,,dedr,0:,,,,,,
Telugu,d1,appuḍu,"that time, then",,,,dedr,0:,,,,,,
Telugu,d1,apuḍu,"that time, then",,,,dedr,0:,,,,,,
Telugu,d1,appaṭi,of that time,,,,dedr,0:,,,,,,
Telugu,d1,andu,there,,,,dedr,0:,,,,,,
Telugu,d1,andali,which is there,,,,dedr,0:,,,,,,
Telugu,d1,anta,"so much, all, whole; that time, then, afterwards",,,,dedr,0:,,,,,,
Telugu,d1,antagā,"much, very",,,,dedr,0:,,,,,,
Telugu,d1,antaṭa,"afterwards, then",,,,dedr,0:,,,,,,
Telugu,d1,antu,"whole, total",,,,dedr,0:,,,,,,
Telugu,d1,antē̆,only so much,,,,dedr,0:,,,,,,
Telugu,d1,andaṟu,so many persons,,,,dedr,0:,,,,,,
Telugu,d1,andoṟu,so many persons,,,,dedr,0:,,,,,,
Telugu,d1,anni,"all (things), so many",,,,dedr,0:,,,,,,
Telugu,d1,ani,"all (things), so many",,,,dedr,0:,,,,,,
Telugu,d1,aṭu,thus,,,,dedr,0:,,,,,,
Telugu,d1,aṭula,thus,,,,dedr,0:,,,,,,
Telugu,d1,aṭulu,thus,,,,dedr,0:,,,,,,
Telugu,d1,aṭṭulu,thus,,,,dedr,0:,,,,,,
Telugu,d1,aṭlu,thus,,,,dedr,0:,,,,,,
Telugu,d1,aṭṭi,such,,,,dedr,0:,,,,,,
Telugu,d1,attĩḍu,such a man,,,,dedr,0:,,,,,,
Telugu,d1,aṭṭī˜ḍu,such a man,,,,dedr,0:,,,,,,
Telugu,d1,aṭṭidi,such a woman or thing,,,,dedr,0:,,,,,,
Telugu,d1,aṭṭē̆,in that manner only,,,,dedr,0:,,,,,,
Telugu,d1,adigō˘,look there!,,,,dedr,0:,,,,,,
Telugu,d1,adē̆,look there!,,,,dedr,0:,,,,,,
Telugu,d1,allade,look there!,,,,dedr,0:,,,,,,
Telugu,d1,alladigo,look there!,,,,dedr,0:,,,,,,
Telugu,d1,ala,"that, that well-known or celebrated",,,,dedr,0:,,,,,,
Telugu,d1,alla,"that, that well-known or celebrated",,,,dedr,0:,,,,,,
Telugu,d1,avvala,"that side; afterwards, beyond, on the other side",,,,dedr,0:,,,,,,
Telugu,d1,aṭa,"there, then, afterwards",,,,dedr,0:,,,,,,
Kolami,d1,am,"that man, those men, that woman or thing, those women or things",,,,dedr,0:,,,,,,adj
Kolami,d1,amd,"that man, those men, that woman or thing, those women or things",,,,dedr,0:,,,,,,adj
Kolami,d1,avr,"that man, those men, that woman or thing, those women or things",,,,dedr,0:,,,,,,adj
Kolami,d1,ad,"that man, those men, that woman or thing, those women or things",,,,dedr,0:,,,,,,adj
Kolami,d1,adav,"that man, those men, that woman or thing, those women or things",,,,dedr,0:,,,,,,adj
Kolami,d1,a·,in that way,,,rarely used,dedr,0:,,,,,,
Kolami,d1,anaŋ,in that way,,,rarely used,dedr,0:,,,,,,
Kolami,d1,andar,"that many males, females, things",,,,dedr,0:,,,,,,
Kolami,d1,andav,"that many males, females, things",,,,dedr,0:,,,,,,
Kolami,d1,aniŋ,"that many males, females, things",,,,dedr,0:,,,,,,
Kolami,d1,anṭon,"man, men, woman or thing, women or things like that",,,,dedr,0:,,,,,,
Kolami,d1,anṭor,"man, men, woman or thing, women or things like that",,,,dedr,0:,,,,,,
Kolami,d1,anṭod,"man, men, woman or thing, women or things like that",,,,dedr,0:,,,,,,
Kolami,d1,anṭov,"man, men, woman or thing, women or things like that",,,,dedr,0:,,,,,,
Kolami,d1,aŋgeḍna,all,,,,dedr,0:,,,,,,
Kolami,d1,appuḍ,then,,,,dedr,0:,,,,,,
Kolami,d1,a·puḍ,then,,,,dedr,0:,,,,,,
Kolami,d1,attan,"man, men, woman of that place",,,,dedr,0:,,,,,,
Kolami,d1,attar,"man, men, woman of that place",,,,dedr,0:,,,,,,
Kolami,d1,attad,"man, men, woman of that place",,,,dedr,0:,,,,,,
Kolami,d1,attin,there,,,,dedr,0:,,,,,,
Kolami,d1,attaṭ,from there,,,,dedr,0:,,,,,,
Kolami,d1,atte,that much,,,,dedr,0:,,,,,,
Kolami,d1,ālāḍ,thence,,,SR,dedr;SR-Kolami,0:,,,,,,
Kolami,d1,ālāpasāḍ,"beyond, on that side",,,,dedr,0:,,,,,,
Kolami,d1,ane,thus,,,SR,dedr;SR-Kolami,0:,,,,,,
Kolami,d1,anāy,thus,,,SR,dedr;SR-Kolami,0:,,,,,,
Naikri,d1,avnd,"that man, those men, that woman or thing, those women or things",,,,dedr,0:,,,,,,
