Item	Gloss	Site_Code	PDF_Page	Printed_Page	Column	Manual_Transcription	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
2	head	TOR	91	83	right	3 maʈha	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
3	hair	KEL	91	83	left	1 tʃotiẽ	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
3	hair	DHA	91	83	left	1 tʃotia	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
3	hair	DIG	91	83	left	1 tʃote	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
3	hair	AMO	91	83	left	3 baɭ	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
3	hair	MUN	91	83	left	2 sindʒe	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
3	hair	AST	91	83	left	2 sindʒe	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
3	hair	MAN	91	83	right	1 dʒuta	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
3	hair	BHU	91	83	right	1 dʒuta	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
3	hair	AML	91	83	right	1 dʒhʌʈa	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
3	hair	SEG	91	83	right	4 kesː	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
3	hair	KAN	91	83	right	1 dʒhʌʈa	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
3	hair	SHA	91	83	right	1 dʒuta	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
3	hair	TOR	91	83	right	4 keh	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
4	face	KEL	91	83	left	1 mwɪ	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
4	face	DHA	91	83	left	1 mwi	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
4	face	DIG	91	83	left	1 mwɪ	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
4	face	AMO	91	83	left	1 mwi	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
4	face	MUN	91	83	left	2 sob	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
4	face	AST	91	83	left	2 sob	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
4	face	MAN	91	83	right	1 mui	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
4	face	BHU	91	83	right	1 moi	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
4	face	AML	91	83	right	1 mwi	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
4	face	SEG	91	83	right	3 mukh	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
4	face	KAN	91	83	right	1 mwi	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
4	face	SHA	91	83	right	1 mwi	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
4	face	TOR	91	83	right	1 mwi	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
5	eye	KEL	91	83	left	1 ɖo	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
5	eye	DHA	91	83	left	1 ɖo	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
5	eye	DIG	91	83	left	1 ɖo	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
5	eye	AMO	91	83	left	2, 3 ɖolo	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
5	eye	MUN	91	83	left	2 ɖou	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
5	eye	AST	91	83	left	2 ɖou	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
5	eye	MAN	91	83	right	3 ɖula	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
5	eye	BHU	91	83	right	3 ɖuɭa	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
5	eye	AML	91	83	right	3 ɖuwa	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
5	eye	SEG	91	83	right	2, 3 ɖuɭu	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
5	eye	KAN	91	83	right	2, 3 ɖuɭu	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
5	eye	SHA	91	83	right	3 ɖuwa	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
5	eye	TOR	91	83	right	2, 3 ɖolo	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
6	ear	KEL	92	84	left	1 kaŋ	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
6	ear	DHA	92	84	left	1 kaŋ	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
6	ear	DIG	92	84	left	1 kan	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
6	ear	AMO	92	84	left	1 kaŋ	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
6	ear	MUN	92	84	left	1 kaŋ	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
6	ear	AST	92	84	left	1 kaŋ	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
6	ear	MAN	92	84	right	1 kaŋ	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
6	ear	BHU	92	84	right	1 kaŋ	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
6	ear	AML	92	84	right	2 kanto	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
6	ear	SEG	92	84	right	1 kaŋ	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
6	ear	KAN	92	84	right	1 kaŋ	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
6	ear	SHA	92	84	right	1 kaŋ	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
6	ear	TOR	92	84	right	1 kaŋ	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
7	nose	KEL	92	84	left	1 nak	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
7	nose	DHA	92	84	left	1 nak	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
7	nose	DIG	92	84	left	1 nak	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
7	nose	AMO	92	84	left	1 nakh	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
7	nose	MUN	92	84	left	1 nakh	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
7	nose	AST	92	84	left	1 nakh	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
7	nose	MAN	92	84	right	1 nakh	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
7	nose	BHU	92	84	right	1 nakh	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
7	nose	AML	92	84	right	1 nakh	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
7	nose	SEG	92	84	right	1 nakh	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
7	nose	KAN	92	84	right	1 nakh	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
7	nose	SHA	92	84	right	1 nakh	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
7	nose	TOR	92	84	right	1 nakh	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
8	mouth	KEL	92	84	left	1 mwɪ	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
8	mouth	DHA	92	84	left	1 mwi	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
8	mouth	DIG	92	84	left	1 mwi	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
8	mouth	AMO	92	84	left	1 mwi	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
8	mouth	MUN	92	84	left	2 sob	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
8	mouth	AST	92	84	left	2 sob	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
8	mouth	MAN	92	84	right	1 mui	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
8	mouth	BHU	92	84	right	1 moi	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
8	mouth	AML	92	84	right	1 mui	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
8	mouth	SEG	92	84	right	1 mui	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
8	mouth	KAN	92	84	right	1 mui	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
8	mouth	SHA	92	84	right	1 mui	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
8	mouth	TOR	92	84	right	1 mui	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
9	teeth	KEL	92	84	left	1 ɖaʈh	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
9	teeth	DHA	92	84	left	1 ɖaʈh	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
9	teeth	DIG	92	84	left	1 ɖaʈ	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
9	teeth	AMO	92	84	left	1 ɖaʈ	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
9	teeth	MUN	92	84	left	1 ɖaʈh	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
9	teeth	AST	92	84	left	1 ɖaʈh	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
9	teeth	MAN	92	84	right	1 ɖaʈh	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
9	teeth	BHU	92	84	right	1 ɖaʈ	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
9	teeth	AML	92	84	right	1 ɖaʈ	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
9	teeth	SEG	92	84	right	1 ɖaʈh	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
9	teeth	KAN	92	84	right	1 ɖaʈ	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
9	teeth	SHA	92	84	right	1 ɖaʈ	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
9	teeth	TOR	92	84	right	1 ɖaʈ	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
10	tongue	KEL	92	84	left	1 dʒibh̃	ambiguous	low	Independent 900-dpi re-review confirms a final h-like character with superscript tilde, but its exact intended scope/value remains unclear; retained as visually read.	manual-source-image; rendered-300dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
10	tongue	DHA	92	84	left	1 dʒib	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
10	tongue	DIG	92	84	left	1 dʒib	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
10	tongue	AMO	92	84	left	1 dʒib	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
10	tongue	MUN	92	84	left	1 dʒib	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
10	tongue	AST	92	84	left	1 dʒib	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
10	tongue	MAN	92	84	right	1 dʒib	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
10	tongue	BHU	92	84	right	1 dʒip	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
10	tongue	AML	92	84	right	1 dʒip	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
10	tongue	SEG	92	84	right	1 dʒip	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
10	tongue	KAN	92	84	right	1 dʒib	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
10	tongue	SHA	92	84	right	1 dʒib	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
10	tongue	TOR	92	84	right	1 dʒib	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
11	breast	KEL	93	85	left		blank	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
11	breast	DHA	93	85	left	1 budʒʌlo	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
11	breast	DIG	93	85	left	1 budʒʌlo	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
11	breast	AMO	93	85	left		blank	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
11	breast	MUN	93	85	left	1 budʒi	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
11	breast	AST	93	85	left	1 budʒi	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
11	breast	MAN	93	85	right	2 ɖai	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
11	breast	BHU	93	85	right		blank	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
11	breast	AML	93	85	right	2 ɖh̃ai	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
11	breast	SEG	93	85	right	2 ɖh̃ai	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
11	breast	KAN	93	85	right	2 ɖh̃ai	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
11	breast	SHA	93	85	right	2 ɖai	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
11	breast	TOR	93	85	right		blank	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
12	belly	KEL	93	85	left	1 ɖeɖ	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
12	belly	DHA	93	85	left	1 ɖheɖ	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
12	belly	DIG	93	85	left	1 ɖeɖ	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
12	belly	AMO	93	85	left	3 pet̪	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
12	belly	MUN	93	85	left	2 pot̪u	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
12	belly	AST	93	85	left	2 pot̪u	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
12	belly	MAN	93	85	right	3 pet̪	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
12	belly	BHU	93	85	right	3 pet̪	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
12	belly	AML	93	85	right	3 pet̪	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
12	belly	SEG	93	85	right	3 pet̪	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
12	belly	KAN	93	85	right	3 pet̪	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
12	belly	SHA	93	85	right	3 pet̪	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
12	belly	TOR	93	85	right	4 potʌɭiu	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
13	arm	KEL	93	85	left	1 at̪h	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
13	arm	DHA	93	85	left	1 at̪h	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
13	arm	DIG	93	85	left	1 at̪h	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
13	arm	AMO	93	85	left	1 at̪	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
13	arm	MUN	93	85	left	1 at̪h	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
13	arm	AST	93	85	left	1 at̪h	attested	high		manual-source-image; rendered-300dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
