Item	Gloss	Site_Code	PDF_Page	Printed_Page	Column	Manual_Transcription	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
146	above	AMO	120	112	left	1 utsʌ	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
146	above	MUN	120	112	left	1 uʂe	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
146	above	AST	120	112	left	1 uʂe	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
146	above	MAN	120	112	right	3 upʌr	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
146	above	BHU	120	112	right	3 upʌr	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
146	above	AML	120	112	right	3 oɖʌr	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
146	above	SEG	120	112	right	3 upʌr	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
146	above	KAN	120	112	right	3 upʌr	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
146	above	SHA	120	112	right	3 upʌr	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
146	above	TOR	120	112	right	4 khaʈla-pʌr	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
147	below	KEL	120	112	left	2 t̪ole	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
147	below	DHA	120	112	left	2 t̪ole	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
147	below	DIG	120	112	left	2 thule	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
147	below	AMO	120	112	left	5 etha	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
147	below	MUN	120	112	left	1 niʂe	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
147	below	AST	120	112	left	1 niʂe	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
147	below	MAN	120	112	right	3 buɳɖe	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
147	below	BHU	120	112	right	3 boɳɖ	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
147	below	AML	120	112	right	2 towe	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
147	below	SEG	120	112	right	4 ɳeɖʌ	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
147	below	KAN	120	112	right	2 t̪ole	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
147	below	SHA	120	112	right	1 neʈsʌ, 3 buɳɖe	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
147	below	TOR	120	112	right	3 boɳɖ	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
148	white	KEL	120	112	left	1 uɖzʌlõ	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
148	white	DHA	120	112	left	1 udʒʌlõ	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
148	white	DIG	120	112	left	1 udzʌlõ, 2 paɳɖo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
148	white	AMO	120	112	left	4, 5 dɦojo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
148	white	MUN	120	112	left	2 paɳɖu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
148	white	AST	120	112	left	2 paɳɖo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
148	white	MAN	120	112	right	3 bul:o	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
148	white	BHU	120	112	right	3 bul:o	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
148	white	AML	120	112	right	4, 5 ɖɦowu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
148	white	SEG	120	112	right	4 ɖɦaulio	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
148	white	KAN	120	112	right	4 ɖɦʌolio	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
148	white	SHA	120	112	right	3 bul:o	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
148	white	TOR	120	112	right	5 ɖolo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
149	black	KEL	120	112	left	1 kalõ	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
149	black	DHA	120	112	left	1 kalo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
149	black	DIG	120	112	left	1 kalõ	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
149	black	AMO	120	112	left	1 kaijo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
149	black	MUN	120	112	left	1 kalu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
149	black	AST	120	112	left	1 kalu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
149	black	MAN	120	112	right	1 kal:o	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
149	black	BHU	120	112	right	1 kal:o	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
149	black	AML	120	112	right	1 kawu	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
149	black	SEG	120	112	right	1 kal:ʌ	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
149	black	KAN	120	112	right	1 kalo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
149	black	SHA	120	112	right	1 kawo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
149	black	TOR	120	112	right	1 kalo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
150	red	KEL	121	113	left	1 raʈõ	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
150	red	DHA	121	113	left	1 raʈõ	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
150	red	DIG	121	113	left	1 raʈõ	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
150	red	AMO	121	113	left	2 lal	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
150	red	MUN	121	113	left	1 raʈo	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
150	red	AST	121	113	left	1 raʈu	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
150	red	MAN	121	113	right	1 raʈʌlo	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
150	red	BHU	121	113	right	1 raʈʌlo	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
150	red	AML	121	113	right	1 raʈʌlu	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
150	red	SEG	121	113	right	1 raʈʌlʌ	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
150	red	KAN	121	113	right	1 raʈʌlo	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
150	red	SHA	121	113	right	1 raʈʌlo	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
150	red	TOR	121	113	right	1 raʈʌlõ	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
151	one	KEL	121	113	left	1 ek	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
151	one	DHA	121	113	left	1 ek	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
151	one	DIG	121	113	left	1 ek	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
151	one	AMO	121	113	left	1 ek	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
151	one	MUN	121	113	left	1 ek	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
151	one	AST	121	113	left	1 ek	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
151	one	MAN	121	113	right	1 ek	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
151	one	BHU	121	113	right	1 ek	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
151	one	AML	121	113	right	1 ek	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
151	one	SEG	121	113	right	1 ek	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
151	one	KAN	121	113	right	1 ek	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
151	one	SHA	121	113	right	1 ek	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
151	one	TOR	121	113	right	1 ək	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
152	two	KEL	121	113	left	1 beɳ	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
152	two	DHA	121	113	left	1 ben	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
152	two	DIG	121	113	left	1 ben	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
152	two	AMO	121	113	left	1 ben	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
152	two	MUN	121	113	left	1 ben	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
152	two	AST	121	113	left	1 ben	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
152	two	MAN	121	113	right	2 ɖwi	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
