Item	Gloss	Site_Code	PDF_Page	Printed_Page	Column	Manual_Transcription	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
7		KAN	92	84	right		unreviewed					
7		SHA	92	84	right		unreviewed					
7		TOR	92	84	right		unreviewed					
8		KEL	92	84	left		unreviewed					
8		DHA	92	84	left		unreviewed					
8		DIG	92	84	left		unreviewed					
8		AMO	92	84	left		unreviewed					
8		MUN	92	84	left		unreviewed					
8		AST	92	84	left		unreviewed					
8		MAN	92	84	right		unreviewed					
8		BHU	92	84	right		unreviewed					
8		AML	92	84	right		unreviewed					
8		SEG	92	84	right		unreviewed					
8		KAN	92	84	right		unreviewed					
8		SHA	92	84	right		unreviewed					
8		TOR	92	84	right		unreviewed					
9		KEL	92	84	left		unreviewed					
9		DHA	92	84	left		unreviewed					
9		DIG	92	84	left		unreviewed					
9		AMO	92	84	left		unreviewed					
9		MUN	92	84	left		unreviewed					
9		AST	92	84	left		unreviewed					
9		MAN	92	84	right		unreviewed					
9		BHU	92	84	right		unreviewed					
9		AML	92	84	right		unreviewed					
9		SEG	92	84	right		unreviewed					
9		KAN	92	84	right		unreviewed					
9		SHA	92	84	right		unreviewed					
9		TOR	92	84	right		unreviewed					
10		KEL	92	84	left		unreviewed					
10		DHA	92	84	left		unreviewed					
10		DIG	92	84	left		unreviewed					
10		AMO	92	84	left		unreviewed					
10		MUN	92	84	left		unreviewed					
10		AST	92	84	left		unreviewed					
10		MAN	92	84	right		unreviewed					
10		BHU	92	84	right		unreviewed					
10		AML	92	84	right		unreviewed					
10		SEG	92	84	right		unreviewed					
10		KAN	92	84	right		unreviewed					
10		SHA	92	84	right		unreviewed					
10		TOR	92	84	right		unreviewed					
11		KEL	93	85	left		unreviewed					
11		DHA	93	85	left		unreviewed					
11		DIG	93	85	left		unreviewed					
11		AMO	93	85	left		unreviewed					
11		MUN	93	85	left		unreviewed					
11		AST	93	85	left		unreviewed					
11		MAN	93	85	right		unreviewed					
11		BHU	93	85	right		unreviewed					
11		AML	93	85	right		unreviewed					
11		SEG	93	85	right		unreviewed					
11		KAN	93	85	right		unreviewed					
11		SHA	93	85	right		unreviewed					
11		TOR	93	85	right		unreviewed					
12		KEL	93	85	left		unreviewed					
12		DHA	93	85	left		unreviewed					
12		DIG	93	85	left		unreviewed					
12		AMO	93	85	left		unreviewed					
12		MUN	93	85	left		unreviewed					
12		AST	93	85	left		unreviewed					
12		MAN	93	85	right		unreviewed					
12		BHU	93	85	right		unreviewed					
12		AML	93	85	right		unreviewed					
12		SEG	93	85	right		unreviewed					
12		KAN	93	85	right		unreviewed					
12		SHA	93	85	right		unreviewed					
12		TOR	93	85	right		unreviewed					
13		KEL	93	85	left		unreviewed					
13		DHA	93	85	left		unreviewed					
13		DIG	93	85	left		unreviewed					
13		AMO	93	85	left		unreviewed					
13		MUN	93	85	left		unreviewed					
13		AST	93	85	left		unreviewed					
13		MAN	93	85	right		unreviewed					
13		BHU	93	85	right		unreviewed					
13		AML	93	85	right		unreviewed					
13		SEG	93	85	right		unreviewed					
13		KAN	93	85	right		unreviewed					
13		SHA	93	85	right		unreviewed					
13		TOR	93	85	right		unreviewed					
14		KEL	93	85	left		unreviewed					
14		DHA	93	85	left		unreviewed					
14		DIG	93	85	left		unreviewed					
14		AMO	93	85	left		unreviewed					
14		MUN	93	85	left		unreviewed					
14		AST	93	85	left		unreviewed					
14		MAN	93	85	right		unreviewed					
14		BHU	93	85	right		unreviewed					
14		AML	93	85	right		unreviewed					
14		SEG	93	85	right		unreviewed					
14		KAN	93	85	right		unreviewed					
14		SHA	93	85	right		unreviewed					
14		TOR	93	85	right		unreviewed					
15		KEL	93	85	left		unreviewed					
15		DHA	93	85	left		unreviewed					
15		DIG	93	85	left		unreviewed					
15		AMO	93	85	left		unreviewed					
15		MUN	93	85	left		unreviewed					
15		AST	93	85	left		unreviewed					
15		MAN	93	85	right		unreviewed					
15		BHU	93	85	right		unreviewed					
15		AML	93	85	right		unreviewed					
15		SEG	93	85	right		unreviewed					
15		KAN	93	85	right		unreviewed					
15		SHA	93	85	right		unreviewed					
15		TOR	93	85	right		unreviewed					
16		KEL	94	86	left		unreviewed					
16		DHA	94	86	left		unreviewed					
16		DIG	94	86	left		unreviewed					
16		AMO	94	86	left		unreviewed					
16		MUN	94	86	left		unreviewed					
16		AST	94	86	left		unreviewed					
16		MAN	94	86	right		unreviewed					
16		BHU	94	86	right		unreviewed					
16		AML	94	86	right		unreviewed					
16		SEG	94	86	right		unreviewed					
16		KAN	94	86	right		unreviewed					
16		SHA	94	86	right		unreviewed					
16		TOR	94	86	right		unreviewed					
17		KEL	94	86	left		unreviewed					
17		DHA	94	86	left		unreviewed					
17		DIG	94	86	left		unreviewed					
17		AMO	94	86	left		unreviewed					
17		MUN	94	86	left		unreviewed					
17		AST	94	86	left		unreviewed					
17		MAN	94	86	right		unreviewed					
17		BHU	94	86	right		unreviewed					
17		AML	94	86	right		unreviewed					
17		SEG	94	86	right		unreviewed					
17		KAN	94	86	right		unreviewed					
17		SHA	94	86	right		unreviewed					
17		TOR	94	86	right		unreviewed					
18		KEL	94	86	left		unreviewed					
18		DHA	94	86	left		unreviewed					
18		DIG	94	86	left		unreviewed					
18		AMO	94	86	left		unreviewed					
18		MUN	94	86	left		unreviewed					
18		AST	94	86	left		unreviewed					
18		MAN	94	86	right		unreviewed					
18		BHU	94	86	right		unreviewed					
18		AML	94	86	right		unreviewed					
18		SEG	94	86	right		unreviewed					
18		KAN	94	86	right		unreviewed					
18		SHA	94	86	right		unreviewed					
18		TOR	94	86	right		unreviewed					
19		KEL	94	86	left		unreviewed					
19		DHA	94	86	left		unreviewed					
19		DIG	94	86	left		unreviewed					
19		AMO	94	86	left		unreviewed					
19		MUN	94	86	left		unreviewed					
19		AST	94	86	left		unreviewed					
19		MAN	94	86	right		unreviewed					
19		BHU	94	86	right		unreviewed					
19		AML	94	86	right		unreviewed					
19		SEG	94	86	right		unreviewed					
19		KAN	94	86	right		unreviewed					
19		SHA	94	86	right		unreviewed					
19		TOR	94	86	right		unreviewed					
20		KEL	94	86	left		unreviewed					
20		DHA	94	86	left		unreviewed					
20		DIG	94	86	left		unreviewed					
20		AMO	94	86	left		unreviewed					
20		MUN	94	86	left		unreviewed					
20		AST	94	86	left		unreviewed					
20		MAN	94	86	right		unreviewed					
20		BHU	94	86	right		unreviewed					
20		AML	94	86	right		unreviewed					
20		SEG	94	86	right		unreviewed					
20		KAN	94	86	right		unreviewed					
20		SHA	94	86	right		unreviewed					
20		TOR	94	86	right		unreviewed					
21		KEL	95	87	left		unreviewed					
21		DHA	95	87	left		unreviewed					
21		DIG	95	87	left		unreviewed					
21		AMO	95	87	left		unreviewed					
21		MUN	95	87	left		unreviewed					
21		AST	95	87	left		unreviewed					
21		MAN	95	87	right		unreviewed					
21		BHU	95	87	right		unreviewed					
21		AML	95	87	right		unreviewed					
21		SEG	95	87	right		unreviewed					
21		KAN	95	87	right		unreviewed					
21		SHA	95	87	right		unreviewed					
21		TOR	95	87	right		unreviewed					
22		KEL	95	87	left		unreviewed					
22		DHA	95	87	left		unreviewed					
22		DIG	95	87	left		unreviewed					
22		AMO	95	87	left		unreviewed					
22		MUN	95	87	left		unreviewed					
22		AST	95	87	left		unreviewed					
22		MAN	95	87	right		unreviewed					
22		BHU	95	87	right		unreviewed					
22		AML	95	87	right		unreviewed					
22		SEG	95	87	right		unreviewed					
22		KAN	95	87	right		unreviewed					
22		SHA	95	87	right		unreviewed					
22		TOR	95	87	right		unreviewed					
23		KEL	95	87	left		unreviewed					
23		DHA	95	87	left		unreviewed					
23		DIG	95	87	left		unreviewed					
23		AMO	95	87	left		unreviewed					
23		MUN	95	87	left		unreviewed					
23		AST	95	87	left		unreviewed					
23		MAN	95	87	right		unreviewed					
23		BHU	95	87	right		unreviewed					
23		AML	95	87	right		unreviewed					
23		SEG	95	87	right		unreviewed					
23		KAN	95	87	right		unreviewed					
23		SHA	95	87	right		unreviewed					
23		TOR	95	87	right		unreviewed					
24		KEL	95	87	left		unreviewed					
24		DHA	95	87	left		unreviewed					
24		DIG	95	87	left		unreviewed					
24		AMO	95	87	left		unreviewed					
24		MUN	95	87	left		unreviewed					
24		AST	95	87	left		unreviewed					
24		MAN	95	87	right		unreviewed					
24		BHU	95	87	right		unreviewed					
24		AML	95	87	right		unreviewed					
24		SEG	95	87	right		unreviewed					
24		KAN	95	87	right		unreviewed					
24		SHA	95	87	right		unreviewed					
24		TOR	95	87	right		unreviewed					
25		KEL	95	87	left		unreviewed					
25		DHA	95	87	left		unreviewed					
25		DIG	95	87	left		unreviewed					
25		AMO	95	87	left		unreviewed					
25		MUN	95	87	left		unreviewed					
25		AST	95	87	left		unreviewed					
25		MAN	95	87	right		unreviewed					
25		BHU	95	87	right		unreviewed					
25		AML	95	87	right		unreviewed					
25		SEG	95	87	right		unreviewed					
25		KAN	95	87	right		unreviewed					
25		SHA	95	87	right		unreviewed					
25		TOR	95	87	right		unreviewed					
26		KEL	96	88	left		unreviewed					
26		DHA	96	88	left		unreviewed					
26		DIG	96	88	left		unreviewed					
26		AMO	96	88	left		unreviewed					
26		MUN	96	88	left		unreviewed					
26		AST	96	88	left		unreviewed					
26		MAN	96	88	right		unreviewed					
26		BHU	96	88	right		unreviewed					
26		AML	96	88	right		unreviewed					
26		SEG	96	88	right		unreviewed					
26		KAN	96	88	right		unreviewed					
26		SHA	96	88	right		unreviewed					
26		TOR	96	88	right		unreviewed					
27		KEL	96	88	left		unreviewed					
27		DHA	96	88	left		unreviewed					
27		DIG	96	88	left		unreviewed					
27		AMO	96	88	left		unreviewed					
27		MUN	96	88	left		unreviewed					
27		AST	96	88	left		unreviewed					
27		MAN	96	88	right		unreviewed					
27		BHU	96	88	right		unreviewed					
27		AML	96	88	right		unreviewed					
27		SEG	96	88	right		unreviewed					
27		KAN	96	88	right		unreviewed					
27		SHA	96	88	right		unreviewed					
27		TOR	96	88	right		unreviewed					
28		KEL	96	88	left		unreviewed					
28		DHA	96	88	left		unreviewed					
28		DIG	96	88	left		unreviewed					
28		AMO	96	88	left		unreviewed					
28		MUN	96	88	left		unreviewed					
28		AST	96	88	left		unreviewed					
28		MAN	96	88	right		unreviewed					
28		BHU	96	88	right		unreviewed					
28		AML	96	88	right		unreviewed					
28		SEG	96	88	right		unreviewed					
28		KAN	96	88	right		unreviewed					
28		SHA	96	88	right		unreviewed					
28		TOR	96	88	right		unreviewed					
29		KEL	96	88	left		unreviewed					
29		DHA	96	88	left		unreviewed					
29		DIG	96	88	left		unreviewed					
29		AMO	96	88	left		unreviewed					
29		MUN	96	88	left		unreviewed					
29		AST	96	88	left		unreviewed					
29		MAN	96	88	right		unreviewed					
29		BHU	96	88	right		unreviewed					
29		AML	96	88	right		unreviewed					
29		SEG	96	88	right		unreviewed					
29		KAN	96	88	right		unreviewed					
29		SHA	96	88	right		unreviewed					
29		TOR	96	88	right		unreviewed					
30		KEL	96	88	left		unreviewed					
30		DHA	96	88	left		unreviewed					
30		DIG	96	88	left		unreviewed					
30		AMO	96	88	left		unreviewed					
30		MUN	96	88	left		unreviewed					
30		AST	96	88	left		unreviewed					
30		MAN	96	88	right		unreviewed					
30		BHU	96	88	right		unreviewed					
30		AML	96	88	right		unreviewed					
30		SEG	96	88	right		unreviewed					
30		KAN	96	88	right		unreviewed					
30		SHA	96	88	right		unreviewed					
30		TOR	96	88	right		unreviewed					
31		KEL	97	89	left		unreviewed					
31		DHA	97	89	left		unreviewed					
31		DIG	97	89	left		unreviewed					
31		AMO	97	89	left		unreviewed					
31		MUN	97	89	left		unreviewed					
31		AST	97	89	left		unreviewed					
31		MAN	97	89	right		unreviewed					
31		BHU	97	89	right		unreviewed					
31		AML	97	89	right		unreviewed					
31		SEG	97	89	right		unreviewed					
31		KAN	97	89	right		unreviewed					
31		SHA	97	89	right		unreviewed					
31		TOR	97	89	right		unreviewed					
32		KEL	97	89	left		unreviewed					
32		DHA	97	89	left		unreviewed					
32		DIG	97	89	left		unreviewed					
32		AMO	97	89	left		unreviewed					
32		MUN	97	89	left		unreviewed					
32		AST	97	89	left		unreviewed					
32		MAN	97	89	right		unreviewed					
32		BHU	97	89	right		unreviewed					
32		AML	97	89	right		unreviewed					
32		SEG	97	89	right		unreviewed					
32		KAN	97	89	right		unreviewed					
32		SHA	97	89	right		unreviewed					
32		TOR	97	89	right		unreviewed					
33		KEL	97	89	left		unreviewed					
33		DHA	97	89	left		unreviewed					
33		DIG	97	89	left		unreviewed					
33		AMO	97	89	left		unreviewed					
33		MUN	97	89	left		unreviewed					
33		AST	97	89	left		unreviewed					
33		MAN	97	89	right		unreviewed					
33		BHU	97	89	right		unreviewed					
33		AML	97	89	right		unreviewed					
33		SEG	97	89	right		unreviewed					
33		KAN	97	89	right		unreviewed					
33		SHA	97	89	right		unreviewed					
33		TOR	97	89	right		unreviewed					
34		KEL	97	89	left		unreviewed					
34		DHA	97	89	left		unreviewed					
34		DIG	97	89	left		unreviewed					
34		AMO	97	89	left		unreviewed					
34		MUN	97	89	left		unreviewed					
34		AST	97	89	left		unreviewed					
34		MAN	97	89	right		unreviewed					
34		BHU	97	89	right		unreviewed					
34		AML	97	89	right		unreviewed					
34		SEG	97	89	right		unreviewed					
34		KAN	97	89	right		unreviewed					
34		SHA	97	89	right		unreviewed					
34		TOR	97	89	right		unreviewed					
35		KEL	97	89	left		unreviewed					
35		DHA	97	89	left		unreviewed					
35		DIG	97	89	left		unreviewed					
35		AMO	97	89	left		unreviewed					
35		MUN	97	89	left		unreviewed					
35		AST	97	89	left		unreviewed					
35		MAN	97	89	right		unreviewed					
35		BHU	97	89	right		unreviewed					
35		AML	97	89	right		unreviewed					
35		SEG	97	89	right		unreviewed					
35		KAN	97	89	right		unreviewed					
35		SHA	97	89	right		unreviewed					
35		TOR	97	89	right		unreviewed					
36		KEL	98	90	left		unreviewed					
36		DHA	98	90	left		unreviewed					
36		DIG	98	90	left		unreviewed					
36		AMO	98	90	left		unreviewed					
36		MUN	98	90	left		unreviewed					
36		AST	98	90	left		unreviewed					
36		MAN	98	90	right		unreviewed					
36		BHU	98	90	right		unreviewed					
36		AML	98	90	right		unreviewed					
36		SEG	98	90	right		unreviewed					
36		KAN	98	90	right		unreviewed					
36		SHA	98	90	right		unreviewed					
36		TOR	98	90	right		unreviewed					
37		KEL	98	90	left		unreviewed					
37		DHA	98	90	left		unreviewed					
37		DIG	98	90	left		unreviewed					
37		AMO	98	90	left		unreviewed					
37		MUN	98	90	left		unreviewed					
37		AST	98	90	left		unreviewed					
37		MAN	98	90	right		unreviewed					
37		BHU	98	90	right		unreviewed					
37		AML	98	90	right		unreviewed					
37		SEG	98	90	right		unreviewed					
37		KAN	98	90	right		unreviewed					
37		SHA	98	90	right		unreviewed					
37		TOR	98	90	right		unreviewed					
38		KEL	98	90	left		unreviewed					
38		DHA	98	90	left		unreviewed					
38		DIG	98	90	left		unreviewed					
38		AMO	98	90	left		unreviewed					
38		MUN	98	90	left		unreviewed					
38		AST	98	90	left		unreviewed					
38		MAN	98	90	right		unreviewed					
38		BHU	98	90	right		unreviewed					
38		AML	98	90	right		unreviewed					
38		SEG	98	90	right		unreviewed					
38		KAN	98	90	right		unreviewed					
38		SHA	98	90	right		unreviewed					
38		TOR	98	90	right		unreviewed					
39		KEL	98	90	left		unreviewed					
39		DHA	98	90	left		unreviewed					
39		DIG	98	90	left		unreviewed					
39		AMO	98	90	left		unreviewed					
39		MUN	98	90	left		unreviewed					
39		AST	98	90	left		unreviewed					
39		MAN	98	90	right		unreviewed					
39		BHU	98	90	right		unreviewed					
39		AML	98	90	right		unreviewed					
39		SEG	98	90	right		unreviewed					
39		KAN	98	90	right		unreviewed					
39		SHA	98	90	right		unreviewed					
39		TOR	98	90	right		unreviewed					
40		KEL	98	90	left		unreviewed					
40		DHA	98	90	left		unreviewed					
40		DIG	98	90	left		unreviewed					
40		AMO	98	90	left		unreviewed					
40		MUN	98	90	left		unreviewed					
40		AST	98	90	left		unreviewed					
40		MAN	98	90	right		unreviewed					
40		BHU	98	90	right		unreviewed					
40		AML	98	90	right		unreviewed					
40		SEG	98	90	right		unreviewed					
40		KAN	98	90	right		unreviewed					
40		SHA	98	90	right		unreviewed					
40		TOR	98	90	right		unreviewed					
41		KEL	99	91	left		unreviewed					
41		DHA	99	91	left		unreviewed					
41		DIG	99	91	left		unreviewed					
41		AMO	99	91	left		unreviewed					
41		MUN	99	91	left		unreviewed					
41		AST	99	91	left		unreviewed					
41		MAN	99	91	right		unreviewed					
41		BHU	99	91	right		unreviewed					
41		AML	99	91	right		unreviewed					
41		SEG	99	91	right		unreviewed					
41		KAN	99	91	right		unreviewed					
41		SHA	99	91	right		unreviewed					
41		TOR	99	91	right		unreviewed					
42		KEL	99	91	left		unreviewed					
42		DHA	99	91	left		unreviewed					
42		DIG	99	91	left		unreviewed					
42		AMO	99	91	left		unreviewed					
42		MUN	99	91	left		unreviewed					
42		AST	99	91	left		unreviewed					
42		MAN	99	91	right		unreviewed					
42		BHU	99	91	right		unreviewed					
42		AML	99	91	right		unreviewed					
42		SEG	99	91	right		unreviewed					
42		KAN	99	91	right		unreviewed					
42		SHA	99	91	right		unreviewed					
42		TOR	99	91	right		unreviewed					
43		KEL	99	91	left		unreviewed					
43		DHA	99	91	left		unreviewed					
43		DIG	99	91	left		unreviewed					
43		AMO	99	91	left		unreviewed					
43		MUN	99	91	left		unreviewed					
43		AST	99	91	left		unreviewed					
43		MAN	99	91	right		unreviewed					
43		BHU	99	91	right		unreviewed					
43		AML	99	91	right		unreviewed					
43		SEG	99	91	right		unreviewed					
43		KAN	99	91	right		unreviewed					
43		SHA	99	91	right		unreviewed					
43		TOR	99	91	right		unreviewed					
44		KEL	99	91	left		unreviewed					
44		DHA	99	91	left		unreviewed					
44		DIG	99	91	left		unreviewed					
44		AMO	99	91	left		unreviewed					
44		MUN	99	91	left		unreviewed					
44		AST	99	91	left		unreviewed					
44		MAN	99	91	right		unreviewed					
44		BHU	99	91	right		unreviewed					
44		AML	99	91	right		unreviewed					
44		SEG	99	91	right		unreviewed					
44		KAN	99	91	right		unreviewed					
44		SHA	99	91	right		unreviewed					
44		TOR	99	91	right		unreviewed					
45		KEL	99	91	left		unreviewed					
45		DHA	99	91	left		unreviewed					
45		DIG	99	91	left		unreviewed					
45		AMO	99	91	left		unreviewed					
45		MUN	99	91	left		unreviewed					
45		AST	99	91	left		unreviewed					
45		MAN	99	91	right		unreviewed					
45		BHU	99	91	right		unreviewed					
45		AML	99	91	right		unreviewed					
45		SEG	99	91	right		unreviewed					
45		KAN	99	91	right		unreviewed					
45		SHA	99	91	right		unreviewed					
45		TOR	99	91	right		unreviewed					
46		KEL	100	92	left		unreviewed					
46		DHA	100	92	left		unreviewed					
46		DIG	100	92	left		unreviewed					
46		AMO	100	92	left		unreviewed					
46		MUN	100	92	left		unreviewed					
46		AST	100	92	left		unreviewed					
46		MAN	100	92	right		unreviewed					
46		BHU	100	92	right		unreviewed					
46		AML	100	92	right		unreviewed					
46		SEG	100	92	right		unreviewed					
46		KAN	100	92	right		unreviewed					
46		SHA	100	92	right		unreviewed					
46		TOR	100	92	right		unreviewed					
47		KEL	100	92	left		unreviewed					
47		DHA	100	92	left		unreviewed					
47		DIG	100	92	left		unreviewed					
47		AMO	100	92	left		unreviewed					
47		MUN	100	92	left		unreviewed					
47		AST	100	92	left		unreviewed					
47		MAN	100	92	right		unreviewed					
47		BHU	100	92	right		unreviewed					
47		AML	100	92	right		unreviewed					
47		SEG	100	92	right		unreviewed					
47		KAN	100	92	right		unreviewed					
47		SHA	100	92	right		unreviewed					
47		TOR	100	92	right		unreviewed					
48		KEL	100	92	left		unreviewed					
48		DHA	100	92	left		unreviewed					
48		DIG	100	92	left		unreviewed					
48		AMO	100	92	left		unreviewed					
48		MUN	100	92	left		unreviewed					
48		AST	100	92	left		unreviewed					
48		MAN	100	92	right		unreviewed					
48		BHU	100	92	right		unreviewed					
48		AML	100	92	right		unreviewed					
48		SEG	100	92	right		unreviewed					
48		KAN	100	92	right		unreviewed					
48		SHA	100	92	right		unreviewed					
48		TOR	100	92	right		unreviewed					
49		KEL	100	92	left		unreviewed					
49		DHA	100	92	left		unreviewed					
49		DIG	100	92	left		unreviewed					
49		AMO	100	92	left		unreviewed					
49		MUN	100	92	left		unreviewed					
49		AST	100	92	left		unreviewed					
49		MAN	100	92	right		unreviewed					
49		BHU	100	92	right		unreviewed					
49		AML	100	92	right		unreviewed					
49		SEG	100	92	right		unreviewed					
49		KAN	100	92	right		unreviewed					
49		SHA	100	92	right		unreviewed					
49		TOR	100	92	right		unreviewed					
50		KEL	101	93	left		unreviewed					
50		DHA	101	93	left		unreviewed					
50		DIG	101	93	left		unreviewed					
50		AMO	101	93	left		unreviewed					
50		MUN	101	93	left		unreviewed					
50		AST	101	93	left		unreviewed					
50		MAN	101	93	right		unreviewed					
50		BHU	101	93	right		unreviewed					
50		AML	101	93	right		unreviewed					
50		SEG	101	93	right		unreviewed					
50		KAN	101	93	right		unreviewed					
50		SHA	101	93	right		unreviewed					
50		TOR	101	93	right		unreviewed					
51		KEL	101	93	left		unreviewed					
51		DHA	101	93	left		unreviewed					
51		DIG	101	93	left		unreviewed					
51		AMO	101	93	left		unreviewed					
51		MUN	101	93	left		unreviewed					
51		AST	101	93	left		unreviewed					
51		MAN	101	93	right		unreviewed					
51		BHU	101	93	right		unreviewed					
51		AML	101	93	right		unreviewed					
51		SEG	101	93	right		unreviewed					
51		KAN	101	93	right		unreviewed					
51		SHA	101	93	right		unreviewed					
51		TOR	101	93	right		unreviewed					
52		KEL	101	93	left		unreviewed					
52		DHA	101	93	left		unreviewed					
52		DIG	101	93	left		unreviewed					
52		AMO	101	93	left		unreviewed					
52		MUN	101	93	left		unreviewed					
52		AST	101	93	left		unreviewed					
52		MAN	101	93	right		unreviewed					
52		BHU	101	93	right		unreviewed					
52		AML	101	93	right		unreviewed					
52		SEG	101	93	right		unreviewed					
52		KAN	101	93	right		unreviewed					
52		SHA	101	93	right		unreviewed					
52		TOR	101	93	right		unreviewed					
53		KEL	101	93	left		unreviewed					
53		DHA	101	93	left		unreviewed					
53		DIG	101	93	left		unreviewed					
53		AMO	101	93	left		unreviewed					
53		MUN	101	93	left		unreviewed					
53		AST	101	93	left		unreviewed					
53		MAN	101	93	right		unreviewed					
53		BHU	101	93	right		unreviewed					
53		AML	101	93	right		unreviewed					
53		SEG	101	93	right		unreviewed					
53		KAN	101	93	right		unreviewed					
53		SHA	101	93	right		unreviewed					
53		TOR	101	93	right		unreviewed					
54		KEL	101	93	left		unreviewed					
54		DHA	101	93	left		unreviewed					
54		DIG	101	93	left		unreviewed					
54		AMO	101	93	left		unreviewed					
54		MUN	101	93	left		unreviewed					
54		AST	101	93	left		unreviewed					
54		MAN	101	93	right		unreviewed					
54		BHU	101	93	right		unreviewed					
54		AML	101	93	right		unreviewed					
54		SEG	101	93	right		unreviewed					
54		KAN	101	93	right		unreviewed					
54		SHA	101	93	right		unreviewed					
54		TOR	101	93	right		unreviewed					
55		KEL	102	94	left		unreviewed					
55		DHA	102	94	left		unreviewed					
55		DIG	102	94	left		unreviewed					
55		AMO	102	94	left		unreviewed					
55		MUN	102	94	left		unreviewed					
55		AST	102	94	left		unreviewed					
55		MAN	102	94	right		unreviewed					
55		BHU	102	94	right		unreviewed					
55		AML	102	94	right		unreviewed					
55		SEG	102	94	right		unreviewed					
55		KAN	102	94	right		unreviewed					
55		SHA	102	94	right		unreviewed					
55		TOR	102	94	right		unreviewed					
56		KEL	102	94	left		unreviewed					
56		DHA	102	94	left		unreviewed					
56		DIG	102	94	left		unreviewed					
56		AMO	102	94	left		unreviewed					
56		MUN	102	94	left		unreviewed					
56		AST	102	94	left		unreviewed					
56		MAN	102	94	right		unreviewed					
56		BHU	102	94	right		unreviewed					
56		AML	102	94	right		unreviewed					
56		SEG	102	94	right		unreviewed					
56		KAN	102	94	right		unreviewed					
56		SHA	102	94	right		unreviewed					
56		TOR	102	94	right		unreviewed					
57		KEL	102	94	left		unreviewed					
57		DHA	102	94	left		unreviewed					
57		DIG	102	94	left		unreviewed					
57		AMO	102	94	left		unreviewed					
57		MUN	102	94	left		unreviewed					
